,KCTD2 (23510)
ACH-000004,0.02244087470726679
ACH-000005,0.2537983630173446
ACH-000007,-0.19727874924847524
ACH-000009,-0.2550965048465547
ACH-000011,-0.17018884232163028
ACH-000012,-0.2607643611211629
ACH-000013,-0.1393607999578904
ACH-000014,-0.0497309751202919
ACH-000015,0.002845296066844277
ACH-000017,-0.2231121514334609
ACH-000018,-0.1046988018222188
ACH-000019,-0.2809210695008376
ACH-000021,-0.17008392947084866
ACH-000022,-0.17902118208918724
ACH-000025,-0.0943969480624826
ACH-000028,-0.2629917962798787
ACH-000030,-0.12322251495259187
ACH-000035,-0.14956710552454466
ACH-000036,-0.2575746887268303
ACH-000037,-0.2509414065080717
ACH-000039,-0.18183221391623305
ACH-000040,-0.17632948571540935
ACH-000041,-0.036573820996492895
ACH-000042,-0.3459514514098452
ACH-000045,-0.16211513224437116
ACH-000047,-0.2045432451444242
ACH-000052,-0.11256310581744457
ACH-000053,-0.12327849992475473
ACH-000054,-0.09986730058822003
ACH-000055,-0.15007055312885384
ACH-000060,-0.2795039400465687
ACH-000067,-0.3181468494161885
ACH-000070,-0.0630056004994357
ACH-000075,-0.05894541728105865
ACH-000078,-0.3653903045096655
ACH-000082,-0.2922209015065054
ACH-000085,-0.4391479607506309
ACH-000086,-0.2519188160573144
ACH-000087,-0.08176175214921637
ACH-000092,-0.08247257610615655
ACH-000095,-0.2852803937130951
ACH-000097,-0.21771018925746244
ACH-000098,-0.17079296333188965
ACH-000099,-0.34836059115419915
ACH-000108,-0.15991327993499216
ACH-000113,-0.05169736037028448
ACH-000116,-0.2177262875896763
ACH-000118,-0.2777727602497529
ACH-000120,-0.0607888155884617
ACH-000123,-0.2809098790564453
ACH-000127,-0.24098426727781444
ACH-000128,-0.2738167705627475
ACH-000132,-0.3241163672691711
ACH-000133,-0.28281697904481895
ACH-000137,-0.182291508814514
ACH-000138,-0.3395604977680949
ACH-000142,-0.19553724308493514
ACH-000143,-0.17788054318707752
ACH-000146,-0.2344194787281409
ACH-000148,-0.14226183645828955
ACH-000150,-0.23441182413089054
ACH-000152,-0.14138236114026012
ACH-000153,-0.3114551629131278
ACH-000159,-0.2505922720177712
ACH-000160,-0.08239391692613289
ACH-000163,-0.12152042525043552
ACH-000167,-0.15157267545683384
ACH-000168,-0.4296467568969814
ACH-000169,-0.10939155346019253
