,CRYBB2 (1415)
ACH-000004,-0.010228260035353938
ACH-000005,0.4329982175339237
ACH-000007,0.25650625176424124
ACH-000009,0.1256241120203512
ACH-000011,0.2505651075892261
ACH-000012,0.16443960129851073
ACH-000013,0.19230443834048705
ACH-000014,-0.005375783589643236
ACH-000015,0.20338316396627595
ACH-000017,0.2737596493542518
ACH-000018,0.21838828816595526
ACH-000019,0.3963643347983501
ACH-000021,0.15516346762683245
ACH-000022,0.15629052127484538
ACH-000025,0.0926816703544362
ACH-000028,0.15075675440826014
ACH-000030,0.2513760638777941
ACH-000035,0.22370752705043287
ACH-000036,0.1934450305585008
ACH-000037,0.15269249365718066
ACH-000039,0.20877137576460464
ACH-000040,0.08043326778595766
ACH-000041,0.1932300232126156
ACH-000042,0.07550842778521355
ACH-000045,0.32201179010937603
ACH-000047,0.1068072914041506
ACH-000052,0.1740910869073757
ACH-000053,0.2267711734118994
ACH-000054,0.24332348135660845
ACH-000055,0.181356327665958
ACH-000060,0.1372854216963157
ACH-000067,0.1203276125688999
ACH-000070,0.20790413661612175
ACH-000075,0.4253575878454307
ACH-000078,0.14637336596560555
ACH-000082,0.13648015363591887
ACH-000085,0.17013954037657297
ACH-000086,0.19617227257724626
ACH-000087,0.05433440222755199
ACH-000092,0.23861417197071055
ACH-000095,0.150719788236546
ACH-000097,0.2131016458733269
ACH-000098,0.2601221422437039
ACH-000099,0.18038381749985724
ACH-000108,0.3543121853413204
ACH-000113,0.1465308499790097
ACH-000116,0.17611435397715752
ACH-000118,0.2210661848603162
ACH-000120,0.21201915443260128
ACH-000123,0.16179988358481484
ACH-000127,0.29874138152152696
ACH-000128,0.10533159885594176
ACH-000132,0.21530130490261573
ACH-000133,0.10778387780096717
ACH-000137,0.1906072399407044
ACH-000138,0.2454341357384609
ACH-000142,0.10693646539731187
ACH-000143,0.16557066641782595
ACH-000146,0.12156405071048355
ACH-000148,0.33017661812952104
ACH-000150,0.1918989501481204
ACH-000152,0.2540160692835821
ACH-000153,0.08868655507461823
ACH-000159,0.1349415954750749
ACH-000160,0.2640735828625073
ACH-000163,0.20856408393597706
ACH-000167,-0.1077302001680144
ACH-000168,0.17075286921736524
ACH-000169,0.12279604484432904
ACH-000178,0.17356210552857834
ACH-000183,0.2067778727778201
ACH-000188,0.1635455838569446
ACH-000189,0.3619385959125898
ACH-000190,0.09834827601375604
ACH-000198,0.2900430148132348
ACH-000203,-0.3858222680496589
ACH-000204,-0.02354997639781161
ACH-000206,0.18528647315962415
ACH-000207,0.12691649000396527
ACH-000208,0.6057389051585578
ACH-000210,0.16575833319477787
ACH-000211,0.2226533262291588
ACH-000215,0.21464421628675864
ACH-000221,0.2640516601095817
ACH-000222,0.24409182621728354
ACH-000223,0.1721507689151064
ACH-000226,0.2013783782009644
ACH-000227,0.34086469080902043
ACH-000228,0.196151910686784
ACH-000231,0.1085293907121254
ACH-000232,0.16325010173963134
ACH-000233,0.2915215511236045
ACH-000234,0.3917793376422546
ACH-000235,0.20398939642145966
ACH-000237,0.10916216942737036
ACH-000238,0.1489580872635309
ACH-000242,0.37489969390448735
ACH-000243,0.1895834757769728
ACH-000244,0.03807332538785603
ACH-000246,0.2172123837962598
ACH-000248,0.19302769450578447
ACH-000250,0.2731068317958528
ACH-000251,0.24139793657280906
ACH-000252,0.2563931450593811
ACH-000253,0.23965995821240998
ACH-000255,0.16399299030185271
ACH-000256,0.2126496529676721
ACH-000257,0.18030218802477996
ACH-000258,0.1537234657728576
ACH-000259,0.25551015433704416
ACH-000260,0.2601368958070442
ACH-000261,0.12872989081912636
ACH-000262,0.3081319792880873
ACH-000263,-0.05312279216419757
ACH-000264,0.18519305089271704
ACH-000265,0.14675163650375614
ACH-000266,0.17886924622150485
ACH-000272,0.05495673943565768
ACH-000274,0.17392188973422293
ACH-000277,0.2609044750147421
ACH-000278,0.04124647733354159
ACH-000279,0.2328341807541165
ACH-000280,0.1821829661056451
ACH-000281,0.24086240834572395
ACH-000288,0.2390376472883594
ACH-000291,0.007753878913198338
ACH-000293,0.12743246504652594
ACH-000294,0.22345842275926392
ACH-000295,0.3348374441568666
ACH-000296,0.20724221763467346
ACH-000302,0.18787827875379887
ACH-000304,0.3356195091960937
ACH-000307,0.3297028751573299
ACH-000308,0.1833757610053066
ACH-000310,0.22336891536707573
ACH-000311,0.1930611157098766
ACH-000312,0.2560910303400148
ACH-000315,0.2997746356791422
ACH-000316,0.181848533163606
ACH-000317,0.16191607045593434
ACH-000318,0.2092571565814975
ACH-000319,0.2941963597094632
ACH-000320,0.01718780155354117
ACH-000322,0.23416604115202416
ACH-000323,0.2762375375867279
ACH-000324,0.2224007399867006
ACH-000329,0.2468237431759822
ACH-000330,0.15484671872431166
ACH-000331,0.26824462648075803
ACH-000332,0.14249212158251676
ACH-000334,0.04016911771867703
ACH-000335,-0.23652796672716564
ACH-000336,-0.021197179890526743
ACH-000337,0.10682450199644264
ACH-000338,0.4492874380038799
