,SNRPD1 (6632)
ACH-000906,-1.580683080513204
ACH-000907,-1.4807598552374301
ACH-000910,-1.6878926584063343
ACH-000911,-1.6131713752246286
ACH-000912,-1.5424091062106682
ACH-000913,-1.552804138767487
ACH-000915,-1.5164156073268162
ACH-000916,-1.6086611151055594
ACH-000917,-1.4752065870776698
ACH-000920,-1.541521030332579
ACH-000921,-1.256408373836712
ACH-000924,-1.5869082134623076
ACH-000926,-1.6462170287745943
ACH-000928,-1.6311217828408835
ACH-000929,-1.5141553642660794
ACH-000932,-1.4608064324094174
ACH-000935,-1.4070998050585786
ACH-000936,-1.5288612696711317
ACH-000937,-1.8175416331841625
ACH-000938,-1.6842327896962452
ACH-000939,-1.7006529536263593
ACH-000941,-1.6784705811319454
ACH-000943,-1.3723713783180729
ACH-000946,-1.3044647243365792
ACH-000947,-1.6074610922817971
ACH-000948,-1.5322568546926705
ACH-000950,-1.848341925438316
ACH-000953,-1.6276648677194876
ACH-000954,-1.381788539539055
ACH-000957,-1.3240199977370428
ACH-000958,-1.394263411687336
ACH-000960,-1.6952441273360601
ACH-000963,-1.5560824116913847
ACH-000968,-1.3121618513470188
ACH-000969,-1.523167025201272
ACH-000972,-1.2560953277739704
ACH-000973,-1.5331059583886923
ACH-000974,-1.639027714838572
ACH-000978,-1.336954493360813
ACH-000984,-1.5547042299229616
ACH-000986,-1.6111136897365401
ACH-000988,-1.8184946150468515
ACH-000993,-1.4718890609730009
ACH-000994,-1.8925629270355253
ACH-000996,-1.429775879883834
ACH-001001,-1.6000161565739093
ACH-001020,-1.7101400535670066
ACH-001028,-1.583053215182903
ACH-001031,-1.5474117658417759
ACH-001038,-1.75258018192737
ACH-001048,-1.6078666623599351
ACH-001050,-1.5500465708171856
ACH-001053,-1.6216341975558244
ACH-001054,-1.5011377057802977
ACH-001061,-1.6320305678164018
ACH-001067,-1.61053892346652
ACH-001075,-1.444213994916531
ACH-001096,-1.6982024163430391
ACH-001111,-1.5823819648165456
ACH-001119,-1.7772928811811397
ACH-001128,-1.5302304303888488
ACH-001134,-1.3833185575656222
ACH-001151,-1.5647931399967483
ACH-001163,-1.547339285620162
ACH-001164,-1.563952960804855
ACH-001183,-1.241600751114089
ACH-001192,-1.5828645985415128
ACH-001193,-1.6044482542111085
ACH-001196,-1.4188728711164755
ACH-001197,-1.772090261404358
ACH-001205,-1.6809660101993396
ACH-001211,-1.6449010512270459
ACH-001212,-1.154718327900435
ACH-001228,-1.7594148039785675
ACH-001232,-1.4247974258422158
ACH-001239,-1.3885489870903611
ACH-001270,-1.314599628560697
ACH-001274,-1.37577907150476
ACH-001275,-1.5332364919959236
ACH-001277,-1.8725219782867224
ACH-001278,-1.7067730691066727
ACH-001280,-1.500853889726787
ACH-001283,-1.4415118343955042
ACH-001289,-1.3358423373663642
ACH-001300,-1.7806365046908987
ACH-001301,-1.5783891606618452
ACH-001302,-1.3540683328321317
ACH-001306,-1.3314485109986298
ACH-001318,-1.4822655315270812
ACH-001322,-1.5481327501194286
ACH-001328,-1.4535507361980065
ACH-001332,-1.6960150716279865
ACH-001336,-1.4635371995225213
ACH-001346,-1.5246393281772437
ACH-001353,-1.5752632615571134
ACH-001354,-1.843448547841724
ACH-001367,-1.480716208030643
ACH-001368,-1.5840161098193095
ACH-001374,-1.5379513323910037
ACH-001377,-1.4443213234805974
ACH-001380,-1.601242479880108
ACH-001391,-1.3914283020125666
ACH-001408,-1.7082625422380233
ACH-001430,-1.5141574083891591
ACH-001431,-1.507853243364057
ACH-001450,-1.1453362556084918
ACH-001496,-1.4464227809457286
ACH-001500,-1.5362069725596317
ACH-001523,-1.5649608026212338
ACH-001532,-1.5169901562394674
ACH-001550,-1.7624722416354803
ACH-001552,-1.6134259605276724
ACH-001554,-1.6285198436545218
ACH-001654,-1.514965257060782
ACH-001735,-1.4826992391581333
ACH-001736,-1.6541760248618826
ACH-001737,-1.9454313121789917
ACH-001740,-1.6354615150142826
ACH-001745,-1.6491294624625004
ACH-001765,-1.5587117345188042
