,HDGFRP2 (84717)
ACH-000004,0.08017386303491532
ACH-000005,0.07478206265411322
ACH-000007,-0.02551458534233271
ACH-000009,-0.07277080818662685
ACH-000011,-0.09906265341559747
ACH-000012,-0.2627304912122294
ACH-000013,-0.1904616847112603
ACH-000014,-0.1190232427788399
ACH-000015,-0.028712371431140426
ACH-000017,-0.2071999785414168
ACH-000018,-0.18184087295185247
ACH-000019,-0.10818363887900137
ACH-000021,-0.20190929229469884
ACH-000022,-0.2580006941396618
ACH-000025,-0.3969726061962905
ACH-000028,-0.2908626944466367
ACH-000030,-0.13799696135918665
ACH-000035,-0.10616161737024717
ACH-000036,-0.12042253249680275
ACH-000037,0.012091203632769415
ACH-000039,-0.08775817505687658
ACH-000040,-0.02288921762249846
ACH-000041,-0.21723951329914998
ACH-000042,-0.1954432462054043
ACH-000045,-0.11166451883630746
ACH-000047,-0.03414220274009617
ACH-000052,0.031755623366145784
ACH-000053,0.1557975433571025
ACH-000054,-0.06367245114860705
ACH-000055,-0.3563209615958597
ACH-000060,-0.18544114672446385
ACH-000067,-0.029278823228844612
ACH-000070,-0.35765249760995105
ACH-000075,-0.11286673995576438
ACH-000078,-0.003088873788266719
ACH-000082,-0.12806289855488512
ACH-000085,-0.0639750747064668
ACH-000086,-0.24144104426586804
ACH-000087,-0.3239642888927233
ACH-000092,-0.0779200073616722
ACH-000095,-0.2418956891674937
ACH-000097,-0.14441493739518613
ACH-000098,-0.048237278481267284
ACH-000099,-0.10966950127195732
ACH-000108,-0.15927560694433485
ACH-000113,-0.2228580042690472
ACH-000116,-0.1722268911590795
ACH-000118,-0.19596336701050526
ACH-000120,-0.2766513984683607
ACH-000123,-0.2585807158500175
ACH-000127,-0.1588731818436864
ACH-000128,-0.20381375967737955
ACH-000132,-0.1931747538449197
ACH-000133,-0.2270945705798324
ACH-000137,-0.17786487295007633
ACH-000138,-0.22628691117099126
ACH-000142,-0.19876764523635984
ACH-000143,0.1168235208938168
ACH-000146,0.0264548507505413
ACH-000148,-0.007504172058246074
ACH-000150,-0.17823716642590956
ACH-000152,-0.03070863447065418
ACH-000153,-0.016306724135493358
ACH-000159,-0.105615581451952
ACH-000160,0.2660276085365034
ACH-000163,0.0349144247600133
ACH-000167,0.6711630624721381
ACH-000168,-0.3296619259769942
ACH-000169,-0.05990428978124
ACH-000178,-0.0922342861154616
ACH-000183,-0.3534601569565197
ACH-000188,-0.16203864917702404
ACH-000189,-0.06791039116338607
ACH-000190,0.2382145697511477
ACH-000198,-0.2156236038472832
ACH-000203,0.03159812523336339
ACH-000204,-0.0874162899457207
ACH-000206,-0.17670718956498974
ACH-000207,-0.04092324098443721
ACH-000208,0.03436020034449372
ACH-000210,0.03721010391839702
ACH-000211,-0.2708313514096585
ACH-000215,-0.10679667871864072
ACH-000221,-0.4441328450269062
ACH-000222,-0.12567973477614394
ACH-000223,-0.2010476444105897
ACH-000226,-0.2302254634887899
ACH-000227,-0.0446724428004918
ACH-000228,-0.14392230737428086
ACH-000231,-0.11537855780857942
ACH-000232,-0.041586917005307165
ACH-000233,-0.05049952921025653
ACH-000234,-0.1837284992641456
ACH-000235,-0.2325468135684527
ACH-000237,-0.14268275658267868
ACH-000238,-0.07676375839685466
ACH-000242,-0.08869635209413622
ACH-000243,-0.12826311777066834
ACH-000244,-0.15961626984313534
ACH-000246,-0.12592944523801122
ACH-000248,-0.20666386760629335
