,THAP3 (90326)
ACH-000004,-0.3747716094105383
ACH-000005,-0.02636191874177253
ACH-000007,-0.04637929688743101
ACH-000009,-0.22073547558976864
ACH-000011,-0.13397521554655376
ACH-000012,-0.11000495291190993
ACH-000013,-0.10283230896011476
ACH-000014,-0.1075995180505018
ACH-000015,-0.27062296483974396
ACH-000017,-0.13226859786274786
ACH-000018,0.0014102286187410431
ACH-000019,-0.1707874033914511
ACH-000021,-0.12055132500627955
ACH-000022,-0.07455979111404612
ACH-000025,-0.11300106264475936
ACH-000028,-0.21297888172555512
ACH-000030,-0.17563022860031394
ACH-000035,-0.1986839562968513
ACH-000036,-0.20070791290197704
ACH-000037,-0.07511911547390969
ACH-000039,-0.44576426041496503
ACH-000040,-0.346275547597632
ACH-000041,-0.4323105846297055
ACH-000042,-0.2210652238473379
ACH-000045,-0.11448216616362107
ACH-000047,-0.13563373655773692
ACH-000052,-0.6173902052552344
ACH-000053,-0.0826630900381987
ACH-000054,-0.11434099431684842
ACH-000055,-0.247679183637159
ACH-000060,-0.2408363532151432
ACH-000067,-0.14168946234527047
ACH-000070,-0.3902228962436427
ACH-000075,-0.33347592823606714
ACH-000078,-0.2671287759480499
ACH-000082,-0.04913308624916583
ACH-000085,-0.2645007946480948
ACH-000086,-0.18867419303389374
ACH-000087,-0.5520483946950595
ACH-000092,-0.20661686698071244
ACH-000095,-0.09989613296742553
ACH-000097,-0.249464768735167
ACH-000098,-0.1134924866091317
ACH-000099,-0.22044413105885727
ACH-000108,-0.203463548369822
ACH-000113,0.0052173435501336575
ACH-000116,-0.08723644214618333
ACH-000118,-0.07904969404590609
ACH-000120,-0.2447130136386307
ACH-000123,-0.04845739269009846
ACH-000127,-0.10990536962374862
ACH-000128,-0.1099222653814056
ACH-000132,-0.22028060374233555
ACH-000133,-0.10942177295797137
ACH-000137,-0.001659063638424209
ACH-000138,-0.10001060166308327
ACH-000142,-0.1798553790825348
ACH-000143,-0.15891596224155452
ACH-000146,-0.180600321084368
ACH-000148,-0.1215582438795285
ACH-000150,-0.22324910264233466
ACH-000152,-0.05277583551453089
ACH-000153,-0.30374698877659634
ACH-000159,-0.20033634584822665
ACH-000160,-0.2259208807436165
ACH-000163,-0.10604125061021323
ACH-000167,-0.0679418754137915
ACH-000168,-0.227903025042937
ACH-000169,-0.23467595669246785
ACH-000178,-0.17720278542629622
ACH-000183,-0.2177229600338924
ACH-000188,-0.22075398257617865
ACH-000189,-0.2038240302875814
ACH-000190,-0.08965790815429421
ACH-000198,-0.2343236959261408
ACH-000203,0.027706927738257302
ACH-000204,-0.07368592520581968
ACH-000206,-0.044756544716039515
ACH-000207,-0.2573495033769935
ACH-000208,-0.023585866787013642
ACH-000210,-0.18364308473766472
ACH-000211,-0.1695570203482223
ACH-000215,-0.1192818563592809
ACH-000221,-0.15098701278789448
ACH-000222,-0.17968759277278396
ACH-000223,-0.108075662473489
ACH-000226,-0.1789628692639102
ACH-000227,-0.3546985487584081
ACH-000228,-0.32315761860890496
ACH-000231,-0.07951741280465308
ACH-000232,-0.17780261449218576
ACH-000233,-0.15826102055170993
ACH-000234,-0.07841498503305461
ACH-000235,-0.21000942504359496
ACH-000237,-0.2472001251122872
ACH-000238,-0.2900882461712083
ACH-000242,-0.2551629377630398
ACH-000243,-0.1954891025019338
ACH-000244,-0.09723354116145896
ACH-000246,-0.18175028008312435
ACH-000248,-0.30378890884730425
ACH-000250,-0.15910029093897754
ACH-000251,-0.09305131963030697
ACH-000252,-0.11859457431164434
ACH-000253,-0.08601720155276771
ACH-000255,-0.1638096219679846
ACH-000256,-0.37971655164939305
ACH-000257,-0.4239649312124881
ACH-000258,-0.4480532158020307
ACH-000259,-0.23022350259786656
ACH-000260,-0.012766312042075498
ACH-000261,-0.19588345763170653
ACH-000262,-0.17252252599924112
ACH-000263,-0.452588526443602
ACH-000264,-0.2986816544862736
ACH-000265,-0.05827955738968445
ACH-000266,-0.2585934295387437
ACH-000272,-0.17740339060399016
ACH-000274,-0.13862839376681094
ACH-000277,-0.2627195202927799
