,ISG15 (9636)
ACH-000204,-0.049845613236446464
ACH-000206,-0.02290673123900104
ACH-000207,-0.12429369900375895
ACH-000208,-0.2277303028058966
ACH-000210,-0.18306822478403426
ACH-000211,-0.008343710937704224
ACH-000215,-0.1282867579186252
ACH-000221,0.05342222865080568
ACH-000222,-0.2057161548139864
ACH-000223,-0.12322923879981405
ACH-000226,0.05690264289504018
ACH-000227,0.057614863849179535
ACH-000228,-0.009522756618174607
ACH-000231,-0.27386055276922344
ACH-000232,-0.12113230112947773
ACH-000233,-0.07965478842819884
ACH-000234,-0.16146472642766185
ACH-000235,-0.050397550154567546
ACH-000237,-0.28199489133344313
ACH-000238,-0.1005934189418704
ACH-000242,-0.1323061695807781
ACH-000243,-0.04223255549298514
ACH-000244,0.07456745191333264
ACH-000246,0.017494362603188506
ACH-000248,-0.04005689540563343
ACH-000250,-0.048850365239195184
ACH-000251,-0.5325488327936015
ACH-000252,0.015956132965259454
ACH-000253,-0.1652290154514052
ACH-000255,0.0397335412001934
ACH-000256,-0.5724040471534301
ACH-000257,0.03720378559616176
ACH-000258,-0.22075480842489986
ACH-000259,-0.21331710417466326
ACH-000260,-0.12759805148401107
ACH-000261,0.09231811185727444
ACH-000262,0.015208170514247462
ACH-000263,-0.2101263920493242
ACH-000264,-0.07740476926084515
ACH-000265,-0.1290856095065107
ACH-000266,-0.1588554729348547
ACH-000272,-0.07185498094875599
ACH-000274,-0.08664382467242389
ACH-000277,0.017664041943663174
ACH-000278,-0.18837197800706335
ACH-000279,-0.11966299942853635
ACH-000280,-0.1123471845129815
ACH-000281,-0.08012130696696268
ACH-000288,-0.20127094893452235
ACH-000291,-0.21064750974981755
ACH-000293,-0.1868981764789834
ACH-000294,-0.037839189017322
ACH-000295,-0.2350124464059007
ACH-000296,-0.17028918184120914
ACH-000302,-0.07956146478423276
ACH-000304,0.0008157040883489817
ACH-000307,-0.13267122603545267
ACH-000308,-0.056596721125295686
ACH-000310,-0.03794270746780402
ACH-000311,-0.13399571439002006
ACH-000312,-0.18740041590151507
ACH-000315,-0.20799215892208545
ACH-000316,-0.032434273616467314
ACH-000317,-0.04965801284073355
ACH-000318,-0.11793326795624055
ACH-000319,-0.14074134862135018
ACH-000320,-0.15872036783815016
ACH-000322,-0.07545009090476691
ACH-000323,-0.17396067505731702
ACH-000324,-0.008341536045147339
ACH-000329,-0.1663091105341829
ACH-000330,0.034975920191382466
ACH-000331,-0.09950590030884164
ACH-000332,-0.2274245768303968
ACH-000334,-0.13997917057873205
ACH-000335,0.06920657284324845
ACH-000336,0.01561882549961606
ACH-000337,-0.1446416362263805
ACH-000338,-0.15627309125421626
ACH-000339,-0.053419645796131864
ACH-000341,-0.11364655265197394
ACH-000348,-0.16021137089231555
ACH-000350,-0.0004584757920082542
ACH-000352,-0.06402547447451401
ACH-000356,-0.08423965655238125
ACH-000361,0.02627158646901641
ACH-000362,-0.1946768782063241
ACH-000363,-0.09381860834826
ACH-000364,-0.036550559165904634
ACH-000365,-0.009639471669699912
ACH-000366,0.0025520988363395146
ACH-000368,-0.04638046325177294
ACH-000374,-0.14083639204170567
ACH-000375,0.07975774380436404
ACH-000376,-0.10864402853464772
ACH-000381,0.12036530315104957
ACH-000383,-0.11230509778660497
ACH-000387,-0.025868603062490603
ACH-000389,-0.15638174368499708
ACH-000390,-0.15834184895177986
ACH-000393,-0.0668032394043026
ACH-000395,-0.18799847045812787
ACH-000396,0.21597837729777955
ACH-000397,-0.12249652390898685
ACH-000401,-0.07060105516092242
ACH-000402,0.07411911950250498
ACH-000403,-0.03943251217485736
ACH-000404,0.3064328932000162
ACH-000406,-0.0835523161166767
ACH-000407,-0.0806131689644322
ACH-000408,0.06683134669541521
ACH-000410,-0.062034638004991476
ACH-000411,-0.08174348754813186
ACH-000414,-0.05960066275049392
ACH-000415,0.09066532595007863
ACH-000416,-0.10580099769367277
ACH-000420,-0.09698529109268364
ACH-000421,-0.14173293766904085
ACH-000424,-0.12394637971796492
ACH-000425,-0.13659283724822527
ACH-000426,-0.08070129607394383
ACH-000427,-0.35507905935756395
ACH-000433,0.040122862546618274
ACH-000435,0.06923584208610807
ACH-000436,0.008513678479714981
ACH-000444,-0.034881725487159926
ACH-000445,-0.20417785057185164
ACH-000448,0.08362300371180094
ACH-000450,-0.06157571665444792
ACH-000452,-0.09093314518368953
ACH-000454,-0.10344603799046387
ACH-000458,-0.04914403593143589
ACH-000459,-0.056865143972977365
ACH-000460,-0.17533231785811335
ACH-000461,-0.05073481082393466
ACH-000463,0.014811269668633062
ACH-000464,-0.2255398869931377
ACH-000466,-0.20281878507133091
ACH-000467,-0.02761433481697836
ACH-000468,0.015250294492349471
ACH-000469,-0.28600812442071405
ACH-000470,-0.10985781194243388
ACH-000471,-0.05108400005661095
ACH-000472,-0.058189767316484266
ACH-000473,-0.05073822019413986
ACH-000475,-0.08561939608664393
ACH-000476,-0.1180174587344541
ACH-000477,0.02275792165362564
ACH-000479,-0.17608380804956292
ACH-000480,-0.004909841995096416
ACH-000481,-0.011459320444793808
ACH-000483,-0.1307054467417625
ACH-000484,0.0032633692315470137
ACH-000485,0.04980881323158002
ACH-000486,0.08181038188021818
ACH-000487,-0.15270713853291254
ACH-000488,-0.06664242891629146
ACH-000490,-0.09305550176273536
ACH-000491,-0.052679024362770964
ACH-000495,0.0036332943273990033
ACH-000496,-0.15314411726322705
ACH-000499,-0.10271025865054988
ACH-000500,0.4551317769029579
ACH-000502,-0.0033916539785975074
ACH-000503,0.1806915972564865
ACH-000505,0.01419473608486057
ACH-000507,-0.07816342340664201
ACH-000510,0.015241484544118071
ACH-000511,-0.18874686851031988
ACH-000512,-0.01972508161453784
ACH-000516,-0.01806765633475884
ACH-000517,-0.1694997080293998
ACH-000518,0.002332684542237377
ACH-000520,0.04912241943975056
ACH-000521,-0.17226636147387578
ACH-000522,-0.07291756006024612
ACH-000524,-0.11588335354305755
ACH-000527,-0.025840673967908314
ACH-000528,0.0381533037054682
ACH-000537,-0.19185083564821825
ACH-000541,0.030823335290094706
ACH-000542,-0.06618765981321184
ACH-000544,-0.13706059635821982
ACH-000545,0.061146105335572576
ACH-000547,-0.25902345487801576
ACH-000548,-0.6889261501051591
ACH-000549,-0.1488232629292338
ACH-000550,-0.3091199403431944
ACH-000552,0.006582885503940488
ACH-000556,0.06525546893221554
ACH-000557,-0.14087976657972542
ACH-000569,-0.2798496901322314
ACH-000570,-0.10341528474289616
ACH-000571,-0.1256425620944878
ACH-000573,0.02305537349824183
ACH-000576,-0.05768059470636325
ACH-000579,-0.03208139345161881
ACH-000580,-0.10193994609189032
ACH-000584,-0.1406975843614954
ACH-000585,-0.015129515989869302
ACH-000588,-0.1818699165632849
ACH-000589,-0.02559678134022772
ACH-000591,-0.2677196688748694
ACH-000593,-0.1239528131838534
ACH-000600,-0.051869396575512566
ACH-000601,-0.0674601282074568
ACH-000605,-0.05419125936270221
ACH-000606,-0.0404302091844261
ACH-000608,-0.029634215131046124
ACH-000614,-0.11263582301930156
ACH-000616,0.07467162020574525
ACH-000618,-0.03413178616830292
ACH-000619,-0.3199224858249272
ACH-000620,-0.18395461317657666
ACH-000621,-0.06987934539217927
ACH-000622,0.053286149763527635
ACH-000623,-0.08398958690445331
ACH-000624,-0.04202993920550811
ACH-000627,-0.08605731270739507
ACH-000630,-0.07223668732690222
ACH-000631,-0.07028789363304977
ACH-000632,-0.12805747966937436
ACH-000633,-0.017274813575920308
ACH-000637,-0.0074086545210651
ACH-000638,-0.06233028608958066
ACH-000646,-0.10625488513782527
ACH-000647,-0.01851150517146612
ACH-000648,-0.20716412152728467
ACH-000649,-0.10289003084109673
ACH-000651,0.014647866340979712
ACH-000652,-0.1436335103916039
ACH-000653,-0.0034789032282829127
ACH-000657,-0.06328827465922922
ACH-000658,-0.04436279158357875
ACH-000661,-0.10618192455845853
ACH-000662,-0.07513802808961502
ACH-000663,-0.03257088894169603
ACH-000665,0.05473344536316508
ACH-000671,-0.07066617916636013
ACH-000672,0.2139179327845936
ACH-000673,-0.11153868035488428
ACH-000676,-0.018027774228757426
ACH-000677,-0.003594110623182548
ACH-000681,-0.1254558343554722
ACH-000683,-0.07336143857514713
ACH-000684,-0.06281624354754155
ACH-000688,-0.04267072844560309
ACH-000693,-0.019842803679816882
ACH-000694,-0.0048634584858036865
ACH-000695,0.08058621457092181
ACH-000696,-0.05268100297031378
ACH-000697,0.039380884303609295
ACH-000699,0.06922799356034509
ACH-000701,0.023264186351485618
ACH-000706,0.09864270988416322
ACH-000711,0.002816945231064249
ACH-000713,-0.08408709703935878
ACH-000714,0.039453164664206966
ACH-000718,-0.1284533203665826
ACH-000720,-0.0612123774668359
ACH-000721,-0.09540165406126846
ACH-000724,-0.0143467303286614
ACH-000725,-0.011442709373148984
ACH-000732,0.07822042904861821
ACH-000734,-0.009438551378129687
ACH-000735,-0.08905200433331123
ACH-000736,-0.07044325420518441
ACH-000738,-0.013533349546991277
ACH-000746,-0.15756514536638044
ACH-000747,0.08859749777426369
ACH-000748,-0.07039577193165494
ACH-000753,-0.08908672351559864
ACH-000756,0.032417962731775316
ACH-000757,-0.0922431346487874
ACH-000758,0.053381304051693335
ACH-000760,-0.09259325645786426
ACH-000762,-0.1694092994102827
ACH-000763,-0.01650632857545384
ACH-000764,0.06543460717530247
ACH-000765,-0.14152742637669358
ACH-000766,-0.022060160010380726
ACH-000767,-0.12053321141318918
ACH-000768,0.055769838450585335
ACH-000769,-0.009337959698301498
ACH-000770,-0.19991445073416456
ACH-000771,-0.06983128664471641
ACH-000773,0.004729456808453604
ACH-000776,-0.11270387259638293
ACH-000777,-0.0296144617647323
ACH-000778,0.015312753281923797
ACH-000781,-0.10674604985020593
ACH-000782,-0.027148201821472692
ACH-000783,-0.11223507106146446
ACH-000784,-0.058230318375985385
ACH-000785,-0.13851227266980595
ACH-000787,-0.0750614309954935
ACH-000788,-0.051133619654662364
ACH-000791,-0.13923828668411575
ACH-000792,-0.2804281975167521
ACH-000794,-0.20638313825890772
ACH-000796,-0.05820536455281899
ACH-000798,-0.5756979850731607
ACH-000799,0.010388865964054736
ACH-000800,-0.3236928740453533
ACH-000802,0.03065522489576668
ACH-000804,-0.2074481806004328
ACH-000805,-0.197953884990676
ACH-000809,-0.051117556811063315
ACH-000810,-0.6733719167442235
ACH-000811,-0.07732863100739731
ACH-000817,-0.13817653870763014
ACH-000819,-0.01186690319443658
ACH-000820,-0.11464011466819693
ACH-000821,0.034211999354947904
ACH-000822,-0.0061779835449991705
ACH-000823,-0.019833144810148508
ACH-000824,-0.08351414764434666
ACH-000827,-0.20873415076998114
ACH-000829,-0.180060554890507
ACH-000831,0.06849286223117353
ACH-000832,-0.04682291511474627
ACH-000833,-0.26794897276910584
ACH-000834,-0.09525092113471482
ACH-000835,-0.05923393945047621
ACH-000836,-0.061260107406627524
ACH-000837,0.014757428824487415
ACH-000838,-0.042954086411092
ACH-000839,-0.2974623923709415
ACH-000840,-0.8092591765311471
ACH-000841,-0.1249333872105616
ACH-000843,3.325615796854225e-05
ACH-000846,-0.034348471627702146
ACH-000847,-0.17040958250930868
ACH-000848,-0.13398020694067672
ACH-000849,-0.121710710509568
ACH-000851,0.005853821079468745
ACH-000855,0.0301295789774165
ACH-000856,-0.11631372505658802
ACH-000858,-0.048762077503277115
ACH-000859,0.03417534264555865
ACH-000861,0.008052910501250244
ACH-000862,0.05517292197397232
ACH-000865,-0.039721921483166216
ACH-000866,-0.09059284037498017
ACH-000867,-0.03234784496936407
ACH-000869,-0.01921954999654672
ACH-000872,-0.00606269108256854
ACH-000873,-0.10525776416296116
ACH-000876,-0.13062364464018514
ACH-000878,-0.1492904238767678
ACH-000880,-0.059472201217349266
ACH-000881,-0.0601273283827983
ACH-000882,-0.01829400354937692
ACH-000884,-0.13925219509917447
ACH-000885,-0.04013624782293079
ACH-000887,-0.0858383649506874
ACH-000889,-0.08334162694733127
ACH-000896,-0.00011776244201900248
ACH-000898,-0.06370627431025755
ACH-000900,0.060112069569040374
ACH-000901,-0.11368391466033702
ACH-000905,0.006109616753559764
ACH-000906,-0.010531516226806576
ACH-000907,-0.023817542913675112
ACH-000910,-0.10193678222193388
ACH-000911,-0.04977594249346813
ACH-000912,-0.10462302959744643
ACH-000913,-0.4171670985061657
ACH-000915,-0.1114865973347049
ACH-000916,-0.2707529217984327
ACH-000917,0.1329919742027762
ACH-000920,-0.07149011533784064
ACH-000921,-0.08433656493480719
ACH-000924,-0.09687151713100584
ACH-000926,-0.20874692353451266
ACH-000928,0.10868506870643213
ACH-000929,-0.03030186045287678
ACH-000932,-0.038538127718892534
ACH-000935,-0.29928621992429033
ACH-000936,0.03514921772677136
ACH-000937,0.0003529359567601077
ACH-000938,-0.057600582320405484
ACH-000939,-0.009779324173073202
ACH-000941,0.03807805790114755
ACH-000943,-0.044303116128758584
ACH-000946,0.02280296226926109
ACH-000947,-0.024957309643630955
ACH-000948,-0.029520641599877707
ACH-000950,0.0538666814949561
ACH-000953,-0.08025261717038304
ACH-000954,0.014099881377109397
ACH-000957,-0.0634277913890176
ACH-000958,0.17002399885561156
ACH-000960,-0.16029078673453012
ACH-000963,-0.21146543722229288
ACH-000968,-0.10331877300636408
ACH-000969,0.1338672271881941
ACH-000972,-0.06410095116482636
ACH-000973,-0.11934651203676908
ACH-000974,-0.09252115951673004
ACH-000978,0.003986647388686229
ACH-000984,0.07589964780453909
ACH-000986,-0.03200378807237656
ACH-000988,0.10104861164360854
ACH-000993,-0.2189688285356
ACH-000994,-0.10511097940957537
ACH-000996,0.20568697911132375
ACH-001001,-0.036051963411207984
ACH-001020,-0.2617877611523633
ACH-001028,-0.02348655784156202
ACH-001031,-0.0715299326698715
ACH-001038,0.013717512026546431
ACH-001048,-0.28856711375113103
ACH-001050,-0.0036141618282832977
ACH-001053,-0.08465624372549793
ACH-001054,-0.15932679174969885
ACH-001061,-0.07334570262449769
ACH-001067,-0.2079514504354882
ACH-001075,0.03310910793546163
ACH-001096,-0.2285630735090013
ACH-001111,-0.03175376613992193
ACH-001119,0.09256826238264808
ACH-001128,-0.03931918118447905
ACH-001134,-0.08796495930745207
ACH-001151,-0.03004242490535249
ACH-001163,-0.033126499643646036
ACH-001164,-0.4899106321534362
ACH-001183,0.1278770561326729
ACH-001192,-0.013649150809932382
ACH-001193,-0.1515308365016029
ACH-001196,-0.12250334663723078
ACH-001197,-0.1239504232529244
ACH-001205,-0.11574352286013186
ACH-001211,-0.015289198618977666
ACH-001212,0.2051112300154304
ACH-001228,-0.024605445771321132
ACH-001232,-0.217346071299007
ACH-001239,0.021535131462396044
ACH-001270,-0.12861016056791166
ACH-001274,-0.11114119896144213
ACH-001275,0.17907229185533674
ACH-001277,-0.24195019652857036
ACH-001278,-0.01622169373829365
ACH-001280,-0.22511252539997256
ACH-001283,-0.01715442250834039
ACH-001289,-0.0828810886080974
ACH-001300,-0.09913793615439258
ACH-001301,-0.08307931660866996
ACH-001302,-0.15705307767672408
ACH-001306,-0.03693736777849059
ACH-001318,-0.2370303524210117
ACH-001322,-0.05897833224143125
ACH-001328,-0.07559726018613308
ACH-001332,-0.1042567926123796
ACH-001336,0.009005916691309724
ACH-001346,-0.32204010780881376
ACH-001353,-0.13553394597694635
ACH-001354,-0.03836661437007383
ACH-001367,-0.0723976698417143
ACH-001368,-0.07311211921050158
ACH-001374,-0.1411597491115162
ACH-001377,-0.030393130646472494
ACH-001380,-0.13638110946356655
ACH-001391,-0.3121751494612315
ACH-001408,0.11571151177171685
ACH-001430,0.19027790448987744
ACH-001431,-0.3284677649816461
ACH-001450,-0.19063129270415186
ACH-001496,-0.12956724080336485
ACH-001500,-0.15315123575622908
ACH-001523,0.002667480534815831
ACH-001532,-0.12516494720807028
ACH-001550,0.018551449971759382
ACH-001552,-0.14114566671194548
ACH-001554,-0.12135931693498155
ACH-001654,-0.06268217109808122
ACH-001735,-0.16677922887549765
ACH-001736,-0.09868421435355093
ACH-001737,-0.3599358457236708
ACH-001740,-0.06621809872777551
ACH-001745,-0.11886207381458233
ACH-001765,0.028340036679117026
