,HTR1E (3354)
ACH-000004,0.10619897804616647
ACH-000005,0.10203964266243667
ACH-000007,0.11237664198874094
ACH-000009,0.1844525358766228
ACH-000011,0.3370671711795449
ACH-000012,0.14591450289905367
ACH-000013,0.07100791564492483
ACH-000014,0.056247205411541185
ACH-000015,0.1356172958456272
ACH-000017,-0.0020500494938937353
ACH-000018,0.06468407288394727
ACH-000019,0.20519510531855212
ACH-000021,-0.1147880378565102
ACH-000022,0.09930939113641424
ACH-000025,0.17898843827376662
ACH-000028,0.1569485680332524
ACH-000030,0.07424902589269594
ACH-000035,0.1581999515263224
ACH-000036,0.07384217186893116
ACH-000037,0.24648148381778226
ACH-000039,0.21692127317779986
ACH-000040,0.16581836634710456
ACH-000041,0.13138443518283366
ACH-000042,0.10783870887114913
ACH-000045,0.2226868500569844
ACH-000047,-0.02364013467258343
ACH-000052,0.1527474032324142
ACH-000053,0.10501730138641747
ACH-000054,0.13895607392299394
ACH-000055,0.1668823382544807
ACH-000060,0.06761719064656248
ACH-000067,0.20885878081655
ACH-000070,0.08981730464285784
ACH-000075,0.18690797973399934
ACH-000078,0.14118906326882955
ACH-000082,0.33180683716839593
ACH-000085,0.14309680576048162
ACH-000086,0.030575757838824682
ACH-000087,-0.016301941403778632
ACH-000092,0.06272266426415128
ACH-000095,0.1680713430195082
ACH-000097,0.22438389429765665
ACH-000098,0.04070959498337167
ACH-000099,0.09157551113158212
ACH-000108,0.1383677387424222
ACH-000113,0.09607911955356847
ACH-000116,0.06115407163557
ACH-000118,0.13252641459699596
ACH-000120,0.1293587062567906
ACH-000123,0.07572433882118014
ACH-000127,0.02643769083768311
ACH-000128,0.02204426203996236
ACH-000132,-0.010077775148417551
ACH-000133,0.08742144095003257
ACH-000137,0.07588527378982635
ACH-000138,0.06196171111456567
ACH-000142,0.09280268654797402
ACH-000143,0.010283516300650192
ACH-000146,0.15413269333283816
ACH-000148,0.1646942045201305
ACH-000150,0.08154672664778004
ACH-000152,0.2127300492956105
ACH-000153,0.14051122793364387
ACH-000159,0.16493353277401165
ACH-000160,0.10402693068064786
ACH-000163,0.12614229379864705
ACH-000167,0.1029356301902255
ACH-000168,0.024248963368798504
ACH-000169,0.112119917108958
ACH-000178,0.19455490595292085
ACH-000183,0.1062222593935582
ACH-000188,0.092600404461988
ACH-000189,-0.2293640422810964
ACH-000190,0.0999410555259196
ACH-000198,0.14381886390574708
ACH-000203,0.034425467530224005
ACH-000204,0.3466082478300556
ACH-000206,-0.055552313049039966
ACH-000207,0.20831500137747835
ACH-000208,-0.22441723990803852
ACH-000210,0.3029434774474776
ACH-000211,0.2165278298492797
ACH-000215,0.05601275808016713
ACH-000221,0.0841428937239708
ACH-000222,0.20980252273407002
ACH-000223,0.04585673668471837
ACH-000226,0.1089607984797526
ACH-000227,-0.03480369755626788
ACH-000228,0.08919377208365624
ACH-000231,0.09943089077803254
ACH-000232,0.07812518678300194
ACH-000233,0.15833490842904127
ACH-000234,0.0707864360036839
ACH-000235,0.08002216734556553
ACH-000237,0.06607830599234751
ACH-000238,0.1714229135943821
ACH-000242,0.06534250382417628
ACH-000243,0.09459000609272672
ACH-000244,-0.12047488994972187
ACH-000246,0.08596955306047874
ACH-000248,0.04322417499411998
ACH-000250,0.09768909838745367
ACH-000251,0.05582993312961304
ACH-000252,0.13438304021764524
ACH-000253,0.16304503014489252
ACH-000255,0.0542491163899096
ACH-000256,0.14402615405855754
ACH-000257,0.15333532237067451
ACH-000258,0.13553978441218725
ACH-000259,0.05938850031525611
ACH-000260,0.2065202118212984
ACH-000261,0.1479888031645858
ACH-000262,0.11364017748050682
ACH-000263,0.22185502713569397
ACH-000264,0.15310611318356326
ACH-000265,0.12152321432008392
ACH-000266,0.11628354418345027
ACH-000272,0.0938909995202754
ACH-000274,0.0488742795561468
ACH-000277,0.05350671531574137
ACH-000278,0.0799798695803949
ACH-000279,0.06383160444523216
ACH-000280,0.1137985049509944
ACH-000281,0.2772830636634188
ACH-000288,0.08782822679417522
ACH-000291,0.05305069502986984
ACH-000293,0.19387931722622628
ACH-000294,0.13074556782188382
ACH-000295,-0.02301238804765442
ACH-000296,0.08978530018673779
ACH-000302,0.0790191167684161
ACH-000304,0.3223351959163853
ACH-000307,0.09161169435683568
ACH-000308,0.03732048320154352
ACH-000310,0.2516413698407909
ACH-000311,0.2101321170755569
ACH-000312,0.17676724065219793
ACH-000315,0.123322849695613
ACH-000316,0.07860690902723765
ACH-000317,0.0330920895667649
ACH-000318,0.16424668034124176
ACH-000319,0.05221458342622892
ACH-000320,0.05685063339601109
ACH-000322,0.03139931416546098
ACH-000323,0.22527421718100016
ACH-000324,0.14952099918183145
ACH-000329,0.15511216004308848
ACH-000330,-0.0011479575962901527
ACH-000331,0.12864641211072692
ACH-000332,0.17075324878759685
ACH-000334,0.10277395240224677
ACH-000335,0.14260782930678892
ACH-000336,0.05385451386938359
ACH-000337,0.14919495192798424
ACH-000338,-0.08482596536541427
ACH-000339,0.11452451774114138
ACH-000341,0.19280139707886815
ACH-000348,0.01944325606209948
ACH-000350,0.2384048511422809
ACH-000352,0.0991225274110923
ACH-000356,0.0661672752023995
ACH-000361,0.08932018879292371
ACH-000362,0.171124978138328
ACH-000363,0.09636259668123252
ACH-000364,0.1402843317404102
ACH-000365,0.13066959015856094
ACH-000366,0.14988407084459301
ACH-000368,0.3298472765715837
ACH-000374,0.20900007957169914
ACH-000375,0.058000058322362685
ACH-000376,0.17714995972585393
ACH-000381,0.11939480521407984
ACH-000383,0.09105053792494736
ACH-000387,0.07398557972962573
ACH-000389,0.16256094038732735
ACH-000390,0.06922668684421353
ACH-000393,0.08089367585662448
ACH-000395,0.11883120299589647
ACH-000396,0.13124406572846292
ACH-000397,0.1264206565729227
ACH-000401,0.0783138590071148
ACH-000402,-0.01973055933723466
ACH-000403,0.1292805895178517
ACH-000404,-0.027416038390253628
ACH-000406,0.11764531274698352
ACH-000407,0.1883662196164684
ACH-000408,0.01152320894200912
ACH-000410,0.024124328659862696
ACH-000411,0.20605802147679309
ACH-000414,0.16133700652982344
ACH-000415,0.06578726722634876
ACH-000416,0.14601185600144753
ACH-000420,0.19850027277675927
ACH-000421,0.08144513440956673
ACH-000424,0.017510335548688055
ACH-000425,0.17149476814789213
ACH-000426,0.3157889381768786
ACH-000427,0.2065540334749245
ACH-000433,0.23405351132042865
ACH-000435,0.2497532275073068
ACH-000436,0.15036518283405328
ACH-000444,0.10727537859592634
ACH-000445,0.2437315090692149
ACH-000448,0.16757233977358912
ACH-000450,0.003581688038402236
ACH-000452,0.0462349645050022
ACH-000454,-0.17527868193909255
ACH-000458,0.1721040132882966
ACH-000459,0.06806309177586613
ACH-000460,0.1256021498975326
ACH-000461,0.16153708360246452
ACH-000463,0.1293260656787712
ACH-000464,0.0913558384742654
ACH-000466,0.21020523835781788
ACH-000467,0.1743147183129199
ACH-000468,0.06328519305332443
ACH-000469,0.1199567857784954
ACH-000470,0.0580078767956718
ACH-000471,0.10063656833954857
ACH-000472,0.09244469490227007
ACH-000473,0.17139318212039634
ACH-000475,0.09238031171926836
ACH-000476,0.10276074158616062
ACH-000477,0.2193314993496455
ACH-000479,0.14288412981724735
ACH-000480,0.17585909553871568
ACH-000481,0.08971058185970714
ACH-000483,0.1236196448480307
ACH-000484,0.08356363596863524
ACH-000485,0.12286419843548485
ACH-000486,0.10393673681112177
ACH-000487,0.08470347155505781
ACH-000488,0.09856585170158516
ACH-000490,0.1874602141402716
ACH-000491,0.047142406122848236
ACH-000495,0.1157087367115836
ACH-000496,0.10809693970166337
ACH-000499,0.2177831547710528
ACH-000500,0.22382409050654534
ACH-000502,0.0950173752192805
ACH-000503,0.2357217636029365
ACH-000505,0.13450254523625302
ACH-000507,0.17909956608955602
ACH-000510,0.17853244829713225
ACH-000511,0.1844962865167148
ACH-000512,-0.1738571591632773
ACH-000516,0.07640700637929396
ACH-000517,0.12776946107572984
ACH-000518,0.16201566204043752
ACH-000520,0.1831451746132957
ACH-000521,0.03461657958769728
ACH-000522,0.028344244493154317
ACH-000524,0.2391266671401525
ACH-000527,0.07291390541082515
ACH-000528,0.06984978627451634
ACH-000537,0.1360958206690578
ACH-000541,0.31938992916565456
ACH-000542,0.09522197832701816
ACH-000544,0.14852664985381767
ACH-000545,0.02334881211504905
ACH-000547,0.12486919549984138
ACH-000548,0.05317482345527556
ACH-000549,0.10652343868001744
ACH-000550,0.17777581254748578
ACH-000552,0.08196731394125807
ACH-000556,0.07408819560976554
ACH-000557,0.16346768029720066
ACH-000569,0.3189649487690873
ACH-000570,0.16319302875929792
ACH-000571,0.06861260580443786
ACH-000573,0.11234379613558708
ACH-000576,0.2475007212060745
ACH-000579,-0.009162144919539749
ACH-000580,0.22360596365866814
ACH-000584,0.11861439314177895
ACH-000585,0.08119775186865318
ACH-000588,0.15836237517788346
ACH-000589,0.11990471521997875
ACH-000591,0.0728878825842685
ACH-000593,0.224622073231432
ACH-000600,0.1345166602516107
ACH-000601,0.19394454623390328
ACH-000605,0.13708464802812595
ACH-000606,0.09121402179654264
ACH-000608,0.17622362818075862
ACH-000614,0.22201975836672916
ACH-000616,0.19620229986831805
ACH-000618,0.0984286267550128
ACH-000619,0.17611922015948192
ACH-000620,0.028981112281820025
ACH-000621,0.10682708089099363
