,ZBTB39 (9880)
ACH-000004,-0.11436507924136308
ACH-000005,-0.33146616334716456
ACH-000007,-0.22878872527670585
ACH-000009,-0.2180193978953611
ACH-000011,-0.324333125127456
ACH-000012,-0.29796221505186304
ACH-000013,-0.30008923918635233
ACH-000014,-0.3557010306201722
ACH-000015,-0.3537205299072649
ACH-000017,-0.32103505618705924
ACH-000018,-0.4131321235476834
ACH-000019,-0.22842661915831636
ACH-000021,-0.2804820968469753
ACH-000022,-0.3153995542423492
ACH-000025,-0.5347632585697408
ACH-000028,-0.31235590535404084
ACH-000030,-0.2511739801833772
ACH-000035,-0.20514750125776365
ACH-000036,-0.2543816072447677
ACH-000037,-0.33140275422162674
ACH-000039,-0.2293612250170621
ACH-000040,-0.25000296479995954
ACH-000041,-0.5589409063605391
ACH-000042,-0.3419968067409675
ACH-000045,-0.2866961468724328
ACH-000047,-0.2931064153384546
ACH-000052,-0.28694401786036444
ACH-000053,-0.3566968046368164
ACH-000054,-0.2496777934530241
ACH-000055,-0.4512366186712002
ACH-000060,-0.2116927592061172
ACH-000067,-0.4914740355375477
ACH-000070,-0.3605852494216804
ACH-000075,-0.44394929534999095
ACH-000078,-0.3236611568602692
ACH-000082,-0.2477458903249728
ACH-000085,-0.2941880496639792
ACH-000086,-0.4821418293570242
ACH-000087,-0.1071183351724169
ACH-000092,-0.3393542289530038
ACH-000095,-0.06368252751176794
ACH-000097,-0.31330250644244384
ACH-000098,-0.26158560371405803
ACH-000099,-0.3094142280560582
ACH-000108,-0.06996557323479204
ACH-000113,-0.29939955063574675
ACH-000116,-0.16037616129546278
ACH-000118,-0.3195402146003562
ACH-000120,-0.07924957080482442
ACH-000123,-0.2975002642901831
ACH-000127,-0.35565328213809794
ACH-000128,-0.3983572080508409
ACH-000132,-0.18369548894549614
ACH-000133,-0.3733520835667877
ACH-000137,-0.3426157327219138
ACH-000138,-0.213249019118022
ACH-000142,-0.048485617739570996
ACH-000143,-0.2331803381085112
ACH-000146,-0.2477411137281317
ACH-000148,-0.4304125020464576
ACH-000150,-0.22111128579976969
ACH-000152,-0.5305181982871048
ACH-000153,-0.238733443981033
ACH-000159,-0.2300196656874892
ACH-000160,-0.4174692970873672
ACH-000163,-0.4071077090287564
ACH-000167,-0.24409250155671885
ACH-000168,-0.4326912737755176
ACH-000169,-0.29530999019227205
ACH-000178,-0.21586972163010412
ACH-000183,-0.042259190652349614
ACH-000188,-0.3172559866425091
ACH-000189,-0.5020271303532301
ACH-000190,-0.32697539141558624
ACH-000198,-0.4118575631963944
ACH-000203,-0.016653936971751104
ACH-000204,-0.2618300943782381
