,REST (5978)
ACH-000238,-0.007290625654105976
ACH-000242,-0.0898290114631478
ACH-000243,-0.1927075130082159
ACH-000244,-0.25304228168923715
ACH-000246,-0.12758917572489986
ACH-000248,-0.05425547745063808
ACH-000250,-0.02499729248011295
ACH-000251,-0.22089239884475034
ACH-000252,-0.14959551785935307
ACH-000253,0.03236445243593372
ACH-000255,-0.07510864220460256
ACH-000256,0.0485204440306039
ACH-000257,0.1044746487731513
ACH-000258,-0.24884975904338136
ACH-000259,-0.05511262715921842
ACH-000260,-0.05335548234732612
ACH-000261,-0.10574395963547016
ACH-000262,-0.20798393085517164
ACH-000263,-0.2430835853250511
ACH-000264,-0.1661246170769533
ACH-000265,-0.28895294713095593
ACH-000266,-0.12330390392149213
ACH-000272,-0.13764746546814974
ACH-000274,-0.1361383958981566
ACH-000277,0.14838612820271213
ACH-000278,-0.05550544913043154
ACH-000279,-0.18349059330573594
ACH-000280,-0.16372049172897515
ACH-000281,-0.15356036501905432
ACH-000288,-0.12743588598190467
ACH-000291,-0.08072757940926449
ACH-000293,-0.09959073187631598
ACH-000294,0.22801038860780415
ACH-000295,-0.037483543257522206
ACH-000296,-0.006793365082012855
ACH-000302,-0.18066248679099006
ACH-000304,0.03806221142780925
ACH-000307,-0.14646647474851654
ACH-000308,-0.1364708999724048
ACH-000310,-0.09970940332028408
ACH-000311,-0.2313388160687879
ACH-000312,-0.17818749129409114
ACH-000315,0.09700803790202556
ACH-000316,-0.020147800164719253
ACH-000317,-0.09115394462832978
ACH-000318,-0.013485662275179416
ACH-000319,-0.2378452110805461
ACH-000320,-0.06971285272130319
ACH-000322,-0.13839899748249285
ACH-000323,-0.3165820463500276
ACH-000324,0.028900480071602275
ACH-000329,-0.11574262117844693
ACH-000330,-0.11856701122206766
ACH-000331,-0.3062195119015588
ACH-000332,-0.050192399769540916
ACH-000334,0.06476237842436161
ACH-000335,-0.3119912763046885
ACH-000336,-0.3328260701563408
ACH-000337,-0.0226995106282163
ACH-000338,-0.184658982943577
ACH-000339,-0.23149955421268106
ACH-000341,-0.14464639354518424
ACH-000348,-0.12474404179534952
ACH-000350,-0.019921217995024755
ACH-000352,-0.08986137898607804
ACH-000356,-0.07063391325361569
ACH-000361,-0.07681803578639497
ACH-000362,0.06547107470352563
ACH-000363,-0.21968885307966132
ACH-000364,-0.4144090420306897
ACH-000365,0.06934240326367665
ACH-000366,-0.08947751009351051
ACH-000368,-0.376248602929554
ACH-000374,-0.4287622956290785
ACH-000375,-0.02623279968621381
ACH-000376,-0.12867347406723662
ACH-000381,0.073890230627867
ACH-000383,-0.05942747421421205
ACH-000387,-0.07884215564377467
ACH-000389,-0.4446117422529353
ACH-000390,-0.08648393435361339
ACH-000393,0.032290741640085684
ACH-000395,-0.04885066003525747
ACH-000396,-0.16353121667689013
ACH-000397,-0.1297199081143875
ACH-000401,-0.28397488683408434
ACH-000402,-0.2992885164280468
ACH-000403,-0.10346702563999766
ACH-000404,-0.3652500199068984
ACH-000406,-0.06082818109999628
ACH-000407,-0.0871525662235984
ACH-000408,-0.10485798095201382
ACH-000410,-0.1907827112493183
ACH-000411,-0.10674600834249877
ACH-000414,-0.14036227909847696
ACH-000415,-0.2036494548626528
ACH-000416,-0.18238606300956134
ACH-000420,-0.16930873918839284
ACH-000421,-0.0892442723298489
ACH-000424,-0.2671330366429858
ACH-000425,-0.2813303606922661
ACH-000426,0.2172419462923514
ACH-000427,-0.2282212255525101
ACH-000433,-0.03020012704562734
ACH-000435,-0.23098720346362625
ACH-000436,-0.008185013859246363
ACH-000444,-0.12042789055430322
ACH-000445,-0.14502838182827668
ACH-000448,-0.14262943370687778
ACH-000450,-0.18980907568773087
ACH-000452,-0.24391316460649676
ACH-000454,-0.3021163374778295
ACH-000458,-0.17495164009562558
ACH-000459,0.05435362095084301
ACH-000460,-0.03565871270323291
ACH-000461,-0.0911295351527791
ACH-000463,-0.23367663686482
ACH-000464,-0.2141123187257504
ACH-000466,-0.14163902563660288
ACH-000467,-0.10400926684035604
ACH-000468,-0.14547301412134675
ACH-000469,-0.2368847484996182
ACH-000470,0.027957069618856176
ACH-000471,-0.13427925114201406
ACH-000472,-0.0667047230218144
ACH-000473,0.03052380277124132
ACH-000475,-0.1586050312650491
ACH-000476,-0.08018939873225463
ACH-000477,-0.059361615085553626
ACH-000479,-0.39143472019827596
ACH-000480,-0.1772969235004584
ACH-000481,-0.0793853505111936
ACH-000483,-0.4913024757944776
ACH-000484,-0.021575036750633127
ACH-000485,-0.2421989571666749
ACH-000486,-0.20314016743103888
ACH-000487,-0.024112979299397024
ACH-000488,-0.13518348659712875
ACH-000490,-0.14394426189288334
ACH-000491,0.0322042041846367
ACH-000495,0.02388420539457424
ACH-000496,-0.13162802004931282
ACH-000499,-0.14495124520320565
ACH-000500,-0.11966646174961745
ACH-000502,0.011200441276376384
ACH-000503,-0.18182087431648145
ACH-000505,-0.15263640672197626
ACH-000507,-0.041175965765815385
ACH-000510,-0.14903859285939394
ACH-000511,-0.2362772424762185
ACH-000512,0.28831144109486984
ACH-000516,-0.11558633515148176
ACH-000517,-0.18779314495971106
ACH-000518,-0.01870530336179144
ACH-000520,-0.1173591129161543
ACH-000521,-0.1110172072200298
ACH-000522,-0.2974835658442272
ACH-000524,-0.17912003496871626
ACH-000527,-0.17807289393265055
ACH-000528,-0.1310369292605956
ACH-000537,-0.17710140191318174
ACH-000541,-0.07408584037860473
ACH-000542,-0.18535282890769866
ACH-000544,-0.19068168155319015
ACH-000545,-0.12268359508531035
ACH-000547,-0.3095151982743216
ACH-000548,-0.03132203835305509
ACH-000549,-0.22350300382046973
ACH-000550,-0.2256892846632432
ACH-000552,-0.06949565461141008
ACH-000556,-0.18353071111199495
ACH-000557,-0.1361158478616206
ACH-000569,-0.10318225952684634
ACH-000570,-0.2633164613591681
ACH-000571,-0.0614180727216321
ACH-000573,-0.1992496479178823
ACH-000576,-0.07718121397385551
ACH-000579,0.020538978689090562
ACH-000580,-0.008209835897349785
ACH-000584,-0.08495854724259032
ACH-000585,-0.12133663825224858
ACH-000588,-0.08131558513176375
ACH-000589,-0.15138652766996544
ACH-000591,-0.20372401588249264
ACH-000593,-0.1757906152029197
ACH-000600,-0.16251140297751726
ACH-000601,-0.13686868892311418
ACH-000605,-0.21310469043233946
ACH-000606,-0.11419146738551465
ACH-000608,-0.11994462200430987
ACH-000614,-0.106505052837057
ACH-000616,-0.25778240694485266
ACH-000618,-0.08066279452826153
ACH-000619,-0.16780153430686026
ACH-000620,-0.11463920452480755
ACH-000621,-0.1865463282351115
ACH-000622,-0.17454454452801968
ACH-000623,-0.0904366503602808
ACH-000624,-0.15022904341708915
ACH-000627,-0.08543784526866427
ACH-000630,-0.1999991827970145
ACH-000631,-0.3722281328097412
ACH-000632,-0.08905208058116013
ACH-000633,-0.03394265725602088
ACH-000637,-0.22027076372523335
ACH-000638,-0.19839217477432744
ACH-000646,-0.08921496984231303
ACH-000647,-0.21481232841403944
ACH-000648,-0.006283556795531228
ACH-000649,-0.1527621727789747
ACH-000651,-0.29477911876842416
ACH-000652,-0.10883172110173712
ACH-000653,-0.07104940634739057
ACH-000657,-0.231591534372714
ACH-000658,0.08529293696681928
ACH-000661,-0.11415426393273438
ACH-000662,-0.2044527797685968
ACH-000663,0.01827222337436062
ACH-000665,-0.2586626740963952
ACH-000671,-0.08507282047331954
ACH-000672,-0.11031563675494324
ACH-000673,-0.2023751518435992
ACH-000676,-0.12090665493747794
ACH-000677,-0.17671407636071598
ACH-000681,-0.13619870555583927
ACH-000683,0.000587729923257803
ACH-000684,-0.4749470024438037
ACH-000688,-0.04879287829569768
ACH-000693,-0.20278074907896795
ACH-000694,-0.1392465979655526
ACH-000695,0.010982205100481429
ACH-000696,-0.2828415546084237
ACH-000697,0.04449783927702082
ACH-000699,-0.07547169803089793
ACH-000701,-0.07621979516779277
ACH-000706,-0.04620154642095397
ACH-000711,-0.08239739937194912
ACH-000713,-0.1573715693701196
ACH-000714,-0.13293323676250654
ACH-000718,-0.09169075440437854
ACH-000720,-0.19651390453254733
ACH-000721,-0.1018090736918155
ACH-000724,-0.000863646941709586
ACH-000725,-0.11370623054396585
ACH-000732,-0.0041809260841244094
ACH-000734,-0.09304808355157933
ACH-000735,-0.13543957242304033
ACH-000736,-0.0961715906389709
ACH-000738,-0.26890749848165785
ACH-000746,-0.06211403968059831
ACH-000747,-0.2586825528084672
ACH-000748,-0.1651329492555967
ACH-000753,-0.12109858832763022
ACH-000756,-0.17958842239169656
ACH-000757,-0.0751227344864471
ACH-000758,-0.14300044474315052
ACH-000760,-0.18810455422902367
ACH-000762,-0.055233981167918236
ACH-000763,-0.013036106413084508
ACH-000764,0.07152892732373071
ACH-000765,-0.10805283971059892
ACH-000766,-0.11858401853391905
ACH-000767,0.04911036331647722
ACH-000768,-0.2648257814641544
ACH-000769,-0.18963986415198628
ACH-000770,-0.18902736749762716
ACH-000771,-0.3415432565458486
ACH-000773,0.030440548550888145
ACH-000776,-0.15091123488603714
ACH-000777,-0.06324761582755067
ACH-000778,0.004242907365677169
ACH-000781,-0.06031992477857255
ACH-000782,-0.05351468728404817
ACH-000783,-0.0797316877791061
ACH-000784,-0.07473292708125505
ACH-000785,-0.2067162638714612
ACH-000787,-0.23848226366086725
ACH-000788,-0.09043757393935023
ACH-000791,-0.17577662836685104
ACH-000792,-0.11326366714984322
ACH-000794,-0.2744211693118561
ACH-000796,0.0032617554761204194
ACH-000798,-0.12131384538401925
ACH-000799,-0.6776152252379514
ACH-000800,0.025972919765579302
ACH-000802,0.0116473476401521
ACH-000804,-0.1014312289592338
ACH-000805,-0.08364830808354037
ACH-000809,-0.046433802825014976
ACH-000810,-0.2293210254077901
ACH-000811,-0.08966822475071726
ACH-000817,-0.14771401663349742
ACH-000819,-0.1967662264470914
ACH-000820,-0.188796970708781
ACH-000821,-0.14139653063572136
ACH-000822,-0.037865102525858896
ACH-000823,-0.14606054161784285
ACH-000824,-0.2085770538225428
ACH-000827,-0.11195393507130888
ACH-000829,0.16842125148938625
ACH-000831,-0.2934818515528525
ACH-000832,0.06331158192814068
ACH-000833,-0.11397674112082605
ACH-000834,-0.07608493735809266
ACH-000835,-0.2449000472955856
ACH-000836,-0.009351156087799965
ACH-000837,-0.019313528010595247
ACH-000838,-0.00806782780305467
ACH-000839,-0.3797486819133099
ACH-000840,-0.17581047912545714
ACH-000841,-0.11793527356376048
ACH-000843,0.007898682312233188
ACH-000846,-0.12527851189950684
ACH-000847,-0.3084422962017826
ACH-000848,-0.08754575470648278
ACH-000849,-0.2914281416736432
ACH-000851,-0.21490015077774474
ACH-000855,-0.08653146926529373
ACH-000856,-0.06403990003317625
ACH-000858,-0.14663632168260451
ACH-000859,-0.10046940906550696
ACH-000861,-0.18098044996913626
ACH-000862,-0.040694589851834405
ACH-000865,-0.02097394956083216
ACH-000866,-0.1917140851945452
ACH-000867,-0.2543793858687286
ACH-000869,-0.14978804213474364
ACH-000872,0.054506140193568565
ACH-000873,-0.07859042594385
ACH-000876,-0.05494142951074959
ACH-000878,-0.2381446617008585
ACH-000880,-0.004453411219776612
ACH-000881,-0.280415448252525
ACH-000882,-0.2696283421141639
ACH-000884,-0.0389503793580225
ACH-000885,-0.12723427246290864
ACH-000887,-0.16021856559847908
ACH-000889,-0.03738929426295573
ACH-000896,0.1081206937574949
ACH-000898,-0.12763525461420655
ACH-000900,-0.23143711133355035
ACH-000901,-0.05792235127068648
ACH-000905,-0.157363848700917
ACH-000906,-0.1476006295769266
ACH-000907,-0.2497151255954964
ACH-000910,0.01175237912522286
ACH-000911,-0.2640441747879757
ACH-000912,-0.2972125480344029
ACH-000913,-0.06908072260141479
ACH-000915,-0.1936576040065092
ACH-000916,0.2453484910884744
ACH-000917,-0.3535497949437151
ACH-000920,-0.3843560244708021
ACH-000921,-0.3591036593535237
ACH-000924,-0.1545122236778131
ACH-000926,0.030771876573839837
ACH-000928,-0.24953616549210436
ACH-000929,-0.3391529988478186
ACH-000932,-0.10428141224952198
ACH-000935,-0.2677991482831519
ACH-000936,-0.1365849670921563
ACH-000937,-0.20650311763655488
ACH-000938,-0.1205428611127385
ACH-000939,0.04234168975515332
ACH-000941,-0.16680757503875465
ACH-000943,-0.014287333321798391
ACH-000946,-0.23479313573855365
ACH-000947,-0.08354770011184835
ACH-000948,-0.10277349949061887
ACH-000950,-0.162725968236444
ACH-000953,-0.2825820424600994
ACH-000954,-0.5236919777271637
ACH-000957,-0.33072579386902645
ACH-000958,-0.5702947376012463
ACH-000960,-0.20260455899154864
ACH-000963,-0.23805971926801225
ACH-000968,-0.034285039732875805
ACH-000969,-0.21404231098698026
ACH-000972,-0.30531825143525143
ACH-000973,-0.10010292540268448
ACH-000974,-0.13054243296882428
ACH-000978,-0.0716130953507155
ACH-000984,-0.3017850775479565
ACH-000986,-0.14021892774751932
ACH-000988,-0.2355970468899727
ACH-000993,-0.3874755748575955
ACH-000994,-0.12725560981075928
ACH-000996,-0.5150807199680421
ACH-001001,-0.09690599192893297
ACH-001020,0.004838178531317274
ACH-001028,-0.14736942387974766
ACH-001031,-0.3431339212662853
ACH-001038,-0.18084875790634167
ACH-001048,-0.15621802536413848
ACH-001050,-0.19840369992726126
ACH-001053,-0.2388426491243368
ACH-001054,-0.13401147952761533
ACH-001061,-0.1042187895902228
ACH-001067,-0.3305365195627749
ACH-001075,0.06011912290184845
ACH-001096,-0.2304148751964205
ACH-001111,0.08956095844674443
ACH-001119,-0.2575772553695939
ACH-001128,0.6388362239457498
ACH-001134,-0.11906666768746665
ACH-001151,-0.2026283965593504
ACH-001163,0.02648427178383695
ACH-001164,-0.3655036609112914
ACH-001183,-0.005438559752669807
ACH-001192,-0.0996222760121288
ACH-001193,0.2465979071062813
ACH-001196,-0.13961040403186092
ACH-001197,0.10424763781156376
ACH-001205,-0.36475351149053203
ACH-001211,-0.06954176637973834
ACH-001212,-0.1728339302773014
ACH-001228,-0.1275768110146181
ACH-001232,-0.36768460099137107
ACH-001239,-0.03651183123156514
ACH-001270,-0.13070397631666944
ACH-001274,-0.11016757809524898
ACH-001275,-0.09568732969354744
ACH-001277,-0.1945578393521057
ACH-001278,-0.400837359023289
ACH-001280,-0.21652033373103244
ACH-001283,-0.3578649583129204
ACH-001289,-0.0628977369669058
ACH-001300,0.025827165931716942
ACH-001301,-0.04063901928076706
ACH-001302,0.07849159746577525
ACH-001306,-0.2271379531275956
ACH-001318,-0.0017482158301664302
ACH-001322,-0.3219606840003179
ACH-001328,-0.08960440462970241
ACH-001332,-0.0979645077091067
ACH-001336,-0.11982469247619873
ACH-001346,-0.11409401066974535
ACH-001353,0.1101029875105921
ACH-001354,-0.0986968464491872
ACH-001367,-0.013204284826245114
ACH-001368,-0.1422949898871119
ACH-001374,-0.15485502137111695
ACH-001377,-0.10674200028049888
ACH-001380,-0.05553858006037745
ACH-001391,-0.06117603533421135
ACH-001408,-0.1279330751761071
ACH-001430,-0.2539897014698387
ACH-001431,-0.2441300695447405
ACH-001450,0.07133648840824089
ACH-001496,-0.08471040433999387
ACH-001500,-0.15789309116061934
ACH-001523,-0.10870396012342752
ACH-001532,-0.34810462632451583
ACH-001550,0.05559380689048808
ACH-001552,-0.4773863876183231
ACH-001554,-0.17933664650589606
ACH-001654,-0.0380120761077629
ACH-001735,0.00431644047665679
ACH-001736,-0.2570026495069985
ACH-001737,-0.15511627446465026
ACH-001740,0.04901595357650797
ACH-001745,-0.011912107885264554
ACH-001765,-0.26124433250026985
