,PDGFRL (5157)
ACH-000223,-0.0944049174616076
ACH-000226,-0.056104928949991306
ACH-000227,-0.19980030044581445
ACH-000228,-0.09306897474392087
ACH-000231,-0.1600207307314333
ACH-000232,-0.11336129286361245
ACH-000233,-0.016343783029076603
ACH-000234,-0.023755489596501155
ACH-000235,-0.030962375094655614
ACH-000237,-0.215732094419457
ACH-000238,-0.11940413199281147
ACH-000242,-0.16451924975389873
ACH-000243,-0.05114252860349732
ACH-000244,-0.21759520184376446
ACH-000246,0.05086136827964125
ACH-000248,-0.017182463781324937
ACH-000250,-0.12772089972807193
ACH-000251,-0.009824320792409172
ACH-000252,0.12344472641727862
ACH-000253,-0.17907372693873808
ACH-000255,0.03477467665738212
ACH-000256,-0.15778944398462005
ACH-000257,-0.2609391526926805
ACH-000258,-0.1427911844197835
ACH-000259,-0.045613703697614166
ACH-000260,-0.062099217921117035
ACH-000261,-0.1428106890045258
ACH-000262,-0.12123556331115452
ACH-000263,0.006411447562744603
ACH-000264,-0.0890672659569152
ACH-000265,-0.04027839847818925
ACH-000266,-0.006092496042706425
ACH-000272,0.022369448809776118
ACH-000274,-0.04412237812951228
ACH-000277,-0.07898963512498113
ACH-000278,-0.08216176764377937
ACH-000279,-0.007601855447507549
ACH-000280,-0.11475343061325907
ACH-000281,0.005189832692398825
ACH-000288,-0.00519356364677036
ACH-000291,0.012722028811899024
ACH-000293,-0.11177444047465374
ACH-000294,-0.05482323446377022
ACH-000295,0.011517605039396844
ACH-000296,-0.4478730126785039
ACH-000302,-0.035784733709349106
ACH-000304,0.006778372844396268
ACH-000307,0.0329427140658729
ACH-000308,-0.12978835777991715
ACH-000310,-0.1433535109211352
ACH-000311,-0.1085474548731388
ACH-000312,-0.15891492094416754
ACH-000315,-0.2111692596019925
ACH-000316,-0.01868325709386157
ACH-000317,-0.12478554568514673
ACH-000318,0.061823109530710574
ACH-000319,-0.13634282068744955
ACH-000320,0.014227801251604097
ACH-000322,-0.11389838441861945
ACH-000323,-0.040493971817003614
ACH-000324,-0.12458402608471447
ACH-000329,-0.014776403445851126
ACH-000330,-0.1954084139826524
ACH-000331,-0.1805557153603008
ACH-000332,-0.0446380818006503
ACH-000334,-0.09161803200268792
ACH-000335,-0.3212050761505709
ACH-000336,-0.22234156010231185
ACH-000337,0.14677381007458526
ACH-000338,0.21969263148183124
ACH-000339,-0.04231406590748716
ACH-000341,0.06876604434526515
ACH-000348,-0.1829724485407352
ACH-000350,-0.19313504971789236
ACH-000352,-0.06994298508596299
ACH-000356,0.1290390399966077
ACH-000361,-0.2393602743129832
ACH-000362,-0.10150463500853496
ACH-000363,-0.07704421058609147
ACH-000364,0.06808452752440089
ACH-000365,-0.12771814509509866
ACH-000366,-0.04019031857828542
ACH-000368,-0.02693658740726694
ACH-000374,-0.21249891706113447
ACH-000375,-0.07323793396731215
ACH-000376,-0.18698659778011703
ACH-000381,-0.06988378399910626
ACH-000383,-0.02751397287765905
ACH-000387,-0.027973605408012588
ACH-000389,0.09284623233348176
ACH-000390,-0.14598517714020148
ACH-000393,-0.13922823898192516
ACH-000395,-0.2073406164382129
ACH-000396,-0.16093096052385175
ACH-000397,-0.01642598160097924
ACH-000401,0.14585918776835288
ACH-000402,-0.42575610246163936
ACH-000403,-0.20795849895731186
ACH-000404,-0.06463211477625594
ACH-000406,-0.08752415865362055
ACH-000407,-0.056972249096461425
ACH-000408,0.0020109110131812146
ACH-000410,-0.05189608268612399
ACH-000411,-0.09930693443156433
ACH-000414,-0.006047917176717214
ACH-000415,0.011296966266075223
ACH-000416,-0.13849944704685366
ACH-000420,-0.006385947623322329
ACH-000421,-0.17013773489913758
ACH-000424,0.08623682180060256
ACH-000425,-0.08773047139431722
ACH-000426,0.10821480351204757
ACH-000427,-0.2204186755968152
ACH-000433,-0.09710771321615604
ACH-000435,-0.321234815639831
ACH-000436,-0.2058626741512009
ACH-000444,-0.1323796903664134
ACH-000445,-0.022275961152688026
ACH-000448,-0.055993080668932944
ACH-000450,-0.10436437177133294
ACH-000452,-0.08514523749885085
ACH-000454,0.036330524352924914
ACH-000458,-0.03351370934603653
ACH-000459,-0.08929496868253932
ACH-000460,0.0030562408034864705
ACH-000461,-0.1043051525114316
ACH-000463,-0.1407222887079276
ACH-000464,-0.06359759265989715
ACH-000466,-0.09013710223375006
ACH-000467,-0.14827386054899824
ACH-000468,0.024630876133149848
ACH-000469,-0.09248233688579316
ACH-000470,-0.019012940964874502
ACH-000471,-0.15078871244869255
ACH-000472,-0.17909036772462528
ACH-000473,-0.06775112272724652
ACH-000475,-0.11700811911673825
ACH-000476,0.10735492462899997
ACH-000477,-0.30279987398913505
ACH-000479,-0.08112275408329943
ACH-000480,-0.01058708619435767
ACH-000481,-0.0396842142738276
ACH-000483,-0.07037468956819387
ACH-000484,-0.2710472026065196
ACH-000485,-0.20714182050650798
ACH-000486,-0.030432229086041613
ACH-000487,-0.10100565393835592
ACH-000488,-0.07510243823523435
ACH-000490,-3.351586278168117e-05
ACH-000491,-0.038096396256520185
ACH-000495,-0.13356104652123052
ACH-000496,-0.1253712870708855
ACH-000499,0.04130960112373517
ACH-000500,0.3970825257584199
ACH-000502,-0.05578401110384917
ACH-000503,0.08617340290199536
ACH-000505,-0.123607214024682
ACH-000507,-0.1827158227339965
ACH-000510,-0.023204779541056462
ACH-000511,-0.16330066557751646
ACH-000512,-0.13898391241982008
ACH-000516,-0.2006413326851265
ACH-000517,-0.06446280440000743
ACH-000518,-0.06655839775416372
ACH-000520,0.06252493553993793
ACH-000521,-0.01977337292694609
ACH-000522,-0.05933631713603204
ACH-000524,-0.06323161117037454
ACH-000527,-0.0926198776294682
ACH-000528,-0.06438637391334916
ACH-000537,-0.19949361923417647
ACH-000541,0.07102657487458966
ACH-000542,0.04678198656732303
ACH-000544,-0.09312039224266187
ACH-000545,-0.22380610736655385
ACH-000547,-0.15861137597562025
ACH-000548,-0.1729386437046908
ACH-000549,-0.02124383129335821
ACH-000550,-0.022088026797296875
ACH-000552,-0.07742030468209453
ACH-000556,-0.12535343141286898
ACH-000557,-0.17002889989034192
ACH-000569,0.059975937440229325
ACH-000570,-0.08524780491875182
ACH-000571,-0.14624302448840315
ACH-000573,-0.06971890556609206
ACH-000576,-0.2136307030572113
ACH-000579,-0.36664286726751
ACH-000580,-0.08787211547944801
ACH-000584,-0.1303733163800672
ACH-000585,-0.0764530337643753
ACH-000588,-0.1493464955638622
ACH-000589,-0.03795338473477871
ACH-000591,-0.050790635527580535
ACH-000593,0.11953397957248064
ACH-000600,-0.19145898707503572
ACH-000601,-0.15181210466463976
ACH-000605,-0.16343259003656518
ACH-000606,0.0204695552624787
ACH-000608,-0.08494572500206903
ACH-000614,-0.11028209052230724
ACH-000616,0.020387239175241496
ACH-000618,-0.028950206658893862
ACH-000619,0.02553188066687967
ACH-000620,-0.11070826595494936
ACH-000621,-0.06997424500407393
ACH-000622,-0.0338301167749562
ACH-000623,-0.0070577969663102895
ACH-000624,-0.1470209655489827
ACH-000627,-0.14484699704987702
ACH-000630,-0.0713549886197936
ACH-000631,-0.4928402214947645
ACH-000632,-0.02151309181040006
ACH-000633,-0.02628484109719113
ACH-000637,-0.1906256754788327
ACH-000638,-0.034306044362794316
ACH-000646,-0.18788274379217745
ACH-000647,-0.10399972859941176
ACH-000648,-0.22865702154736334
ACH-000649,-0.13138589447139845
ACH-000651,0.028363609422584243
ACH-000652,-0.3627863077186274
ACH-000653,-0.08057631110272724
ACH-000657,-0.1481574771079375
ACH-000658,0.060796845521794915
ACH-000661,-0.0793924784007429
ACH-000662,-0.40862690565600057
ACH-000663,0.009498584151968607
ACH-000665,-0.07499499329343802
ACH-000671,0.02544289381029493
ACH-000672,0.3927592958035394
ACH-000673,-0.07439307149816816
ACH-000676,-0.041376278921617715
ACH-000677,-0.017007498226269097
ACH-000681,-0.11435214345883805
ACH-000683,-0.2393853144109617
ACH-000684,-0.05396168541478633
ACH-000688,-0.09753568514783607
ACH-000693,-0.10468260276606574
ACH-000694,-0.024800507844258052
ACH-000695,-0.2860316905215465
ACH-000696,-0.10249491928332163
ACH-000697,0.036585537036773585
ACH-000699,-0.1747884642821827
ACH-000701,-0.01645262837386112
ACH-000706,0.005217295355279468
ACH-000711,-0.04027146407511327
ACH-000713,-0.023137716091349892
ACH-000714,-0.057734175046495737
ACH-000718,-0.13848400959500112
ACH-000720,0.02892570973156922
ACH-000721,0.02878050852189367
ACH-000724,-0.05723092898660204
ACH-000725,0.04006653797516134
ACH-000732,0.20412015604518732
ACH-000734,-0.12315851814604545
ACH-000735,-0.15174103545211706
ACH-000736,-0.14555590430885046
ACH-000738,0.027632318534118686
ACH-000746,0.10308485511208848
ACH-000747,-0.1304972502765181
ACH-000748,-0.14779202958922236
ACH-000753,-0.052561465862849266
ACH-000756,-0.03546163416859164
ACH-000757,-0.040975921756275215
ACH-000758,-0.12207154388515915
ACH-000760,-0.1352882250175079
ACH-000762,-0.22190731717617
ACH-000763,-0.20431840291319614
ACH-000764,-0.11540753319685418
ACH-000765,-0.21025081719410624
ACH-000766,-0.08023805225202922
ACH-000767,-0.013532162185979748
ACH-000768,-0.06963592828332768
ACH-000769,-0.07212130614381912
ACH-000770,-0.09474481059863107
ACH-000771,-0.036410195332159764
ACH-000773,-0.17067766678632332
ACH-000776,0.07972803056740124
ACH-000777,-0.07208180000937861
ACH-000778,0.034401841125700626
ACH-000781,-0.00435065113153055
ACH-000782,0.19443510216998766
ACH-000783,-0.12757035070744233
ACH-000784,-0.17012081180086572
ACH-000785,0.006152653901466267
ACH-000787,-0.05910759765369679
ACH-000788,-0.15017019462491973
ACH-000791,-0.0008657567347783341
ACH-000792,-0.06960605951216324
ACH-000794,-0.2178378887889967
ACH-000796,-0.18441348425377388
ACH-000798,-0.12914693631181892
ACH-000799,-0.19827213217139653
ACH-000800,-0.01847962120792588
ACH-000802,-0.013886303835535234
ACH-000804,-0.17555061778987202
ACH-000805,0.10855730553818936
ACH-000809,-0.1087324671825272
ACH-000810,-0.25637264621494066
ACH-000811,-0.09793803786569433
ACH-000817,-0.07835104947916471
ACH-000819,-0.04193442389726477
ACH-000820,0.07437240618328067
ACH-000821,-0.13649023598762114
ACH-000822,-0.07103711337237631
ACH-000823,-0.0934140655550292
ACH-000824,-0.12637838426488715
ACH-000827,-0.11295759216362615
ACH-000829,-0.0757929106614539
ACH-000831,0.1330451168420455
ACH-000832,-0.2345852973896616
ACH-000833,0.1471541952640509
ACH-000834,-0.1337997861215594
ACH-000835,0.04629818652161546
ACH-000836,-0.22206048954293908
ACH-000837,-0.08981683249929127
ACH-000838,-0.019409701313572145
ACH-000839,-0.07900794116897829
ACH-000840,-0.05423781522611009
ACH-000841,-0.03350318407482692
ACH-000843,-0.07052582797770965
ACH-000846,-0.008127624582915874
ACH-000847,-0.11165008555280068
ACH-000848,-0.1712755211535637
ACH-000849,-0.04725890638588655
ACH-000851,0.06880971162383083
ACH-000855,-0.009945897399577163
ACH-000856,-0.03570721678670346
ACH-000858,0.007218050140826223
ACH-000859,-0.01212434847919298
ACH-000861,0.017320172609456813
ACH-000862,-0.028248989925631175
ACH-000865,-0.10979890018071503
ACH-000866,-0.12189274439094985
ACH-000867,-0.12209331129399227
ACH-000869,-0.11524766260990756
ACH-000872,-0.08333290354070777
ACH-000873,0.07246583043956488
ACH-000876,-0.013718130168196205
ACH-000878,0.11601089907014447
ACH-000880,-0.21880179584451467
ACH-000881,-0.2100575265591408
ACH-000882,-0.0971128632646112
ACH-000884,-0.2773180830256312
ACH-000885,-0.04403917090814068
ACH-000887,-0.07084274135701747
ACH-000889,-0.026927522869709446
ACH-000896,-0.1342166987393517
ACH-000898,0.022016373076518138
ACH-000900,-0.02416547624274157
ACH-000901,-0.03634735957398953
ACH-000905,-0.050195870960869714
ACH-000906,-0.06855996979478711
ACH-000907,-0.22850942572159694
ACH-000910,-0.23170672273203155
ACH-000911,-0.20937505277548352
ACH-000912,-0.2125721347790624
ACH-000913,0.06588317695598386
ACH-000915,0.06063264889783074
ACH-000916,-0.5217043600122877
ACH-000917,-0.15478291060199312
ACH-000920,-0.08202478722907668
ACH-000921,0.05739836685248245
ACH-000924,-0.1218964825718764
ACH-000926,-0.055112601672701
ACH-000928,-0.3138677773271801
ACH-000929,-0.09402649350183516
ACH-000932,-0.06360905899238475
ACH-000935,-0.16399053632939348
ACH-000936,-0.10811929431745113
ACH-000937,0.005963625163933988
ACH-000938,-0.08589415895543558
ACH-000939,-0.08795784952515351
ACH-000941,0.02957295657959595
ACH-000943,-0.10607571312718918
ACH-000946,-0.0480961827856635
ACH-000947,-0.08995437653266641
ACH-000948,0.08140487272956387
ACH-000950,-0.06756537211936961
ACH-000953,0.02524359435999546
ACH-000954,-0.046707700107527186
ACH-000957,-0.2590691206267326
ACH-000958,-0.11644561367826575
ACH-000960,-0.07886225323370158
ACH-000963,-0.26278179079175384
ACH-000968,-0.040716429088024704
ACH-000969,-0.03897078491404898
ACH-000972,-0.14954368845907126
ACH-000973,-0.25014029353545825
ACH-000974,-0.0880165201080237
ACH-000978,-0.14851066942258292
ACH-000984,-0.243407874863557
ACH-000986,-0.15328796252373755
ACH-000988,-0.09661815396138533
ACH-000993,-0.07684465587734397
ACH-000994,-0.0942475756561134
ACH-000996,-0.034725408731045015
ACH-001001,-0.04498096320649874
ACH-001020,-0.059321561813303364
ACH-001028,-0.09780656830080907
ACH-001031,-0.3105058699131831
ACH-001038,-0.03790965871692036
ACH-001048,-0.0963021111913126
ACH-001050,-0.16003020473273225
ACH-001053,-0.11644112939976138
ACH-001054,-0.2346443027082288
ACH-001061,-0.07060985056523385
ACH-001067,-0.04846575667960585
ACH-001075,0.12734592950120852
ACH-001096,-0.10929016616101377
ACH-001111,0.0219446933345462
ACH-001119,0.01978649102355256
ACH-001128,-0.2631258562418032
ACH-001134,-0.20973330905223025
ACH-001151,-0.25908271170156544
ACH-001163,-0.038158638873540665
ACH-001164,0.033810351446869065
ACH-001183,0.03247455070931801
ACH-001192,-0.12461073874749505
ACH-001193,-0.11642675284537612
ACH-001196,-0.19368228190414305
ACH-001197,-0.024192575118927823
ACH-001205,-0.2467832646082709
ACH-001211,-0.1999049517434917
ACH-001212,-0.2265753554550548
ACH-001228,-0.19989046373551508
ACH-001232,0.038006732172629
ACH-001239,-0.106587646565196
ACH-001270,-0.11824750724340345
ACH-001274,-0.15113842921401438
ACH-001275,-0.1998641946745728
ACH-001277,-0.05277523890300809
ACH-001278,-0.0459092137705739
ACH-001280,-0.09031845066107813
ACH-001283,0.1586242595836704
ACH-001289,-0.3320885161281092
ACH-001300,-0.11989442179158526
ACH-001301,-0.13147713383475912
ACH-001302,-0.2758057354888362
ACH-001306,-0.18422767173158205
ACH-001318,-0.11184078369010343
ACH-001322,-0.11178242610230367
ACH-001328,-0.0867451551348372
ACH-001332,0.13267146329660096
ACH-001336,-0.1558129337962084
ACH-001346,0.03889926081341852
ACH-001353,-0.07035009975321059
ACH-001354,-0.3413813536908525
ACH-001367,-0.031078544879090775
ACH-001368,-0.11612703595243168
ACH-001374,-0.3028361456313525
ACH-001377,-0.15451794175813688
ACH-001380,-0.16586112952796467
ACH-001391,0.07434247460726989
ACH-001408,-0.10384577377044334
ACH-001430,-0.19129125538763697
ACH-001431,0.01421722143207386
ACH-001450,-0.0005103022182701097
ACH-001496,0.03767359312562426
ACH-001500,-0.06040978397018097
ACH-001523,-0.09122399619044448
ACH-001532,-0.09586669256173116
ACH-001550,0.028121660515150155
ACH-001552,-0.08765022900449737
ACH-001554,0.006276554547719684
ACH-001654,-0.056785008300946786
ACH-001735,-0.0037326260339804905
ACH-001736,-0.09716038910852473
ACH-001737,0.5783142825101996
ACH-001740,-0.15956192279084835
ACH-001745,-0.2372042144062373
ACH-001765,-0.003695708756828364
