,OR4S1 (256148)
ACH-000004,-0.08837693947089012
ACH-000005,-0.4615310443741533
ACH-000007,-0.0222593811112406
ACH-000009,-0.13439782022841976
ACH-000011,-0.137020939249267
ACH-000012,-0.2833017322783507
ACH-000013,-0.15366683773732015
ACH-000014,-0.1763641231120085
ACH-000015,-0.20221765381856674
ACH-000017,-0.08767145032602085
ACH-000018,-0.17416551303731406
ACH-000019,-0.4899652960506254
ACH-000021,-0.2751160397464936
ACH-000022,-0.2817615949795201
ACH-000025,-0.4164813877555215
ACH-000028,-0.1594685096764439
ACH-000030,-0.2883496805463566
ACH-000035,-0.24738322110464475
ACH-000036,-0.14080329733773764
ACH-000037,-0.15220003928572334
ACH-000039,-0.04382989641629534
ACH-000040,-0.21671325081487688
ACH-000041,-0.2311472071964727
ACH-000042,-0.1966286007375514
ACH-000045,-0.18702258203638708
ACH-000047,-0.21787991453301053
ACH-000052,-0.2894842022270547
ACH-000053,-0.09534269818673134
ACH-000054,-0.15140131547772884
ACH-000055,-0.0497822129092585
ACH-000060,-0.407905447230868
ACH-000067,-0.3084441794692553
ACH-000070,-0.07818220228396124
ACH-000075,-0.3432003245702748
ACH-000078,-0.16961048272877666
ACH-000082,-0.17903382223902495
ACH-000085,-0.17131471577122034
ACH-000086,-0.2933969487249325
ACH-000087,0.13891469230277034
ACH-000092,-0.17261894395867308
ACH-000095,-0.22019531856987332
ACH-000097,-0.187721801097518
ACH-000098,-0.20073347377649225
ACH-000099,-0.10387860936435916
ACH-000108,0.06392114719166958
ACH-000113,-0.34226924125060104
ACH-000116,-0.12546464497817222
ACH-000118,-0.20283561147239745
ACH-000120,-0.16578513568044176
ACH-000123,-0.17011995098684207
ACH-000127,-0.16206893845244374
ACH-000128,-0.18866651970859424
ACH-000132,-0.20996965230471998
ACH-000133,-0.2521556993852155
ACH-000137,-0.11611260784536967
ACH-000138,-0.1087856367535345
ACH-000142,-0.3277089516310444
ACH-000143,-0.11684243632665517
ACH-000146,-0.0816354709487331
ACH-000148,-0.2414632509307366
ACH-000150,-0.2432576572115193
ACH-000152,-0.14157922152045654
ACH-000153,0.20509085382473166
ACH-000159,-0.24691676925556644
ACH-000160,-0.061555365383510925
ACH-000163,-0.02770967049002175
ACH-000167,-0.02228984412618982
ACH-000168,-0.4333258863456981
ACH-000169,-0.042660655236439526
ACH-000178,-0.14538796328712805
ACH-000183,-0.3472354665270616
ACH-000188,-0.3946933084588411
ACH-000189,-0.20992504614952934
ACH-000190,-0.4741993171539106
ACH-000198,-0.21481958905337287
ACH-000203,-0.5275227584657679
ACH-000204,-0.3995925418400032
ACH-000206,-0.10598126837366574
ACH-000207,-0.3259728283350247
ACH-000208,-0.005171446517790813
ACH-000210,-0.13887862158468778
ACH-000211,-0.08751599640697992
ACH-000215,-0.2297059804749574
ACH-000221,-0.3159789733925973
ACH-000222,-0.32525479828075177
ACH-000223,-0.2674600798274193
ACH-000226,-0.25898199182940257
