,DEFB106A (245909)
ACH-000004,0.31577646204074816
ACH-000005,0.3196221026861293
ACH-000007,0.08309892990754668
ACH-000009,0.16387414582288304
ACH-000011,0.2462549427772354
ACH-000012,0.12157595512757027
ACH-000013,0.25648466307147616
ACH-000014,0.19379047146984865
ACH-000015,0.3157735479208799
ACH-000017,0.08690453665815516
ACH-000018,0.08279453046667708
ACH-000019,0.15743306953700326
ACH-000021,0.2705481392497619
ACH-000022,0.027734794307029843
ACH-000025,0.05014563529944533
ACH-000028,0.2009246911624563
ACH-000030,0.14370291533379154
ACH-000035,0.11276914689124586
ACH-000036,0.19526648559021345
ACH-000037,0.023532411826056712
ACH-000039,0.20009518020368486
ACH-000040,0.06344515951634437
ACH-000041,-0.08954158441467286
ACH-000042,0.1854108204930075
ACH-000045,-0.010550690518236351
ACH-000047,0.10462494108779984
ACH-000052,0.07805496928420562
ACH-000053,0.09667950396631736
ACH-000054,0.2634114631509977
ACH-000055,0.21781891073655216
ACH-000060,0.12052640768448895
ACH-000067,0.18954334527300154
ACH-000070,0.1682492139037332
ACH-000075,-0.09510463056018464
ACH-000078,-0.18977499172800907
ACH-000082,-0.33106308491396563
ACH-000085,0.1005346727553473
ACH-000086,0.27724435732697444
ACH-000087,0.11998681396590978
ACH-000092,0.17472910838331945
ACH-000095,0.2590053080923258
ACH-000097,0.1815101902944599
ACH-000098,0.1651405379120427
ACH-000099,0.2894766608626836
ACH-000108,0.1020799804583373
ACH-000113,-0.01665175939943396
ACH-000116,0.12118100463836448
ACH-000118,0.19602802585266288
ACH-000120,0.25553151297394305
ACH-000123,0.13350330931600726
ACH-000127,0.1809790889579976
ACH-000128,0.16066563172937748
ACH-000132,0.1534526561092222
ACH-000133,0.20190776602225602
ACH-000137,0.11950263575670797
ACH-000138,0.20251566418717465
ACH-000142,-0.03696127774348788
ACH-000143,0.1839227077359495
ACH-000146,0.126366997077994
ACH-000148,0.20896690718338612
ACH-000150,0.2215510212823516
ACH-000152,0.04161847837378712
ACH-000153,0.23951882488107254
ACH-000159,0.08899156421002156
ACH-000160,0.23082116398208904
ACH-000163,0.17188835838494504
ACH-000167,-0.4106029396182428
ACH-000168,0.1195608494476575
ACH-000169,0.09641120947040224
ACH-000178,-0.1023136462342908
ACH-000183,0.3490841336874181
ACH-000188,0.07191626763359488
ACH-000189,0.26311445362256003
ACH-000190,0.3518654071424297
ACH-000198,0.056385749987603276
ACH-000203,0.37808370122205576
ACH-000204,0.38353963252545226
ACH-000206,0.2191409700836796
ACH-000207,0.2660012209958984
ACH-000208,0.3513470159283024
ACH-000210,0.3607535267770609
ACH-000211,0.20804794335968066
ACH-000215,0.17607281328941962
ACH-000221,0.2561129450254677
ACH-000222,0.041543248781278214
ACH-000223,0.12044325636122083
ACH-000226,0.2508223810122585
ACH-000227,0.02679135303225226
ACH-000228,0.08311763099659372
ACH-000231,0.13251728190246834
ACH-000232,0.18352303961436006
ACH-000233,0.04115060759955911
ACH-000234,0.07069113265713392
ACH-000235,0.2298115783539417
ACH-000237,0.1123576892158792
ACH-000238,0.11601953055715238
ACH-000242,-0.014436380814966053
ACH-000243,-0.10839189831305827
ACH-000244,0.2586089330712161
ACH-000246,0.15082932470987595
ACH-000248,0.16916627467647294
ACH-000250,0.0750649054951518
ACH-000251,0.35943590467096537
ACH-000252,0.11950785245401005
ACH-000253,0.10095691995177064
ACH-000255,0.2857182935751205
ACH-000256,0.15660514717358925
ACH-000257,-0.029720343864481826
ACH-000258,0.12552003746329216
ACH-000259,0.163441465533357
ACH-000260,0.1932179910073105
ACH-000261,0.1809991655050789
ACH-000262,0.10116146219697604
ACH-000263,0.04051951059511141
ACH-000264,0.07657230887633003
ACH-000265,0.2334465240455697
ACH-000266,0.2349193081771563
ACH-000272,0.2590578660489439
ACH-000274,0.06734735573941462
ACH-000277,0.023057771779328055
ACH-000278,0.16290180247178188
ACH-000279,0.18220159218025897
ACH-000280,0.10673522254211526
ACH-000281,0.2262056253220284
ACH-000288,0.2431040062562585
ACH-000291,0.17270494808485914
ACH-000293,0.1394469512445113
ACH-000294,0.13776786169575986
ACH-000295,0.29808478372946845
ACH-000296,0.08371414966093241
ACH-000302,0.1892370612795837
ACH-000304,0.13140689359185873
ACH-000307,0.12549330700558006
ACH-000308,0.13755449879751894
ACH-000310,0.03537886748186956
ACH-000311,0.1386573122558455
ACH-000312,0.1690211003935132
ACH-000315,0.08302033023983635
ACH-000316,0.08201007128844677
ACH-000317,0.0734397075363105
ACH-000318,0.29885315332815754
ACH-000319,0.1954356989019439
ACH-000320,0.2953320232319653
ACH-000322,0.3028262356558354
ACH-000323,0.16245570693485076
ACH-000324,0.2367957734635647
ACH-000329,0.07631399888147714
ACH-000330,0.2260779318692032
ACH-000331,0.19526694060772304
ACH-000332,0.19566035133114132
ACH-000334,-0.01850677793028441
ACH-000335,0.09802140468973423
ACH-000336,0.24341390663266804
ACH-000337,0.16548753973128338
ACH-000338,0.2112579229868219
ACH-000339,0.20953388246003016
ACH-000341,0.193473414898666
ACH-000348,0.07905866000575787
ACH-000350,0.08107738024453964
ACH-000352,0.12038046459400994
ACH-000356,0.11663194007233385
ACH-000361,0.1018555024880918
ACH-000362,-0.15215325049105974
ACH-000363,0.13466899715546168
ACH-000364,0.16644481888251422
ACH-000365,0.0014765217066984634
ACH-000366,0.22068173883230496
ACH-000368,0.08554253364780971
ACH-000374,0.14663209828717513
ACH-000375,0.21684275002430897
ACH-000376,0.1898458103386418
ACH-000381,0.1841904968816564
ACH-000383,0.11551330503331465
ACH-000387,0.29337263991458323
ACH-000389,0.22225180881454729
ACH-000390,0.22482770551891348
ACH-000393,0.037381027837854665
ACH-000395,0.03764708743990235
ACH-000396,0.2082862754929208
ACH-000397,0.2619115648792117
ACH-000401,0.12446972368333635
ACH-000402,0.19136294590189865
ACH-000403,0.07587122891775032
ACH-000404,0.24455810328985364
ACH-000406,0.17285541004622587
ACH-000407,0.1991940235015808
ACH-000408,0.17829082556540407
ACH-000410,0.13422019226141754
ACH-000411,0.05357616083546615
ACH-000414,0.1495634905488943
ACH-000415,0.13934896124013246
ACH-000416,0.11526122099288764
ACH-000420,0.23850002059740674
ACH-000421,0.1648554620210654
ACH-000424,0.2044676665405448
ACH-000425,0.08450074287852803
ACH-000426,0.07340479041261053
ACH-000427,0.23095564561357515
ACH-000433,0.08432383872160562
ACH-000435,0.09434911462711708
ACH-000436,0.09893412228123316
ACH-000444,0.0941002547771624
ACH-000445,0.2715530117959805
ACH-000448,0.1617129503105529
ACH-000450,0.1883962807393056
ACH-000452,0.1020729440817956
ACH-000454,0.2466230141093101
ACH-000458,0.09631481421101347
ACH-000459,0.26746663565514023
ACH-000460,0.1780621007533448
ACH-000461,0.12032714683967476
ACH-000463,0.12358295470535526
ACH-000464,-0.06764413257998059
ACH-000466,0.12168838815182673
ACH-000467,0.1594156776569569
ACH-000468,0.1132915204029636
ACH-000469,0.1366526426577902
ACH-000470,-0.003960188598463298
ACH-000471,0.19425157860244746
ACH-000472,0.15350527939917125
ACH-000473,0.13742452647374734
ACH-000475,0.14576190700923974
ACH-000476,0.16698590692283113
ACH-000477,0.17688186200157788
ACH-000479,0.15204777230722946
ACH-000480,0.1819521943170603
ACH-000481,0.11130695224777803
ACH-000483,0.21106424702402035
ACH-000484,0.24680689971792896
ACH-000485,0.028524556417186438
ACH-000486,0.1862296844147818
ACH-000487,0.2579593391775608
ACH-000488,0.1311300880108712
ACH-000490,0.23588692989936574
ACH-000491,0.12566132504946065
ACH-000495,0.1431903758438919
ACH-000496,0.17882259547249274
ACH-000499,0.5195243735791136
ACH-000500,0.04988626181035193
ACH-000502,0.20777761271332684
ACH-000503,0.25045554182944313
ACH-000505,0.12167127231038614
ACH-000507,0.15458298206355145
ACH-000510,0.12755699250877248
ACH-000511,0.24271497180272544
ACH-000512,0.059468010260252335
ACH-000516,-0.0030676600049703816
ACH-000517,0.21914227964771565
ACH-000518,-0.01899920829020683
ACH-000520,0.19220230125724935
ACH-000521,0.2031638217708296
ACH-000522,0.18664987324829868
ACH-000524,0.07319283505806559
ACH-000527,0.1444945853038404
ACH-000528,0.09425800180126184
ACH-000537,0.08222677244840883
ACH-000541,0.1087782847555493
ACH-000542,0.23025259071675425
ACH-000544,0.20084275473200894
ACH-000545,0.11181479144245572
ACH-000547,0.1894664728148857
ACH-000548,0.10388680563124368
ACH-000549,0.16029557880811576
ACH-000550,0.15497906488332386
ACH-000552,0.11135375605223438
ACH-000556,0.14480111998105874
ACH-000557,-0.23699429244906026
ACH-000569,0.018832949127090173
ACH-000570,0.12833529984577133
ACH-000571,0.08496463451426152
ACH-000573,0.15147725530641387
ACH-000576,0.10348344486399684
ACH-000579,0.12191931970433073
ACH-000580,0.1406856793664402
ACH-000584,0.10751990802545387
ACH-000585,0.10809773721958876
ACH-000588,0.3743612157772384
ACH-000589,0.15881704311913586
ACH-000591,0.2929648034027349
ACH-000593,0.2551730912750281
ACH-000600,0.2057567562492148
ACH-000601,0.21200864610078687
ACH-000605,0.11725148577557087
ACH-000606,0.08167075919490402
ACH-000608,0.11495718826085018
ACH-000614,0.1065030533087936
ACH-000616,0.2793072177602691
ACH-000618,0.12687836702868555
ACH-000619,0.0855939911853123
ACH-000620,0.17589816800907074
ACH-000621,0.17741284754046968
ACH-000622,0.11318852910748023
ACH-000623,0.2280039913208229
ACH-000624,0.19559501824582587
ACH-000627,0.0249519161994054
ACH-000630,0.1458570097243585
ACH-000631,0.1069904199718138
ACH-000632,0.1796120613061054
ACH-000633,0.02550442379164981
ACH-000637,0.15026183423515574
ACH-000638,0.3985059342730637
ACH-000646,0.14337960324044682
ACH-000647,0.1740613934550317
ACH-000648,0.11813496288809545
ACH-000649,0.07517357016786515
ACH-000651,0.27133815537201217
ACH-000652,0.21761513704745994
ACH-000653,0.1893965246474067
ACH-000657,0.13086586384002194
ACH-000658,0.40248402997513977
ACH-000661,0.16567965527024878
ACH-000662,0.3749766043586538
ACH-000663,0.06676561119796755
ACH-000665,0.1227915943454155
ACH-000671,0.2199300147217264
ACH-000672,0.22555977723665455
ACH-000673,0.07268749715393552
