,PROKR2 (128674)
ACH-000004,-0.08465548088486229
ACH-000005,-0.07395811982913908
ACH-000007,0.06897578557868489
ACH-000009,0.026263730667076744
ACH-000011,-0.05588260300738947
ACH-000012,-0.1446423739851617
ACH-000013,-0.13818123674358054
ACH-000014,0.034056515066685715
ACH-000015,-0.04973124539609615
ACH-000017,-0.16086932727212347
ACH-000018,0.0384039517622298
ACH-000019,-0.0053207213923714535
ACH-000021,0.08112274652253333
ACH-000022,-0.1380077322318751
ACH-000025,0.028875924040945224
ACH-000028,-0.266378585819651
ACH-000030,-0.10260319088799708
ACH-000035,-0.009623413342409579
ACH-000036,0.004596947372732715
ACH-000037,-0.029804373226588264
ACH-000039,-0.01121585130651988
ACH-000040,-0.07162026381909531
ACH-000041,-0.13523031509817368
ACH-000042,-0.12075882310870907
ACH-000045,-0.06744231919418155
ACH-000047,-0.1546301097446787
ACH-000052,-0.16997632427000048
ACH-000053,-0.09810277196752916
ACH-000054,-0.007467569225078947
ACH-000055,0.10101332027512193
ACH-000060,0.04664317742921285
ACH-000067,-0.1979346752612509
ACH-000070,-0.22052060718343894
ACH-000075,0.13759831217167456
ACH-000078,0.04405108840249522
ACH-000082,-0.016887491025111348
ACH-000085,-0.12325088617683845
ACH-000086,-0.03190952603839238
ACH-000087,-0.12284808152777547
ACH-000092,-0.099142740290588
ACH-000095,-0.08432545635525683
ACH-000097,0.007444406399730319
ACH-000098,-0.0368855585699274
ACH-000099,-0.13393728541722225
ACH-000108,-0.13691443897670638
ACH-000113,-0.07057052361875436
ACH-000116,-0.09727398812711853
ACH-000118,-0.06698380196610483
ACH-000120,-0.02089417258770075
ACH-000123,-0.049112370846988745
ACH-000127,-0.03011553736227492
ACH-000128,-0.015058435511748978
ACH-000132,-0.033539310174517036
ACH-000133,-0.1139828625915712
ACH-000137,-0.02403503229647101
ACH-000138,0.061927513429929824
ACH-000142,-0.07657083244469044
ACH-000143,-0.13330472395488294
ACH-000146,-0.07954352158991039
ACH-000148,-0.0184513348513454
ACH-000150,-0.11705964077797007
ACH-000152,-0.17264783936106798
ACH-000153,-0.333501659132393
ACH-000159,-0.059992763597959214
ACH-000160,-0.16122443489076918
ACH-000163,-0.10502109105323333
ACH-000167,0.21697118945813956
ACH-000168,-0.2697542869506378
ACH-000169,-0.2138904205122292
ACH-000178,-0.1936864467841424
ACH-000183,0.06109533165129245
ACH-000188,0.13704724572842875
ACH-000189,-0.07974650982298911
ACH-000190,-0.1461647542670294
ACH-000198,-0.20181111669298185
ACH-000203,-0.1417702589625563
ACH-000204,0.3103242303032911
ACH-000206,0.035979998285295134
ACH-000207,0.05771002967595866
ACH-000208,0.0615255369215891
ACH-000210,-0.04521933135369885
ACH-000211,-0.03847011985206693
ACH-000215,-0.019751669852266708
ACH-000221,-0.11251910162864166
ACH-000222,-0.11601660838211132
ACH-000223,-0.06317654118634995
ACH-000226,0.06511452898861893
ACH-000227,-0.08857174632572419
ACH-000228,-0.049166200977982015
ACH-000231,-0.07964085114641599
ACH-000232,-0.08406286570992977
ACH-000233,-0.0544306599978592
ACH-000234,-0.03269245339814271
ACH-000235,-0.05938902198667052
ACH-000237,-0.0314688622997475
ACH-000238,0.034332332310962985
ACH-000242,-0.061891228530409625
ACH-000243,-0.09343500206587707
ACH-000244,-0.30152043523319183
ACH-000246,-0.1007665216925724
ACH-000248,-0.14428049883134092
ACH-000250,-0.08905832912566439
ACH-000251,-0.1926892767254823
ACH-000252,0.03350709500275921
ACH-000253,-0.13210526055755925
ACH-000255,-0.06431458499255806
ACH-000256,-0.12547302808168168
ACH-000257,-0.12632153309320118
ACH-000258,0.06886149211444373
ACH-000259,-0.08273452714677078
ACH-000260,-0.1625886479279086
ACH-000261,-0.08116316170515922
ACH-000262,-0.15821000436734986
ACH-000263,-0.2931178792055395
ACH-000264,-0.1362018649044938
ACH-000265,-0.2232361673877365
ACH-000266,-0.002298108911446653
ACH-000272,-0.011830096001717869
ACH-000274,0.0347442662625574
ACH-000277,-0.15159776256945245
ACH-000278,-0.10038030708795684
ACH-000279,0.03247607048982332
ACH-000280,-0.2599429826307469
ACH-000281,-0.11766596283731233
ACH-000288,-0.02609387034334541
ACH-000291,0.02565864414492831
ACH-000293,-0.10704866721630564
ACH-000294,-0.17723942440537632
ACH-000295,0.08993475148546284
ACH-000296,-0.05302958312014151
ACH-000302,-0.07834970764532598
ACH-000304,-0.2044231954632482
ACH-000307,-0.2198893016454443
ACH-000308,-0.11369228583686004
ACH-000310,-0.1203798374901224
ACH-000311,-0.12093065488275052
ACH-000312,-0.10156264691324468
ACH-000315,-0.170145955182566
ACH-000316,0.04597104655468793
ACH-000317,-0.136368420299093
ACH-000318,-0.0994204363257
ACH-000319,0.06862211380550312
ACH-000320,-0.1469433390826559
ACH-000322,0.04967843817494109
ACH-000323,0.01566682532318694
ACH-000324,-0.20118587762616846
ACH-000329,-0.1440046332770924
ACH-000330,-0.03683775954765519
ACH-000331,-0.08401088570126587
ACH-000332,-0.04142251712263845
ACH-000334,-0.1311433978661412
ACH-000335,-0.02429224596758789
ACH-000336,-0.1262827560808625
ACH-000337,0.0341582045172068
ACH-000338,-0.23033786834566394
ACH-000339,-0.0874828607446427
ACH-000341,-0.0282734760011312
ACH-000348,-0.006684834655321778
ACH-000350,-0.1312640722623269
ACH-000352,-0.1813668480041456
ACH-000356,-0.009217000304832556
ACH-000361,-0.2781615321838164
ACH-000362,-0.17528002831278353
ACH-000363,-0.20843780680040533
ACH-000364,-0.03510626055572267
ACH-000365,-0.06980428139642914
ACH-000366,-0.0891070443963999
ACH-000368,-0.1709720461371768
ACH-000374,0.09415046463132742
ACH-000375,-0.3665906353940476
ACH-000376,-0.2115982359984264
ACH-000381,-0.0506422079966888
ACH-000383,-0.0645551266599042
ACH-000387,-0.055321615094518016
ACH-000389,-0.11835536828574915
ACH-000390,-0.1428605296457633
ACH-000393,-0.06915664813260143
ACH-000395,-0.04598399740382572
ACH-000396,-0.26561824254950617
ACH-000397,-0.08441413184819216
ACH-000401,0.08547693692083512
ACH-000402,-0.21469320851355014
ACH-000403,-0.06357011703173825
ACH-000404,-0.06662718908165625
ACH-000406,-0.048375399784687606
ACH-000407,-0.14178122955891115
ACH-000408,-0.005079789556533954
ACH-000410,-0.17971966463587766
ACH-000411,-0.020462442488427688
ACH-000414,-0.1651208367502949
ACH-000415,0.03524133370530423
ACH-000416,0.040738415437562715
ACH-000420,-0.11325091135564848
ACH-000421,-0.16027257375482895
ACH-000424,-0.037053369068202835
ACH-000425,-0.06819913669641252
ACH-000426,-0.3617185632797727
ACH-000427,-0.11658207600199542
ACH-000433,-0.18751374007778465
ACH-000435,0.019259710391831192
ACH-000436,-0.13332770128109378
ACH-000444,-0.15558614478166938
ACH-000445,0.2955768385378492
ACH-000448,-0.16283453799739436
ACH-000450,-0.29176233613226604
ACH-000452,-0.01542417896631596
ACH-000454,0.043585587875624485
ACH-000458,-0.13276962540039264
ACH-000459,-0.18836125162558634
ACH-000460,-0.1522263169666528
ACH-000461,-0.07161923400206546
ACH-000463,-0.16377767792983647
ACH-000464,-0.23392264095532544
ACH-000466,-0.2502229317912664
ACH-000467,-0.07472030098327792
ACH-000468,-0.047391559770568616
ACH-000469,-0.11531106849155455
ACH-000470,-0.056316026865245075
ACH-000471,0.0584127843650781
ACH-000472,-0.070274540700407
ACH-000473,-0.08570472601053686
ACH-000475,-0.07150324534129199
ACH-000476,0.05740388388847091
ACH-000477,-0.10537613682764957
ACH-000479,0.27805173707350583
ACH-000480,-0.003007427869770101
ACH-000481,0.026863232712453687
ACH-000483,-0.057167664599124465
ACH-000484,-0.2130516153774645
ACH-000485,0.1493286342301846
ACH-000486,-0.12413671772597215
ACH-000487,-0.15921750029272974
ACH-000488,-0.06229365606218235
ACH-000490,-0.07479455562478031
ACH-000491,-0.20293599591725603
ACH-000495,0.0034947781190664546
ACH-000496,-0.1968692742480997
ACH-000499,-0.2774848173423781
ACH-000500,0.27591469551684195
ACH-000502,-0.04029511329791068
ACH-000503,0.10935628239393318
ACH-000505,-0.03994485776060179
ACH-000507,-0.13135385492425733
ACH-000510,-0.04327003675685458
ACH-000511,-0.06755316545847455
ACH-000512,-0.022996150815707123
ACH-000516,0.0014341158865151154
ACH-000517,-0.10117379042218687
ACH-000518,-0.03115004057766748
ACH-000520,0.12631454462076572
ACH-000521,-0.11795878721713422
ACH-000522,0.01963909592963666
ACH-000524,-0.045654239442605694
ACH-000527,-0.01753122689909235
ACH-000528,-0.21873540814250167
ACH-000537,0.06672882966112105
ACH-000541,-0.07363449475913368
ACH-000542,-0.04577432941158892
ACH-000544,0.09753357929727692
ACH-000545,0.09704847386382953
ACH-000547,-0.05764169663486079
ACH-000548,-0.06417945918287214
ACH-000549,-0.2469473421422201
ACH-000550,-0.19029732865490748
ACH-000552,0.04556231956685648
ACH-000556,-0.08942969335095219
ACH-000557,-0.3069972843150573
ACH-000569,-0.28349247913649794
ACH-000570,-0.15164045503895351
ACH-000571,-0.10843686004346584
ACH-000573,-0.16277886265978794
ACH-000576,-0.10063070782661956
ACH-000579,0.021856073848592752
ACH-000580,-0.031166712098652388
ACH-000584,-0.06433551756502212
ACH-000585,0.027979689580376752
ACH-000588,0.19691635076266528
ACH-000589,-0.08839753450955831
ACH-000591,-0.05769653390585638
ACH-000593,0.019903429687597982
ACH-000600,0.010709766648171335
ACH-000601,-0.01787655197428346
ACH-000605,-0.03875197019564576
ACH-000606,0.03210428297252242
ACH-000608,-0.06857162136031295
ACH-000614,-0.12054538624910875
ACH-000616,-0.019377070341349938
ACH-000618,-0.09221232723708134
ACH-000619,-0.11486668346356782
ACH-000620,-0.057111247081442336
ACH-000621,-0.12245204629504472
ACH-000622,-0.14998694251873734
ACH-000623,-0.0402806786615611
ACH-000624,-0.1119588518896402
ACH-000627,-0.22142440926926327
ACH-000630,-0.02312512066136849
ACH-000631,-0.08787008153110938
ACH-000632,-0.0769237015411729
ACH-000633,-0.04887851478307064
ACH-000637,-0.07059816304906492
ACH-000638,0.008444116968571159
ACH-000646,-0.11466790041593165
ACH-000647,-0.05640653746075065
ACH-000648,0.02143810960951585
ACH-000649,-0.061110023638454726
ACH-000651,-0.09255250764203003
ACH-000652,-0.4306147031612553
ACH-000653,-0.12110564921619207
ACH-000657,-0.10965613558510616
ACH-000658,0.04333308582949587
ACH-000661,0.001132826867156871
ACH-000662,-0.14862820959325365
ACH-000663,-0.16524274802482358
ACH-000665,-0.14302818065914827
ACH-000671,-0.059892794362726036
ACH-000672,-0.17056609320119656
ACH-000673,-0.08902917957340728
ACH-000676,0.060159759917914266
ACH-000677,-0.07565860844606348
ACH-000681,-0.21249437313611835
ACH-000683,0.002687986690212393
ACH-000684,-0.14160277334458493
ACH-000688,0.01425181656834801
ACH-000693,-0.15666778132131948
ACH-000694,-0.09527679347942483
ACH-000695,0.026472516879242604
ACH-000696,-0.06725512655624764
ACH-000697,-0.2631866247068585
ACH-000699,-0.14035340874287228
ACH-000701,0.046152986956629546
ACH-000706,-0.1471121950306788
ACH-000711,-0.11408097957419608
ACH-000713,-0.2076299588368237
ACH-000714,-0.12525253833851166
ACH-000718,-0.14768725566442212
ACH-000720,-0.10586767915310767
ACH-000721,-0.15407023031784894
ACH-000724,-0.03384793882518493
ACH-000725,-0.1073721090417924
ACH-000732,-0.021640183461437413
ACH-000734,-0.010160382724433916
ACH-000735,-0.023769074227560718
ACH-000736,-0.00859561293593422
ACH-000738,-0.08831174248760662
ACH-000746,-0.1456053541451242
ACH-000747,-0.06511818649314671
ACH-000748,-0.1297611092103902
ACH-000753,0.012510922766511614
ACH-000756,-0.03206710602436469
ACH-000757,-0.10466466409697203
ACH-000758,-0.00919858453183442
ACH-000760,-0.1404123898371039
ACH-000762,-0.0038909372067697096
ACH-000763,-0.08686546343755433
ACH-000764,0.002315270866981148
ACH-000765,0.048074057002392194
ACH-000766,0.05604723177946662
ACH-000767,-0.13913893934019064
ACH-000768,-0.15670091464156444
ACH-000769,-0.06032290860090241
ACH-000770,-0.09398468351218246
ACH-000771,0.03323843666887038
ACH-000773,-0.05884728302476089
ACH-000776,-0.26445344199099485
ACH-000777,-0.2322783385423201
ACH-000778,-0.1281061821362639
ACH-000781,-0.1366966019668474
ACH-000782,-0.1132317102646552
ACH-000783,-0.14289581408896265
ACH-000784,-0.03853873474398009
ACH-000785,-0.10197710313471256
ACH-000787,-0.15089601697653202
ACH-000788,-0.054077441763109683
ACH-000791,-0.027795859795582637
ACH-000792,0.017363186458166605
ACH-000794,0.03978966144240606
ACH-000796,-0.05682792753079645
ACH-000798,-0.20815164816143092
ACH-000799,0.06949888863010206
ACH-000800,-0.18533633158481685
ACH-000802,-0.017267134031100813
ACH-000804,-0.09641346332615462
ACH-000805,-0.15690346560648513
ACH-000809,-0.1499975812425891
ACH-000810,0.1928726695343425
ACH-000811,-0.05710591153936636
ACH-000817,0.03833448446257302
ACH-000819,-0.09782685273134334
ACH-000820,-0.0053988671281275215
ACH-000821,0.04142749395769483
ACH-000822,-0.08026462489981735
ACH-000823,-0.19744777988150453
ACH-000824,-0.13739826198869762
ACH-000827,-0.06820123863999884
ACH-000829,0.009350100250501876
ACH-000831,0.05444522825025592
ACH-000832,0.051442246428110266
ACH-000833,-0.1087269362409602
ACH-000834,-0.1049333159881947
ACH-000835,-0.011646622375478718
ACH-000836,-0.030056749823058043
ACH-000837,-0.120015012391142
ACH-000838,0.0442670435321279
ACH-000839,0.08807476325636078
ACH-000840,-0.22906370525414865
ACH-000841,-0.030133005507428867
ACH-000843,0.031912932962665515
ACH-000846,0.010439941926285496
ACH-000847,-0.07764942966141544
ACH-000848,-0.06658328019421741
ACH-000849,-0.006605599975628141
ACH-000851,-0.1074250906566187
ACH-000855,-0.07091265226818351
ACH-000856,-0.03456179326341164
ACH-000858,-0.04699871254722087
ACH-000859,-0.16097617380161455
ACH-000861,-0.10090254724463033
ACH-000862,-0.1599546581190506
ACH-000865,-0.11233173955925424
ACH-000866,-0.007608780643611248
ACH-000867,-0.20383849174274016
ACH-000869,-0.11007988617025784
ACH-000872,0.2176538697221981
ACH-000873,-0.011555346640931387
ACH-000876,-0.053856368334267136
ACH-000878,0.059457515064679174
ACH-000880,0.18447015973665665
ACH-000881,0.002275997989196209
ACH-000882,0.020542621762712404
ACH-000884,-0.015391966996386331
ACH-000885,-0.2105686147366658
ACH-000887,-0.03537001506907808
ACH-000889,-0.011391483653486282
ACH-000896,-0.07817489513453361
ACH-000898,-0.11247369274551994
ACH-000900,0.13449369990633514
ACH-000901,-0.003529886441574982
ACH-000905,-0.08391917642699953
ACH-000906,-0.06319887082939286
ACH-000907,-0.14680522987845804
ACH-000910,-0.0420881398354703
ACH-000911,-0.1409458092413194
ACH-000912,-0.2064849766386213
ACH-000913,-0.07586306816074317
ACH-000915,-0.029374468428988307
ACH-000916,0.14858547379216985
ACH-000917,-0.08161798113792695
ACH-000920,0.14580813034149387
ACH-000921,-0.03637306899257296
ACH-000924,-0.014789946107783825
ACH-000926,-0.04681433805425481
ACH-000928,-0.14121476008578734
ACH-000929,0.025614820292233144
ACH-000932,-0.018939215339552392
ACH-000935,-0.22513362366338635
ACH-000936,-0.11197325129243473
ACH-000937,-0.11073530207079296
ACH-000938,-0.07862392936057339
ACH-000939,-0.22424600321414576
ACH-000941,-0.010910437477523792
ACH-000943,0.0119960575780962
ACH-000946,-0.07868172594160139
ACH-000947,-0.20811513200422688
ACH-000948,-0.2325740222937588
ACH-000950,-0.276319528359604
ACH-000953,-0.008445183357697755
ACH-000954,-0.031669254944530684
ACH-000957,0.034513624246602675
ACH-000958,0.03634563242276362
ACH-000960,-0.10650117607993616
ACH-000963,-0.12393815861806055
ACH-000968,0.12395904114216523
ACH-000969,-0.0765565991255818
ACH-000972,0.14739199426488014
ACH-000973,-0.022579372700075945
ACH-000974,-0.01162248000008335
ACH-000978,-0.2646048695503224
ACH-000984,-0.08690045241099956
ACH-000986,-0.11512553474641672
ACH-000988,-0.0918453919161233
ACH-000993,-0.09280844571548533
ACH-000994,-0.057212303238110024
ACH-000996,0.07597075071805706
ACH-001001,-0.11995174805420752
ACH-001020,-0.1931891253369153
ACH-001028,-0.10753816704789816
ACH-001031,-0.16159341060187604
ACH-001038,-0.10405143566849794
ACH-001048,-0.09071966488246794
ACH-001050,0.047512593466621365
ACH-001053,-0.1154790962086112
ACH-001054,-0.16517617502045578
ACH-001061,-0.049500269302581945
ACH-001067,-0.033093290187321094
ACH-001075,-0.13195898626674465
ACH-001096,-0.10261817880843953
ACH-001111,-0.01774225675447897
ACH-001119,0.02734552779311086
ACH-001128,0.17294098037654576
ACH-001134,-0.08900899039402117
ACH-001151,-0.0967817021975818
ACH-001163,-0.17069138018359772
ACH-001164,-0.014598121328143159
ACH-001183,-0.1934174795935204
ACH-001192,-0.0914865338642526
ACH-001193,-0.2336839209429631
ACH-001196,-0.043359154973509284
ACH-001197,-0.014285461724426856
ACH-001205,-0.0018307430114286247
ACH-001211,-0.24214126718945386
ACH-001212,-0.05312699432332491
ACH-001228,-0.23486532938138505
ACH-001232,-0.22160665969730248
ACH-001239,0.008783335243101516
ACH-001270,0.12041755121572628
ACH-001274,-0.23765026297514855
ACH-001275,-0.25408709414432656
ACH-001277,-0.16310774796831415
ACH-001278,-0.1092964753536371
ACH-001280,-0.14792612240687006
ACH-001283,-0.16832849271249214
ACH-001289,-0.18950430612212196
ACH-001300,-0.1346734385012151
ACH-001301,-0.24341369914383365
ACH-001302,-0.30415643340987997
ACH-001306,0.053459426599176935
ACH-001318,-0.2170784260466773
ACH-001322,0.0033587263847420137
ACH-001328,-0.09015847870348108
ACH-001332,0.03773190704795639
ACH-001336,-0.08136469762323525
ACH-001346,-0.10169548720228463
ACH-001353,-0.12315540918622905
ACH-001354,-0.28273781566054945
ACH-001367,-0.05739881198138075
ACH-001368,-0.031688638846450116
ACH-001374,0.03589719822188385
ACH-001377,0.046456736522323634
ACH-001380,-0.06924169487073986
ACH-001391,-0.032613470369487016
ACH-001408,-0.1399083738411173
ACH-001430,0.046172858702720115
ACH-001431,-0.0774600163989162
ACH-001450,-0.04729566819439157
ACH-001496,-0.11380434093341495
ACH-001500,-0.1849462564488355
ACH-001523,-0.09508505309743352
ACH-001532,-0.20030904752230105
ACH-001550,-0.12628635704958788
ACH-001552,-0.08516729091732439
ACH-001554,-0.0543211622251171
ACH-001654,-0.20862005592134975
ACH-001735,-0.059818349253393084
ACH-001736,-0.04295185088669125
ACH-001737,-0.07268362057811206
ACH-001740,-0.10799786007114327
ACH-001745,0.040958954910021085
ACH-001765,-0.06131829106926848
