,GEN1 (348654)
ACH-000004,0.013079067211146132
ACH-000005,-0.04322113055994206
ACH-000007,-0.06821014185871291
ACH-000009,-0.03921236080888736
ACH-000011,-0.19739190621497468
ACH-000012,0.1337890009580587
ACH-000013,0.015658025969619245
ACH-000014,-0.2739909191815872
ACH-000015,-0.013102244498154891
ACH-000017,-0.08489115015180057
ACH-000018,-0.043460570287641456
ACH-000019,-0.05454233502742415
ACH-000021,0.03976143374812358
ACH-000022,-0.113296499006251
ACH-000025,-0.07579086936582059
ACH-000028,0.11279486182936295
ACH-000030,0.08680197532902242
ACH-000035,-0.06467952445678223
ACH-000036,-0.039262134730282616
ACH-000037,-0.18271236632889445
ACH-000039,-0.1850888914022576
ACH-000040,-0.051217349529524135
ACH-000041,-0.04997641042371554
ACH-000042,-0.036105850466151314
ACH-000045,0.18754383184738507
ACH-000047,-0.21459109699409126
ACH-000052,-0.041061238079897366
ACH-000053,0.0036492167737221673
ACH-000054,-0.07797096150235419
ACH-000055,0.10710478548411764
ACH-000060,0.02864165425152533
ACH-000067,0.01259228292468026
ACH-000070,-0.21765366716209286
ACH-000075,-0.16363406714368114
ACH-000078,0.0661869403856849
ACH-000082,-0.002200354406926004
ACH-000085,0.05180883148982752
ACH-000086,-0.3017695689680783
ACH-000087,-0.06600780901871814
ACH-000092,-0.09908984325415793
ACH-000095,-0.06029156155335376
ACH-000097,0.07693785376566893
ACH-000098,0.0137716979374179
ACH-000099,-0.012849914154797368
ACH-000108,-0.03376862660989685
ACH-000113,-0.09308038078011167
ACH-000116,0.028925316854066494
ACH-000118,-0.16748028666713807
ACH-000120,-0.04997804403930515
ACH-000123,-0.05562580352714276
ACH-000127,-0.15108802185059708
ACH-000128,0.013977423178542591
ACH-000132,0.001448874376060092
ACH-000133,-0.07795523904240953
ACH-000137,-0.055475015953991465
ACH-000138,-0.07173321106255356
ACH-000142,0.0013682726110461711
ACH-000143,-0.07770030622383063
ACH-000146,-0.007518509477356675
ACH-000148,-0.13362375489411854
ACH-000150,0.12350990487882642
ACH-000152,-0.07715871166850055
ACH-000153,-0.05231499209641247
ACH-000159,0.0413126637126626
ACH-000160,0.06165484743249903
ACH-000163,0.06338600195183766
