,SMG1 (23049)
ACH-000004,-1.2868444946296371
ACH-000005,-1.3054588017676272
ACH-000007,-1.0284563041053991
ACH-000009,-1.0501903349350517
ACH-000011,-0.6747027305169208
ACH-000012,-1.0112495572974842
ACH-000013,-1.2178767588890027
ACH-000014,-1.3459945137795926
ACH-000015,-1.0680737119638413
ACH-000017,-0.8426531895192377
ACH-000018,-0.911838289602354
ACH-000019,-0.920803345200831
ACH-000021,-0.8853640522089775
ACH-000022,-1.0310746603854144
ACH-000025,-1.069890838440999
ACH-000028,-0.8576187574071147
ACH-000030,-0.6998742949674557
ACH-000035,-0.7487202702326254
ACH-000036,-0.8680711080439274
ACH-000037,-1.1570554313953818
ACH-000039,-1.0095953092055971
ACH-000040,-0.8491615182805371
ACH-000041,-0.9606357836459716
ACH-000042,-0.7939804192324483
ACH-000045,-0.9138261881327988
ACH-000047,-0.8359689005309618
ACH-000052,-0.8661248899360691
ACH-000053,-0.7737225202840055
ACH-000054,-0.9738434523754128
ACH-000055,-1.1076722034509652
ACH-000060,-0.9003260293981453
ACH-000067,-0.9853641592770256
ACH-000070,-0.7576517699351999
ACH-000075,-0.8274051577600774
ACH-000078,-0.8239590322795799
ACH-000082,-1.0439237841101394
ACH-000085,-1.1321121115420647
ACH-000086,-0.9701684214639829
ACH-000087,-1.0701964708539868
ACH-000092,-0.9223973981709808
ACH-000095,-0.9341528868456228
ACH-000097,-0.9357686877268544
ACH-000098,-0.9958845316380186
ACH-000099,-0.7369962255086857
ACH-000108,-0.8407959332586192
ACH-000113,-0.8582186644677217
ACH-000116,-0.8892768075617847
ACH-000118,-0.9023347355195036
ACH-000120,-1.1370347916417651
ACH-000123,-1.0017398908909416
ACH-000127,-0.941917670111987
ACH-000128,-0.8486509132818701
ACH-000132,-1.1760190717032222
ACH-000133,-0.9336440751234286
ACH-000137,-1.047275888524473
ACH-000138,-0.8912901462185099
ACH-000142,-0.9001378949941026
ACH-000143,-0.8956857888526158
ACH-000146,-0.8625358833286828
ACH-000148,-1.0550826444567023
ACH-000150,-0.9755194056219934
ACH-000152,-0.8613351626252378
ACH-000153,-1.2110124350832712
ACH-000159,-0.9360351154801952
ACH-000160,-1.0197525733862756
ACH-000163,-0.9634911670445722
ACH-000167,-1.4983994669562282
ACH-000168,-0.9172183576915252
ACH-000169,-1.084632545730989
ACH-000178,-0.8933827475156878
ACH-000183,-1.1559858667876493
ACH-000188,-0.7334229167100131
ACH-000189,-0.8220183557770383
ACH-000190,-1.0110467966089018
ACH-000198,-1.0126177697784546
ACH-000203,-0.9929257849765796
ACH-000204,-1.2005846943504828
ACH-000206,-0.8204676657229606
ACH-000207,-0.9383431509284712
ACH-000208,-0.7781586383431263
ACH-000210,-0.890625446201258
ACH-000211,-0.8893760506136643
ACH-000215,-1.0241152535793474
ACH-000221,-1.2766445861768032
ACH-000222,-1.1072731297710237
ACH-000223,-1.0799527762349042
ACH-000226,-0.9581672796485972
ACH-000227,-0.8653129303351489
ACH-000228,-0.9550529012270657
ACH-000231,-1.0039724048973688
ACH-000232,-1.0578125773664682
ACH-000233,-0.8723989447787085
ACH-000234,-0.9056023088215788
ACH-000235,-0.8359789818186923
ACH-000237,-1.1149006492857712
ACH-000238,-0.5239229460939281
ACH-000242,-0.7707868660392414
ACH-000243,-0.924597431125522
ACH-000244,-0.9100730325230688
ACH-000246,-1.0098300899427857
ACH-000248,-0.823228213757122
ACH-000250,-0.7321680572920257
ACH-000251,-0.969986348464014
ACH-000252,-0.9496550633160129
ACH-000253,-0.9307894850306996
ACH-000255,-0.9926161311562918
ACH-000256,-1.2336189080196591
ACH-000257,-0.9087858098611804
ACH-000258,-0.8694094297018208
ACH-000259,-1.0634968124296595
ACH-000260,-0.9694883618756528
ACH-000261,-1.051510992814555
ACH-000262,-0.8184761258917207
ACH-000263,-0.9662566055696232
ACH-000264,-0.8373867418723887
ACH-000265,-1.0353939483738603
ACH-000266,-1.1899054331512509
ACH-000272,-0.8379413258257583
ACH-000274,-1.146595083388237
ACH-000277,-1.0956898015557313
ACH-000278,-1.0438380731926822
ACH-000279,-0.7526213476843899
ACH-000280,-1.027482257185938
ACH-000281,-0.9996883599746904
ACH-000288,-1.0619559741507898
ACH-000291,-1.0161649188225697
ACH-000293,-0.9325117918205442
ACH-000294,-1.020282534153606
ACH-000295,-0.9847160957276156
ACH-000296,-1.140566002502134
ACH-000302,-0.8947923613526385
ACH-000304,-1.519877569973712
ACH-000307,-1.046498605873775
ACH-000308,-0.6720537571228277
ACH-000310,-0.9353294580311352
ACH-000311,-0.9123253781785496
ACH-000312,-0.9403578775691244
ACH-000315,-1.076788449554014
ACH-000316,-1.1367328446581768
ACH-000317,-1.022504698839381
ACH-000318,-0.9131038117507474
ACH-000319,-1.1144968706688414
ACH-000320,-0.9666044670867096
ACH-000322,-1.1435075523915033
ACH-000323,-1.1019506945562847
ACH-000324,-0.9409622944106016
ACH-000329,-0.8417964836692216
ACH-000330,-0.925611008158609
ACH-000331,-0.9931845358703444
ACH-000332,-0.8703320767231997
ACH-000334,-1.1865011933233456
ACH-000335,-0.8766499857475811
ACH-000336,-0.9333964732454868
ACH-000337,-0.6776982843166972
ACH-000338,-0.9605137316920492
ACH-000339,-0.9501148029612944
ACH-000341,-1.060045168511394
ACH-000348,-1.0549617844867352
ACH-000350,-0.8584461662102958
ACH-000352,-0.9464093006645268
ACH-000356,-0.9188198425485316
ACH-000361,-1.0413149464817566
ACH-000362,-0.7901865884980582
ACH-000363,-0.9588801123099956
ACH-000364,-1.019446020655009
ACH-000365,-0.9557190230829872
ACH-000366,-1.0150412653769398
ACH-000368,-1.1732298374433725
ACH-000374,-0.8134585938157244
ACH-000375,-0.9785476609993888
ACH-000376,-0.8210433516766121
ACH-000381,-1.0405431588530574
ACH-000383,-0.709215390482417
ACH-000387,-1.199580456745682
ACH-000389,-1.0680586263724676
ACH-000390,-1.1242993335428844
ACH-000393,-0.9043921809664032
ACH-000395,-1.0432909267503878
ACH-000396,-0.9882100760450088
ACH-000397,-0.7854264709318006
ACH-000401,-1.0725212570222715
ACH-000402,-1.3181826090829627
ACH-000403,-1.0143549474580709
ACH-000404,-0.8663460537317458
ACH-000406,-1.0983465678415305
ACH-000407,-1.063230828005501
ACH-000408,-0.7375614485743045
ACH-000410,-0.9940491643728534
ACH-000411,-0.8829389972675498
ACH-000414,-0.992096207288272
ACH-000415,-0.8793585975772963
ACH-000416,-1.0297547868437318
ACH-000420,-1.036969148352899
ACH-000421,-0.880940076052396
ACH-000424,-1.0195943018855451
ACH-000425,-0.8740742186713987
ACH-000426,-0.7732298724303086
ACH-000427,-0.91838148034571
ACH-000433,-0.8937030287530626
ACH-000435,-1.065152116755908
ACH-000436,-0.8302462560620282
ACH-000444,-1.1844920319833458
ACH-000445,-0.9008092192216142
ACH-000448,-0.8378307962394272
ACH-000450,-1.292046357847609
ACH-000452,-1.21547865039391
ACH-000454,-0.7747454935065785
ACH-000458,-0.934309136716926
ACH-000459,-1.1868750423350638
ACH-000460,-1.1277987988803369
ACH-000461,-0.8404887243600805
ACH-000463,-1.0116586012582298
ACH-000464,-0.9806154496745236
ACH-000466,-0.7668187582869279
ACH-000467,-0.8501963980449743
ACH-000468,-1.0023861845241937
ACH-000469,-1.0125194538825295
ACH-000470,-0.986278261188958
ACH-000471,-1.0940246327247822
ACH-000472,-1.0552018061773265
ACH-000473,-1.1526350943853687
ACH-000475,-1.05731118138495
ACH-000476,-0.9379096412629142
ACH-000477,-1.1056116491156056
ACH-000479,-1.114040247032008
ACH-000480,-1.007208719269842
ACH-000481,-1.030060820735606
ACH-000483,-1.3400465601725124
ACH-000484,-0.9856050302465053
ACH-000485,-0.8570837322492013
ACH-000486,-0.8804285624455676
ACH-000487,-1.130030088038055
ACH-000488,-0.9992981385920832
ACH-000490,-1.068367545110131
ACH-000491,-0.7277931206009978
ACH-000495,-1.1195609230346972
ACH-000496,-1.0497694211750128
ACH-000499,-1.3466966904910014
ACH-000500,-0.6092709403942485
ACH-000502,-0.9423922710212692
ACH-000503,-0.8345525923096592
ACH-000505,-1.10120322942903
ACH-000507,-0.8445406342232165
ACH-000510,-1.0617756240579672
ACH-000511,-1.057256425403876
ACH-000512,-1.0177543975811087
ACH-000516,-1.050100827157418
ACH-000517,-1.1945623043258298
ACH-000518,-0.8454106957496088
ACH-000520,-0.9070624472445692
ACH-000521,-0.9245416391071394
ACH-000522,-1.1368197450426818
ACH-000524,-1.0026870846749514
ACH-000527,-0.9662249276395012
ACH-000528,-1.0399967351838195
ACH-000537,-1.2305685432034854
ACH-000541,-1.2044472440957883
ACH-000542,-0.9284330933528496
ACH-000544,-0.8436581343759241
ACH-000545,-0.9475023068354956
ACH-000547,-1.0350964304728574
ACH-000548,-1.1171737509480428
ACH-000549,-0.9270004968711808
ACH-000550,-0.9832321255367324
ACH-000552,-0.9696766660380614
ACH-000556,-0.9174758223975572
ACH-000557,-0.9031269014039334
ACH-000569,-1.0732621998059086
ACH-000570,-0.8287808601097317
ACH-000571,-0.8483924300748122
ACH-000573,-1.0889934610933951
ACH-000576,-0.92401431542395
ACH-000579,-1.1701088990978763
ACH-000580,-1.2621198506972062
ACH-000584,-1.1706804729551776
ACH-000585,-1.188089093152967
ACH-000588,-0.9889453643898156
ACH-000589,-0.9634394061334524
ACH-000591,-1.1758832624154258
ACH-000593,-0.7900538183859228
ACH-000600,-0.9363990214200018
ACH-000601,-0.9254486670371334
ACH-000605,-0.981308622709153
ACH-000606,-0.9706768784858602
ACH-000608,-0.8759766451235796
ACH-000614,-1.1139125096424325
ACH-000616,-0.9379744375333886
ACH-000618,-0.9168962285021092
ACH-000619,-0.8732545738369379
ACH-000620,-0.9995258343928191
ACH-000621,-1.2604812340055143
ACH-000622,-0.885131380952422
ACH-000623,-0.8658375001925973
ACH-000624,-0.9832811574190254
ACH-000627,-0.8354013694440288
ACH-000630,-1.1000045489826344
ACH-000631,-0.8853344800412908
ACH-000632,-1.1538203986116586
ACH-000633,-0.6838989645262221
ACH-000637,-1.2350297599904732
ACH-000638,-0.9854290832236586
ACH-000646,-1.4188036083324655
ACH-000647,-0.8982460293774129
ACH-000648,-0.7755807498468054
ACH-000649,-0.9327245456078628
ACH-000651,-0.9101990085813392
ACH-000652,-1.092421117995397
ACH-000653,-0.8684212124232419
ACH-000657,-0.9347507600406748
ACH-000658,-0.9693713689965004
ACH-000661,-1.3526832544994334
ACH-000662,-0.8919213745074552
ACH-000663,-1.064887846683391
ACH-000665,-0.8161843493804535
ACH-000671,-0.9110681621152416
ACH-000672,-1.2694078625121201
