,MTHFD1 (4522)
ACH-000256,-0.012918008483732344
ACH-000257,-0.29005450486636003
ACH-000258,-0.3369264883729609
ACH-000259,-0.1008489644232585
ACH-000260,0.1280109398163437
ACH-000261,-0.01706088155429799
ACH-000262,-0.0982016754256566
ACH-000263,-0.4538811800925374
ACH-000264,-0.2066136828331638
ACH-000265,0.03283291094295067
ACH-000266,-0.22335597699767745
ACH-000272,-0.4274632410787417
ACH-000274,-0.12180866300531525
ACH-000277,-0.10858980973010077
ACH-000278,-0.12971576637581728
ACH-000279,-0.419423367144968
ACH-000280,-0.0843323451371215
ACH-000281,-0.3345706484074589
ACH-000288,0.021137086014283026
ACH-000291,0.13650122789856325
ACH-000293,-0.007899712385781075
ACH-000294,-0.5930566906674436
ACH-000295,-0.4521737012029749
ACH-000296,-0.043040049203275685
ACH-000302,0.03286027573880484
ACH-000304,-0.0800864105233324
ACH-000307,-0.4835878441496251
ACH-000308,-0.10751620316336953
ACH-000310,-0.07679802872396316
ACH-000311,-0.2365327849238215
ACH-000312,-0.18566462688034768
ACH-000315,-0.2426675814761069
ACH-000316,-0.04495615940032231
ACH-000317,-0.2824597218116936
ACH-000318,-0.1822321407584391
ACH-000319,-0.21615981991848385
ACH-000320,-0.1989962166612552
ACH-000322,-0.2632682519594133
ACH-000323,-0.041170804019292406
ACH-000324,-0.005458341352650502
ACH-000329,-0.019473571248754998
ACH-000330,-0.3535039028987237
ACH-000331,0.1823394433991236
ACH-000332,0.0038463943806620335
ACH-000334,-0.11692892546080323
ACH-000335,-0.331778514235106
ACH-000336,-0.15090788222242849
ACH-000337,-0.8007460093968898
ACH-000338,-0.3613251937535667
ACH-000339,-0.2724804246777493
ACH-000341,-0.1427105560489519
ACH-000348,-0.1737338276194762
ACH-000350,-0.14222659648991046
ACH-000352,-0.4156776544039589
ACH-000356,-0.12472845448796163
ACH-000361,-0.025393927310632582
ACH-000362,-0.2638200262184104
ACH-000363,-0.2975134312560533
ACH-000364,-0.008427685762188771
ACH-000365,-0.4928301479997042
ACH-000366,-0.13326141973459968
ACH-000368,-0.07657460671358045
ACH-000374,0.008800799257260947
ACH-000375,-0.3510736540915073
ACH-000376,0.027932969591280558
ACH-000381,-0.5390846594702912
ACH-000383,-0.5558479162314038
ACH-000387,-0.4582867806799402
ACH-000389,-0.01836278543822755
ACH-000390,-0.3855083804585508
ACH-000393,-0.24413716725149245
ACH-000395,-0.24529881410191856
ACH-000396,-0.3135480282896345
ACH-000397,-0.0018037831597584163
ACH-000401,-0.5022646435487911
ACH-000402,-0.5164072376007246
ACH-000403,-0.05803721652797751
ACH-000404,-0.3962102290231507
ACH-000406,-0.6192291861625276
ACH-000407,0.042633729477882486
ACH-000408,-0.22265159966766152
ACH-000410,-0.0927006994986586
ACH-000411,-0.5226867450641103
ACH-000414,-0.07595839865336429
ACH-000415,-0.10509330251780556
ACH-000416,-0.6847869469765913
ACH-000420,-0.14750875200892735
ACH-000421,-0.4934982106473193
ACH-000424,-0.2958576463911817
ACH-000425,-0.20940800658575684
ACH-000426,-0.2759437981734365
ACH-000427,-0.17604004850044766
ACH-000433,-0.07176806278080157
ACH-000435,-0.23700019118682114
ACH-000436,-0.3545456976629456
ACH-000444,-0.28529792332778936
ACH-000445,0.11106195777939604
ACH-000448,-0.5680962124830369
ACH-000450,-0.1859222160577656
ACH-000452,-0.2580408736522397
ACH-000454,-0.4202219277360492
ACH-000458,0.0901390909995262
ACH-000459,-0.5849400781057462
ACH-000460,-0.4584795751363675
ACH-000461,-0.2927337360576098
ACH-000463,-0.04291663582422527
ACH-000464,-0.053327678860666416
ACH-000466,-0.10790487005728344
ACH-000467,-0.3171454979971229
ACH-000468,-0.2753820062632685
ACH-000469,-0.023451236387747904
ACH-000470,-0.2265627673404789
ACH-000471,-0.3026568188547117
ACH-000472,-0.19035898303764245
ACH-000473,-0.0988822966365917
ACH-000475,-0.16300774748488986
ACH-000476,-0.1206507166806834
ACH-000477,-0.3491892581482403
ACH-000479,0.13449482802701385
ACH-000480,-0.015133063904719362
ACH-000481,-0.1996188023023299
ACH-000483,-0.2757081553855823
ACH-000484,-0.2366264215241177
ACH-000485,-0.2980137302881801
ACH-000486,-0.2467406095147356
ACH-000487,-0.2673696382474252
ACH-000488,0.1436841365514241
ACH-000490,-0.0294498140644051
ACH-000491,-0.13866644750247534
ACH-000495,-0.3227436649198415
ACH-000496,-0.14264217561023698
ACH-000499,0.028986360052290782
ACH-000500,-0.4546866922241127
ACH-000502,-0.5333513364411548
ACH-000503,-0.10970647339819246
ACH-000505,-0.244298887426448
ACH-000507,-0.3845184369332855
ACH-000510,-0.2726691669436021
ACH-000511,-0.0016458531366284454
ACH-000512,-0.6339815986891878
ACH-000516,-0.0866367852205747
ACH-000517,-0.18197296656727724
ACH-000518,-0.17160237634332232
ACH-000520,0.1193689940330922
ACH-000521,-0.1469715655173377
ACH-000522,-0.3297982581853665
ACH-000524,-0.0833190743276221
ACH-000527,-0.03560332901050664
ACH-000528,0.025621401627474387
ACH-000537,0.03737889989391634
ACH-000541,-0.3224094784826826
ACH-000542,-0.3354703240523956
ACH-000544,-0.15069526292942553
ACH-000545,-0.10601788506651348
ACH-000547,-0.13009267638397712
ACH-000548,-0.2590779056460576
ACH-000549,-0.13218532855998225
ACH-000550,-0.28207357690289936
ACH-000552,-0.3609890868226008
ACH-000556,-0.1717300269255832
ACH-000557,-0.5579468408705734
ACH-000569,0.18135316174160976
ACH-000570,-0.2449039690621906
ACH-000571,-0.2404022083935529
ACH-000573,-0.2681870170173224
ACH-000576,-0.6209983538969188
ACH-000579,-0.08088812389256471
ACH-000580,0.005465816268563531
ACH-000584,0.049415557402118886
ACH-000585,-0.08809579045988515
ACH-000588,-0.5755625254431815
ACH-000589,0.07403479304873507
ACH-000591,-0.10305799159270393
ACH-000593,-0.2370496945060186
ACH-000600,-0.111519992648172
ACH-000601,-0.4900292560827652
ACH-000605,-0.21638466661652456
ACH-000606,0.1247668322745376
ACH-000608,-0.2776706052612785
ACH-000614,-0.2862276078805451
ACH-000616,-0.06531655049115412
ACH-000618,-0.3852894166996643
ACH-000619,-0.2131593327426828
ACH-000620,-0.16578104299478455
ACH-000621,-0.21314143014139408
ACH-000622,-0.2313512331153348
ACH-000623,-0.15653917032256434
ACH-000624,-0.529483057017929
ACH-000627,-0.1521756640893289
ACH-000630,-0.07243197735026731
ACH-000631,-0.0245103203119209
ACH-000632,-0.07542175801239596
ACH-000633,0.018524988138868763
ACH-000637,-0.0592458778074384
ACH-000638,-0.002590051250015399
ACH-000646,-0.2594226254242283
ACH-000647,-0.3446909873010088
ACH-000648,-0.43598388261352056
ACH-000649,-0.14572811623383494
ACH-000651,-0.12635673207754194
ACH-000652,-0.7112844197440701
ACH-000653,-0.4128122060945601
ACH-000657,0.11595491611001092
ACH-000658,-0.7818663093263373
ACH-000661,-0.2538724123992105
ACH-000662,0.16974428420807094
ACH-000663,-0.1995266188563587
ACH-000665,-0.07605216936241076
ACH-000671,-0.048377642857812056
ACH-000672,-0.21993994011723664
ACH-000673,-0.07853957621335568
ACH-000676,-0.497101425888013
ACH-000677,-0.16898103222824942
ACH-000681,0.014362550168401262
ACH-000683,-0.1432964734482292
ACH-000684,-0.13486354165402048
ACH-000688,-0.10672500983470096
ACH-000693,0.0199216781456322
ACH-000694,-0.037320442144087314
ACH-000695,-0.11423844034338733
ACH-000696,0.1472871533484592
ACH-000697,-0.22118858493441484
ACH-000699,-0.115386650297786
ACH-000701,-0.21104858407033436
ACH-000706,-0.2994815008532371
ACH-000711,-0.406443977338282
ACH-000713,-0.4387477677598384
ACH-000714,-0.2920257344098848
ACH-000718,-0.24627204712621856
ACH-000720,0.055436679876185835
ACH-000721,-0.7094059140751752
ACH-000724,-0.20419756012699972
ACH-000725,-0.3739426188745147
ACH-000732,-0.1063708418041563
ACH-000734,-0.18941669636527356
ACH-000735,-0.3299061113275261
ACH-000736,-0.37114801266807507
ACH-000738,0.0716555208049444
ACH-000746,-0.5428793070206124
ACH-000747,-0.16782470059854418
ACH-000748,0.027401264330684464
ACH-000753,-0.6282163398211709
ACH-000756,0.14961099801122973
ACH-000757,-0.1097944797749018
ACH-000758,-0.3913120653488872
ACH-000760,-0.3488240110025268
ACH-000762,-0.03996395085072745
ACH-000763,-0.3790191800794173
ACH-000764,-0.3128168840116582
ACH-000765,-0.3608895937438884
ACH-000766,-0.03830015509436495
ACH-000767,-0.11949570671592327
ACH-000768,-0.5833774216528891
ACH-000769,-0.07111078606301588
ACH-000770,-0.3573766271974697
ACH-000771,0.1674799907317025
ACH-000773,-0.30286441082759985
ACH-000776,-0.08661609052498648
ACH-000777,-0.0802655016841164
ACH-000778,-0.2655814185552769
ACH-000781,-0.26780063101833324
ACH-000782,-0.3713500380103968
ACH-000783,-0.057389596211491437
ACH-000784,-0.036044675799740564
ACH-000785,-0.2283381301265767
ACH-000787,0.07746512588754778
ACH-000788,0.06321475829002829
ACH-000791,-0.29300219980509506
ACH-000792,-0.09455357992450797
ACH-000794,-0.17548867163136922
ACH-000796,-0.20776022795812488
ACH-000798,0.0937724545770081
ACH-000799,-0.3051571480119913
ACH-000800,-0.4038424842582419
ACH-000802,0.10218823808978147
ACH-000804,-0.2677360459787639
ACH-000805,-0.1385809082393066
ACH-000809,-0.41599156166783424
ACH-000810,-0.4875201991413171
ACH-000811,-0.13975139018012495
ACH-000817,-0.4431681798437411
ACH-000819,-0.24258191408308674
ACH-000820,-0.21571744483058786
ACH-000821,-0.650204688009357
ACH-000822,-0.2142810892642235
ACH-000823,-0.2119254420337856
ACH-000824,-0.08069180200222005
ACH-000827,-0.016679975999595285
ACH-000829,-0.3054277804257411
ACH-000831,-0.10751370495976444
ACH-000832,-0.17445704209886126
ACH-000833,-0.26275646217918663
ACH-000834,0.1231767420239252
ACH-000835,-0.16684282519092294
ACH-000836,-0.4977809121556211
ACH-000837,-0.3899882644969631
ACH-000838,-0.6645074669461188
ACH-000839,-0.008974072767703643
ACH-000840,-0.08463054249714963
ACH-000841,-0.2233488508635396
ACH-000843,-0.5776060440519807
ACH-000846,-0.14994046967353122
ACH-000847,-0.1025840064795666
ACH-000848,-0.3693231429710936
ACH-000849,-0.6253828231973743
ACH-000851,-0.2866758980079575
ACH-000855,-0.11046440890870612
ACH-000856,-0.382536403369486
ACH-000858,0.21875841707741567
ACH-000859,-0.5045140595821931
ACH-000861,-0.038109326974035886
ACH-000862,-0.09953983723442096
ACH-000865,-0.1605460515074075
ACH-000866,-0.5057476519062172
ACH-000867,-0.4543178621495894
ACH-000869,-0.1125951138684274
ACH-000872,-0.20405298734970326
ACH-000873,-0.5192483433732162
ACH-000876,-0.15247793761059186
ACH-000878,-0.4132001398337522
ACH-000880,0.2807020109667437
ACH-000881,-0.10644952938141317
ACH-000882,-0.389610098464288
ACH-000884,-0.026915992186530662
ACH-000885,-0.11162172081931636
ACH-000887,-0.16239070088550284
ACH-000889,-0.8465990762381249
ACH-000896,-0.6607183024000923
ACH-000898,-0.2874297823433392
ACH-000900,-0.13532220017037708
ACH-000901,-0.08743946837286216
ACH-000905,0.03419410216092973
ACH-000906,-0.11783186647546932
ACH-000907,-0.05866775868513417
ACH-000910,-0.29092211675102586
ACH-000911,-0.010631327806062477
ACH-000912,-0.056765916902460536
ACH-000913,-0.18840930406921086
ACH-000915,-0.15648039564999516
ACH-000916,0.023710451620598247
ACH-000917,-0.5903930653655526
ACH-000920,-0.3934665213473525
ACH-000921,-0.3099746826318148
ACH-000924,0.010556831688649413
ACH-000926,-0.2742548786035962
ACH-000928,-0.060580680953822234
ACH-000929,-0.3498544900556345
ACH-000932,-0.5739865454724721
ACH-000935,0.037099374291888775
ACH-000936,-0.25725702085235985
ACH-000937,-0.652589367126162
ACH-000938,-0.6102445005521652
ACH-000939,0.029151238143509187
ACH-000941,-0.3392780925681821
ACH-000943,0.1376919068833983
ACH-000946,-0.2346500298833703
ACH-000947,0.13315820507548354
ACH-000948,-0.3083586635210499
ACH-000950,-0.048869452760376034
ACH-000953,-0.5698185834828007
ACH-000954,-0.2178794326575761
ACH-000957,-0.17863441918630082
ACH-000958,-0.2820686224103968
ACH-000960,-0.5207978654702636
ACH-000963,-0.17504942493104553
ACH-000968,-0.05078134216248263
ACH-000969,-0.1853720098826324
ACH-000972,0.0982134434180376
ACH-000973,-0.08467885356810984
ACH-000974,0.14448154920565676
ACH-000978,0.14334465158825296
ACH-000984,-0.14829686978026546
ACH-000986,-0.5079763087617766
ACH-000988,-0.3173176232233472
ACH-000993,-0.08197747105353094
ACH-000994,-0.21281704066920815
ACH-000996,-0.0517700801567868
ACH-001001,0.11420394398019007
ACH-001020,-0.08920255579200931
ACH-001028,-0.324652231167009
ACH-001031,-0.0601095369435716
ACH-001038,-0.453600485911677
ACH-001048,-0.42080374697771866
ACH-001050,-0.257901563329879
ACH-001053,-0.25853547623492995
ACH-001054,-0.23560825828369536
ACH-001061,-0.4293601928862037
ACH-001067,-0.010118961905396552
ACH-001075,-0.16782515786033012
ACH-001096,-0.29650977247979793
ACH-001111,-0.25262010003862256
ACH-001119,-0.20603199135833114
ACH-001128,-0.32013960055633056
ACH-001134,-0.414046488119162
ACH-001151,-0.5851057899614243
ACH-001163,-0.5040522450892281
ACH-001164,-0.23237494537749145
ACH-001183,0.2273523115526116
ACH-001192,-0.2369434353561341
ACH-001193,-0.06115304855643066
ACH-001196,-0.2916558091812179
ACH-001197,-0.16536833259746306
ACH-001205,-0.3268027075516793
ACH-001211,-0.6475769525428885
ACH-001212,0.06622475770752194
ACH-001228,-0.2754295791785385
ACH-001232,-0.004066658375702793
ACH-001239,-0.05816773040112245
ACH-001270,0.00972646376267553
ACH-001274,-0.3041527335153146
ACH-001275,-0.16021297141177795
ACH-001277,-0.10543592695897197
ACH-001278,-0.08209265204795711
ACH-001280,0.08853152498621386
ACH-001283,-0.29462567075614465
ACH-001289,-0.539018438837091
ACH-001300,-0.2314049842885184
ACH-001301,0.1739690391938653
ACH-001302,0.031582932262100634
ACH-001306,-0.1343405169763404
ACH-001318,-0.0921554266888117
ACH-001322,-0.1860369412361371
ACH-001328,-0.05825913587052485
ACH-001332,-0.008291420128552869
ACH-001336,0.14416557960220486
ACH-001346,-0.024619114827673618
ACH-001353,-0.1218686596149672
ACH-001354,-0.9001614889844414
ACH-001367,-0.34174206147057823
ACH-001368,-0.1444770290010432
ACH-001374,-0.1974793064226648
ACH-001377,0.1357336768248046
ACH-001380,0.15764978333803895
ACH-001391,-0.3140722157922002
ACH-001408,0.009793336141843191
ACH-001430,-0.1874030829212407
ACH-001431,-0.4517077491661564
ACH-001450,-0.3602298772651675
ACH-001496,-0.8013242104794157
ACH-001500,-0.05019998601801175
ACH-001523,-0.055296574844636286
ACH-001532,-0.09841449004760301
ACH-001550,-0.20129567723852326
ACH-001552,-0.16698294641095932
ACH-001554,-0.16132266717229596
ACH-001654,0.026992464990211757
ACH-001735,-0.442603529847354
ACH-001736,-0.4420135443745355
ACH-001737,0.029364016391597095
ACH-001740,-0.22864297287516605
ACH-001745,-0.2999361223278372
ACH-001765,-0.4534348466994951
