,PAPPA (5069)
ACH-000150,-0.011498106777715398
ACH-000152,-0.11453081001525835
ACH-000153,-0.1885083545044689
ACH-000159,-0.19167038937154232
ACH-000160,-0.193501549254902
ACH-000163,-0.2294569366900763
ACH-000167,-0.2230793742109056
ACH-000168,0.11850759786354075
ACH-000169,-0.2522693346835789
ACH-000178,-0.2408652504252944
ACH-000183,-0.1087265318717582
ACH-000188,-0.09786912808589177
ACH-000189,-0.3173880201949359
ACH-000190,0.004467086650655504
ACH-000198,-0.07885568661120264
ACH-000203,-0.2033401886151594
ACH-000204,-0.1081283908948834
ACH-000206,-0.1071657475183396
ACH-000207,-0.15547695793658045
ACH-000208,0.07494494444055229
ACH-000210,-0.3352130897513733
ACH-000211,-0.08412090066671624
ACH-000215,-0.2560442163154498
ACH-000221,-0.3069160891427147
ACH-000222,-0.015710069321110926
ACH-000223,-0.09121614367314566
ACH-000226,-0.13829735157395456
ACH-000227,-0.18040567497464535
ACH-000228,-0.029584864788903674
ACH-000231,-0.16836220161991472
ACH-000232,-0.16377009860902664
ACH-000233,-0.09730071086654983
ACH-000234,-0.19757900580767568
ACH-000235,-0.17008435029029206
ACH-000237,-0.14972168643999978
ACH-000238,-0.10237228082280614
ACH-000242,-0.17850318173762034
ACH-000243,-0.0451566503542164
ACH-000244,0.109081468393207
ACH-000246,-0.1625056381178475
ACH-000248,-0.059513291216185225
ACH-000250,-0.17928069926462786
ACH-000251,0.034447897046059064
ACH-000252,0.011218368188229608
ACH-000253,-0.09023160862246588
ACH-000255,-0.15062942019949727
ACH-000256,-0.05111592314685641
ACH-000257,0.08690845746494551
ACH-000258,-0.18843220832682306
ACH-000259,-0.176501363784327
ACH-000260,-0.16141322092767085
ACH-000261,-0.15842910875571933
ACH-000262,-0.3499996862587061
ACH-000263,-0.08322405351938733
ACH-000264,-0.18236047863850394
ACH-000265,-0.16681093066052147
ACH-000266,-0.18133045972924888
ACH-000272,-0.146525257171846
ACH-000274,-0.2028994012980531
ACH-000277,-0.13042628092724914
ACH-000278,-0.1018820357548461
ACH-000279,-0.12950017316482332
ACH-000280,-0.2384554959896247
ACH-000281,-0.3317468589902404
ACH-000288,-0.10321858223853522
ACH-000291,-0.15495604707926675
ACH-000293,-0.06473744193752523
ACH-000294,-0.0624241489219689
ACH-000295,-0.20685731821716136
ACH-000296,-0.1034635151272756
ACH-000302,-0.17167051334355204
ACH-000304,-0.16795030780074402
ACH-000307,-0.07413824895344515
ACH-000308,-0.15511049783158518
ACH-000310,-0.09447013528460636
ACH-000311,-0.062264164548648464
ACH-000312,-0.16205344963614685
ACH-000315,-0.2490558397953307
ACH-000316,-0.07034971231331985
ACH-000317,-0.2908890462002005
ACH-000318,-0.13981134472062814
ACH-000319,-0.009885642867429344
ACH-000320,0.0022393109801946433
ACH-000322,0.015141017002926626
ACH-000323,-0.13715040438158188
ACH-000324,-0.14816492280252827
ACH-000329,-0.15243225630799792
ACH-000330,-0.07837337723962944
ACH-000331,-0.07357376437386991
ACH-000332,-0.13736128122939678
ACH-000334,-0.2806270335841837
ACH-000335,0.15807743063771884
ACH-000336,0.06653635808479723
ACH-000337,-0.20243752876341636
ACH-000338,0.4907789718546569
ACH-000339,-0.10287051973291178
ACH-000341,-0.02042422866225309
ACH-000348,-0.15605050867836293
ACH-000350,-0.2458898972213665
ACH-000352,-0.14940132330167205
ACH-000356,-0.17118242719138005
ACH-000361,-0.08306595655727712
ACH-000362,-0.06951308724327661
ACH-000363,-0.09316774469142523
ACH-000364,-0.1526245952029649
ACH-000365,-0.1176042606031715
ACH-000366,-0.1448100694379857
ACH-000368,-0.1660350744659388
ACH-000374,-0.10777461870546336
ACH-000375,-0.1993023037300144
ACH-000376,-0.09585936623380786
ACH-000381,-0.19002399296859812
ACH-000383,-0.13533461911399428
ACH-000387,-0.12818370085970254
ACH-000389,-0.1855531540766162
ACH-000390,-0.24776356802917304
ACH-000393,-0.14386814461956335
ACH-000395,-0.09135074630275357
ACH-000396,-0.05147821071534643
ACH-000397,-0.13623388534767422
ACH-000401,-0.20605839794081174
ACH-000402,-0.21788928264757915
ACH-000403,-0.1821239498107757
ACH-000404,-0.1798708237493752
ACH-000406,-0.15186389346369292
ACH-000407,-0.20444109781626832
ACH-000408,0.0923253244233432
ACH-000410,-0.04573423870672957
ACH-000411,-0.14979174486206093
ACH-000414,-0.21241596019025594
ACH-000415,-0.08773552552059655
ACH-000416,-0.1907812240882145
ACH-000420,-0.16972894326219087
ACH-000421,-0.09551224388155242
ACH-000424,-0.06717073925756724
ACH-000425,-0.11755921647985225
ACH-000426,-0.06494455814210116
ACH-000427,-0.0838813712798669
ACH-000433,-0.15135547133845895
ACH-000435,-0.32420053629623985
ACH-000436,-0.0038765510861908828
ACH-000444,-0.18880534521317616
ACH-000445,-0.25982871375153754
ACH-000448,-0.1730667750372737
ACH-000450,-3.9383425879776505e-05
ACH-000452,-0.1091649510495924
ACH-000454,-0.0979124690091051
ACH-000458,-0.054994278012600165
ACH-000459,-0.21397032472846506
ACH-000460,-0.1544713838373264
ACH-000461,0.03488502740458434
ACH-000463,-0.10890265103693146
ACH-000464,-0.04980182991614388
ACH-000466,-0.24654423443995085
ACH-000467,-0.17440613056810894
ACH-000468,-0.15022347976558756
ACH-000469,-0.2525291109559879
ACH-000470,-0.011930687018015728
ACH-000471,-0.18890807412784966
ACH-000472,-0.15393313896033214
ACH-000473,-0.13116308088437828
ACH-000475,-0.16991081565372912
ACH-000476,-0.20208010491103054
ACH-000477,0.013041910905775344
ACH-000479,0.12293535168795885
ACH-000480,-0.2441441268177895
ACH-000481,-0.17652726470007715
ACH-000483,-0.21239094682399648
ACH-000484,0.0031140498176624558
ACH-000485,-0.199286885882104
ACH-000486,-0.13336648377985466
ACH-000487,-0.3433499425805409
ACH-000488,-0.07742947117825437
ACH-000490,-0.17930060218493954
ACH-000491,-0.2958237008186068
ACH-000495,-0.14256607570802116
ACH-000496,-0.06665048492140235
ACH-000499,-0.07965599205255135
ACH-000500,-0.0374866861170633
ACH-000502,-0.1422350644641824
ACH-000503,-0.18443664579669694
ACH-000505,-0.12776722061948995
ACH-000507,-0.10095303593561113
ACH-000510,-0.0462589789020279
ACH-000511,-0.14014202952552016
ACH-000512,-0.056579842041269986
ACH-000516,-0.12169217908757253
ACH-000517,-0.1267662394979967
ACH-000518,-0.12077871964918695
ACH-000520,-0.104321560011685
ACH-000521,-0.2822771519063627
ACH-000522,-0.10796327714932376
ACH-000524,-0.10286567927646273
ACH-000527,-0.10847399680047028
ACH-000528,-0.059916886850557065
ACH-000537,-0.14802821918946216
ACH-000541,0.07276331414304177
ACH-000542,-0.15563200037547928
ACH-000544,-0.11107452974716957
ACH-000545,-0.0698508895353623
ACH-000547,0.013345470031554748
ACH-000548,-0.06580327370602906
ACH-000549,-0.17911392013795374
ACH-000550,-0.08418287138388078
ACH-000552,-0.11555777757066757
ACH-000556,-0.11113769066915297
ACH-000557,-0.13201368941448632
ACH-000569,-0.16415389427119662
ACH-000570,-0.12512066321028698
ACH-000571,-0.17744011688760414
ACH-000573,-0.24138104665992766
ACH-000576,-0.12756682337221958
ACH-000579,-0.2649287236633047
ACH-000580,0.030433228093515487
ACH-000584,-0.2153873100001308
ACH-000585,-0.03230192158381531
ACH-000588,-0.11267425925816894
ACH-000589,-0.2370656202938493
ACH-000591,-0.09894479111946912
ACH-000593,-0.15452281331548612
ACH-000600,-0.15416849348175252
ACH-000601,-0.10968675031387394
ACH-000605,-0.21997928161722805
ACH-000606,-0.10393372441089704
ACH-000608,-0.15582147803315385
ACH-000614,-0.115408240276497
ACH-000616,-0.020185877374114182
ACH-000618,-0.10406336055270896
ACH-000619,-0.1470029385117794
ACH-000620,-0.1231048188282175
ACH-000621,-0.10529994872464114
ACH-000622,-0.2293598456540555
ACH-000623,-0.12266091049723843
ACH-000624,-0.07911679171994916
ACH-000627,-0.13100835103093608
ACH-000630,-0.137979815980499
ACH-000631,-0.21215873689245007
ACH-000632,-0.1274417644167326
ACH-000633,-0.0909943547646032
ACH-000637,-0.1498824504424014
ACH-000638,-0.2117643791415421
ACH-000646,-0.2097176380991048
ACH-000647,-0.045843153473698765
ACH-000648,-0.16604538268405722
ACH-000649,-0.17379404588582748
ACH-000651,-0.315802896517197
ACH-000652,-0.2957349025743813
ACH-000653,-0.021669349476329945
ACH-000657,-0.23295648139725605
ACH-000658,-0.10159794759691504
ACH-000661,-0.1281996822313889
ACH-000662,-0.5614443454844885
ACH-000663,-0.11488201584845645
ACH-000665,-0.006245014913245952
ACH-000671,-0.12580531751557714
ACH-000672,-0.2085284402366948
ACH-000673,-0.057699489113360584
ACH-000676,-0.22341837991907332
ACH-000677,-0.08562895165448932
ACH-000681,-0.2646408170109446
ACH-000683,-0.2444180433468573
ACH-000684,-0.14758395630199686
ACH-000688,-0.06473417603733078
ACH-000693,-0.17650052683844758
ACH-000694,-0.15459078975779178
ACH-000695,-0.10759204462290647
ACH-000696,-0.12686697596136673
ACH-000697,-0.18215135816218506
ACH-000699,-0.13564626508747604
ACH-000701,-0.08989908876622289
ACH-000706,-0.11441441063572405
ACH-000711,-0.12603065067002828
ACH-000713,-0.15587343732225095
ACH-000714,-0.11564602057388898
ACH-000718,-0.24296002643664394
ACH-000720,-0.06777711060126075
ACH-000721,-0.22742187878764925
ACH-000724,-0.16420035850578582
ACH-000725,-0.1096158738043652
ACH-000732,-0.0035656037162642884
ACH-000734,-0.09011949249863332
ACH-000735,-0.16545738590074402
ACH-000736,-0.09937560454040686
ACH-000738,-0.17604479251002542
ACH-000746,-0.15367439699628552
ACH-000747,-0.08288334623271447
ACH-000748,-0.18235978463386746
ACH-000753,-0.18276842157610348
ACH-000756,-0.09079593674439737
ACH-000757,-0.389735509933156
ACH-000758,-0.13346289658104232
ACH-000760,-0.18497457514117813
ACH-000762,-0.1133277729325559
ACH-000763,-0.06983024051506799
ACH-000764,-0.10899222057223668
ACH-000765,-0.21987017264041145
ACH-000766,-0.04582194730019474
ACH-000767,-0.20712802799057115
ACH-000768,-0.15775906827273567
ACH-000769,-0.14619415381907608
ACH-000770,-0.18997490495509728
ACH-000771,-0.2034951457398544
ACH-000773,-0.001807636137561957
ACH-000776,-0.32464594668413155
ACH-000777,-0.15977553296230906
ACH-000778,-0.2682065186919336
ACH-000781,-0.17675280678707028
ACH-000782,-0.1647625998198126
ACH-000783,-0.19092461922479573
ACH-000784,-0.18189636977884188
ACH-000785,-0.14180796095903567
ACH-000787,-0.15073139363199312
ACH-000788,-0.0809135152951527
ACH-000791,-0.08118722915067428
ACH-000792,0.017115506019462268
ACH-000794,-0.058966983293098886
ACH-000796,-0.08151029669835103
ACH-000798,0.020286073394357014
ACH-000799,-0.021958980797222426
ACH-000800,-0.04246253858641851
ACH-000802,0.05783104131586205
ACH-000804,-0.11615186435343322
ACH-000805,-0.20004367183936994
ACH-000809,-0.109798565276766
ACH-000810,-0.24248133276287584
ACH-000811,-0.2375473695266692
ACH-000817,-0.10353690960712973
ACH-000819,-0.1565186402566996
ACH-000820,-0.2854868758316199
ACH-000821,-0.18035351415371864
ACH-000822,-0.1880446334298357
ACH-000823,-0.14762375681408582
ACH-000824,-0.277483397578922
ACH-000827,-0.17989143715619696
ACH-000829,-0.12477625845911278
ACH-000831,-0.26854245575617725
ACH-000832,-0.11725616864682765
ACH-000833,-0.1594935118147567
ACH-000834,-0.09566520516814214
ACH-000835,-0.13600824609485118
ACH-000836,-0.111515656544442
ACH-000837,-0.13718504282108662
ACH-000838,-0.07665145645356042
ACH-000839,-0.263265125565932
ACH-000840,0.018515707235390116
ACH-000841,-0.18187543528738087
ACH-000843,-0.04481640792728546
ACH-000846,0.00034285614931342
ACH-000847,-0.08183175727742999
ACH-000848,-0.06392113791462536
ACH-000849,-0.061477297859345886
ACH-000851,-0.08780014489699622
ACH-000855,-0.15024758577883995
ACH-000856,-0.124235652386305
ACH-000858,-0.18065359674157092
ACH-000859,-0.15532140919466836
ACH-000861,-0.09338408724086228
ACH-000862,-0.2444044536857964
ACH-000865,-0.2708794987610058
ACH-000866,-0.04486152839148802
ACH-000867,-0.11714466667420305
ACH-000869,-0.01611441364039994
ACH-000872,-0.1330941897179019
ACH-000873,-0.09193969366579653
ACH-000876,-0.20249387565435295
ACH-000878,-0.1510156253952467
ACH-000880,-0.012010164860572672
ACH-000881,-0.24820685480905005
ACH-000882,-0.1168433420266992
ACH-000884,-0.15265539675064554
ACH-000885,-0.04791193979269958
ACH-000887,-0.16057940882201627
ACH-000889,-0.06599876628541418
ACH-000896,-0.10172004186406786
ACH-000898,-0.11359528912833786
ACH-000900,-0.10477172641218163
ACH-000901,-0.06704475311432699
ACH-000905,-0.06300164035892239
ACH-000906,-0.1680940776328097
ACH-000907,-0.15596251760644736
ACH-000910,-0.15977342477224676
ACH-000911,-0.08960761062758052
ACH-000912,-0.20011889855875709
ACH-000913,-0.22645224059721986
ACH-000915,-0.21941333829451307
ACH-000916,-0.21913587917245664
ACH-000917,-0.10437152886813696
ACH-000920,-0.3753440179430991
ACH-000921,-0.14982273098877866
ACH-000924,-0.18974469861942692
ACH-000926,-0.2710010075952796
ACH-000928,-0.14076862460294734
ACH-000929,-0.1641122456514046
ACH-000932,-0.15415224019308454
ACH-000935,-0.09414741342447107
ACH-000936,-0.10319633120855128
ACH-000937,-0.2554084968185153
ACH-000938,-0.1005906137913569
ACH-000939,-0.0666710859975552
ACH-000941,-0.1637519502466696
ACH-000943,-0.09809192284561323
ACH-000946,-0.05216077955796088
ACH-000947,-0.141431162038156
ACH-000948,-0.07774433363828602
ACH-000950,-0.30682759921388736
ACH-000953,-0.2236008397091763
ACH-000954,-0.033611126408749935
ACH-000957,-0.17566211340322532
ACH-000958,-0.05133603183948321
ACH-000960,-0.2179186136779022
ACH-000963,-0.11469092085976393
ACH-000968,-0.09115353233161487
ACH-000969,-0.08190899183299825
ACH-000972,0.06427501628598123
ACH-000973,-0.10437831104212784
ACH-000974,-0.15904326625651835
ACH-000978,0.1595085081800054
ACH-000984,-0.13195777114512494
ACH-000986,-0.11130162275608156
ACH-000988,-0.10093541605654878
ACH-000993,-0.059553691796757374
ACH-000994,-0.04586909517927604
ACH-000996,-0.13444607782278625
ACH-001001,-0.08861230129344487
ACH-001020,-0.11223096345351187
ACH-001028,-0.18401300775268653
ACH-001031,0.04050536398263177
ACH-001038,-0.14460302031413286
ACH-001048,-0.2213237523126775
ACH-001050,-0.20595590898398647
ACH-001053,0.08210526779366817
ACH-001054,-0.10753672668459606
ACH-001061,-0.12681729651258727
ACH-001067,-0.1392438230903662
ACH-001075,-0.15453300799350986
ACH-001096,-0.17727876957465716
ACH-001111,-0.22025426276589605
ACH-001119,0.046459001822120996
ACH-001128,-0.03372906468382258
ACH-001134,-0.1771798890007978
ACH-001151,-0.1593809579639346
ACH-001163,-0.16994401141501994
ACH-001164,-0.10269639724437046
ACH-001183,-0.1592150871166636
ACH-001192,-0.2655611342325334
ACH-001193,-0.08419953560687338
ACH-001196,-0.057279642721626126
ACH-001197,-0.036982033275644866
ACH-001205,-0.2592354858332386
ACH-001211,-0.21584759983978613
ACH-001212,-0.21312638346284546
ACH-001228,-0.1873719600559603
ACH-001232,-0.1643434014266318
ACH-001239,-0.08151570436727104
ACH-001270,-0.3268231109878913
ACH-001274,-0.06972310310840497
ACH-001275,-0.09755635609501484
ACH-001277,-0.09082916452750373
ACH-001278,-0.1718824290572287
ACH-001280,-0.062014927150185514
ACH-001283,-0.15514313818912304
ACH-001289,-0.09299085328488213
ACH-001300,-0.12397224521540738
ACH-001301,-0.16517447447452285
ACH-001302,-0.20847158673633445
ACH-001306,-0.05179684097945108
ACH-001318,-0.07901732532364203
ACH-001322,-0.326748075816408
ACH-001328,-0.17527359010090154
ACH-001332,-0.0919608560787643
ACH-001336,-0.14229894497135834
ACH-001346,-0.1031592503001577
ACH-001353,-0.11771269868892535
ACH-001354,0.005466171029531086
ACH-001367,0.020590202924466883
ACH-001368,-0.15865115243948882
ACH-001374,-0.13669785173132876
ACH-001377,-0.008962441457600048
ACH-001380,-0.2201784985753345
ACH-001391,-0.14244240573218278
ACH-001408,-0.19518569243382736
ACH-001430,-0.3601714860024493
ACH-001431,-0.3022865209604344
ACH-001450,-0.10390908797192007
ACH-001496,-0.04760026971618913
ACH-001500,-0.3390935755738387
ACH-001523,-0.07029011729530073
ACH-001532,-0.1491385169097612
ACH-001550,-0.1618665033744198
ACH-001552,-0.17332202505358255
ACH-001554,-0.1324135396241281
ACH-001654,-0.1530464970962225
ACH-001735,-0.12198054627692086
ACH-001736,-0.18321695124963744
ACH-001737,-0.3453667890874566
ACH-001740,-0.253144216873866
ACH-001745,-0.3056842834034276
ACH-001765,-0.16465295189354606
