,ARL6IP1 (23204)
ACH-000004,0.1835771215112641
ACH-000005,0.2993560891225045
ACH-000007,-0.047399217169105175
ACH-000009,0.10122551349839536
ACH-000011,-0.13544477041960334
ACH-000012,0.013290446454117984
ACH-000013,-0.05087139860686892
ACH-000014,-0.057586405747328075
ACH-000015,0.06623607150298863
ACH-000017,0.07616006691965041
ACH-000018,0.09587402673974517
ACH-000019,0.036983221895551366
ACH-000021,0.038859133797964254
ACH-000022,0.013809545677241585
ACH-000025,-0.02493012783744146
ACH-000028,0.01281647161939303
ACH-000030,0.10296139248457452
ACH-000035,0.017170879750078784
ACH-000036,-0.046307622909117066
ACH-000037,0.11772256775164687
ACH-000039,0.15801727577637
ACH-000040,0.0723765907286723
ACH-000041,0.2401662893885981
ACH-000042,0.14091822948282054
ACH-000045,0.15599110027016427
ACH-000047,-0.20138997132212366
ACH-000052,0.05617156910301616
ACH-000053,0.07853455413813794
ACH-000054,0.025303359678382768
ACH-000055,-0.050433294117951916
ACH-000060,0.22646455624202574
ACH-000067,-0.0818721789430056
ACH-000070,-0.006013086685275574
ACH-000075,0.01721856480047371
ACH-000078,-0.028321914154093443
ACH-000082,-0.12592895988907934
ACH-000085,0.0861721196184155
ACH-000086,-0.050726597416701394
ACH-000087,0.07361634311259567
ACH-000092,0.04108372666688273
ACH-000095,0.1363693594705662
ACH-000097,-0.2297573698652705
ACH-000098,-0.07435904165766913
ACH-000099,0.013607155872419185
ACH-000108,-0.09850442363675148
ACH-000113,0.053206608598608485
ACH-000116,-0.06203266738771261
ACH-000118,0.4335953986452782
ACH-000120,0.0030923065441167863
ACH-000123,-0.021473299185720992
ACH-000127,0.06673942478932045
ACH-000128,0.17248419036458046
ACH-000132,0.08553794717985179
ACH-000133,0.017513476418810674
ACH-000137,0.06403937470039903
ACH-000138,-0.06047951345381857
ACH-000142,-0.043395580570259336
ACH-000143,-0.03761121666550592
ACH-000146,0.10421725741706514
ACH-000148,0.08340656888809672
ACH-000150,0.07672450974735852
ACH-000152,0.13993726942651138
ACH-000153,-0.0591717137310508
ACH-000159,0.03032592498041581
ACH-000160,0.05625726799254254
ACH-000163,0.08918410154983884
ACH-000167,-0.0483948618894257
ACH-000168,0.052735359905469625
ACH-000169,0.22122463031311496
ACH-000178,0.0544414620852022
ACH-000183,0.14054564269094386
ACH-000188,0.11149119913751282
ACH-000189,0.10439129954426343
ACH-000190,0.03789281083366867
ACH-000198,-0.033358673740512185
ACH-000203,0.05378020732615862
ACH-000204,-0.061955124957591826
ACH-000206,0.2539324306924505
ACH-000207,0.16003936964619714
ACH-000208,0.1531278916392453
ACH-000210,-0.09598759111696578
ACH-000211,0.08085036077517813
ACH-000215,-0.05981126074860131
ACH-000221,0.1026489098995691
ACH-000222,-0.006275461418646658
ACH-000223,0.12552222540884744
ACH-000226,0.02213888337843437
ACH-000227,0.0546218667182671
ACH-000228,0.1233246005902555
ACH-000231,0.01751550933436482
ACH-000232,0.028936940099093526
ACH-000233,0.07593756090829533
ACH-000234,-0.09137872871532368
ACH-000235,0.08236153259326699
ACH-000237,-0.11371077173872485
ACH-000238,0.17049339512625558
ACH-000242,0.21967693477062056
ACH-000243,0.018539966818138038
ACH-000244,0.33782670496953515
ACH-000246,0.19969318388098506
ACH-000248,0.04450844765319719
ACH-000250,-0.005042300398077235
ACH-000251,-0.03203696076522152
ACH-000252,0.19313580998109525
ACH-000253,-0.006883953952614869
ACH-000255,-0.08020001398744718
ACH-000256,0.07140066288790799
ACH-000257,0.15504691079656338
ACH-000258,0.0668150968779361
ACH-000259,0.07698911438705737
ACH-000260,0.07195502248184955
ACH-000261,-0.0314309374123567
ACH-000262,0.04795207236019623
ACH-000263,0.08716767145026487
ACH-000264,-0.0072724020003444015
ACH-000265,0.14466890186186182
ACH-000266,0.05651595873802105
ACH-000272,-0.01512813328969526
ACH-000274,0.0011611131600141936
ACH-000277,0.11157497887537833
ACH-000278,-0.008414861442550872
ACH-000279,0.10485594047000822
ACH-000280,0.09050161216548976
ACH-000281,0.2276501181256892
ACH-000288,0.08902861540122946
ACH-000291,-0.07963969908633796
ACH-000293,-0.005269963485542446
ACH-000294,0.060974127892467415
ACH-000295,0.008886183658891333
ACH-000296,0.09261904342932636
ACH-000302,0.05047163894064317
ACH-000304,-0.09042934823909643
ACH-000307,-0.14602778556306584
ACH-000308,0.06819792321112092
ACH-000310,-0.08995425885579357
ACH-000311,0.029092085657289907
ACH-000312,0.14601820429629914
ACH-000315,0.08393326598514453
ACH-000316,0.033178174719779865
ACH-000317,0.21022558342593647
ACH-000318,0.07639864661750495
ACH-000319,0.0428219683669854
ACH-000320,0.18488349401113013
