,TRABD2A (129293)
ACH-000365,0.02006934578619773
ACH-000366,0.06413527145539312
ACH-000368,-0.010199210424418613
ACH-000374,0.040408099880502084
ACH-000375,-0.20854867009122816
ACH-000376,0.02275926199196748
ACH-000381,-0.05969087791720209
ACH-000383,0.09386783161628423
ACH-000387,-0.07196980296534244
ACH-000389,0.15005383717064008
ACH-000390,-0.09491696631674894
ACH-000393,0.08814996385972802
ACH-000395,0.02926324047264385
ACH-000396,-0.2694907939630655
ACH-000397,0.0064121058409389526
ACH-000401,0.06700948077566793
ACH-000402,0.07090246994621936
ACH-000403,0.0383598075512847
ACH-000404,0.21329471346869333
ACH-000406,0.054516807085761065
ACH-000407,0.0017378466728710984
ACH-000408,-0.023824282044028228
ACH-000410,0.0514389737029806
ACH-000411,0.13512757249553206
ACH-000414,0.02181848080150501
ACH-000415,-0.03866232747081471
ACH-000416,0.06199870957963791
ACH-000420,-0.07540256740446741
ACH-000421,0.007260277410242445
ACH-000424,0.17031455482448174
ACH-000425,0.09761826906009567
ACH-000426,0.051395665829259
ACH-000427,0.17184946581664035
ACH-000433,-0.1621693538315558
ACH-000435,0.12675430788111955
ACH-000436,0.19399488517719335
ACH-000444,0.13586692668684233
ACH-000445,0.08503881082659251
ACH-000448,0.12035784909003534
ACH-000450,0.12982933701698135
ACH-000452,0.13004390035071278
ACH-000454,-0.11489927575042765
ACH-000458,-0.021398239705224257
ACH-000459,-0.08846447104237844
ACH-000460,-0.060367388971024234
ACH-000461,0.0648674567834627
ACH-000463,-0.08452076331703398
ACH-000464,0.003991988519393853
ACH-000466,0.07277710934297911
ACH-000467,-0.006972809020687428
ACH-000468,0.06321886610902458
ACH-000469,0.11015627836648023
ACH-000470,-0.016486794502590288
ACH-000471,0.05284779176256157
ACH-000472,0.0131640384838432
ACH-000473,0.06473197327553104
ACH-000475,0.05459835633729043
ACH-000476,0.09207554508437807
ACH-000477,-0.1609958364082665
ACH-000479,0.029986448992893124
ACH-000480,0.03503764652177765
ACH-000481,-0.04837637162188376
ACH-000483,0.1660893017883206
ACH-000484,-0.12362227539671305
ACH-000485,0.13530054233370634
ACH-000486,0.0028560160225392073
ACH-000487,0.18962324088373875
ACH-000488,0.07014051082001924
ACH-000490,-0.08429420000961904
ACH-000491,-0.12663945703009086
ACH-000495,-0.0860239439257789
ACH-000496,-0.004611859353013168
ACH-000499,0.01553144274196816
ACH-000500,0.1487422362740495
ACH-000502,-0.018988699896452143
ACH-000503,4.17227829669926e-05
ACH-000505,0.025727095885477974
ACH-000507,0.15026000319962882
ACH-000510,0.062331226165204284
ACH-000511,0.13596079999824429
ACH-000512,0.1733134570526353
ACH-000516,0.14089473360251764
ACH-000517,0.0970586888698999
ACH-000518,-0.02327923947893886
ACH-000520,0.08643619825640778
ACH-000521,-0.03185374887893034
ACH-000522,0.003364669869612809
ACH-000524,0.09122139375763637
ACH-000527,0.005626987160458035
ACH-000528,0.027959771183211704
ACH-000537,0.09336229000563157
ACH-000541,0.22300524866058224
ACH-000542,0.1523073126659603
ACH-000544,-0.04005060911521305
ACH-000545,0.08539322264784055
ACH-000547,-0.0631719148732694
ACH-000548,0.037941367334875804
ACH-000549,-0.17335915112656686
ACH-000550,0.15356469025378586
ACH-000552,0.0731633366708815
ACH-000556,-0.025632116365671996
ACH-000557,0.12930158937538444
ACH-000569,0.10075403419506128
ACH-000570,0.065096322310646
ACH-000571,0.16510431217559102
ACH-000573,0.09265623024889927
ACH-000576,0.2819666563841245
ACH-000579,0.051097147304524665
ACH-000580,0.047368079201619215
ACH-000584,-0.15514404080607008
ACH-000585,0.017822308913116904
ACH-000588,0.2103624639244113
ACH-000589,-0.004646020852476878
ACH-000591,0.02260210367092869
ACH-000593,0.00044684592762953663
ACH-000600,0.08625820524385545
ACH-000601,0.08303954266072991
ACH-000605,0.05867651420539635
ACH-000606,-0.0030455792233319372
ACH-000608,0.05542868342208998
ACH-000614,-0.09935611507435206
ACH-000616,0.1621298739456154
ACH-000618,-0.07683935789719486
ACH-000619,-0.016971715743341432
ACH-000620,0.05572198983686007
ACH-000621,0.04574127917980863
ACH-000622,0.26137093308266995
ACH-000623,0.23494651444543704
ACH-000624,0.02319660642947071
ACH-000627,-0.052181595617631214
ACH-000630,-0.006507842288314646
ACH-000631,-0.1626827227162508
ACH-000632,-0.015868770246142756
ACH-000633,-0.007048302757237281
ACH-000637,0.16401556002432166
ACH-000638,0.06201169049341228
ACH-000646,-0.006384748824225786
ACH-000647,0.12358673934074127
ACH-000648,0.02094959010858791
ACH-000649,-0.022271437099056032
ACH-000651,-0.012630559464670808
ACH-000652,0.08292482111236507
ACH-000653,0.03043314218736286
ACH-000657,0.11176846387038138
ACH-000658,0.14883677635291245
ACH-000661,0.08595540611857902
ACH-000662,0.047808361972185145
ACH-000663,0.08202279796709011
ACH-000665,-0.078411305189199
ACH-000671,0.024602180512637076
ACH-000672,-0.07438994961246177
ACH-000673,-0.03808489138471026
ACH-000676,0.03189599072561602
ACH-000677,0.16834799386571786
ACH-000681,0.09224504940456904
ACH-000683,-0.04258054106088482
ACH-000684,0.0037293107277360455
ACH-000688,0.1561357463120176
ACH-000693,0.1452645815777839
ACH-000694,-0.07068682319089606
ACH-000695,0.02203710242290489
ACH-000696,0.01870742167470354
ACH-000697,-0.049615746844548884
ACH-000699,0.14006309345969242
ACH-000701,0.11959668080088605
ACH-000706,0.09296551230522944
ACH-000711,-0.004969481195058507
ACH-000713,0.004493247993342425
ACH-000714,-0.0035420279793209938
ACH-000718,0.11593686087144167
ACH-000720,0.07989144018182752
ACH-000721,-0.02579304970202045
ACH-000724,0.0429893347773671
ACH-000725,-0.13891475939146514
ACH-000732,-0.03661289647217077
ACH-000734,0.03972952307997133
ACH-000735,0.04150122935527485
ACH-000736,-0.03047684659709933
ACH-000738,0.11108760097140152
ACH-000746,0.10105623478693927
ACH-000747,-0.03063780505402668
ACH-000748,-0.019313088458754055
ACH-000753,-0.009421486613977428
ACH-000756,0.11334495388689067
ACH-000757,0.04550045202261427
ACH-000758,0.003544417984128785
ACH-000760,0.06303492185122406
ACH-000762,-0.0749912565605492
ACH-000763,0.294124838291633
ACH-000764,0.004214074762525825
ACH-000765,0.13843299139354645
ACH-000766,0.005505919697311717
ACH-000767,0.11613595630603367
ACH-000768,0.10851714145521556
ACH-000769,-0.020327381237586272
ACH-000770,0.0007833422168040464
ACH-000771,0.006512688798316421
ACH-000773,0.18631351937018809
ACH-000776,0.02595012443564829
ACH-000777,-0.1458192985359717
ACH-000778,0.10053498795434784
ACH-000781,-0.05810662729159655
ACH-000782,0.12163322795676675
ACH-000783,0.12154536159124076
ACH-000784,0.016003414538911024
ACH-000785,-0.014405729645059697
ACH-000787,-0.05263365715385972
ACH-000788,0.006956358430872859
ACH-000791,0.04662436427967952
ACH-000792,0.09667490470124968
ACH-000794,-0.06644369970744432
ACH-000796,-0.004727902018366361
ACH-000798,-0.04224004027489376
ACH-000799,0.11495745937749804
ACH-000800,-0.02113646699452473
ACH-000802,-0.0621981249059273
ACH-000804,-0.027547249625682408
ACH-000805,-0.08491820329590327
ACH-000809,0.0753530397194596
ACH-000810,-0.2666190020001494
ACH-000811,0.0895437103196896
ACH-000817,0.17517176241024354
ACH-000819,0.07425529476834987
ACH-000820,-0.08699343543785641
ACH-000821,0.279553972308859
ACH-000822,-0.01540027150886044
ACH-000823,0.10680991391362248
ACH-000824,0.13632371293173862
ACH-000827,0.12233098764137652
ACH-000829,0.0738689847605023
ACH-000831,0.03439210941923308
ACH-000832,-0.022417058754415305
ACH-000833,-0.06978885579883297
ACH-000834,0.07899103972751895
ACH-000835,0.11513868242583078
ACH-000836,-0.04886681027628145
ACH-000837,-0.09593182251196967
ACH-000838,0.06778796940278106
ACH-000839,0.1394583999106413
ACH-000840,0.03125493694965987
ACH-000841,-0.05386816482556252
ACH-000843,0.032091736089298585
ACH-000846,-0.1402401571794458
ACH-000847,0.1384494803552222
ACH-000848,0.04973502901411669
ACH-000849,0.06539398716371042
ACH-000851,0.0597091616075116
ACH-000855,-0.027421849801010027
ACH-000856,0.016613649220254597
ACH-000858,0.015690776004660827
ACH-000859,0.02410488104068901
ACH-000861,-0.01081484832677822
ACH-000862,0.12077035903831693
ACH-000865,0.07370268293612528
ACH-000866,0.06278291686493602
ACH-000867,0.07035541889876575
ACH-000869,0.02384869778751237
ACH-000872,0.08900553981811864
ACH-000873,0.08666878416901518
ACH-000876,-0.026786177272032603
ACH-000878,0.20203864511574987
ACH-000880,0.15178993912973446
ACH-000881,0.14786285299915802
ACH-000882,0.003972480432896382
ACH-000884,0.14381291273195365
ACH-000885,0.00021091048697723138
ACH-000887,0.035144516036130044
ACH-000889,0.014002789856179936
ACH-000896,0.05622442077857755
ACH-000898,-0.15636260743780336
ACH-000900,-0.014396523565914109
ACH-000901,-0.04526058592513888
ACH-000905,0.03485025131804912
ACH-000906,0.04471094616400655
ACH-000907,0.06568341886752954
ACH-000910,0.07076988460316894
ACH-000911,0.015309713607096109
ACH-000912,-0.08383302880366551
ACH-000913,0.0845109177759738
ACH-000915,0.07934406582169277
ACH-000916,0.05744881412352557
ACH-000917,0.08307257012858606
ACH-000920,-0.12087018368043195
ACH-000921,-0.047633984978546005
ACH-000924,0.04969657317666604
ACH-000926,0.0653216529270829
ACH-000928,0.05223185123908414
ACH-000929,0.06388991189361372
ACH-000932,0.13273510481875725
ACH-000935,0.20552955143346632
ACH-000936,0.07564741563858754
ACH-000937,0.043414452257766564
ACH-000938,-0.10517418074910836
ACH-000939,-0.0023178446891833487
ACH-000941,0.1032769352610868
ACH-000943,0.056065137362439975
ACH-000946,-0.009483643293311665
ACH-000947,0.05079697878246255
ACH-000948,0.12960962769571918
ACH-000950,-0.01570095409929227
ACH-000953,0.08119811648984188
ACH-000954,-0.10638375194086723
ACH-000957,0.21748936898426588
ACH-000958,0.2734832583736213
ACH-000960,0.013910488596260642
ACH-000963,0.010174944065808584
ACH-000968,0.08024489795238769
ACH-000969,0.056345020662017624
ACH-000972,0.022640265196345738
ACH-000973,0.04119856130132656
ACH-000974,0.05223909174667425
ACH-000978,0.06645800720481601
ACH-000984,0.09536682332847927
ACH-000986,0.09498559046152934
ACH-000988,0.1020932608359034
ACH-000993,0.12177284812252268
ACH-000994,-0.037940834691241536
ACH-000996,0.08079267835720585
ACH-001001,0.11938651233065385
ACH-001020,0.016062470395077903
ACH-001028,0.07732999305760979
ACH-001031,0.09366170574587618
ACH-001038,-0.07562986242675873
ACH-001048,0.0838939629412393
ACH-001050,0.033754439597966715
ACH-001053,0.0015403519893411456
ACH-001054,-0.044357207739835286
ACH-001061,0.12765506784726707
ACH-001067,-0.01851202867355046
ACH-001075,0.10803736015084807
ACH-001096,0.2464556055258796
ACH-001111,0.33791969128396754
ACH-001119,0.040284065575016216
ACH-001128,0.0008251624483321903
ACH-001134,0.06347555473991749
ACH-001151,-0.0002688557271008336
ACH-001163,-0.05787451784154149
ACH-001164,0.054459246491438365
ACH-001183,0.22893496586108225
ACH-001192,-0.09802861815831723
ACH-001193,0.3386253880783501
ACH-001196,0.17610469026921874
ACH-001197,0.14451814704887805
ACH-001205,0.14366340687472434
ACH-001211,-0.018568745019879918
ACH-001212,-0.11462286243743057
ACH-001228,0.1426603188335326
ACH-001232,0.0946372499648566
ACH-001239,0.08907131884350457
ACH-001270,0.0634247485803103
ACH-001274,0.14433323874387965
ACH-001275,0.08598040209029864
ACH-001277,-0.056085186799359726
ACH-001278,0.0959840661339608
ACH-001280,0.20960095860732406
ACH-001283,0.003691865851804343
ACH-001289,0.016179867202679388
ACH-001300,0.12175151139494668
ACH-001301,0.07916187854823054
ACH-001302,0.09849457315763906
ACH-001306,0.026937838412698083
ACH-001318,0.053171287481348944
ACH-001322,0.0052207097576650536
ACH-001328,-0.00028611713395786716
ACH-001332,-0.19507104555936136
ACH-001336,0.06919851758688328
ACH-001346,-0.021253485385514588
ACH-001353,0.004847187247991575
ACH-001354,-0.015910811976495614
ACH-001367,0.0836116608332341
ACH-001368,-0.06639963294864037
ACH-001374,-0.0968854821434254
ACH-001377,0.11464312193877033
ACH-001380,0.0440691549347315
ACH-001391,0.07332869726198728
ACH-001408,0.08207585648125093
ACH-001430,0.020621924422534608
ACH-001431,-0.003502718545874745
ACH-001450,0.14383157727336732
ACH-001496,0.029609142897740314
ACH-001500,-0.035869232521087695
ACH-001523,-0.058150095674423176
ACH-001532,0.05697859913045832
ACH-001550,-0.052424621750614686
ACH-001552,0.008261848705143631
ACH-001554,-0.020000192863649704
ACH-001654,0.13131173380952538
ACH-001735,0.01703750145163694
ACH-001736,0.06884964013219917
ACH-001737,-0.3158002871186324
ACH-001740,0.009321705019106242
ACH-001745,0.12249139371572007
ACH-001765,0.14722002047673094
