,SGTB (54557)
ACH-000004,0.07579400705136051
ACH-000005,0.12088696625576413
ACH-000007,0.0953605030750158
ACH-000009,0.1066800850122208
ACH-000011,0.10883399389374404
ACH-000012,0.12534650711963194
ACH-000013,0.1452020192409989
ACH-000014,0.21768191186396524
ACH-000015,-0.01598043455251727
ACH-000017,0.18734825205174133
ACH-000018,0.03729349553217885
ACH-000019,0.09069843733774596
ACH-000021,0.09969482334551437
ACH-000022,0.031301258967373985
ACH-000025,0.2610110560776573
ACH-000028,-0.032795486219172366
ACH-000030,0.10805726900237726
ACH-000035,0.11081351587321436
ACH-000036,-0.0053415003121844535
ACH-000037,0.008538607504065905
ACH-000039,0.18628305176274532
ACH-000040,0.13486931954305054
ACH-000041,-0.07822498937987404
ACH-000042,0.05616787565915538
ACH-000045,0.15788147217908655
ACH-000047,0.017869569237728842
ACH-000052,0.0764789157936088
ACH-000053,0.04122029572138792
ACH-000054,0.07387297673766123
ACH-000055,0.17719410501910124
ACH-000060,0.15525960370804576
ACH-000067,0.228612107212718
ACH-000070,0.04555529683888791
ACH-000075,0.13617968908772382
ACH-000078,0.11067246294957414
ACH-000082,-0.06153730200779928
ACH-000085,-0.15771247616660533
ACH-000086,0.03452628624163015
ACH-000087,0.1265902341181068
ACH-000092,0.04836131882210254
ACH-000095,0.056060643502039126
ACH-000097,0.1506021831721347
ACH-000098,0.05856879322591201
ACH-000099,0.14994198804774586
ACH-000108,0.14926545485013787
ACH-000113,0.07768902998259866
ACH-000116,0.17765440086532544
ACH-000118,0.08030041175768157
ACH-000120,-0.002965077788006921
ACH-000123,-0.013525008027658244
ACH-000127,0.09004499246873088
ACH-000128,0.02164462986213592
ACH-000132,0.1250168510428492
ACH-000133,0.009128749051098829
ACH-000137,0.05636018378542985
ACH-000138,0.09571995377937184
ACH-000142,0.021506441667841544
ACH-000143,0.08958594252668853
ACH-000146,0.10232233280240008
ACH-000148,0.04106789371780383
ACH-000150,0.18097109860488056
ACH-000152,0.1617780195869537
ACH-000153,0.08932547867037519
ACH-000159,0.09019628251310488
ACH-000160,0.16273685796709156
ACH-000163,-0.19267779780891292
ACH-000167,0.32174924677359124
ACH-000168,0.14180379686839795
ACH-000169,0.020579375466909074
ACH-000178,0.16601125890932122
ACH-000183,0.12216075513770965
ACH-000188,-0.051096868197574176
ACH-000189,0.09802826825042188
ACH-000190,0.0960926736163116
ACH-000198,0.19386060520132226
ACH-000203,-0.20106223421847133
ACH-000204,-0.05159830139418451
ACH-000206,0.2467613199483996
ACH-000207,0.2772818815672126
ACH-000208,-0.2480859484335036
ACH-000210,0.34815072462260305
ACH-000211,-0.0010280068954403151
ACH-000215,0.11197362512454476
ACH-000221,0.0898959972164089
ACH-000222,0.27369264247768105
ACH-000223,0.14299716986824013
ACH-000226,-0.02553390995777637
ACH-000227,0.07590674720526153
ACH-000228,0.032653631866331766
ACH-000231,0.09691827792326138
ACH-000232,0.11153894841896043
ACH-000233,0.03992608871717896
ACH-000234,0.10316977640798712
ACH-000235,0.07207473029915623
ACH-000237,0.09316951739011943
ACH-000238,0.024270535280344417
ACH-000242,0.051040762472200574
ACH-000243,0.07984635211979313
ACH-000244,0.08822640330270319
ACH-000246,0.0819526331790411
ACH-000248,0.05261655158956289
ACH-000250,0.06593966580781951
ACH-000251,0.10531988643933587
ACH-000252,-0.07307497568268048
ACH-000253,0.09455186823770008
ACH-000255,0.04359163034730885
ACH-000256,0.11819036357037616
ACH-000257,-0.08129722969613523
ACH-000258,0.01295483001560915
ACH-000259,0.15009309032888346
ACH-000260,0.08471031211562885
ACH-000261,0.016336303460229608
ACH-000262,0.017876030492325813
ACH-000263,0.08419695981630758
ACH-000264,0.02785079667368656
ACH-000265,0.14684290304015266
ACH-000266,0.09865488580373268
ACH-000272,0.16561801241108015
ACH-000274,0.06360101430845665
ACH-000277,0.09042169203899716
ACH-000278,0.15452354264042753
ACH-000279,0.055296910477107296
ACH-000280,0.18456914521898327
ACH-000281,0.2660120915884564
ACH-000288,0.101182961252298
ACH-000291,0.08473983299453244
ACH-000293,0.03898904846414565
ACH-000294,0.0805556537666198
ACH-000295,0.233588690669092
ACH-000296,0.16050029164063534
ACH-000302,-0.017739197446901868
ACH-000304,0.16745726594012705
ACH-000307,0.1905412872281034
ACH-000308,0.1396255856798991
ACH-000310,0.2519203037807332
ACH-000311,0.06952897589925346
ACH-000312,0.20300128646084956
ACH-000315,0.14170426346028506
ACH-000316,-0.006554215697459589
ACH-000317,0.05196764397733596
ACH-000318,0.15189937649870014
ACH-000319,0.005863669278032518
ACH-000320,0.1192784100317324
ACH-000322,0.08432852966197209
ACH-000323,-0.06708496412003158
ACH-000324,0.09463015117408263
ACH-000329,0.113066489493341
ACH-000330,0.10930644832874148
ACH-000331,0.04731966363560939
ACH-000332,0.09789312548050402
ACH-000334,0.1558734490139454
ACH-000335,-0.08274115242999985
ACH-000336,-0.06856174145574567
ACH-000337,0.26080755969393543
ACH-000338,-0.059469476892863166
ACH-000339,0.05468969378822303
ACH-000341,0.021113702079676226
ACH-000348,0.14390939411057366
ACH-000350,0.07903246249017476
ACH-000352,0.14754681817010268
ACH-000356,-0.1159866068639302
ACH-000361,0.06561304712454971
ACH-000362,0.04341848666492376
ACH-000363,0.19214824840429812
ACH-000364,0.03308908819086539
ACH-000365,0.10603439727621347
ACH-000366,0.11868718304172578
ACH-000368,0.009133393789799058
ACH-000374,0.04620929241902263
ACH-000375,0.07603511959110865
ACH-000376,0.1703255200999665
ACH-000381,0.23206671965830555
ACH-000383,0.024659825861478663
ACH-000387,0.16950805020701434
ACH-000389,0.23354456761090275
ACH-000390,0.1534564181428115
ACH-000393,-0.02916456892216888
ACH-000395,-0.002091852134916834
ACH-000396,0.033545803722150574
ACH-000397,0.12168637617801588
ACH-000401,-0.09297794957083826
ACH-000402,0.3553243392883819
ACH-000403,0.10152946550790502
ACH-000404,0.3057535482260567
ACH-000406,0.10890339798357528
ACH-000407,-0.10816042401034363
ACH-000408,-0.035543063264272444
ACH-000410,0.09037397942360503
ACH-000411,0.06905946188030311
ACH-000414,0.09989686346902983
ACH-000415,0.12746210442313566
ACH-000416,0.0678286331376778
ACH-000420,0.15856763785735015
ACH-000421,0.1350858253649907
ACH-000424,0.298334974573818
ACH-000425,0.09510890353829156
ACH-000426,0.010396719086570692
ACH-000427,-0.051074185016769066
ACH-000433,-0.031123006501007126
ACH-000435,0.05134473060394398
ACH-000436,0.06742065752686635
ACH-000444,0.2272086981114217
ACH-000445,0.0936581472921522
ACH-000448,0.14413416805136522
ACH-000450,0.2433693029683225
ACH-000452,0.17133259775250054
ACH-000454,0.28153860998987434
ACH-000458,0.11463924793232233
ACH-000459,0.08889647025971709
ACH-000460,0.0889010021673755
ACH-000461,0.11898761849964322
ACH-000463,0.0767902648740145
ACH-000464,0.19317316241685148
ACH-000466,0.012701939476910241
ACH-000467,0.12247122330271565
ACH-000468,0.17192941114982702
ACH-000469,0.12895254074205367
ACH-000470,0.01765955362861874
ACH-000471,0.14442578901125033
ACH-000472,0.1065327751203586
ACH-000473,0.09207922320754776
ACH-000475,0.10140754821849418
ACH-000476,0.2674496162070205
ACH-000477,0.11514050287895256
ACH-000479,0.11510486365282765
ACH-000480,0.18796687958028827
ACH-000481,0.06872043785758905
ACH-000483,0.04539539765382677
ACH-000484,0.1325676755915056
ACH-000485,0.05830821268226245
ACH-000486,0.03015215221151236
ACH-000487,0.1920126523630824
ACH-000488,0.023399363567339352
ACH-000490,0.04089107042586138
ACH-000491,-0.12076684828585682
ACH-000495,0.10330435513620176
ACH-000496,0.22304190465177406
ACH-000499,0.1858369553410944
ACH-000500,0.014645126371142122
ACH-000502,0.013998674055962494
ACH-000503,0.2340148304260059
ACH-000505,0.08717846576541012
ACH-000507,0.17524858242708494
ACH-000510,0.06307022712341415
ACH-000511,0.1555999283421461
ACH-000512,0.03078020774119728
ACH-000516,0.20447745600957884
ACH-000517,0.0991360325113628
ACH-000518,0.26315817040200423
ACH-000520,0.07816289857804404
ACH-000521,0.09819222941186567
ACH-000522,0.05231697074360392
ACH-000524,0.11649858931289996
ACH-000527,0.12799010244207876
ACH-000528,0.10060282083441896
ACH-000537,0.12200584616229178
ACH-000541,-0.012498736612575256
ACH-000542,0.013559772746998914
ACH-000544,0.04821444131261547
ACH-000545,0.17291585102956245
ACH-000547,0.28754752565356106
ACH-000548,-0.023702302019866842
ACH-000549,0.1709398058793845
ACH-000550,0.007843365358652668
ACH-000552,0.029130911925226856
ACH-000556,-0.021076331081656987
ACH-000557,0.11587619078236182
ACH-000569,0.11397700121679945
ACH-000570,0.10320745553031127
ACH-000571,0.1079354806409074
ACH-000573,0.08996029050267118
ACH-000576,0.05687699840520553
ACH-000579,0.3150422119905608
ACH-000580,0.06876082502974476
ACH-000584,0.04340425574833548
ACH-000585,0.0880395743015356
ACH-000588,-0.05040455038617245
ACH-000589,0.034409723861064584
ACH-000591,0.14390637175318158
ACH-000593,0.05379706453044021
ACH-000600,0.18895324358929425
ACH-000601,0.1015658313714063
ACH-000605,0.18409173107267526
ACH-000606,-0.09932993940258986
ACH-000608,0.09143397564942916
ACH-000614,0.21784873147237624
ACH-000616,-0.06206469964910177
ACH-000618,0.08810664013694168
ACH-000619,-0.09523096153150393
ACH-000620,0.15598460561829064
ACH-000621,0.14054777796192794
ACH-000622,-0.13645193103483896
ACH-000623,0.0843960780026886
ACH-000624,0.07866968419071341
ACH-000627,0.005648553106671032
ACH-000630,-0.008471747483053033
ACH-000631,-0.13464182258045426
ACH-000632,0.08068119429206866
ACH-000633,0.08905336945973805
ACH-000637,0.268583603408951
ACH-000638,-0.0184149103079877
ACH-000646,0.06991158160402491
ACH-000647,0.10249257652424207
ACH-000648,0.07636756583453375
ACH-000649,0.08213628747884917
ACH-000651,0.1537851385563157
ACH-000652,0.023663273946074686
ACH-000653,0.2249635863699766
ACH-000657,0.03060409591255653
ACH-000658,0.037869943385591784
ACH-000661,0.06580970863382893
ACH-000662,0.2555041770321116
ACH-000663,0.10456929360604918
ACH-000665,0.05388180534724743
ACH-000671,0.09039578143744764
ACH-000672,0.3376588677983625
ACH-000673,-0.008885647500596306
ACH-000676,0.14878430538887089
ACH-000677,0.09546781033930372
ACH-000681,0.09001477999066854
ACH-000683,0.09989801304788412
ACH-000684,0.18456408953004108
ACH-000688,0.04084712952793812
ACH-000693,0.07008546473223752
ACH-000694,0.17359139338626212
ACH-000695,0.01800954390876814
ACH-000696,0.13405180035668945
ACH-000697,-0.0992307890839753
ACH-000699,0.10622113407513624
ACH-000701,0.17466788453915622
ACH-000706,0.07469469935263952
ACH-000711,0.07775720610264462
ACH-000713,0.041173018162664284
ACH-000714,0.025369682161223282
ACH-000718,0.11218125410104544
ACH-000720,0.012179168658691671
ACH-000721,0.054160708531102816
ACH-000724,0.28378551178655625
ACH-000725,0.05767268155745911
ACH-000732,0.1510609792602586
ACH-000734,0.10589476947289936
ACH-000735,-0.014756746557315048
ACH-000736,0.10859889814254407
ACH-000738,0.05480487067495656
ACH-000746,0.11003923254000228
ACH-000747,0.056771019940313874
ACH-000748,0.0961048703729226
ACH-000753,-0.005586168425744066
ACH-000756,0.10581983321792887
ACH-000757,0.05325870810630159
ACH-000758,-0.10131415991029732
ACH-000760,0.0835529351923354
ACH-000762,0.11255747238335108
ACH-000763,0.04459836781240552
ACH-000764,0.14929265079126933
ACH-000765,0.2057709059515079
ACH-000766,0.18024588620110726
ACH-000767,0.040433226071971
ACH-000768,0.08825758894137682
ACH-000769,0.08674050671394691
ACH-000770,0.1761184168003576
ACH-000771,0.034170596968970963
ACH-000773,-0.08491051459226014
ACH-000776,0.15971557057951527
ACH-000777,0.048884466058128816
ACH-000778,0.03199689786969054
ACH-000781,0.15090643038799242
