,RHBDL2 (54933)
ACH-000004,-0.15882657270632156
ACH-000005,0.0054305116120154364
ACH-000007,0.13513159588171414
ACH-000009,-0.018107118066851682
ACH-000011,0.07544734598710874
ACH-000012,-0.046858258986423165
ACH-000013,0.03401538028941193
ACH-000014,-0.05370431922701458
ACH-000015,0.0935381419279064
ACH-000017,-0.003742783765826479
ACH-000018,0.19806240669100805
ACH-000019,0.1002630453957152
ACH-000021,0.015873540697904923
ACH-000022,-0.10101187825560916
ACH-000025,-0.012325142405075613
ACH-000028,-0.008365848363897884
ACH-000030,0.1061761193284098
ACH-000035,-0.0486364969620678
ACH-000036,0.13047635464507448
ACH-000037,0.03790428321898855
ACH-000039,0.020316440659820963
ACH-000040,-0.04477886165042265
ACH-000041,-0.035219701205321585
ACH-000042,0.05443822724265975
ACH-000045,0.11333582127313778
ACH-000047,-0.04873230601551105
ACH-000052,-0.12165706153087374
ACH-000053,0.02018877762799151
ACH-000054,-0.09240933255506363
ACH-000055,0.08436873580030957
ACH-000060,-0.12871753420646434
ACH-000067,-0.04125961570141105
ACH-000070,-0.09797572330497198
ACH-000075,-0.1857748576438122
ACH-000078,-0.2292625468330652
ACH-000082,-0.08689003268615328
ACH-000085,-0.09704389748181083
ACH-000086,-0.0250090076242218
ACH-000087,-0.07124854781799386
ACH-000092,-0.004781752798651229
ACH-000095,-0.02709628255182902
ACH-000097,-0.07737046579888142
ACH-000098,-0.002740370651554864
ACH-000099,-0.09290938986388564
ACH-000108,0.1348233115554465
ACH-000113,-0.02646524002239421
ACH-000116,-0.02043234439870174
ACH-000118,0.02823647292571507
ACH-000120,-0.25316364121518586
ACH-000123,0.002940596727593199
ACH-000127,0.05195092333797593
ACH-000128,-0.015685763198505998
ACH-000132,-0.17241063778207433
ACH-000133,-0.15448798208267944
ACH-000137,-0.03338044951952398
ACH-000138,0.07487843249456996
ACH-000142,0.04391211403903094
ACH-000143,-0.0860539442638378
ACH-000146,0.07249987891788423
ACH-000148,0.0886697927190195
ACH-000150,-0.2625807271820663
ACH-000152,-0.07031123027424145
ACH-000153,-0.04943210857146955
ACH-000159,-0.03833738403867322
ACH-000160,-0.053348210694821485
ACH-000163,-0.07512828948632955
ACH-000167,0.2311359586207678
ACH-000168,-0.09037220189818812
ACH-000169,-0.034311292083179554
ACH-000178,-0.010989824655355307
ACH-000183,0.0008136047569546049
ACH-000188,-0.11814761526390899
ACH-000189,-0.0796601628113023
ACH-000190,-0.01175888399118964
ACH-000198,0.03337532786377408
ACH-000203,0.05929297307829873
ACH-000204,-0.322658340131837
ACH-000206,0.003311513148908297
ACH-000207,-0.12130711044678345
ACH-000208,-0.16774291756343773
ACH-000210,0.055737643903780776
ACH-000211,0.10391307518159948
ACH-000215,0.023048213270340068
ACH-000221,0.021278197736680063
ACH-000222,-0.02438785485677588
ACH-000223,-0.059926150589401664
ACH-000226,-0.02297257209560753
ACH-000227,-0.07858324771939341
ACH-000228,-0.08360085347013753
ACH-000231,0.00770952698827364
ACH-000232,0.08477637652867602
ACH-000233,0.05146311175164808
ACH-000234,-0.10923457436404757
ACH-000235,0.04783362903788146
ACH-000237,0.06235551760183085
ACH-000238,-0.0904645819780734
ACH-000242,-0.12549440971803555
ACH-000243,0.02410996620403377
ACH-000244,0.08626810149823062
ACH-000246,-0.11997518966727368
ACH-000248,0.017348312242448354
ACH-000250,0.033452373325934474
ACH-000251,-0.1968258520404501
ACH-000252,0.0238565260893104
ACH-000253,-0.04759647406186674
ACH-000255,0.02455197930644927
ACH-000256,-0.24009656725401446
ACH-000257,-0.3095708686584395
ACH-000258,0.036027619085935006
ACH-000259,0.008404092703591612
ACH-000260,-0.007486333937041963
ACH-000261,0.039550580490041364
ACH-000262,0.0342053690233806
ACH-000263,0.2066211659146077
ACH-000264,-0.008325768982607215
