,HDAC5 (10014)
ACH-000004,0.05366666440665024
ACH-000005,0.07308423319785247
ACH-000007,-0.06657712345691652
ACH-000009,-0.03194863371468044
ACH-000011,-0.04233218503014232
ACH-000012,-0.08499928053022414
ACH-000013,-0.04837812990814276
ACH-000014,-0.028642875134113125
ACH-000015,-0.13552577613241032
ACH-000017,-0.05720437657734266
ACH-000018,-0.03643623653511125
ACH-000019,-0.07955018080795763
ACH-000021,0.01277905581239696
ACH-000022,0.013092765391552718
ACH-000025,-0.04256965333493435
ACH-000028,-0.053118922908400715
ACH-000030,-0.0050842945017638315
ACH-000035,-0.13301860254897516
ACH-000036,-0.23233126566287804
ACH-000037,-0.07504958594614641
ACH-000039,0.16359377594459534
ACH-000040,-0.17401539419675197
ACH-000041,-0.258566066427459
ACH-000042,-0.04092094357287029
ACH-000045,-0.10046039259773468
ACH-000047,-0.03542063532786858
ACH-000052,-0.12430004282678685
ACH-000053,-0.05384101076402245
ACH-000054,0.04024707891451789
ACH-000055,-0.36412735505738897
ACH-000060,-0.09382941493512677
ACH-000067,-0.15119571344058672
ACH-000070,0.02934122968651044
ACH-000075,-0.0040292716413275155
ACH-000078,-0.04877569253325724
ACH-000082,-0.17727834664426065
ACH-000085,-0.10311475464534997
ACH-000086,0.013573067460261264
ACH-000087,-0.06608840723334987
ACH-000092,-0.0671167937510193
ACH-000095,-0.07571635589150373
ACH-000097,-0.13125387350443946
ACH-000098,-0.06455745101199364
ACH-000099,-0.024708434442641317
ACH-000108,-0.07560026852503056
ACH-000113,-0.04608237574127946
ACH-000116,-0.010342864283448204
ACH-000118,0.0012897416127849312
ACH-000120,0.03849182791499607
ACH-000123,-0.09723779451041802
ACH-000127,0.019523777143417492
ACH-000128,-0.09626223781905667
ACH-000132,0.0368200004401417
ACH-000133,-0.04401094997271498
ACH-000137,-0.15448793115808476
ACH-000138,-0.17638645580881007
ACH-000142,-0.09012462445046616
ACH-000143,-0.22368353622404344
ACH-000146,-0.023885416913395425
ACH-000148,-0.12181151993476365
ACH-000150,-0.1764986879357563
ACH-000152,-0.08339250029003473
ACH-000153,0.04139952559632782
ACH-000159,0.02472130189818228
ACH-000160,0.2549521205560126
ACH-000163,-0.10328218846807152
ACH-000167,0.7420031195200116
ACH-000168,-0.1043309491883487
ACH-000169,-0.13172642706847704
ACH-000178,-0.01173098844182041
ACH-000183,-0.08592914352172602
ACH-000188,-0.12392298943830052
ACH-000189,-0.2805732319816351
ACH-000190,0.20836844870044685
ACH-000198,-0.0072551164318438435
ACH-000203,-0.36910541142039227
ACH-000204,0.1927245507968673
ACH-000206,-0.06860077505631752
ACH-000207,-0.038650029594233866
ACH-000208,-0.1609152094892651
ACH-000210,-0.12261397447073695
ACH-000211,-0.05585280904860796
ACH-000215,-0.13624041514999055
ACH-000221,-0.09931381594689756
ACH-000222,-0.05670058270347085
ACH-000223,-0.11097044509782586
ACH-000226,0.10470631042053996
ACH-000227,-0.02795571351425586
ACH-000228,-0.061130105766367786
ACH-000231,-0.11206657052295596
ACH-000232,-0.06886975489699937
ACH-000233,0.03278873101312222
ACH-000234,-0.13213764285095247
ACH-000235,-0.12284092851100853
ACH-000237,0.031892200182795316
ACH-000238,-0.040886807341023686
ACH-000242,-0.4551014819032096
ACH-000243,-0.059238980469050524
ACH-000244,-0.07178592806373048
ACH-000246,0.013732302046891402
ACH-000248,0.0002533288827227633
ACH-000250,-0.18768252773518784
ACH-000251,-0.04235965999972214
ACH-000252,-0.09243270019890196
ACH-000253,-0.13266135382444014
ACH-000255,-0.3271041634206082
ACH-000256,-0.19013398245018556
ACH-000257,-0.03315859914487833
ACH-000258,0.01864135684577275
ACH-000259,-0.09590726296510756
ACH-000260,-0.028890658440912088
ACH-000261,-0.05479772856874808
ACH-000262,-0.2438175815427066
ACH-000263,-0.11538482046647335
ACH-000264,-0.03968487004711671
ACH-000265,-0.12023728082273423
ACH-000266,-0.08478334770917607
ACH-000272,-0.07022385895171873
ACH-000274,-0.09987042681124106
ACH-000277,-0.14264898748997926
ACH-000278,0.02559135368730555
ACH-000279,-0.07994031244035846
ACH-000280,-0.11749867991612388
ACH-000281,-0.11450686498552
ACH-000288,-0.2120486330094544
ACH-000291,-0.18036820054353128
ACH-000293,-0.09080820931565103
ACH-000294,-0.014021674393442587
ACH-000295,-0.06849340012536574
ACH-000296,-0.05185778648794007
ACH-000302,-0.025542855677753055
ACH-000304,0.05748731265571935
ACH-000307,-0.048320223121453384
ACH-000308,-0.04902070605520596
ACH-000310,-0.2349742757319199
ACH-000311,-0.05688139100983691
ACH-000312,-0.1909338454768628
ACH-000315,0.004720199861673913
ACH-000316,-0.21255089698785185
ACH-000317,-0.23852949792606706
ACH-000318,-0.06655457575717967
ACH-000319,0.09056306158424972
ACH-000320,-0.03550283904772526
ACH-000322,-0.013118740742359528
ACH-000323,-0.044276197503004384
ACH-000324,-0.1994772320264304
ACH-000329,-0.1043529657189401
ACH-000330,-0.12532857845109674
ACH-000331,-0.10532507333047103
ACH-000332,-0.10098660749367618
ACH-000334,-0.09396364712813077
ACH-000335,-0.14823433032323988
ACH-000336,0.09130886235550273
ACH-000337,-0.1019057762634172
ACH-000338,-0.0018447934161446816
ACH-000339,0.024984368499686462
ACH-000341,-0.05970141010085499
ACH-000348,-0.08402388529200944
ACH-000350,-0.09401704729001063
ACH-000352,-0.10671069736691187
ACH-000356,-0.09764279573341378
ACH-000361,-0.3867750815230238
ACH-000362,0.09538706019236844
ACH-000363,-0.12347104231447455
ACH-000364,-0.09848191586677807
ACH-000365,0.09175123964559426
ACH-000366,-0.187246269195536
ACH-000368,-0.09313814988355752
ACH-000374,-0.13219478192839762
ACH-000375,0.07234664362143793
ACH-000376,-0.196545539300212
ACH-000381,-0.1686083912350186
ACH-000383,-0.0789306375812282
ACH-000387,0.019363597795712884
ACH-000389,-0.1867197014412155
ACH-000390,-0.2024137377361677
ACH-000393,-0.021022076999950748
ACH-000395,-0.07166759217671333
ACH-000396,-0.008886079989474537
ACH-000397,-0.13487529813681706
ACH-000401,0.08374597821390871
ACH-000402,-0.06979791507298698
ACH-000403,9.627767457575799e-05
ACH-000404,-0.20604324001237573
ACH-000406,-0.04823729658412732
ACH-000407,-0.010768942530446279
ACH-000408,0.0164761765199393
ACH-000410,-0.07198060590436642
ACH-000411,-0.002908988570841775
ACH-000414,-0.22200254980305165
ACH-000415,-0.1956764524494864
ACH-000416,-0.014666747424995715
ACH-000420,-0.17834823164846736
ACH-000421,-0.10954662584706792
ACH-000424,-0.03299199823075249
