,BLMH (642)
ACH-000004,-0.08103736356630002
ACH-000005,0.0012567691972089185
ACH-000007,0.1322350264210188
ACH-000009,0.03108211211098133
ACH-000011,0.09811735265712207
ACH-000012,0.052195938012466914
ACH-000013,-0.018763107831190867
ACH-000014,0.11941680763422766
ACH-000015,0.0319019370895813
ACH-000017,0.031828888244855726
ACH-000018,0.27721353362776635
ACH-000019,-0.1704938470648703
ACH-000021,0.025105303778094376
ACH-000022,-0.03657430833295998
ACH-000025,0.07743335545650573
ACH-000028,0.053117711101655626
ACH-000030,-0.05432417672867134
ACH-000035,-0.19884397021902
ACH-000036,-0.1362313594632902
ACH-000037,0.04338691719021509
ACH-000039,0.07976656568966993
ACH-000040,0.10860106455973913
ACH-000041,0.042075745061686
ACH-000042,0.07241908312331921
ACH-000045,-0.003947553318583297
ACH-000047,-0.17715622273182008
ACH-000052,0.10747685183168336
ACH-000053,0.05066110831895943
ACH-000054,0.023213180103365302
ACH-000055,-0.1181002226340107
ACH-000060,0.09828587867562827
ACH-000067,0.05249900555358901
ACH-000070,0.04949381393899075
ACH-000075,0.25941601932492203
ACH-000078,-0.09277268144993607
ACH-000082,0.024987688790251823
ACH-000085,-0.055343056904710905
ACH-000086,0.004074957297048053
ACH-000087,-0.2188530157645034
ACH-000092,0.19264766599840105
ACH-000095,0.04445293062918308
ACH-000097,-0.008611470511314202
ACH-000098,-0.042615328948334384
ACH-000099,0.10446195287283556
ACH-000108,-0.007867468345656834
ACH-000113,0.09687198514090628
ACH-000116,0.04489174748599596
ACH-000118,0.12679858960920498
ACH-000120,-0.005475027986870289
ACH-000123,-0.058443669258706074
ACH-000127,0.02513341363815963
ACH-000128,0.05691009086911052
ACH-000132,0.07910283294820747
ACH-000133,0.061816461137311374
ACH-000137,-0.0031597939393696976
ACH-000138,0.03543999068517915
ACH-000142,-0.016142159530160117
ACH-000143,-0.009200849975224384
ACH-000146,0.16770024453561874
ACH-000148,0.1351069915288772
ACH-000150,0.1638975653256347
ACH-000152,-0.024115331097823198
ACH-000153,0.15490589280325742
ACH-000159,0.07519060255630201
ACH-000160,0.01902317094771855
ACH-000163,0.02280570769391525
ACH-000167,0.02859582773417811
ACH-000168,0.09181204402739834
ACH-000169,0.06381060953241251
ACH-000178,0.011781944360749941
ACH-000183,-0.025116001267746088
ACH-000188,-0.03412608466635414
ACH-000189,0.0562770573849196
ACH-000190,0.19964971661100714
ACH-000198,-0.06072255511331862
ACH-000203,0.15164062104800466
ACH-000204,0.05765522206451939
ACH-000206,0.19110125618802606
ACH-000207,-0.14840968886606684
ACH-000208,-0.014304621132262581
ACH-000210,-0.3445494604933455
ACH-000211,-0.022550735582033368
ACH-000215,0.11433817075951345
ACH-000221,0.09485330658030867
ACH-000222,0.06395699811987171
ACH-000223,0.03400726830098713
