,AK6 (102157402)
ACH-000004,-0.7554000178369981
ACH-000005,-0.5796615524486856
ACH-000007,-0.5466541379051881
ACH-000009,-0.5557359755933361
ACH-000011,-1.0605557533571068
ACH-000012,-0.85192240336262
ACH-000013,-0.5728655925675918
ACH-000014,-0.7837966344915126
ACH-000015,-0.8832228726943956
ACH-000017,-0.5343397447702133
ACH-000018,-0.6825129066665584
ACH-000019,-0.6592523764440226
ACH-000021,-0.4234128245914736
ACH-000022,-0.7714739690685161
ACH-000025,-0.8617626076290901
ACH-000028,-0.8051349253498625
ACH-000030,-0.8739556344135252
ACH-000035,-0.9599625350035924
ACH-000036,-0.7920147045006983
ACH-000037,-0.578555169943465
ACH-000039,-1.1350957717379786
ACH-000040,-0.7424000090550754
ACH-000041,-0.7413496198017151
ACH-000042,-0.7704472493500719
ACH-000045,-0.7871472122162688
ACH-000047,-0.4078312695242337
ACH-000052,-0.975798410085166
ACH-000053,-0.4684789388036929
ACH-000054,-0.6779841594210739
ACH-000055,-0.8894110643758223
ACH-000060,-0.9537975650569436
ACH-000067,-0.9771421656600516
ACH-000070,-1.0135873793945422
ACH-000075,-0.8882642881813079
ACH-000078,-0.8660266883410195
ACH-000082,-0.3756860987346542
ACH-000085,-1.05613473785951
ACH-000086,-0.6406668760155789
ACH-000087,-0.8944284318535963
ACH-000092,-0.7744899056468642
ACH-000095,-0.8221134134558259
ACH-000097,-1.0245490728295537
ACH-000098,-0.8003882776707801
ACH-000099,-0.9413021660199684
ACH-000108,-0.7095144341566231
ACH-000113,-0.6837331065042804
ACH-000116,-0.7847495565124866
ACH-000118,-0.5514734859553863
ACH-000120,-0.3171454427323189
ACH-000123,-0.6351928945324108
ACH-000127,-0.9807202152110674
ACH-000128,-0.7121166331651576
ACH-000132,-0.5143504769037577
ACH-000133,-0.6497444243284257
ACH-000137,-0.9617437266492356
ACH-000138,-0.7408211560480601
ACH-000142,-0.9999400255784568
ACH-000143,-0.6105948676508837
ACH-000146,-0.3610060778434597
ACH-000148,-0.8154114351783632
ACH-000150,-0.7968576235611233
ACH-000152,-0.602979350215571
ACH-000153,-1.202635584356034
ACH-000159,-0.5951195188683808
ACH-000160,-1.2999425936553552
ACH-000163,-0.9540663501934548
ACH-000167,-1.3636138359731913
ACH-000168,-0.6926085306135402
ACH-000169,-0.6932682644014324
ACH-000178,-1.0799645327638363
ACH-000183,-0.522952507040663
ACH-000188,-0.9394561318582384
ACH-000189,-0.6326389415467533
ACH-000190,-0.6546590579514024
ACH-000198,-0.8356183249890637
ACH-000203,-0.5264695387916707
ACH-000204,-0.5592797023054826
ACH-000206,-0.7102013473572216
ACH-000207,-0.7838264812298613
ACH-000208,-0.8522809998137465
ACH-000210,-0.9048364866034256
ACH-000211,-0.8558432578793085
ACH-000215,-0.9966820782952264
ACH-000221,-0.6637566774722412
ACH-000222,-0.9265125890487544
ACH-000223,-0.47147769356148206
ACH-000226,-0.4779208702812798
ACH-000227,-0.7004740624856249
ACH-000228,-0.4539293935882012
ACH-000231,-0.7706957541980645
ACH-000232,-1.134399900609299
ACH-000233,-0.3993913831862976
ACH-000234,-0.9180410056688976
ACH-000235,-0.7990835135396421
ACH-000237,-0.9584206718892676
ACH-000238,-0.8055342282033994
ACH-000242,-0.5094985452492419
ACH-000243,-0.965711019429034
ACH-000244,-0.8741783978817564
ACH-000246,-0.8618725044656591
ACH-000248,-0.6634088501323128
ACH-000250,-0.5887042095472904
ACH-000251,-0.8634150719730013
ACH-000252,-0.7732622401530727
ACH-000253,-0.8857189055830299
ACH-000255,-0.9900692147341794
ACH-000256,-0.809016686812743
ACH-000257,-0.5431902120324013
ACH-000258,-0.5762742417495018
ACH-000259,-0.6686871459117455
ACH-000260,-0.9845996122609456
ACH-000261,-0.9194038044634932
ACH-000262,-0.9312432993717648
ACH-000263,-0.5042664775676484
ACH-000264,-0.9845668492516736
ACH-000265,-0.9102699752132944
ACH-000266,-0.5640794709281388
ACH-000272,-0.8232151010596541
ACH-000274,-0.664144109418646
ACH-000277,0.02268031945165633
ACH-000278,-0.6144277803604523
ACH-000279,-0.7959677186332093
ACH-000280,-1.0572739488559943
ACH-000281,-0.7341388084223807
ACH-000288,-0.7234488098360966
ACH-000291,-0.9732307600794864
ACH-000293,-0.2271438287547121
ACH-000294,-0.6633853943594339
ACH-000295,-0.6808571113121384
ACH-000296,-0.6334465451567016
ACH-000302,-0.8068608426416657
ACH-000304,-0.700649301646419
ACH-000307,-0.9794794910144649
ACH-000308,-0.4985435299545939
ACH-000310,-0.8780627510416317
ACH-000311,-1.0289666355338274
ACH-000312,-0.7999700993861002
ACH-000315,-0.4614522159205826
ACH-000316,-1.0017842682278408
ACH-000317,-1.168194816343862
ACH-000318,-1.2762627058029854
ACH-000319,-0.7075228621878639
ACH-000320,-0.970240898037122
ACH-000322,-0.5811061544939903
ACH-000323,-0.8002604979012572
ACH-000324,-0.8996642192909761
ACH-000329,-0.6675723845647505
ACH-000330,-0.7660354284508835
ACH-000331,-0.7904173742567641
ACH-000332,-0.7288969712078482
ACH-000334,-0.8488125187192381
ACH-000335,-0.8096589067413467
ACH-000336,-0.8635115551523342
ACH-000337,-0.823702746093657
ACH-000338,-0.5279084924658058
ACH-000339,-1.0675855983127716
ACH-000341,-0.757609651266146
ACH-000348,-0.7391726372117267
ACH-000350,-0.5957389371839353
ACH-000352,-1.1381378805796067
ACH-000356,-0.9467245391355956
ACH-000361,-0.6738379251490759
ACH-000362,-0.9391282282474284
ACH-000363,-0.3425629268789652
ACH-000364,-0.736821525736426
ACH-000365,-0.4438470682360392
ACH-000366,-0.593956628042574
ACH-000368,-0.7559806757126999
ACH-000374,-0.7116287981384425
ACH-000375,-0.7115704372166902
ACH-000376,-0.9525712061674056
ACH-000381,-0.4048922884403055
ACH-000383,-0.3285288381737094
ACH-000387,-0.4643442116532543
