,COX16 (51241)
ACH-000004,-0.24829249758707506
ACH-000005,-0.09099746060769123
ACH-000007,-0.2901060920112036
ACH-000009,-0.2967476117225709
ACH-000011,-0.028963331341779263
ACH-000012,-0.3676330889520029
ACH-000013,-0.1861502934055996
ACH-000014,-0.3012112462520701
ACH-000015,-0.20803629685353214
ACH-000017,-0.26644065830072666
ACH-000018,-0.13272214954519188
ACH-000019,-0.3265814185154104
ACH-000021,-0.1934897213792824
ACH-000022,-0.041157099037320094
ACH-000025,-0.3306098684747209
ACH-000028,-0.4418854009250176
ACH-000030,-0.3851714807613716
ACH-000035,-0.13496046644542192
ACH-000036,0.20250828680784305
ACH-000037,-0.3077669094304057
ACH-000039,-0.15927850128503876
ACH-000040,-0.2484556409187558
ACH-000041,-0.3530012419160261
ACH-000042,-0.0917409145228537
ACH-000045,-0.3411428377032347
ACH-000047,-0.38296978160846457
ACH-000052,-0.06853796613410526
ACH-000053,-0.1950480571636228
ACH-000054,-0.18410698623782726
ACH-000055,-0.05022063323232286
ACH-000060,-0.3061710184774737
ACH-000067,-0.15528564084197366
ACH-000070,-0.3475029740205061
ACH-000075,0.06624946470172119
ACH-000078,-0.31912188513872863
ACH-000082,-0.20437721398543368
ACH-000085,-0.18154011537755715
ACH-000086,-0.1788917784689355
ACH-000087,-0.12876055722935142
ACH-000092,-0.2415166196805413
ACH-000095,-0.03765566835621078
ACH-000097,-0.10644009830875176
ACH-000098,-0.17725680356299492
ACH-000099,-0.2391316362816984
ACH-000108,-0.11146282510580224
ACH-000113,-0.2608483598980172
ACH-000116,-0.2269309071256265
ACH-000118,-0.32353636645195544
ACH-000120,-0.16090697469100465
ACH-000123,-0.24281710993388456
ACH-000127,-0.13903397188691427
ACH-000128,-0.28247611737418105
ACH-000132,-0.31029181457401595
ACH-000133,-0.10506544305583633
ACH-000137,-0.17528733137493852
ACH-000138,-0.3910584960996469
ACH-000142,0.04219833294230258
ACH-000143,0.13074079337931066
ACH-000146,-0.4727628818124714
ACH-000148,-0.14621398477197434
ACH-000150,-0.2502635090720948
ACH-000152,-0.1551307177760404
ACH-000153,-0.2816683042983859
ACH-000159,-0.2147229444679445
ACH-000160,-0.41883230587308656
ACH-000163,-0.11359498044870445
ACH-000167,-0.17912414995622988
ACH-000168,0.15906287550370288
ACH-000169,-0.14179807482354334
ACH-000178,-0.1563332903269772
ACH-000183,-0.4038970595600968
ACH-000188,-0.0346644177155876
ACH-000189,-0.25160320893131205
ACH-000190,-0.31175448490117863
ACH-000198,-0.3943956212998493
ACH-000203,0.03951197799826904
ACH-000204,-0.4432819154268272
ACH-000206,-0.4200958984358435
ACH-000207,-0.5146543962924099
ACH-000208,-0.19253256762192766
ACH-000210,-0.5461288339478344
ACH-000211,-0.20287517412256792
ACH-000215,-0.2220690233570132
ACH-000221,-0.4236204901350446
ACH-000222,-0.09444618670161037
ACH-000223,-0.24181426530989736
ACH-000226,-0.2644386109681953
ACH-000227,-0.3401280907846202
ACH-000228,-0.13007243283059913
ACH-000231,-0.06212411035634505
ACH-000232,-0.201311481955826
ACH-000233,-0.3550145826989635
ACH-000234,-0.1345444545937201
ACH-000235,-0.24114697797583076
ACH-000237,-0.05800747221044735
ACH-000238,-0.2791798644167768
ACH-000242,0.033082227463603064
ACH-000243,-0.20170821531305952
ACH-000244,-0.07179702270327175
ACH-000246,-0.4839129664762393
ACH-000248,-0.469707913037712
ACH-000250,0.0306033458337024
ACH-000251,-0.3178831186914816
ACH-000252,-0.3558947396215336
ACH-000253,-0.19001776632527467
ACH-000255,-0.1694736266798375
ACH-000256,-0.2433910942862796
ACH-000257,-0.3295761036118645
ACH-000258,-0.17943808103107545
ACH-000259,-0.2693665166445544
ACH-000260,-0.09484777904013413
ACH-000261,-0.19623083378556105
ACH-000262,-0.18165694432192853
ACH-000263,-0.09258368870083036
ACH-000264,-0.16148770343733462
ACH-000265,-0.3479263206480023
ACH-000266,-0.25553110543075924
ACH-000272,-0.12033660741247318
ACH-000274,-0.25222502067330604
ACH-000277,-0.30254303034062524
ACH-000278,-0.2478966933177505
ACH-000279,-0.3364284448153759
ACH-000280,-0.19033739062106028
ACH-000281,-0.13778652692857496
ACH-000288,-0.27446241898330026
ACH-000291,-0.39522602369657295
ACH-000293,-0.244487505565506
ACH-000294,-0.4483467025099465
ACH-000295,-0.11766401132879065
ACH-000296,0.04370656250610752
ACH-000302,-0.11928557528292773
ACH-000304,-0.3592179494403952
ACH-000307,-0.1725536291881618
ACH-000308,-0.13748099035785533
ACH-000310,-0.2821608950715653
ACH-000311,-0.11542313625815205
ACH-000312,-0.38767228461640185
ACH-000315,-0.1712119833567851
ACH-000316,-0.15070493051508102
ACH-000317,-0.6544332205482383
ACH-000318,-0.12938028187699385
ACH-000319,-0.2464053317310769
ACH-000320,-0.2260074420489861
ACH-000322,-0.25787649882542224
ACH-000323,-0.1052539939936103
ACH-000324,-0.047727278597527976
ACH-000329,-0.33395079516199644
ACH-000330,-0.02394195621708185
ACH-000331,-0.16081730108833758
ACH-000332,-0.0609090102452576
ACH-000334,-0.4954258619276417
ACH-000335,-0.2900054593187381
ACH-000336,-0.2157785867821376
ACH-000337,-0.2401977009457282
ACH-000338,-0.9436426115101572
ACH-000339,-0.2893183364866576
ACH-000341,-0.2632196591205494
ACH-000348,-0.2796691206758214
ACH-000350,-0.3052907497259378
ACH-000352,-0.25854962486553895
ACH-000356,-0.039811367117136114
ACH-000361,-0.22737849731919246
ACH-000362,-0.1986016692954315
ACH-000363,-0.2950726470553266
ACH-000364,-0.20373088677189333
ACH-000365,-0.5043766391842812
ACH-000366,-0.19636954741846646
ACH-000368,-0.29916879205120595
ACH-000374,-0.34225468572827483
ACH-000375,-0.14768753917996294
ACH-000376,-0.3667230498699133
ACH-000381,-0.05608188325689766
ACH-000383,-0.33262051341039045
