,SCNN1G (6340)
ACH-000004,-0.053767269581514746
ACH-000005,-0.4092813461076564
ACH-000007,-0.06012263030773925
ACH-000009,0.2135681826436591
ACH-000011,-0.06760805227271853
ACH-000012,-0.003259252961769311
ACH-000013,-0.058262992763949986
ACH-000014,-0.02808196381506337
ACH-000015,-0.047109255069873984
ACH-000017,0.15775405659121902
ACH-000018,0.11122688364216
ACH-000019,-0.02741660344635735
ACH-000021,-0.007117854326849025
ACH-000022,0.0998252117956786
ACH-000025,0.05139256876295738
ACH-000028,-0.04748742587269189
ACH-000030,0.11866248890176935
ACH-000035,-0.09202587548901288
ACH-000036,0.14309168405449973
ACH-000037,-0.15484062009672084
ACH-000039,0.15979555781569224
ACH-000040,0.07554579115939365
ACH-000041,-0.028120503669114918
ACH-000042,0.0002813803297355054
ACH-000045,0.14587403694980516
ACH-000047,0.08926650262663215
ACH-000052,-0.18347409028336745
ACH-000053,0.13689044117652602
ACH-000054,0.0619703890792538
ACH-000055,0.0872097732478681
ACH-000060,0.1601858481110562
ACH-000067,0.10375300078262607
ACH-000070,0.016009085957838398
ACH-000075,-0.017859969707586666
ACH-000078,0.1077389576487492
ACH-000082,0.06099805390697952
ACH-000085,0.13790187993662126
ACH-000086,0.06647902937884173
ACH-000087,-0.24050369487497114
ACH-000092,-0.038021927568350905
ACH-000095,0.005893038322087822
ACH-000097,-0.031117921426429062
ACH-000098,-0.12003560504286374
ACH-000099,0.0597990707747349
ACH-000108,0.028525673186028843
ACH-000113,0.03846715422598752
ACH-000116,0.07809031081184982
ACH-000118,-0.0015466194353795585
ACH-000120,-0.06186848059360605
ACH-000123,-0.0615477414193799
ACH-000127,-0.14848242214913435
ACH-000128,-0.045630541473728005
ACH-000132,0.05108727294860987
ACH-000133,0.020884317954910414
ACH-000137,-0.07796155066668653
ACH-000138,-0.03022974872321828
ACH-000142,-0.01897095156148556
ACH-000143,0.014462594568784666
ACH-000146,0.06575765272225027
ACH-000148,0.02500306997730824
ACH-000150,-0.06521458321648567
ACH-000152,0.10422672110969894
ACH-000153,0.1293827905276876
ACH-000159,0.050606006051167066
ACH-000160,0.0017056679579203634
ACH-000163,0.21765808625869304
ACH-000167,0.25483991629606895
ACH-000168,0.20591463816069344
ACH-000169,-0.014694492358156985
ACH-000178,0.027511701869615653
ACH-000183,-0.0025882835074068538
ACH-000188,0.007499114148882053
ACH-000189,0.12679294719411008
ACH-000190,-0.08407960195465689
ACH-000198,0.13582216983003814
ACH-000203,-0.14386053796864076
ACH-000204,-0.2942632191456706
ACH-000206,0.1816648275941787
ACH-000207,-0.05271711304039613
ACH-000208,0.00022326068803608413
ACH-000210,0.1488883885422321
ACH-000211,0.05492717947018983
ACH-000215,0.12728276722806536
ACH-000221,0.09624888880480932
ACH-000222,-0.054766996733090816
