,FZD5 (7855)
ACH-000004,-0.08357394506759566
ACH-000005,0.21008493941616488
ACH-000007,-0.09908990067692763
ACH-000009,-0.17293204252695185
ACH-000011,0.014165064840114773
ACH-000012,-0.1451302445544334
ACH-000013,-0.13864008279996234
ACH-000014,-0.1909677146197304
ACH-000015,-0.0400687906628498
ACH-000017,-0.09969899058847922
ACH-000018,-0.2386876439330392
ACH-000019,-0.08744767276548616
ACH-000021,-0.04546064403830433
ACH-000022,-0.9210772311087052
ACH-000025,-0.2370533359997777
ACH-000028,-0.08249606759544979
ACH-000030,-0.03118401665386845
ACH-000035,0.07303081720562007
ACH-000036,-0.1984310362723727
ACH-000037,-0.19101190760086312
ACH-000039,-5.437538150404535e-06
ACH-000040,-0.09252447678394124
ACH-000041,-0.2427388691805537
ACH-000042,-0.241281838820002
ACH-000045,0.0452974392789372
ACH-000047,-0.1992557487706448
ACH-000052,-0.2748363325491556
ACH-000053,-0.1228185034462778
ACH-000054,-0.015743259822522518
ACH-000055,-0.24310615369544455
ACH-000060,-0.12206661798647125
ACH-000067,0.06665298974090719
ACH-000070,-0.03943064655096192
ACH-000075,-0.05744203934974601
ACH-000078,-0.12766728469567504
ACH-000082,-0.21531157812247334
ACH-000085,-0.27728985293059555
ACH-000086,-0.15198786697084515
ACH-000087,-0.02797950412887442
ACH-000092,-0.12363299872341095
ACH-000095,-0.12181471866252574
ACH-000097,-0.02152606475616251
ACH-000098,-0.021421250504118132
ACH-000099,-0.106480484856157
ACH-000108,0.03508095409892468
ACH-000113,-0.14229348359951674
ACH-000116,-0.11184153390802656
ACH-000118,-0.02803570014732343
ACH-000120,-0.033978507841402064
ACH-000123,-0.12269084604833967
ACH-000127,-0.07682990339930983
ACH-000128,-0.1756220762117183
ACH-000132,-0.009822939430374523
ACH-000133,-0.1825495389995508
ACH-000137,-0.2074788900612997
ACH-000138,-0.686398947269837
ACH-000142,-0.08603690850534004
ACH-000143,-0.14903453520164509
ACH-000146,0.027551992614990684
ACH-000148,-0.12789022050157728
ACH-000150,-0.0908007339883376
ACH-000152,-0.0831307485519601
ACH-000153,-0.04164935546375427
