,GOLGA2 (2801)
ACH-000004,-0.3349071346516172
ACH-000005,-0.2840066552586003
ACH-000007,-0.3186104404128211
ACH-000009,-0.4020834788683045
ACH-000011,-0.12126749794473628
ACH-000012,-0.2683609713891336
ACH-000013,-0.3143294522946605
ACH-000014,-0.19567505344420053
ACH-000015,-0.33500455855151634
ACH-000017,-0.2882964372745774
ACH-000018,-0.4018594627177007
ACH-000019,-0.18619788588822025
ACH-000021,-0.35381619632735417
ACH-000022,-0.4150743216042776
ACH-000025,-0.14006739929765508
ACH-000028,-0.1284574219529767
ACH-000030,-0.41515163625361
ACH-000035,-0.14142553321231827
ACH-000036,-0.4586126516209552
ACH-000037,-0.2341883734594017
ACH-000039,-0.41053841553877146
ACH-000040,-0.1896543261942473
ACH-000041,-0.17401479979017298
ACH-000042,-0.22842228840478596
ACH-000045,-0.15979290580194225
ACH-000047,-0.02227398279410075
ACH-000052,-0.2781456454359289
ACH-000053,-0.181220231491332
ACH-000054,-0.3222741279121917
ACH-000055,-0.3572914757316483
ACH-000060,-0.2192446462880152
ACH-000067,-0.17988504254790724
ACH-000070,-0.1402759951075568
ACH-000075,-0.4019388846238358
ACH-000078,-0.30793407246494103
ACH-000082,-0.2975796551578123
ACH-000085,-0.4997103948035685
ACH-000086,-0.31577042854878695
ACH-000087,-0.3783267143811703
ACH-000092,-0.2373866486257505
ACH-000095,-0.3301394868321097
ACH-000097,-0.2738197776750001
ACH-000098,-0.16814977476310292
ACH-000099,-0.2268291307302295
ACH-000108,-0.4505315593601684
ACH-000113,-0.1604521555466245
ACH-000116,-0.3714860083181865
ACH-000118,-0.2352461339942364
ACH-000120,-0.1745707542592811
ACH-000123,-0.2775669237777019
ACH-000127,-0.22563565779533515
ACH-000128,-0.34152622721847603
ACH-000132,-0.24622619416099095
ACH-000133,-0.29949560684594245
ACH-000137,-0.06470756194674672
ACH-000138,-0.250348538008441
ACH-000142,-0.2371954694146108
ACH-000143,-0.0661420262674606
ACH-000146,-0.2299233299490943
ACH-000148,-0.20044559492000874
ACH-000150,-0.3616074555921494
ACH-000152,-0.15985009942451164
ACH-000153,-0.10168110183055028
ACH-000159,-0.21085558324392506
ACH-000160,-0.21204550439624106
ACH-000163,-0.3476552678273952
ACH-000167,-0.2967806410535485
ACH-000168,-0.36245720477766297
ACH-000169,-0.2692405094536052
ACH-000178,-0.2622000484414481
ACH-000183,-0.3109085460010149
ACH-000188,-0.3486466695505644
ACH-000189,-0.2986812311693968
ACH-000190,-0.2759082681376322
ACH-000198,-0.22089365955889345
ACH-000203,-0.007168033497151439
ACH-000204,-0.4544133346398427
ACH-000206,-0.21184565586231446
ACH-000207,-0.2778390781736285
ACH-000208,-0.3905986085043215
ACH-000210,-0.2886598936275013
ACH-000211,-0.208564859998792
ACH-000215,-0.14468917862354624
ACH-000221,-0.3919638004787264
ACH-000222,-0.22023738336457155
ACH-000223,-0.24008563210635955
ACH-000226,-0.17321381385622553
ACH-000227,-0.2373971317700412
ACH-000228,-0.1895327470133881
ACH-000231,-0.14174842658473924
ACH-000232,-0.2210409983174428
ACH-000233,-0.4444309732246961
ACH-000234,-0.31413618861373793
ACH-000235,-0.21058220832943128
ACH-000237,-0.29771527672612724
ACH-000238,-0.19238620851726765
ACH-000242,0.0929006803098899
ACH-000243,-0.17558134378621185
ACH-000244,-0.29895119522149144
ACH-000246,-0.3891297660238176
ACH-000248,-0.16595052123873075
ACH-000250,-0.4065715631468509
ACH-000251,-0.24989131272416146
ACH-000252,-0.3197350664402875
ACH-000253,-0.4042312624451181
ACH-000255,-0.2262447748991421
ACH-000256,-0.3579050859407737
ACH-000257,-0.4072939833441861
ACH-000258,-0.34119554997943485
ACH-000259,-0.2832308695895289
ACH-000260,-0.2578662021905559
ACH-000261,-0.23195190155898415
ACH-000262,-0.4741947827574069
ACH-000263,-0.4310711847206996
ACH-000264,-0.2065289927466228
ACH-000265,-0.17955633639035107
ACH-000266,-0.27763281380027965
ACH-000272,-0.3079132418287223
ACH-000274,-0.3436797615163262
ACH-000277,-0.4019973229412807
ACH-000278,-0.20118243169132588
ACH-000279,-0.24957824632168066
ACH-000280,-0.2639235216487234
ACH-000281,-0.13889277947309947
ACH-000288,-0.07036858335481028
ACH-000291,-0.2782729677424676
ACH-000293,-0.24861782932907855
ACH-000294,-0.18106212002305933
ACH-000295,-0.40405232363809207
ACH-000296,-0.17341786441598894
ACH-000302,-0.14890882509851153
ACH-000304,-0.30098853335924525
ACH-000307,-0.1835637724755263
ACH-000308,-0.1780626088634598
ACH-000310,-0.17397272733511812
ACH-000311,-0.2365686462542901
ACH-000312,-0.3615880192380712
ACH-000315,-0.12423835691208225
ACH-000316,-0.3425487287542525
ACH-000317,-0.2106332237344945
ACH-000318,-0.28392187504395583
ACH-000319,-0.3280964068627528
ACH-000320,-0.17892370536621127
ACH-000322,-0.1907468324492636
ACH-000323,-0.11421929636895277
ACH-000324,-0.3110844808958487
ACH-000329,-0.2408172202765987
ACH-000330,-0.15343431170713925
ACH-000331,-0.4389808674824418
ACH-000332,-0.21449378709239486
ACH-000334,-0.012193600893502715
ACH-000335,-0.1285390388775471
ACH-000336,-0.20067225430334532
ACH-000337,-0.21733112890250147
ACH-000338,-0.6122770635250664
ACH-000339,-0.09521114072361726
ACH-000341,-0.30699974900205323
ACH-000348,-0.23375801076119665
ACH-000350,-0.08161078592038724
ACH-000352,-0.2590535015796151
ACH-000356,-0.23459148380433625
ACH-000361,-0.07826869577911816
ACH-000362,-0.16878633348039812
ACH-000363,-0.3382097095679517
ACH-000364,-0.25548308077131177
ACH-000365,-0.21644603370304144
ACH-000366,-0.3180084803043933
ACH-000368,-0.1933395519373648
ACH-000374,-0.053898035499696725
ACH-000375,-0.294143996793533
ACH-000376,-0.3550261230905157
ACH-000381,-0.20208053150577968
ACH-000383,-0.21848253291178013
ACH-000387,-0.3762455165858371
ACH-000389,-0.2787829055451964
ACH-000390,-0.3002057091390233
ACH-000393,-0.3590444913708048
ACH-000395,-0.4667324797709746
ACH-000396,-0.1205577970934283
ACH-000397,-0.10034078489343833
ACH-000401,-0.00964298172099898
ACH-000402,-0.2861147260072538
ACH-000403,-0.26087023430152445
ACH-000404,-0.19589180759380484
ACH-000406,-0.20716282509140216
ACH-000407,-0.27538430972350963
ACH-000408,-0.23356848350281706
ACH-000410,-0.2821471666268512
ACH-000411,-0.4247545854142112
ACH-000414,-0.19596612841909394
ACH-000415,-0.21340429736140296
ACH-000416,-0.2678812777401645
ACH-000420,-0.3210554269191189
ACH-000421,-0.2734089283473673
ACH-000424,-0.09958796421182528
ACH-000425,-0.23734698428514084
ACH-000426,-0.2646012248542325
ACH-000427,-0.3322863429302493
ACH-000433,-0.2655261850446177
ACH-000435,0.018878135467095485
ACH-000436,-0.16373455086499605
ACH-000444,-0.34635503758999425
ACH-000445,-0.34304791579622496
ACH-000448,-0.2144443350581423
ACH-000450,-0.06932649490605419
ACH-000452,-0.11744201965465755
ACH-000454,-0.3224375578503648
ACH-000458,-0.2635485859687009
ACH-000459,-0.2071421767888321
ACH-000460,-0.31573505688539105
ACH-000461,-0.2752134953411263
ACH-000463,-0.33614051480535273
ACH-000464,-0.2216696976542536
ACH-000466,-0.1967772015608045
ACH-000467,-0.2816621039357439
ACH-000468,-0.3159884167959997
ACH-000469,-0.2278960767835159
ACH-000470,-0.4193667360106611
ACH-000471,-0.3249059671768013
ACH-000472,-0.2715138136480775
ACH-000473,-0.08425457194446087
ACH-000475,-0.25333649234344946
ACH-000476,-0.2197795528425163
ACH-000477,-0.5352598644469563
ACH-000479,-0.5631634822145044
ACH-000480,-0.08396600406899796
ACH-000481,-0.2816568786895464
ACH-000483,-0.2625435953297445
ACH-000484,-0.30513895451033257
ACH-000485,-0.14280315066726434
ACH-000486,-0.14723510475809545
ACH-000487,-0.22446663499304895
ACH-000488,-0.3087920634701161
ACH-000490,-0.2854544234347189
ACH-000491,-0.3645934123623631
ACH-000495,-0.41786283900014587
ACH-000496,-0.2134649613786061
ACH-000499,-0.10557739883551348
ACH-000500,-0.2589232120214309
ACH-000502,-0.1695171553866689
ACH-000503,-0.0404944921119992
ACH-000505,-0.235850364815769
ACH-000507,-0.32752272152596146
ACH-000510,-0.2446717939670695
ACH-000511,-0.3377654245992953
ACH-000512,-0.4693206687544017
ACH-000516,-0.2220793226947113
ACH-000517,-0.3063575352436415
ACH-000518,-0.10052858065832022
ACH-000520,-0.2275286357478422
ACH-000521,-0.35342071780350603
ACH-000522,-0.17809148856325258
ACH-000524,-0.27556431979148394
ACH-000527,-0.2709653082636025
ACH-000528,-0.4223321160285269
ACH-000537,-0.29878377166694176
ACH-000541,-0.10622259627484036
ACH-000542,-0.29568494128321715
ACH-000544,-0.30977307185935765
ACH-000545,-0.2106941235048203
ACH-000547,0.07872228760124189
ACH-000548,-0.3115597025593878
ACH-000549,-0.2650166695279306
ACH-000550,-0.1642232097456817
ACH-000552,-0.27191413796690644
ACH-000556,-0.19650667625453308
ACH-000557,-0.29729372752610755
ACH-000569,-0.1547708082501902
ACH-000570,-0.45384982757757003
ACH-000571,-0.2681193405341485
ACH-000573,-0.1992980854331685
ACH-000576,-0.3068535378277328
ACH-000579,-0.4248912813265623
ACH-000580,-0.18035350809841647
ACH-000584,-0.1902666814052988
ACH-000585,-0.12017356269276926
ACH-000588,-0.11124872387725418
ACH-000589,-0.14759018697335222
ACH-000591,-0.18923202591091776
ACH-000593,-0.3462844501585448
ACH-000600,-0.3203767648941904
ACH-000601,-0.2672287488934114
ACH-000605,-0.3706158582144375
ACH-000606,-0.1572138054313816
ACH-000608,-0.3530125693718303
ACH-000614,-0.283353946297476
ACH-000616,-0.1232842282846052
ACH-000618,-0.18313036978592806
ACH-000619,-0.15822867383374206
ACH-000620,-0.18757680700182852
ACH-000621,-0.23150305935457224
ACH-000622,-0.1945530147463572
ACH-000623,-0.09845095465255514
ACH-000624,-0.31490886971460824
ACH-000627,-0.3961068856772541
ACH-000630,-0.2257450329926923
ACH-000631,-0.24551520933723256
ACH-000632,-0.1031239521012582
ACH-000633,-0.2313171099633797
ACH-000637,-0.2409824285664127
ACH-000638,-0.14529276460169913
ACH-000646,-0.3465527607192009
ACH-000647,-0.17469277830336166
ACH-000648,-0.4240976261012387
ACH-000649,-0.3536265324499097
ACH-000651,-0.2396093083673706
ACH-000652,-0.19963232022547572
ACH-000653,-0.09066440810892352
ACH-000657,-0.2603274929711215
ACH-000658,-0.4003245220686297
ACH-000661,-0.2501518736994112
ACH-000662,-0.4365485612216525
ACH-000663,-0.18604748622378034
ACH-000665,-0.16214560779105955
ACH-000671,-0.21314027122137708
ACH-000672,-0.38107443741208097
ACH-000673,-0.19942227600216386
ACH-000676,-0.2197708341546929
ACH-000677,-0.28621178710558864
ACH-000681,-0.3485112538594544
ACH-000683,-0.293578085069416
ACH-000684,-0.12550384230171166
ACH-000688,-0.1958582389268366
ACH-000693,-0.18846009409269932
ACH-000694,-0.25591330031598897
ACH-000695,-0.253685370790076
ACH-000696,-0.1957211539547124
ACH-000697,-0.6059777185299474
ACH-000699,-0.2007338490585248
ACH-000701,-0.2314227619570691
ACH-000706,-0.18154639750190749
ACH-000711,-0.36416498406561226
ACH-000713,-0.2616642121811055
ACH-000714,-0.16736917006956795
ACH-000718,-0.3839192027604996
ACH-000720,-0.2242265877038927
ACH-000721,-0.3809034114475243
ACH-000724,-0.25214404622879283
ACH-000725,-0.2862094651932851
ACH-000732,-0.2737079228189843
ACH-000734,-0.2528919319383676
ACH-000735,-0.2264446996546045
ACH-000736,-0.2750136154462749
ACH-000738,-0.2598303342265942
ACH-000746,-0.4547727560903641
ACH-000747,-0.22635378073483936
ACH-000748,-0.3045676931674083
ACH-000753,-0.3091838281955689
ACH-000756,-0.5546691664310837
ACH-000757,-0.359849797102549
ACH-000758,-0.21537726697863646
ACH-000760,-0.24949400703070804
ACH-000762,-0.36476109692337183
ACH-000763,-0.2343375626301747
ACH-000764,-0.2787974573291798
ACH-000765,-0.14878566661407047
ACH-000766,-0.050774988618193316
ACH-000767,-0.22426310356985968
ACH-000768,-0.2334398204217249
ACH-000769,-0.3559948604859855
ACH-000770,-0.20868784665419174
ACH-000771,-0.04155320712540881
ACH-000773,-0.3303135461771799
ACH-000776,-0.3013214016031749
ACH-000777,-0.08551157910089162
ACH-000778,-0.2980259398824345
ACH-000781,-0.22364818259208424
ACH-000782,-0.1834612043401456
ACH-000783,-0.32211327698782954
ACH-000784,-0.27045530980967825
ACH-000785,-0.17240994601113155
ACH-000787,-0.2933915208835834
ACH-000788,-0.2247057727566888
ACH-000791,-0.1927259543789724
ACH-000792,-0.3055110489087209
ACH-000794,-0.189426886109702
ACH-000796,-0.2751419951477457
ACH-000798,-0.3916090705517871
ACH-000799,-0.38026340494933775
ACH-000800,-0.30142790452911683
ACH-000802,-0.1538333110040145
ACH-000804,-0.1902006967557584
ACH-000805,-0.4187420104772704
ACH-000809,-0.2620790445759741
ACH-000810,0.02398873076453313
ACH-000811,-0.2262196694711208
ACH-000817,-0.13880057964682035
ACH-000819,-0.1318535633165312
ACH-000820,-0.03687468161920028
ACH-000821,-0.3288589861902869
ACH-000822,-0.3282568864798157
ACH-000823,-0.18114665091218804
ACH-000824,-0.26676734368685584
ACH-000827,-0.13884808163774498
ACH-000829,-0.23651406296040275
ACH-000831,-0.08878184662042926
ACH-000832,-0.4930309618121055
ACH-000833,-0.3520168284788332
ACH-000834,-0.3311775964081192
ACH-000835,-0.21267770053672186
ACH-000836,-0.2176025364518384
ACH-000837,-0.18859953817160816
ACH-000838,-0.39952536898378016
ACH-000839,-0.28536866532752186
ACH-000840,-0.19754967163627213
ACH-000841,-0.3224938530757613
ACH-000843,-0.08237761721139021
ACH-000846,-0.217705475047216
ACH-000847,-0.09315982878481813
ACH-000848,-0.13897876176338025
ACH-000849,-0.33379449998484645
ACH-000851,-0.2981190988554717
ACH-000855,-0.15141878114889235
ACH-000856,-0.1892193543416524
ACH-000858,-0.344561683845364
ACH-000859,-0.11030886961719118
ACH-000861,-0.3385269541769097
ACH-000862,-0.28727614383657946
ACH-000865,-0.2347319603299627
ACH-000866,-0.23806634723431885
ACH-000867,-0.2469576724467214
ACH-000869,-0.1474268509365651
ACH-000872,-0.1642549880363986
ACH-000873,-0.5453830895151756
ACH-000876,-0.26926398423540965
ACH-000878,-0.27233641371147915
ACH-000880,-0.2888554818314367
ACH-000881,-0.08648280954575564
ACH-000882,-0.33757194982877964
ACH-000884,-0.3751876689317872
ACH-000885,-0.1880548694830754
ACH-000887,-0.21765883270990927
ACH-000889,-0.1059777845902986
ACH-000896,-0.239484235322401
ACH-000898,-0.15221310475881208
ACH-000900,-0.3054860140425025
ACH-000901,-0.24484945443750525
ACH-000905,-0.17481814477350804
ACH-000906,-0.18819280446942485
ACH-000907,-0.4805963980808645
ACH-000910,-0.2089057128136666
ACH-000911,-0.35319955949383497
ACH-000912,-0.26365922867488645
ACH-000913,-0.21519794680202525
ACH-000915,-0.23046967008750086
ACH-000916,-0.2356525282599187
ACH-000917,-0.2452609324183639
ACH-000920,-0.3631755398544505
ACH-000921,-0.1176182808893179
ACH-000924,-0.2338829900774182
ACH-000926,-0.2731857706068113
ACH-000928,-0.5043631814436883
ACH-000929,-0.4115989865705974
ACH-000932,-0.34629518588823605
ACH-000935,-0.12069959534794705
ACH-000936,-0.2384773267604209
ACH-000937,-0.21447587498961124
ACH-000938,-0.15770443567629386
ACH-000939,-0.14481581162129814
ACH-000941,-0.21260733920956815
ACH-000943,-0.2523709658917228
ACH-000946,-0.20086259239054494
ACH-000947,-0.16762157766136954
ACH-000948,-0.2288585656476844
ACH-000950,-0.3754190236711821
ACH-000953,-0.13478777663570304
ACH-000954,0.0222250383080612
ACH-000957,-0.24185322561967898
ACH-000958,-0.2465977430593456
ACH-000960,-0.22225025635754356
ACH-000963,-0.08535570404883941
ACH-000968,-0.3085571750787593
ACH-000969,-0.15519532587050155
ACH-000972,-0.05549398974434765
ACH-000973,-0.32331535115694066
ACH-000974,-0.2683466357923503
ACH-000978,-0.10146247490250043
ACH-000984,-0.2886015373174147
ACH-000986,-0.2905484398529909
ACH-000988,-0.3643395790852886
ACH-000993,-0.3474182787960342
ACH-000994,-0.3104287525360753
ACH-000996,-0.2908118486045466
ACH-001001,-0.20988116662137832
ACH-001020,-0.3299562611710223
ACH-001028,-0.36018124136018204
ACH-001031,-0.2408499089741997
ACH-001038,-0.14894333084216066
ACH-001048,-0.3729688298097767
ACH-001050,-0.18071746988647536
ACH-001053,-0.4120070848336361
ACH-001054,-0.3695863069915187
ACH-001061,-0.2229245284152585
ACH-001067,-0.21727980684565107
ACH-001075,-0.4132431280428121
ACH-001096,-0.3307449180477086
ACH-001111,-0.3597584060874607
ACH-001119,-0.4509031529898221
ACH-001128,0.27067736707460266
ACH-001134,-0.3119792281212752
ACH-001151,-0.2935033078666565
ACH-001163,-0.4868192139936269
ACH-001164,-0.011754243210820732
ACH-001183,-0.3251186597014114
ACH-001192,-0.2501833109673541
ACH-001193,-0.4119518251091577
ACH-001196,-0.32863090072367257
ACH-001197,-0.4066452036708344
ACH-001205,-0.06842588045792522
