,IL4R (3566)
ACH-000004,-0.01883072602337704
ACH-000005,-0.18682876196063666
ACH-000007,0.1737805194169378
ACH-000009,-0.0905879344962454
ACH-000011,0.00564222302923449
ACH-000012,-0.013828243713262646
ACH-000013,-0.220340809770376
ACH-000014,-0.11189812181298207
ACH-000015,-0.13573891651687844
ACH-000017,-0.13735757362386525
ACH-000018,0.022997108938653355
ACH-000019,0.055646418228864895
ACH-000021,-0.11318249839561237
ACH-000022,-0.0919493413323139
ACH-000025,-0.14636443785797576
ACH-000028,0.04939401015159113
ACH-000030,-0.0018176232304355773
ACH-000035,-0.2336524296903432
ACH-000036,0.04691312203096439
ACH-000037,0.00807466977515812
ACH-000039,-0.07820084519116548
ACH-000040,-0.08446861217454753
ACH-000041,-0.08030529669197896
ACH-000042,0.053551202978574484
ACH-000045,-0.09870886521880992
ACH-000047,-0.07864848749346535
ACH-000052,-0.10544477182521028
ACH-000053,-0.016270324751445717
ACH-000054,-0.08116624435894845
ACH-000055,-0.1370291567554336
ACH-000060,0.13225023646494993
ACH-000067,0.018134474833331044
ACH-000070,-0.02328560172607137
ACH-000075,-0.3950099940517108
ACH-000078,0.06452425029264974
ACH-000082,0.01617151677029961
ACH-000085,-0.00015553883570936988
ACH-000086,0.0816312462938519
ACH-000087,0.2041205252572432
ACH-000092,-0.14161879623779988
ACH-000095,-0.13054321705150826
ACH-000097,-0.050073992582145815
ACH-000098,-0.05807671767636593
ACH-000099,-0.05635689029904475
ACH-000108,-0.01953941664693854
ACH-000113,0.026228587557757404
ACH-000116,-0.0918799832688673
ACH-000118,-0.06496710996468492
ACH-000120,-0.11940484169855785
ACH-000123,-0.2559690567374165
ACH-000127,-0.16010898248454467
ACH-000128,-0.08225152114185695
ACH-000132,-0.12030497442795207
ACH-000133,-0.0016284974582848454
ACH-000137,-0.1537243555660726
ACH-000138,0.013624928851800878
ACH-000142,-0.05941193529021014
ACH-000143,0.04393443507595468
ACH-000146,-0.11052209586027277
ACH-000148,-0.13999009686958994
ACH-000150,-0.0425992022316856
ACH-000152,-0.0484510636887996
ACH-000153,-0.10089500635054624
ACH-000159,-0.13158154687258505
ACH-000160,0.04757557670608472
ACH-000163,-0.09604877655303196
ACH-000167,-0.3403239477816654
ACH-000168,-0.2580566187688028
ACH-000169,-0.020305335307673048
ACH-000178,-0.13962050705282758
ACH-000183,-0.19811564128656486
ACH-000188,0.07490106327056707
ACH-000189,-0.051184559846213465
ACH-000190,0.1540984137966658
ACH-000198,-0.0275053087492779
ACH-000203,-0.3730985327262061
ACH-000204,-0.051678510969778144
ACH-000206,0.051849811734197726
ACH-000207,-0.06223462596976372
ACH-000208,-0.04492693620629516
ACH-000210,-0.025961676621727787
ACH-000211,-0.006761963370057414
ACH-000215,-0.11833225745299206
ACH-000221,-0.021916241910549302
ACH-000222,-0.14023189839643208
ACH-000223,-0.12334011096109725
ACH-000226,-0.02601093323612357
ACH-000227,-0.04502800348528526
ACH-000228,-0.2738536621189816
ACH-000231,-0.09188625715809733
ACH-000232,-0.07863118908217152
ACH-000233,-0.054534291956682635
ACH-000234,-0.10434979772145857
ACH-000235,0.007083759474361927
ACH-000237,-0.03563293770793004
ACH-000238,0.045852684881878235
ACH-000242,-0.09599780869530268
ACH-000243,-0.06573501565141783
ACH-000244,-0.04707450486076705
ACH-000246,-0.06601679302695312
ACH-000248,-0.09806150616908707
ACH-000250,-0.042161565294953386
ACH-000251,-0.06788479329119182
ACH-000252,0.2093343234914993
ACH-000253,-0.13865325536406814
ACH-000255,-0.025480882447783102
ACH-000256,0.014777655236011709
ACH-000257,-0.16244422891830654
ACH-000258,-0.11266068964513667
ACH-000259,-0.04641162985572407
ACH-000260,-0.0628573410452681
ACH-000261,0.05712512721757584
ACH-000262,0.1564739167573184
ACH-000263,-0.11540425434572255
ACH-000264,-0.06931444519627401
ACH-000265,-0.07913819739479387
ACH-000266,-0.0011691574053053974
ACH-000272,0.035837572464312864
ACH-000274,-0.0697910647821115
ACH-000277,-0.036393650516313734
ACH-000278,-0.03761266994607384
ACH-000279,-0.06934159731706956
ACH-000280,-0.10409234184205517
ACH-000281,-0.016692821943470958
ACH-000288,-0.1933159584080316
ACH-000291,-0.0965304395075474
ACH-000293,-0.0019414317042142355
ACH-000294,-0.09428665244059846
ACH-000295,-0.13251094583877734
ACH-000296,-0.1568003084422663
ACH-000302,-0.043976984957464375
ACH-000304,-0.18174599862641524
ACH-000307,-0.07757027856659253
ACH-000308,-0.05835803869827175
ACH-000310,-0.015436359853257597
ACH-000311,0.014939409942550145
ACH-000312,-0.18729188750014572
ACH-000315,-0.04899232005684095
ACH-000316,-0.12789532793915012
ACH-000317,-0.07673470876441436
ACH-000318,0.09559442668843267
ACH-000319,0.05026711872265079
ACH-000320,0.11831959383418104
ACH-000322,0.14017269387269166
ACH-000323,-0.13929788507729887
ACH-000324,-0.07007816492663091
ACH-000329,-0.041548009042915404
ACH-000330,-0.08121896135912962
ACH-000331,-0.049504901456461456
ACH-000332,-0.07233994522677162
ACH-000334,-0.1932838483869509
ACH-000335,-0.237296365065864
ACH-000336,0.19240948885843906
ACH-000337,0.04318818269451631
ACH-000338,-0.03928807251389823
ACH-000339,-0.07225101763484655
ACH-000341,0.12949096082678854
ACH-000348,-0.07012038136935082
ACH-000350,-0.014446864236711363
ACH-000352,-0.13962189447753584
ACH-000356,-0.19766659983186674
ACH-000361,-0.13321499331869527
ACH-000362,0.031268800783841415
ACH-000363,-0.08971201542095343
ACH-000364,0.019687707144516974
ACH-000365,-0.17460318758224275
ACH-000366,-0.01243710429259356
ACH-000368,-0.03671668216821168
ACH-000374,-0.12687553266032614
ACH-000375,-0.19137851062216749
ACH-000376,0.023840857460054248
ACH-000381,-0.14014627162790716
ACH-000383,0.05146055830096016
ACH-000387,-0.07860235829841135
ACH-000389,-0.04207250001857171
ACH-000390,-0.11715196155301327
ACH-000393,-0.05393871425159805
ACH-000395,0.13077855427483942
ACH-000396,-0.158634505013433
ACH-000397,-0.20858631046694734
ACH-000401,-0.20607783811888244
ACH-000402,0.04573344104332276
ACH-000403,0.040970935362332636
ACH-000404,-0.14289919757504302
ACH-000406,-0.09636908405351008
ACH-000407,-0.0031550440579358736
ACH-000408,-0.1460541511441558
ACH-000410,-0.018950815509165518
ACH-000411,-0.11393873396343412
ACH-000414,-0.11108718357147897
ACH-000415,-0.07725189947795888
ACH-000416,0.03929090522214242
ACH-000420,-0.07411105935208542
ACH-000421,-0.14517251331857245
ACH-000424,-0.16364747180512054
ACH-000425,0.00670413745673401
ACH-000426,-0.07100614661588119
ACH-000427,-0.2148306911833524
ACH-000433,0.08397860224796354
ACH-000435,0.1997233549026484
ACH-000436,-0.13567105727494658
ACH-000444,-0.0478214736785724
ACH-000445,-0.07689745842981104
ACH-000448,-0.014944395453310545
ACH-000450,-0.05168260034306564
ACH-000452,-0.1630220305505806
ACH-000454,0.3166903911839551
ACH-000458,0.07950024154588091
ACH-000459,-0.05260659967049711
ACH-000460,-0.08473440689301515
ACH-000461,-0.08798463687276865
ACH-000463,0.028356438466970856
ACH-000464,-0.024975522424700046
ACH-000466,-0.20775538738824498
ACH-000467,0.17627957229232422
ACH-000468,-0.028713335101485563
ACH-000469,-0.17266385027780926
ACH-000470,-0.05970272333083902
ACH-000471,-0.00653732537298589
ACH-000472,-0.1815527975655064
ACH-000473,-0.09803046998471132
ACH-000475,-0.005606816245563621
ACH-000476,-0.0897214873626719
ACH-000477,-0.16127491704413524
ACH-000479,-0.3245448479082541
ACH-000480,-0.06069079292130245
ACH-000481,-0.063709713510954
ACH-000483,-0.16669334393541066
ACH-000484,0.07276176503244475
ACH-000485,-0.09710401589208337
ACH-000486,-0.10471126010272756
ACH-000487,0.097832734483684
ACH-000488,-0.023696807117973333
ACH-000490,0.03671477017081224
ACH-000491,-0.0157295517808196
ACH-000495,-0.1798023931993859
ACH-000496,-0.0794331480195584
ACH-000499,-0.08574342900488569
ACH-000500,0.5015004563735983
ACH-000502,-0.04210993684201506
ACH-000503,-0.31506132530461034
ACH-000505,-0.12619302580460887
ACH-000507,-0.10165679416441006
ACH-000510,-0.17371555116637485
ACH-000511,-0.1064711306683834
ACH-000512,-0.1913779825816144
ACH-000516,-0.03540551949361236
ACH-000517,-0.06591668843307301
ACH-000518,0.1063244901555065
ACH-000520,-0.07427806100908696
ACH-000521,-0.08947529904822593
ACH-000522,-0.10026031529724116
ACH-000524,-0.11082038975911414
ACH-000527,-0.08393703985872436
ACH-000528,-0.10640121119444193
ACH-000537,-0.10456228231929417
ACH-000541,-0.3205816758580225
ACH-000542,-0.019758598879600804
ACH-000544,-0.05287600694054085
ACH-000545,0.0748928375816583
ACH-000547,-0.21258358200083854
ACH-000548,-0.0004503319134572278
ACH-000549,0.08599297749526501
ACH-000550,-0.07868132813535074
ACH-000552,-0.06718980814542362
ACH-000556,-0.127806202813017
ACH-000557,-0.15128838432516253
ACH-000569,-0.20880083823946888
ACH-000570,-0.053229247701048366
ACH-000571,-0.06716738599546812
ACH-000573,-0.007266069595210505
ACH-000576,-0.03790734323479223
ACH-000579,-0.18822863290719705
ACH-000580,-0.3056707180436149
ACH-000584,-0.1876566363062261
