,QRFPR (84109)
ACH-000464,-0.15171265724603505
ACH-000466,-0.005989909754095635
ACH-000467,0.02623794552759869
ACH-000468,-0.1861905830870949
ACH-000469,-0.022176828055275263
ACH-000470,-0.2387924011343369
ACH-000471,-0.0254128283575794
ACH-000472,-0.01237797186636235
ACH-000473,0.0061612777660355065
ACH-000475,-0.1229477060218249
ACH-000476,0.004427591253830231
ACH-000477,-0.15941963998055986
ACH-000479,-0.11800671705116485
ACH-000480,0.05212941451478047
ACH-000481,-0.06085108329231509
ACH-000483,-0.050727258651429526
ACH-000484,-0.08455348653054788
ACH-000485,-0.1420982279516988
ACH-000486,-0.02368619097087941
ACH-000487,-0.11358978979842638
ACH-000488,-0.12667129042472242
ACH-000490,0.000289247651390969
ACH-000491,-0.2080482379893368
ACH-000495,0.10880175897857278
ACH-000496,-0.09273315670137088
ACH-000499,0.20001270567734786
ACH-000500,0.0465358013971661
ACH-000502,-0.0070372637839386295
ACH-000503,-0.08323732146029178
ACH-000505,-0.11606534621034993
ACH-000507,-0.1362516745600165
ACH-000510,-0.04476607285482788
ACH-000511,-0.14293953575064192
ACH-000512,-0.13215169747841873
ACH-000516,-0.06246313501291938
ACH-000517,-0.1165817909641928
ACH-000518,-0.09750157138953468
ACH-000520,-0.053548426822277465
ACH-000521,0.10174703730765516
ACH-000522,-0.09032727100644718
ACH-000524,-0.1671739928959136
ACH-000527,-0.06968415600458366
ACH-000528,-0.09200651786300174
ACH-000537,-0.006978886757879018
ACH-000541,-0.10125505598120277
ACH-000542,-0.1207665583096306
ACH-000544,-0.032475922925183136
ACH-000545,-0.07538346926422626
ACH-000547,-0.2910450433962119
ACH-000548,-0.09323693518403273
ACH-000549,-0.20793722535710707
ACH-000550,-0.08638548745948395
ACH-000552,0.045488516938566974
ACH-000556,-0.06198321612950011
ACH-000557,-0.04865365364713088
ACH-000569,-0.08238286119442942
ACH-000570,-0.03872420851780238
ACH-000571,-0.04100605796306661
ACH-000573,-0.08818603210196027
ACH-000576,0.003976641272080504
ACH-000579,0.046558899023295484
ACH-000580,-0.15277255375744514
ACH-000584,-0.07053757761195617
ACH-000585,-0.05685401382749498
ACH-000588,0.09979477477190654
ACH-000589,-0.0800745879868993
ACH-000591,-0.17661039707026535
ACH-000593,-0.049759331091531536
ACH-000600,-0.12605190238000452
ACH-000601,-0.05978001564393046
ACH-000605,0.052032567131826295
ACH-000606,-0.0029031915229254905
ACH-000608,-0.07081720158146343
ACH-000614,0.0887782345852412
ACH-000616,-0.15022199402186018
ACH-000618,-0.13719078156437106
ACH-000619,-0.02885614806076453
ACH-000620,-0.10303741380127393
ACH-000621,-0.05218699969983218
ACH-000622,-0.12498916011941512
ACH-000623,-0.03999995845534536
ACH-000624,-0.013252799670842105
ACH-000627,0.027236806057377445
ACH-000630,-0.1309804775431226
ACH-000631,0.1480280368423202
ACH-000632,-0.037289253562428036
ACH-000633,-0.01570702302747409
ACH-000637,0.011721785169797284
ACH-000638,0.004540698932277482
ACH-000646,-0.07322012229487378
ACH-000647,-0.11974932815923298
ACH-000648,-0.2416466549020629
ACH-000649,-0.017794346188258817
ACH-000651,-0.08977605236405739
ACH-000652,0.043127340665576525
ACH-000653,-0.11554945286106626
ACH-000657,-0.03279681110834089
ACH-000658,-0.1906742029219212
ACH-000661,-0.0464500769077496
ACH-000662,0.0007742472705202242
ACH-000663,-0.0003306316767522176
ACH-000665,-0.1453164211344148
ACH-000671,0.011995369383315451
ACH-000672,-0.062455880589822
ACH-000673,-0.13842580272397645
ACH-000676,-0.03675587952201869
ACH-000677,-0.11798719774773915
ACH-000681,0.16257216921951104
ACH-000683,-0.005811197651447049
ACH-000684,-0.097705908618411
ACH-000688,-0.0195957078155142
ACH-000693,-0.03706844090803376
ACH-000694,-0.14797535591201633
ACH-000695,0.2347226095104731
ACH-000696,-0.07896012626871017
ACH-000697,-0.03532795541011507
ACH-000699,-0.07617692618634428
ACH-000701,0.014731742678966047
ACH-000706,-0.08974582213730993
ACH-000711,-0.07207285913773889
ACH-000713,0.0019343476807995074
ACH-000714,-0.03101018084546588
ACH-000718,-0.02132321086521615
ACH-000720,-0.11235392717367744
ACH-000721,-0.005972973211639551
ACH-000724,-0.16727640571911132
ACH-000725,-0.12750563221338138
ACH-000732,0.051917086443104735
ACH-000734,-0.08116417506695936
ACH-000735,-0.08655007872458019
ACH-000736,-0.09317402149400378
ACH-000738,-0.1270513983504093
ACH-000746,-0.06927326700142285
ACH-000747,-0.11008301868881724
ACH-000748,-0.0755917774541554
ACH-000753,-0.05418499082868228
ACH-000756,0.008189284866958716
ACH-000757,0.034881243184884614
ACH-000758,0.025028253333875854
ACH-000760,-0.07188081749650647
ACH-000762,0.07186213478289047
ACH-000763,-0.19374024427683467
ACH-000764,-0.08807384603282711
ACH-000765,2.307396713358541e-05
ACH-000766,-0.09938456052799063
ACH-000767,0.02092826370383623
ACH-000768,-0.06363357055756153
ACH-000769,-0.2989067673398818
ACH-000770,-0.10409649457265162
ACH-000771,-0.01580423500975284
ACH-000773,-0.15534719402759678
ACH-000776,-0.08606647484062724
ACH-000777,-0.018663741056697884
ACH-000778,-0.11686031981618245
ACH-000781,-0.016983004910349358
ACH-000782,0.13818134658712242
ACH-000783,-0.10901400638462484
ACH-000784,-0.030278043489260883
ACH-000785,-0.17094814436437336
ACH-000787,-0.22545326444766206
ACH-000788,-0.08340512477286419
ACH-000791,-0.060569870578042376
ACH-000792,-0.10338589035144907
ACH-000794,-0.10401346121763204
ACH-000796,-0.15923399940881242
ACH-000798,-0.023979783015569276
ACH-000799,-0.13523536340909645
ACH-000800,-0.15255909588355526
ACH-000802,-0.07962518219508867
ACH-000804,0.04101994728881117
ACH-000805,0.12082121473657062
ACH-000809,-0.021619036435552567
ACH-000810,0.13098767358618954
ACH-000811,-0.01816753084769852
ACH-000817,-0.15629261464900426
ACH-000819,-0.1478898962340487
ACH-000820,-0.8295229003873946
ACH-000821,0.049585939292983806
ACH-000822,-0.03556563620332258
ACH-000823,-0.14618980473599813
ACH-000824,-0.08333726583826997
ACH-000827,-0.11097775536825116
ACH-000829,-0.1797890399011364
ACH-000831,0.028747046828711726
ACH-000832,0.03843479794006189
ACH-000833,0.1218977920481146
ACH-000834,-0.07294158649963209
ACH-000835,-0.05997559939907201
ACH-000836,0.01930287129344311
ACH-000837,-0.023813903415310412
ACH-000838,0.1377942684618037
ACH-000839,-0.015282739256126478
ACH-000840,-0.08643332088602391
ACH-000841,-0.026781886010548227
ACH-000843,0.00848537675521559
ACH-000846,-0.05247140162643963
ACH-000847,-0.4094033420436854
ACH-000848,0.07248358147062965
ACH-000849,-0.13180881528124727
ACH-000851,-0.06721722863792005
ACH-000855,-0.20164296143016053
ACH-000856,-0.17740346336520374
ACH-000858,0.008687859235912044
ACH-000859,0.13048917799503598
ACH-000861,-0.1455062985634422
ACH-000862,0.0582055591197257
ACH-000865,-0.05588901363596754
ACH-000866,-0.11729911145201075
ACH-000867,-0.07546410739746305
ACH-000869,0.09518691583595447
ACH-000872,-0.06846321025860934
ACH-000873,-0.060818036762814436
ACH-000876,-0.18951645102932002
ACH-000878,-0.18623488747898076
ACH-000880,0.0609675109704321
ACH-000881,-0.16912866315099406
ACH-000882,0.09313603708465877
ACH-000884,-0.04232228818557665
ACH-000885,0.014961948599040872
ACH-000887,-0.09458798502809597
ACH-000889,0.031027727828575644
ACH-000896,-0.14998295571144132
ACH-000898,0.0828772593121934
ACH-000900,-0.10595206489865146
ACH-000901,-0.1283144555349407
ACH-000905,-0.048611051910594665
ACH-000906,-0.1730568430780126
ACH-000907,0.033012237935461264
ACH-000910,-0.07938164936034195
ACH-000911,0.0502660084057812
ACH-000912,-0.002711990229931623
ACH-000913,0.012214883872946577
ACH-000915,-0.09445734629823777
ACH-000916,-0.08137740434001342
ACH-000917,-0.21847837455515826
ACH-000920,-0.20208165476681506
ACH-000921,-0.04797244639949778
ACH-000924,-0.21933431699575004
ACH-000926,-0.02728829609052982
ACH-000928,0.0006256996813159238
ACH-000929,0.06645243348729751
ACH-000932,0.09883279019815054
ACH-000935,-0.05904823634062119
ACH-000936,-0.008976620385758336
ACH-000937,-0.0803645318966106
ACH-000938,-0.21895621694797915
ACH-000939,0.20992707354952572
ACH-000941,-0.038487782717538915
ACH-000943,-0.13440143782311426
ACH-000946,-0.08378260579732978
ACH-000947,-0.04386392495342109
ACH-000948,-0.09255347600868513
ACH-000950,0.05962224422855575
ACH-000953,-0.10813798553103124
ACH-000954,-0.4361209375954716
ACH-000957,-0.05474977696967995
ACH-000958,-0.3429049075168136
ACH-000960,-0.11214430956477718
ACH-000963,-0.1220834270561874
ACH-000968,-0.0714382177448575
ACH-000969,-0.13095687954985
ACH-000972,-0.2749305372602933
ACH-000973,-0.06974448722520164
ACH-000974,-0.03719983336665144
ACH-000978,-0.12363734279928193
ACH-000984,0.052358032252293726
ACH-000986,-0.17830732129803578
ACH-000988,0.16554079764531046
ACH-000993,0.1404185617523481
ACH-000994,-0.08818935376281263
ACH-000996,-0.0603232114067428
ACH-001001,-0.02843345217051942
ACH-001020,-0.07328031346891707
ACH-001028,-0.06955556237480652
ACH-001031,-0.0914283025895616
ACH-001038,-0.006052294845932365
ACH-001048,0.05077599224565303
ACH-001050,-0.032569044433832836
ACH-001053,-0.08821789829337785
ACH-001054,-0.16161342779881965
ACH-001061,-0.029235159535885194
ACH-001067,0.007659727412432669
ACH-001075,0.0341415326097946
ACH-001096,-0.09241190570100596
ACH-001111,-0.14704782234658148
ACH-001119,-0.07089645756719491
ACH-001128,-0.06512623311537373
ACH-001134,0.03479859110354
ACH-001151,-0.08582829305249512
ACH-001163,-0.03421066530431163
ACH-001164,0.08593740623489655
ACH-001183,-0.0964927229908453
ACH-001192,-0.3339171482132205
ACH-001193,-0.2501913255332605
ACH-001196,0.03114387594280638
ACH-001197,-0.2239116319224484
ACH-001205,-0.005489870472257426
ACH-001211,-0.16242179593036074
ACH-001212,-0.05015770039866082
ACH-001228,0.07577766616069441
ACH-001232,0.0008098885467847091
ACH-001239,0.11276542310612404
ACH-001270,-0.1267361645259666
ACH-001274,-0.07777656947921559
ACH-001275,0.0012900602914148805
ACH-001277,-0.300608629449589
ACH-001278,-0.06531147879694066
ACH-001280,0.07930451090139841
ACH-001283,-0.05874041561991721
ACH-001289,0.1170345654792044
ACH-001300,0.18451321069904106
ACH-001301,-0.001196738205421976
ACH-001302,-0.0005623941537560649
ACH-001306,-0.02443429018393784
ACH-001318,-0.15629022935462636
ACH-001322,-0.40376689083964906
ACH-001328,-0.07906231164368567
ACH-001332,-0.14710253467480802
ACH-001336,0.0638233879292193
ACH-001346,-0.17288631312233452
ACH-001353,-0.011563772716371077
ACH-001354,0.014956614057674275
ACH-001367,-0.246548869659878
ACH-001368,-0.049225489981135725
ACH-001374,-0.09500887819968397
ACH-001377,-0.08225251440005107
ACH-001380,-0.07131407535606152
ACH-001391,-0.1807053209564176
ACH-001408,0.08372440028098194
ACH-001430,0.05784151747464303
ACH-001431,-0.13454449542827907
ACH-001450,0.039016896119368115
ACH-001496,-0.13473936272625345
ACH-001500,-0.12965093010573178
ACH-001523,-0.1114480321005146
ACH-001532,-0.07759127514230024
ACH-001550,-0.11523795752013805
ACH-001552,-0.31592954272909235
ACH-001554,-0.12382462491482114
ACH-001654,-0.08254706422226378
ACH-001735,-0.15955459516752732
ACH-001736,-0.13560833682370108
ACH-001737,-0.09332516970574264
ACH-001740,-0.1955462972261872
ACH-001745,-0.2045093532662612
ACH-001765,-0.1956820717359469
