,MAP7D1 (55700)
ACH-000198,-0.21701594976931365
ACH-000203,-0.08015865673054502
ACH-000204,-0.17474759640992168
ACH-000206,-0.09967576810068128
ACH-000207,-0.0757429802693546
ACH-000208,-0.12610457562223018
ACH-000210,-0.3796661700953701
ACH-000211,0.02931261654455193
ACH-000215,-0.12462213986943027
ACH-000221,-0.060805653627379275
ACH-000222,-0.0529882479304788
ACH-000223,-0.01491863954090982
ACH-000226,-0.14634267490198954
ACH-000227,0.2135568539933136
ACH-000228,0.03646500382272831
ACH-000231,-0.049730181504103535
ACH-000232,0.005466701902382432
ACH-000233,-0.14215543142449827
ACH-000234,-0.1049170997600378
ACH-000235,0.024534631542725
ACH-000237,0.013801299247494023
ACH-000238,-0.17216929313078266
ACH-000242,0.14793330094667329
ACH-000243,-0.04526166010652589
ACH-000244,-0.16854043057816614
ACH-000246,-0.08838923725828209
ACH-000248,-0.26697531192630863
ACH-000250,-0.06299114476772788
ACH-000251,-0.242983779167311
ACH-000252,0.14679101896409966
ACH-000253,-0.11132606288162422
ACH-000255,0.17178654361014772
ACH-000256,0.014344380114601984
ACH-000257,-0.23683228919977756
ACH-000258,-0.012691964574771522
ACH-000259,-0.03306166761506354
ACH-000260,-0.0700686924283267
ACH-000261,-0.09982505669914588
ACH-000262,0.07707904604774707
ACH-000263,-0.0809942731118329
ACH-000264,-0.06412460268702337
ACH-000265,0.06603409316591068
ACH-000266,-0.007811903264969181
ACH-000272,-0.19503974427175808
ACH-000274,-0.13744420956505413
ACH-000277,-0.09553766942470464
ACH-000278,-0.1924797057959932
ACH-000279,-0.12869774365731276
ACH-000280,-0.08849124785928382
ACH-000281,0.061945742277739364
ACH-000288,-0.056473582681874086
ACH-000291,-0.09762365044950698
ACH-000293,-0.0246157019016984
ACH-000294,0.05667833736303226
ACH-000295,0.013216288399130279
ACH-000296,-0.3179954890408544
ACH-000302,-0.21358800948725665
ACH-000304,-0.10419146211484002
ACH-000307,-0.2473731208836885
ACH-000308,-0.12054360690674908
ACH-000310,-0.2556144057539614
ACH-000311,-0.08408203264911986
ACH-000312,-0.1465368786188603
ACH-000315,-0.19325695148694716
ACH-000316,-0.008664001708826882
ACH-000317,-0.3062218279996265
ACH-000318,-0.1185696733548407
ACH-000319,0.06386959304405512
ACH-000320,-0.04579276913212065
ACH-000322,-0.16450915424584445
ACH-000323,-0.16501654084245698
ACH-000324,-0.06900914894922405
ACH-000329,-0.08350776402043622
ACH-000330,-0.2457294871441377
ACH-000331,-0.1039999108521219
ACH-000332,-0.03003688770071623
ACH-000334,-0.0033634162384074857
ACH-000335,-0.13788387158192406
ACH-000336,-0.30145486464788696
ACH-000337,0.051700537644972726
ACH-000338,-0.2740577195360452
ACH-000339,-0.04977430020664797
ACH-000341,0.09884397384308256
ACH-000348,-0.034685734173833666
ACH-000350,-0.030779564042417443
ACH-000352,0.029405942944759993
ACH-000356,-0.3028362023625885
ACH-000361,0.0172785902722017
ACH-000362,-0.2252539329474139
ACH-000363,-0.060556475454166016
ACH-000364,-0.14543271297865382
ACH-000365,-0.06022510405224106
ACH-000366,-0.008588474516587629
ACH-000368,-0.03334378027753857
ACH-000374,-0.17384690022810045
ACH-000375,-0.1730225434408256
ACH-000376,-0.0836584169069371
ACH-000381,-0.040592834687585816
ACH-000383,-0.13108402469277128
ACH-000387,-0.15799721369703054
ACH-000389,-0.09891346314231912
ACH-000390,-0.11109202339281522
ACH-000393,-0.03790504381062956
ACH-000395,-0.2790256063822332
ACH-000396,-0.30389890318421753
ACH-000397,0.04334770286869824
ACH-000401,0.07657320239239143
ACH-000402,-0.07639463470294942
ACH-000403,-0.044194471637643035
ACH-000404,-0.003140667095207025
ACH-000406,-0.16961990407489644
ACH-000407,-0.06573233414486357
ACH-000408,-0.3131320382757055
ACH-000410,-0.06978604751181593
ACH-000411,-0.02143344377769949
ACH-000414,-0.08956076565397314
ACH-000415,-0.13145692567516395
ACH-000416,-0.03797656499846259
ACH-000420,-0.22071681565724466
ACH-000421,-0.021568670633962245
ACH-000424,-0.04313232424612709
ACH-000425,-0.10096923490289234
ACH-000426,-0.08304123953868027
ACH-000427,-0.06460617030647843
ACH-000433,0.2293687632089103
ACH-000435,0.2856036169090745
ACH-000436,-0.17269708480044704
ACH-000444,-0.16546050587143324
ACH-000445,0.017058076460651113
ACH-000448,-0.06708315845206436
ACH-000450,0.010920476520878674
ACH-000452,-0.0667015822881743
ACH-000454,-0.2541524536609329
ACH-000458,-0.16315718807209265
ACH-000459,-0.21671300736605226
ACH-000460,-0.06883659647584904
ACH-000461,-0.18579488288156012
ACH-000463,-0.0200407928735474
ACH-000464,-0.022297974016532496
ACH-000466,-0.16810376144751746
ACH-000467,-0.051101142729162934
ACH-000468,-0.12587460067664602
ACH-000469,-0.14399165447397352
ACH-000470,0.04675831958836036
ACH-000471,-0.1388787143425773
ACH-000472,-0.01708719039094215
ACH-000473,0.014826274086834922
ACH-000475,-0.12474705191580228
ACH-000476,-0.09443759443669476
ACH-000477,0.005585031189459074
ACH-000479,-0.07711606914787053
ACH-000480,-0.1926553251470389
ACH-000481,0.026483310586100973
ACH-000483,-0.04056866757125086
ACH-000484,-0.08283087158519897
ACH-000485,0.02740015023414541
ACH-000486,0.0758675308411966
ACH-000487,-0.17020543126888635
ACH-000488,-0.07777668426795199
ACH-000490,-0.04314858927281698
ACH-000491,0.08939037690231974
ACH-000495,-0.061211915545845465
ACH-000496,-0.00966713402110771
ACH-000499,0.00019322182689232952
ACH-000500,-0.08634333705109677
ACH-000502,-0.06003637470917305
ACH-000503,0.11053226895207993
ACH-000505,-0.07014844444748111
ACH-000507,-0.053550667302512935
ACH-000510,-0.2769223385826149
ACH-000511,0.08074024685512614
ACH-000512,-0.5363390857895775
ACH-000516,-0.010888020138397523
ACH-000517,-0.05712088303790705
ACH-000518,-0.0860780422255641
ACH-000520,0.13654222967366395
ACH-000521,-0.03412879250014258
ACH-000522,-0.09741214202050713
ACH-000524,-0.1547500815157846
ACH-000527,-0.028085820717873557
ACH-000528,-0.01992218129338679
ACH-000537,-0.0009863922496573892
ACH-000541,-0.027831429465139286
ACH-000542,-0.008838713579269995
ACH-000544,0.017599980206147375
ACH-000545,-0.21584870591844865
ACH-000547,-0.0925179319078823
ACH-000548,0.12410480372259848
ACH-000549,-0.07257050319761509
ACH-000550,-0.08236601008115067
ACH-000552,-0.1315297343616697
ACH-000556,0.06793058612977679
ACH-000557,-0.13129494168983413
ACH-000569,-0.10052476252891347
ACH-000570,-0.0012218356090793574
ACH-000571,0.016373393314474616
ACH-000573,-0.28152078454201857
ACH-000576,-0.16672376677196454
ACH-000579,-0.032522968353179506
ACH-000580,-0.058933288515378164
ACH-000584,-0.005618185940797744
ACH-000585,-0.11410394406414236
ACH-000588,-0.05090328695404015
ACH-000589,-0.13902634437617178
ACH-000591,-0.0010357935825854848
ACH-000593,-0.062102044940206325
ACH-000600,-0.1669252111894466
ACH-000601,0.125735914707426
ACH-000605,-0.2711744560525295
ACH-000606,-0.06814024108296474
ACH-000608,-0.02503008793150837
ACH-000614,-0.2610122258203989
ACH-000616,-0.08272584401679922
ACH-000618,-0.0579401472691391
ACH-000619,0.06159157473516243
ACH-000620,-0.12403496648784322
ACH-000621,-0.08217720177734489
ACH-000622,0.021657785205013727
ACH-000623,0.09692517784474396
ACH-000624,-0.11398454236851728
ACH-000627,0.033277735984362636
ACH-000630,-0.2085906946289601
ACH-000631,-0.3414100190908865
ACH-000632,-0.11580914672796637
ACH-000633,-0.0393819911078008
ACH-000637,0.09675940760758392
ACH-000638,-0.21767440162587487
ACH-000646,-0.0855699206518682
ACH-000647,-0.026893350608685043
ACH-000648,-0.12507994755616456
ACH-000649,-0.08109371538931259
ACH-000651,-0.05893737348676111
ACH-000652,-0.2285957688694279
ACH-000653,-0.12321650906825993
ACH-000657,-0.15179907224159167
ACH-000658,-0.08653496386603679
ACH-000661,-0.05510065665577767
ACH-000662,0.06448418532274051
ACH-000663,-0.2812615110425977
ACH-000665,0.02449982718837089
ACH-000671,-0.21476704709400152
ACH-000672,-0.23296659821484225
ACH-000673,-0.10495126088214443
ACH-000676,-0.20092954701483615
ACH-000677,-0.022485209398283475
ACH-000681,0.045815808661346304
ACH-000683,-0.07264067726914397
ACH-000684,-0.09182174897303973
ACH-000688,0.2160364379513961
ACH-000693,-0.05878199261568241
ACH-000694,-0.08470343845736475
ACH-000695,-0.24069232389436204
ACH-000696,-0.0036114789411906454
ACH-000697,-0.3639815230091468
ACH-000699,-0.20343333528010066
ACH-000701,-0.060775264256533026
ACH-000706,-0.04260086481788032
ACH-000711,-0.08545917278843397
ACH-000713,-0.2591599301317489
ACH-000714,-0.0634469180414584
ACH-000718,-0.01436005463428415
ACH-000720,-0.005101026553953814
ACH-000721,-0.06694255864068842
ACH-000724,-0.15021418132199968
ACH-000725,0.03283925185399535
ACH-000732,-0.030557612398758607
ACH-000734,-0.09970237033961883
ACH-000735,-0.10689682338987416
ACH-000736,-0.06532310106989042
ACH-000738,-0.001943557089077112
ACH-000746,-0.06916834256773421
ACH-000747,-0.02107153493069953
ACH-000748,-0.08426217973293362
ACH-000753,-0.019669748663230558
ACH-000756,0.2615216288339545
ACH-000757,-0.07851116908962355
ACH-000758,-0.234567787165172
ACH-000760,0.00935131668500888
ACH-000762,-0.22650563133819154
ACH-000763,-0.14147717894765913
ACH-000764,0.09176935036654092
ACH-000765,-0.2794807952344364
ACH-000766,-0.056247513947815186
ACH-000767,-0.15895551791029716
ACH-000768,-0.07754003285528455
ACH-000769,-0.14441939715947713
ACH-000770,-0.0398054206988488
ACH-000771,0.07818586968923158
ACH-000773,-0.032135151532537966
ACH-000776,0.1581978053304266
ACH-000777,-0.09999019848379674
ACH-000778,-0.1010320895159077
ACH-000781,-0.061534855043852574
ACH-000782,-0.05546438135118495
ACH-000783,0.02402659467163956
ACH-000784,-0.08565663998244757
ACH-000785,0.05827368620752722
ACH-000787,-0.12182922550012015
ACH-000788,-0.17086819339201822
ACH-000791,-0.1266475538294996
ACH-000792,0.011869331599425943
ACH-000794,-0.06895829751079126
ACH-000796,-0.02327857121177876
ACH-000798,0.000631344024520169
ACH-000799,-0.13521734251853273
ACH-000800,0.2228345292634307
ACH-000802,-0.0784447496303196
ACH-000804,-0.038840561504832484
ACH-000805,0.01056913252588728
ACH-000809,-0.012647872785277669
ACH-000810,-0.12169574675741833
ACH-000811,-0.0951653011965311
ACH-000817,0.08656456009365515
ACH-000819,0.005358863106620709
ACH-000820,-0.10455489665855028
ACH-000821,0.061026468840211415
ACH-000822,-0.17672493080320587
ACH-000823,0.05673324134761607
ACH-000824,-0.09533295603411687
ACH-000827,0.06102265435474547
ACH-000829,-0.257108521300635
ACH-000831,-0.1197333546252367
ACH-000832,0.0002397290875129897
ACH-000833,0.027172818695549442
ACH-000834,0.09008661352719256
ACH-000835,-0.12155400553696415
ACH-000836,-0.15576924805756015
ACH-000837,-0.168722437453783
ACH-000838,0.12284333296399645
ACH-000839,-0.02614081412499679
ACH-000840,0.059322630450288
ACH-000841,0.06271304318011985
ACH-000843,0.010033329667920164
ACH-000846,-0.1709568305658076
ACH-000847,-0.20974391885273375
ACH-000848,-0.12545238631937794
ACH-000849,-0.015118354628249231
ACH-000851,-0.2741853189780607
ACH-000855,-0.0946300823110683
ACH-000856,-0.06480930226485616
ACH-000858,0.059702978449397724
ACH-000859,0.026711114721789952
ACH-000861,0.03819431545950748
ACH-000862,0.016332889545775206
ACH-000865,-0.05760706228535228
ACH-000866,-0.05015239266557021
ACH-000867,0.041102582110205926
ACH-000869,-0.28014561815909944
ACH-000872,0.03884888042489695
ACH-000873,0.040627003993243614
ACH-000876,-0.14843467884680886
ACH-000878,0.13637689787093327
ACH-000880,0.14137019628280045
ACH-000881,0.005611587993231878
ACH-000882,-0.2277414219700212
ACH-000884,-0.0846256170506516
ACH-000885,-0.06972037927426585
ACH-000887,-0.13527964509104873
ACH-000889,-0.029329162534410244
ACH-000896,0.047009862829781236
ACH-000898,-0.1356052856558461
ACH-000900,0.03018887965061277
ACH-000901,-0.14548141686164426
ACH-000905,-0.0574571131406304
ACH-000906,-0.06906612567822905
ACH-000907,-0.022748255451226482
ACH-000910,-0.05468285913367305
ACH-000911,-0.13570944576939326
ACH-000912,0.2726071857326401
ACH-000913,0.07318471595863553
ACH-000915,-0.207602552118608
ACH-000916,0.03856508650684256
ACH-000917,-0.06588236008944473
ACH-000920,-0.23359812044028336
ACH-000921,-0.034371260710630534
ACH-000924,-0.03470355114805721
ACH-000926,-0.27369488270667697
ACH-000928,0.002405226765917992
ACH-000929,0.3249070433497766
ACH-000932,-0.05702390467202222
ACH-000935,-0.08651789895226303
ACH-000936,-0.1738190064287263
ACH-000937,-0.0941127825541595
ACH-000938,-0.07860764897653699
ACH-000939,-0.17805040966646274
ACH-000941,0.11225042898313434
ACH-000943,0.03637747984791579
ACH-000946,-0.10765502953121628
ACH-000947,-0.08296334946274274
ACH-000948,-0.13369333802467367
ACH-000950,-0.11126573208565914
ACH-000953,-0.11338925886264982
ACH-000954,0.025869428786415884
ACH-000957,0.14272704674539688
ACH-000958,0.0011548348532417114
ACH-000960,-0.047580400815153606
ACH-000963,-0.12051277952830408
ACH-000968,-0.0339719079358643
ACH-000969,-0.07974686413752125
ACH-000972,-0.01250296359206016
ACH-000973,-0.01102140527796914
ACH-000974,-0.1114319360444668
ACH-000978,-0.03632307568190615
ACH-000984,-0.07908986615884282
ACH-000986,-0.12340136021647805
ACH-000988,-0.06395929359031656
ACH-000993,-0.12874717681308714
ACH-000994,0.1088299503294321
ACH-000996,-0.17746750089993274
ACH-001001,0.00273080182146385
ACH-001020,0.03524491873991057
ACH-001028,-0.009742442338650131
ACH-001031,-0.1326390668161802
ACH-001038,0.0969226468833314
ACH-001048,-0.12517106253559845
ACH-001050,0.09470980688546242
ACH-001053,-0.1152169989497737
ACH-001054,-0.16971512775409725
ACH-001061,-0.1536055377902483
ACH-001067,0.15094731617131207
ACH-001075,0.17543627491583744
ACH-001096,-0.1584678737343236
ACH-001111,-0.3391261975533432
ACH-001119,-0.0037803183185215377
ACH-001128,-0.2945640233363727
ACH-001134,-0.19970169622640566
ACH-001151,-0.09219191202027062
ACH-001163,-0.06767718001710997
ACH-001164,0.25634738470662216
ACH-001183,-0.19041640076062447
ACH-001192,-0.03720478281387792
ACH-001193,0.04759229438415091
ACH-001196,-0.08137441885190896
ACH-001197,-0.2518223131559429
ACH-001205,-0.034650940057938937
ACH-001211,0.04773488019285377
ACH-001212,-0.04759189806259433
ACH-001228,-0.06753587236833145
ACH-001232,0.05382857084085987
ACH-001239,-0.16703879866249555
ACH-001270,0.5538874519678652
ACH-001274,0.0444405696275408
ACH-001275,-0.09357696170282856
ACH-001277,0.14305102273678275
ACH-001278,-0.07496341287202693
ACH-001280,0.042721795377525885
ACH-001283,0.003257979305642339
ACH-001289,-0.06619536513226586
ACH-001300,-0.1234512494738226
ACH-001301,-0.11002303346666012
ACH-001302,-0.15752331460414856
ACH-001306,-0.12805798841359176
ACH-001318,0.02982084821650237
ACH-001322,-0.1457157754283929
ACH-001328,-0.04976240966958563
ACH-001332,0.13072819545080433
ACH-001336,0.06330425797223542
ACH-001346,-0.0059901016684318865
ACH-001353,-0.10250137023903458
ACH-001354,0.8719830589621309
ACH-001367,-0.11707752649334653
ACH-001368,-0.12482184746898765
ACH-001374,-0.013722229473910646
ACH-001377,-0.11867131881832693
ACH-001380,-0.1307914254045443
ACH-001391,-0.08282493160483417
ACH-001408,-0.01724301516354975
ACH-001430,0.17099834144017773
ACH-001431,0.042452524242894606
ACH-001450,-0.1346917637759265
ACH-001496,-0.19082753497435095
ACH-001500,-0.07581069027205467
ACH-001523,-0.009979788310974541
ACH-001532,-0.07432911266406239
ACH-001550,-0.17872644579119598
ACH-001552,-0.18289935760612805
ACH-001554,0.013086687008312104
ACH-001654,-0.031568748341484903
ACH-001735,-0.13146797377787342
ACH-001736,-0.1631175439337711
ACH-001737,0.1161872729573706
ACH-001740,-0.04576849352264465
ACH-001745,-0.061380755964261825
ACH-001765,-0.11388868875207088
