,CLCN7 (1186)
ACH-000004,-0.10765374472652783
ACH-000005,0.015764123574497326
ACH-000007,-0.07760533819352601
ACH-000009,-0.15019910125875527
ACH-000011,-0.09377013513437686
ACH-000012,-0.1871405106113435
ACH-000013,-0.2322516289940644
ACH-000014,0.022297647803246147
ACH-000015,-0.1707017449798768
ACH-000017,-0.14493612955099122
ACH-000018,-0.262246362779021
ACH-000019,-0.09350073459073033
ACH-000021,-0.2024769887926748
ACH-000022,-0.06466348904277146
ACH-000025,-0.16634370604334672
ACH-000028,-0.15003716019953445
ACH-000030,-0.06976492178414295
ACH-000035,-0.0620336477347581
ACH-000036,-0.15449852681276313
ACH-000037,-0.17733910932703187
ACH-000039,-0.15020787560987853
ACH-000040,-0.21567109497659706
ACH-000041,-0.1299980538895159
ACH-000042,-0.13971376933811233
ACH-000045,-0.05535754745081165
ACH-000047,-0.1190667403722036
ACH-000052,-0.1888373737326068
ACH-000053,-0.05984871034374119
ACH-000054,-0.26042759507106755
ACH-000055,-0.32157156238788515
ACH-000060,-0.2307496080504289
ACH-000067,-0.2090470637985816
ACH-000070,-0.21784285537834425
ACH-000075,-0.17121630958453105
ACH-000078,-0.3189790724275334
ACH-000082,-0.18030877734026415
ACH-000085,-0.22019868505668266
ACH-000086,-0.009875355086590126
ACH-000087,-0.06659627576111089
ACH-000092,-0.13454877272258287
ACH-000095,-0.191222791475952
ACH-000097,-0.19110586671558524
ACH-000098,-0.4472889515322584
ACH-000099,-0.18124778421025145
ACH-000108,-0.07026077856741511
ACH-000113,-0.1681500206094823
ACH-000116,-0.25949567960493153
ACH-000118,-0.06271892860842089
ACH-000120,-0.17089119599912542
ACH-000123,-0.2564085347784802
ACH-000127,-0.09326685173592864
ACH-000128,-0.12926997827797032
ACH-000132,-0.041978576503823285
ACH-000133,-0.2321364155218594
ACH-000137,-0.16721011001799968
ACH-000138,-0.1134393372062341
ACH-000142,-0.2061106716430469
ACH-000143,-0.10441370375656246
ACH-000146,-0.15855564162536862
ACH-000148,-0.16515861319205066
ACH-000150,-0.014140974378896097
ACH-000152,-0.02721264820695643
ACH-000153,-0.2678708091392216
ACH-000159,-0.10644357967383346
ACH-000160,0.00948143809522466
ACH-000163,-0.16407794469725295
ACH-000167,-0.06640580137502962
ACH-000168,-0.07702071083622447
ACH-000169,-0.1290197316098255
ACH-000178,-0.169947309223341
ACH-000183,-0.1967413317969668
ACH-000188,-0.08539529377339318
ACH-000189,-0.13332458077540407
ACH-000190,-0.14998179311125254
ACH-000198,0.0106584719996789
ACH-000203,0.00496675496181761
ACH-000204,-0.23074430824616665
ACH-000206,-0.17211742101773114
ACH-000207,-0.11777124426604856
ACH-000208,-0.2277005476226424
ACH-000210,-0.4097988472437053
ACH-000211,-0.09710403498703912
ACH-000215,-0.17569580302727408
ACH-000221,0.0037677886821710655
ACH-000222,-0.2432428280936386
ACH-000223,-0.06346498093204457
ACH-000226,-0.0596812817139927
ACH-000227,-0.27029194534379825
ACH-000228,0.0457249884559332
ACH-000231,-0.1494192076517155
ACH-000232,-0.1557194518610744
ACH-000233,-0.2411807086977188
ACH-000234,-0.19475256410656672
ACH-000235,-0.10259285442014472
ACH-000237,-0.10629961584788823
ACH-000238,-0.1687685725778066
ACH-000242,0.03956375326389852
ACH-000243,-0.03592717442955317
ACH-000244,-0.15376820081706197
ACH-000246,-0.2472959865247493
ACH-000248,0.0005462371698448378
ACH-000250,-0.1630909959137863
ACH-000251,-0.10134716880124232
ACH-000252,-0.1714918946749121
ACH-000253,-0.14187792805236796
ACH-000255,0.07881314458501078
ACH-000256,0.028340453803031775
ACH-000257,-0.24344144174543936
ACH-000258,-0.2612166775478092
ACH-000259,-0.13860599759185166
ACH-000260,-0.1363870789905078
ACH-000261,-0.15646829062310652
ACH-000262,-0.13416264548851467
ACH-000263,-0.14529716919352514
ACH-000264,-0.1316981020250784
ACH-000265,-0.14148829004829047
ACH-000266,-0.13906061602348765
ACH-000272,-0.017039899766890628
ACH-000274,-0.17675872468429546
ACH-000277,-0.21777257906768127
ACH-000278,-0.09077340630015587
ACH-000279,-0.19953672118584104
