,RASGEF1C (255426)
ACH-000253,-0.003705559114136425
ACH-000255,-0.10166285076438554
ACH-000256,-0.0941102475352
ACH-000257,0.059294868914690185
ACH-000258,0.0582410820007626
ACH-000259,0.013141839425601536
ACH-000260,-0.011987148683642082
ACH-000261,0.005808735235915137
ACH-000262,0.12518712702696808
ACH-000263,0.02128134526681101
ACH-000264,0.06468122900869028
ACH-000265,-0.0220737317962584
ACH-000266,0.03150653097168855
ACH-000272,-0.008191531568585734
ACH-000274,0.056323133962989935
ACH-000277,0.027070306784663614
ACH-000278,-0.06391998603341884
ACH-000279,0.05074459318093253
ACH-000280,0.050686859444494636
ACH-000281,-0.12563842965479147
ACH-000288,-0.053085145799078685
ACH-000291,0.017226980459335482
ACH-000293,-0.06720601367871988
ACH-000294,-0.0018322759682947107
ACH-000295,-0.15614335851003389
ACH-000296,-0.0520528648885534
ACH-000302,-0.03323892545285033
ACH-000304,-0.0406068317990445
ACH-000307,-0.009080546294693155
ACH-000308,-0.035385906833384016
ACH-000310,-0.026119717008896558
ACH-000311,-0.06049410293563739
ACH-000312,0.00029442438382440303
ACH-000315,0.08864525425286397
ACH-000316,-0.23199763711471735
ACH-000317,-0.02977301509230468
ACH-000318,0.009831782453079778
ACH-000319,-0.03204076757223024
ACH-000320,0.11903950475488576
ACH-000322,0.21540985107093544
ACH-000323,0.06134489058223301
ACH-000324,0.02277824642212448
ACH-000329,0.036876166009296586
ACH-000330,0.0027824027378465467
ACH-000331,0.07249349117185734
ACH-000332,-0.007589602080391611
ACH-000334,0.06899265727365267
ACH-000335,0.14853444598154644
ACH-000336,-0.18397344245873004
ACH-000337,-0.1773688606955979
ACH-000338,0.3994515561429025
ACH-000339,-0.023382219149827684
ACH-000341,-0.13307209959031566
ACH-000348,0.057881265196850974
ACH-000350,-0.07203612101403797
ACH-000352,0.016875048324173417
ACH-000356,0.034270042424463465
ACH-000361,0.052987625401188586
ACH-000362,0.009096783955702471
ACH-000363,-0.00711028245294188
ACH-000364,-0.02432716372751684
ACH-000365,-0.011693378034059182
ACH-000366,-0.004069437151863765
ACH-000368,-0.2338224300469729
ACH-000374,-0.02333384871103084
ACH-000375,0.1136030713492302
ACH-000376,-0.037938830920679435
ACH-000381,-0.11136775750428632
ACH-000383,-0.01053014842353661
ACH-000387,0.0359737827252129
ACH-000389,-0.09166464740582037
ACH-000390,0.03625788542012396
ACH-000393,-0.12941260499214194
ACH-000395,-0.07720777342915983
ACH-000396,0.14164770888113212
ACH-000397,-0.1062150220140474
ACH-000401,-0.00021581652516486079
ACH-000402,0.5963476984048477
ACH-000403,0.018346496596758303
ACH-000404,-0.07801128292679034
ACH-000406,0.06509587677295536
ACH-000407,0.0073595865911831706
ACH-000408,0.02434451457285607
ACH-000410,0.013554964031346144
ACH-000411,-0.042511104591145384
ACH-000414,-0.02806967796799556
ACH-000415,0.1124097970870524
ACH-000416,-0.01778054225731659
ACH-000420,0.038534646069402594
ACH-000421,-0.07377732385566538
ACH-000424,-0.0707648897702795
ACH-000425,-0.03832877003252893
ACH-000426,-0.15561194149293806
ACH-000427,-0.0803218163531682
ACH-000433,-0.04127548110247313
ACH-000435,-0.12485827553569487
ACH-000436,0.11735032817369452
ACH-000444,-0.0984719893199858
ACH-000445,0.06592387252085496
ACH-000448,-0.06811414597190023
ACH-000450,-0.1193686765197772
ACH-000452,0.06742142561255318
ACH-000454,-0.0527062593320341
ACH-000458,0.019719572029534983
ACH-000459,0.0156662621369512
ACH-000460,-0.0319000022887041
ACH-000461,0.044933495745521294
ACH-000463,-0.02651247154001023
ACH-000464,0.004378761543393075
ACH-000466,0.02395566642202318
ACH-000467,0.023667786235659127
ACH-000468,-0.11196146805864708
ACH-000469,0.017108307948152456
ACH-000470,-0.0008511436994128415
ACH-000471,0.000725739323204205
ACH-000472,0.007557401335692837
ACH-000473,0.09735392073244707
ACH-000475,-0.010212465043834449
ACH-000476,-0.15084594810800045
ACH-000477,0.1038149551288022
ACH-000479,-0.08646208491838195
ACH-000480,0.12210837797025875
ACH-000481,0.006221839594177428
ACH-000483,0.018581228508145187
ACH-000484,-0.02100295751725074
ACH-000485,0.05473798749323206
ACH-000486,0.04553774286518745
ACH-000487,-0.1329492945050177
ACH-000488,0.027308941130159945
ACH-000490,0.031185619379894232
ACH-000491,0.03456702358065852
ACH-000495,-0.14144454804452228
ACH-000496,0.12470192762461038
ACH-000499,0.07376960134378181
ACH-000500,0.3253597490284334
ACH-000502,-0.057714945781553284
ACH-000503,0.17367488010066198
ACH-000505,0.03686929738132727
ACH-000507,0.040590641745870536
ACH-000510,-0.07071189352528398
ACH-000511,0.02823649759680427
ACH-000512,0.02891746016318285
ACH-000516,0.04237935652522324
ACH-000517,-0.028398732662875188
ACH-000518,-0.022048291588104518
ACH-000520,-0.1590948294911649
ACH-000521,-0.04507394265362173
ACH-000522,0.018867217074467417
ACH-000524,-0.04975574618613828
ACH-000527,-0.09395068491483943
ACH-000528,0.015021088436849671
ACH-000537,-0.07273272622499025
ACH-000541,0.09101227117820834
ACH-000542,0.020083003546163096
ACH-000544,0.0971563973329951
ACH-000545,-0.0012521884742804118
ACH-000547,0.03068918140108292
ACH-000548,0.06662778064180735
ACH-000549,0.049329283670891566
ACH-000550,-0.05281260263302266
ACH-000552,-0.034828274973042604
ACH-000556,0.08038679662663838
ACH-000557,0.023881023676148867
ACH-000569,0.16486476874804898
ACH-000570,0.004512938637003212
ACH-000571,-0.020601883120208424
ACH-000573,-0.042111962331062514
ACH-000576,-0.011414985053968556
ACH-000579,-0.015688565825743992
ACH-000580,-0.110079508186895
ACH-000584,-0.050318194374469785
ACH-000585,-0.10983318104495587
ACH-000588,-0.036579176768872665
ACH-000589,0.07508604273289687
ACH-000591,0.14571692983328702
ACH-000593,-0.017060894359982624
ACH-000600,-0.04569067013515652
ACH-000601,-0.11070741495453387
ACH-000605,-0.004493224026497515
ACH-000606,0.08899988856893401
ACH-000608,0.06697132302241307
ACH-000614,0.00938950591180865
ACH-000616,-0.009630757289670795
ACH-000618,0.08213385494244717
ACH-000619,-0.005085817074106767
ACH-000620,0.0015081819972830616
ACH-000621,0.0016481442454725425
ACH-000622,-0.029736725582164426
ACH-000623,-0.01026404412999905
ACH-000624,-0.0003516258742354462
ACH-000627,-0.057423393736993684
ACH-000630,0.033837143355898464
ACH-000631,-0.0247574378759198
ACH-000632,-0.01244990785959463
ACH-000633,-0.050315990117813764
ACH-000637,0.0786452860763993
ACH-000638,0.04052455322825247
ACH-000646,-0.10194682271153532
ACH-000647,0.01885364799478057
ACH-000648,0.006760398142908852
ACH-000649,-0.036496174400933314
ACH-000651,0.03976408510711679
ACH-000652,-0.1082710590538117
ACH-000653,0.06802310303637157
ACH-000657,-0.1016729913082624
ACH-000658,-0.05619662249453826
ACH-000661,-0.025556563415612167
ACH-000662,-0.09252420034360356
ACH-000663,-0.08562198121838636
ACH-000665,0.03931934862150682
ACH-000671,-0.0980556143533117
ACH-000672,-0.21441436140090195
ACH-000673,-0.03464896020339714
ACH-000676,0.03436719137906368
ACH-000677,-0.05994675650682045
ACH-000681,-0.03479113347511796
ACH-000683,-0.02497166153255601
ACH-000684,0.0737052039921552
ACH-000688,-0.024744027074034232
ACH-000693,-0.06556368566324097
ACH-000694,0.061902276269851224
ACH-000695,0.034004706599979284
ACH-000696,-0.016460982099123857
ACH-000697,0.033424803966948274
ACH-000699,-0.01894406566306403
ACH-000701,0.032984703336990134
ACH-000706,-0.04635177721826207
ACH-000711,-0.020279762571454068
ACH-000713,-0.20533597054022967
ACH-000714,0.01659360861907455
ACH-000718,0.08663495137930663
ACH-000720,0.027010747463522757
ACH-000721,0.019209298655196518
ACH-000724,0.005056053740297981
ACH-000725,0.006477518564975707
ACH-000732,-0.06639245669951581
ACH-000734,0.04012299500948916
ACH-000735,-0.03800985107504619
ACH-000736,0.013472467077782234
ACH-000738,0.11743158093647195
ACH-000746,-0.020656009807528363
ACH-000747,0.01059200126760298
ACH-000748,0.05253683626740393
ACH-000753,-0.06360184317654416
ACH-000756,-0.1419770485395176
ACH-000757,0.00935850387403664
ACH-000758,-0.048124673136852425
ACH-000760,0.048635843877841964
ACH-000762,0.04558975920877546
ACH-000763,0.06549562313283261
ACH-000764,0.10937663790121636
ACH-000765,-0.1530275084349633
ACH-000766,0.0043804957485619155
ACH-000767,0.03721439243932989
ACH-000768,0.07968786198502763
ACH-000769,-0.03033846123277161
ACH-000770,0.03233365593624672
ACH-000771,-0.017465808581705208
ACH-000773,-0.0006284391350459046
ACH-000776,0.0484623788215174
ACH-000777,0.05297963446192554
ACH-000778,0.00048121860460284386
ACH-000781,-0.035763076641415315
ACH-000782,-0.15753179221407065
ACH-000783,-0.06211017829196808
ACH-000784,-0.016134627149481467
ACH-000785,-0.07429331434808148
ACH-000787,-0.12537699999256904
ACH-000788,0.04394967839141567
ACH-000791,-0.09055864715689636
ACH-000792,0.007870385705990798
ACH-000794,-0.1724239696591121
ACH-000796,0.009960459343410564
ACH-000798,-0.0892589338631496
ACH-000799,-0.027630543949139368
ACH-000800,-0.019683873201105182
ACH-000802,-0.04636978874214361
ACH-000804,-0.02252655765424969
ACH-000805,0.1491345882159518
ACH-000809,-0.05550779912993447
ACH-000810,-0.14081338192271187
ACH-000811,0.0001362580520698445
ACH-000817,0.1977791388520594
ACH-000819,-0.11044312136016576
ACH-000820,-0.1866190529309
ACH-000821,0.045047896957632345
ACH-000822,0.031493937070331275
ACH-000823,-0.05091644832844002
ACH-000824,-0.0393099125845748
ACH-000827,0.004982577631419498
ACH-000829,-0.00030649703762655587
ACH-000831,0.13999885577461066
ACH-000832,-0.04036700186318799
ACH-000833,-0.0033298615796478873
ACH-000834,-0.014881053207579981
ACH-000835,0.01674802607846802
ACH-000836,0.009981498897288556
ACH-000837,-0.09526462999113404
ACH-000838,0.08607898358313637
ACH-000839,0.05523709236601579
ACH-000840,0.05382388885930151
ACH-000841,-0.03634035408874538
ACH-000843,0.07095201027047811
ACH-000846,0.1676543023410064
ACH-000847,0.0004406386496282199
ACH-000848,-0.12683414080961422
ACH-000849,-0.16737804885636642
ACH-000851,-0.052610840826845966
ACH-000855,0.17101197760665404
ACH-000856,-0.03785320182341708
ACH-000858,0.010777937245699962
ACH-000859,-0.14027466945210584
ACH-000861,-0.05767110720505386
ACH-000862,-0.015286854351474097
ACH-000865,-0.10607264454019702
ACH-000866,-0.0228149504899085
ACH-000867,-0.05438967789159711
ACH-000869,0.06988021995585313
ACH-000872,-0.0191517777876948
ACH-000873,-0.07378019484848734
ACH-000876,-0.003770439780061935
ACH-000878,-0.20309125176475595
ACH-000880,0.09155408093092927
ACH-000881,0.11322121329742538
ACH-000882,-0.02035256653026249
ACH-000884,-0.005501071252588917
ACH-000885,-0.06576086946477415
ACH-000887,0.025581529812218846
ACH-000889,-0.08985000095385415
ACH-000896,0.0930164903332688
ACH-000898,-0.03780527774110153
ACH-000900,0.04820057592857911
ACH-000901,-0.06675516541294049
ACH-000905,-0.10115251467749266
ACH-000906,0.04454817095277419
ACH-000907,-0.06114827212450826
ACH-000910,-0.10528340659382797
ACH-000911,0.019967682564517687
ACH-000912,-0.06551216953238062
ACH-000913,-0.0340908375080692
ACH-000915,0.02629169774479616
ACH-000916,-0.026141107995370432
ACH-000917,0.12466772036263728
ACH-000920,0.02445981550150975
ACH-000921,-0.02877342900053372
ACH-000924,-0.09026267759617147
ACH-000926,0.010337739767673108
ACH-000928,-0.15939091691661295
ACH-000929,0.022475501829657928
ACH-000932,-0.06592633469476042
ACH-000935,0.007681378139966416
ACH-000936,0.10844984693556957
ACH-000937,-0.08644476144211044
ACH-000938,0.018731703811303645
ACH-000939,-0.002305197315893698
ACH-000941,-0.007300761715545067
ACH-000943,-0.007486328220842408
ACH-000946,-0.018806900410386195
ACH-000947,0.016185558455795324
ACH-000948,-0.08756488888128733
ACH-000950,-0.030533986014037038
ACH-000953,-0.0802254175176873
ACH-000954,-0.0937612369135576
ACH-000957,0.04711625619670159
ACH-000958,-0.04252041215343957
ACH-000960,-0.03784857330297173
ACH-000963,0.14800511034790215
ACH-000968,-0.15515548970793927
ACH-000969,0.11079531313681852
ACH-000972,0.1788955751549043
ACH-000973,-0.027335994504330063
ACH-000974,-0.0649695938618862
ACH-000978,-0.21943707931372625
ACH-000984,-0.18964903879631145
ACH-000986,0.06315692761997088
ACH-000988,0.08477498798929897
ACH-000993,-0.13296580340964798
ACH-000994,0.0029301245534885697
ACH-000996,-0.010876180088815766
ACH-001001,0.01024654822595713
ACH-001020,0.05522717296681978
ACH-001028,-0.008604922187076406
ACH-001031,-0.14193431553618605
ACH-001038,0.0530258593684138
ACH-001048,0.013129778960803341
ACH-001050,0.03390840834492268
ACH-001053,0.13359706225426224
ACH-001054,-0.04265421101728241
ACH-001061,0.13925642482319284
ACH-001067,0.06462691898623645
ACH-001075,-0.03219533057621399
ACH-001096,-0.16532551999763212
ACH-001111,-0.0674121671659565
ACH-001119,0.031853449737925095
ACH-001128,0.035965832444263164
ACH-001134,0.020888601379834632
ACH-001151,-0.015065137446560134
ACH-001163,-0.10868943454097213
ACH-001164,-0.14578874105703482
ACH-001183,-0.08114587263959001
ACH-001192,-0.024948143843928763
ACH-001193,0.09894948734931976
ACH-001196,0.08219133902376953
ACH-001197,-0.10570411899936648
ACH-001205,-0.01901391801313862
ACH-001211,0.02294667754098104
ACH-001212,-0.20479237025553568
ACH-001228,-0.038473545018601965
ACH-001232,0.09746044831118407
ACH-001239,0.01931303370136091
ACH-001270,-0.06666235705261002
ACH-001274,0.0025520210535841447
ACH-001275,-0.13154876189957113
ACH-001277,-0.08158570755360292
ACH-001278,0.030166810659117763
ACH-001280,-0.029409369831658462
ACH-001283,-0.005238611150171834
ACH-001289,0.08967684862586911
ACH-001300,-0.04313815112308207
ACH-001301,0.061995025711009975
ACH-001302,-0.07726491252155818
ACH-001306,0.020746534632713955
ACH-001318,-0.022845368157617136
ACH-001322,0.03462603808544401
ACH-001328,-0.0797642951568091
ACH-001332,0.1719348253165
ACH-001336,0.005176257847001632
ACH-001346,-0.058202155428338224
ACH-001353,-0.031624791970975105
ACH-001354,-0.1856677662741888
ACH-001367,-0.16739342394610884
ACH-001368,0.05622875868295684
ACH-001374,0.002840976309140605
ACH-001377,0.029094938971686107
ACH-001380,-0.08922564919142954
ACH-001391,-0.02726997428363276
ACH-001408,-0.021111613102225042
ACH-001430,0.03699313981093584
ACH-001431,-0.11047778775845668
ACH-001450,0.11709540148134273
ACH-001496,-0.13055667739085272
ACH-001500,-0.02399898747117931
ACH-001523,0.0255467698721382
ACH-001532,-0.027895272165179896
ACH-001550,0.0827163412633845
ACH-001552,-0.07117042996547983
ACH-001554,0.047528449144515365
ACH-001654,0.026761976659261333
ACH-001735,-0.05745974497171945
ACH-001736,-0.006997660987617617
ACH-001737,0.0189831864634916
ACH-001740,-0.10282116129592067
ACH-001745,-0.06286851761594504
ACH-001765,0.012762022067639085
