,MEAF6 (64769)
ACH-000004,-0.4554036570346977
ACH-000005,-0.6024453757578845
ACH-000007,-0.4049914497453393
ACH-000009,-0.31373827076168753
ACH-000011,0.252639793556797
ACH-000012,-0.06721855892062516
ACH-000013,-0.4075192232470383
ACH-000014,-0.19807829648142566
ACH-000015,-0.3936658829502903
ACH-000017,-0.1345637891190161
ACH-000018,-0.32223274741273744
ACH-000019,-0.8628125056379234
ACH-000021,-0.29473350473988
ACH-000022,-0.5235976799160936
ACH-000025,-0.2852053101191427
ACH-000028,-0.2182009038333461
ACH-000030,-0.23628749968425095
ACH-000035,-0.6348225805300368
ACH-000036,-0.2508796765000884
ACH-000037,-0.15652772373224758
ACH-000039,-0.2962883483748636
ACH-000040,-0.03318718426613848
ACH-000041,-0.188950365050385
ACH-000042,-0.483888958339552
ACH-000045,-0.5637402094745236
ACH-000047,-0.1586131280162632
ACH-000052,-0.3027572124785178
ACH-000053,0.1240420242651451
ACH-000054,-0.2358086620991312
ACH-000055,-0.028634595071840418
ACH-000060,-0.4452693780569719
ACH-000067,0.11581285098465816
ACH-000070,-0.5565180288676417
ACH-000075,-0.2504845656194175
ACH-000078,-0.16369011627808774
ACH-000082,-0.13247682083668202
ACH-000085,-0.6187155917164875
ACH-000086,-0.16493588474632467
ACH-000087,-0.3897322946777254
ACH-000092,-0.33119879660850565
ACH-000095,-0.1441297603734381
ACH-000097,-0.7060435817102926
ACH-000098,-0.3372061359075228
ACH-000099,0.03015448321849761
ACH-000108,-0.35686955955904137
ACH-000113,-0.5048723241429045
ACH-000116,-0.43314796780213227
ACH-000118,-0.43060572049062185
ACH-000120,-0.8052937501379289
ACH-000123,-0.4148881722288604
ACH-000127,-0.17770215767599845
ACH-000128,-0.31588867901004625
ACH-000132,-0.32306790183467265
ACH-000133,-0.15627463321347132
ACH-000137,-0.5810351180252288
ACH-000138,-0.1949203554604072
ACH-000142,-0.08147065267858038
ACH-000143,-0.3072617876953901
ACH-000146,-0.3114002787421451
ACH-000148,-0.10711538775328268
ACH-000150,-0.3628302422393334
ACH-000152,-0.3735605745274944
ACH-000153,-0.30313308860149274
ACH-000159,-0.4338255003921684
ACH-000160,-0.06938270225181226
ACH-000163,-0.15966975556405685
ACH-000167,0.2862043409327503
ACH-000168,-0.44924747922143854
ACH-000169,-0.32176842528449234
ACH-000178,-0.32947623189646474
ACH-000183,-0.36843257999548185
ACH-000188,-0.362291908291668
ACH-000189,-0.12947945238406242
ACH-000190,0.14920751303064372
ACH-000198,-0.5950191762742502
ACH-000203,-0.4161332224788064
ACH-000204,-0.6297311766672311
ACH-000206,-0.1908766116970878
ACH-000207,-0.3696837135240869
ACH-000208,-0.38819896648054425
ACH-000210,-0.25307874966295163
ACH-000211,-0.3358104900674392
ACH-000215,-0.11351186880509832
ACH-000221,-0.21151599087344952
ACH-000222,-0.23288343743725046
ACH-000223,-0.4126852312272551
ACH-000226,-0.2432169912715566
ACH-000227,-0.037733606554033086
ACH-000228,-0.2406487296043594
ACH-000231,-0.15900010027711173
ACH-000232,-0.31315364424594644
ACH-000233,-0.052128396152234704
ACH-000234,-0.08512323184598053
ACH-000235,-0.419640590287496
ACH-000237,-0.23343030388637626
ACH-000238,-0.3332193494143947
ACH-000242,-0.15260158333995205
ACH-000243,-0.3924929608731365
ACH-000244,-0.5172413049940968
ACH-000246,-0.45905065015381896
ACH-000248,-0.1750853831427066
ACH-000250,-0.32186445794335805
ACH-000251,-0.6059792764737946
ACH-000252,-0.6108479924433655
ACH-000253,-0.3700891423373176
ACH-000255,-0.4139706747665542
ACH-000256,-0.2763368991390811
ACH-000257,-0.4973997071855194
ACH-000258,-0.3375723823027528
ACH-000259,-0.5132311478351642
ACH-000260,-0.3559012635740307
ACH-000261,-0.3040751201329254
ACH-000262,-0.3203548961750557
ACH-000263,-0.4560886879901382
ACH-000264,-0.34571884825669763
ACH-000265,-0.3314060733317841
ACH-000266,-0.3098910463823492
ACH-000272,-0.3059116222320672
ACH-000274,-0.2339192398475905
ACH-000277,-0.16084849213082464
ACH-000278,-0.23009502292700898
ACH-000279,-0.016982968791652075
ACH-000280,-0.08912313899462103
ACH-000281,-0.1822635268187063
ACH-000288,-0.20218752648995728
ACH-000291,-0.1757041430913272
ACH-000293,-0.5893603425349835
ACH-000294,-0.27203257661939995
ACH-000295,-0.27907335886868845
ACH-000296,-0.16878706024538245
ACH-000302,-0.15053044241333516
ACH-000304,-0.4992549497070429
ACH-000307,-0.3560055546880029
ACH-000308,-0.24872705608055104
ACH-000310,-0.29183886463948466
ACH-000311,-0.5434140844417353
ACH-000312,-0.37827742748110377
ACH-000315,-0.6227964463829686
ACH-000316,-0.4289414794167353
ACH-000317,-0.4968936305952583
ACH-000318,-0.4192055899710455
ACH-000319,-0.4477526965426314
ACH-000320,-0.2697465119068172
ACH-000322,-0.3542283410551576
ACH-000323,-0.14161456705752906
ACH-000324,-0.1893061470968561
ACH-000329,-0.07364419613750646
ACH-000330,-0.696758562580871
ACH-000331,-0.6559314603464234
ACH-000332,-0.304217996231604
ACH-000334,-0.7995997860706673
ACH-000335,-0.3630098767211332
ACH-000336,-0.4242968600151781
ACH-000337,-0.1340779698858342
ACH-000338,-0.25865737552521084
ACH-000339,-0.4284916543070869
ACH-000341,-0.12462473231731205
ACH-000348,-0.2317752000908819
ACH-000350,-0.38894367312167133
ACH-000352,-0.2659081835845932
ACH-000356,-0.030453197392685358
ACH-000361,-0.4421811953920513
ACH-000362,-0.5137393282996365
ACH-000363,-0.5074222154661513
ACH-000364,-0.37517828340583387
ACH-000365,-0.5211071931642315
ACH-000366,-0.2633444208765585
ACH-000368,-0.35460130997927325
ACH-000374,-0.27258536128967664
ACH-000375,-0.24097778388609334
ACH-000376,-0.3373728892466075
ACH-000381,-0.052981323749742064
ACH-000383,-0.2556514730387072
ACH-000387,-0.4545314146954006
ACH-000389,-0.12048461217343362
ACH-000390,-0.2999308860874273
ACH-000393,-0.31313026342437184
ACH-000395,-0.2385338232903612
ACH-000396,-0.2918803005374963
ACH-000397,-0.2624186177757562
ACH-000401,-0.2904027110137218
ACH-000402,-0.1080263941058573
ACH-000403,-0.38436562261703106
ACH-000404,-0.4528445667354446
ACH-000406,-0.32502153938659306
ACH-000407,-0.546569075972452
ACH-000408,-0.4861338776675253
ACH-000410,-0.4286852781434494
ACH-000411,-0.21921007875342646
ACH-000414,-0.08713820827434722
ACH-000415,-0.1921301163096676
ACH-000416,-0.26105803328472954
ACH-000420,-0.39434787916965786
ACH-000421,-0.6419918390513017
ACH-000424,-0.194553071333714
ACH-000425,-0.46451199608145705
ACH-000426,-0.8463444051447002
ACH-000427,-0.19360162462251804
ACH-000433,-0.25592786950080143
ACH-000435,-0.5268034640606637
ACH-000436,-0.4624304947993025
ACH-000444,-0.4480266418524573
ACH-000445,-0.5276134233593327
ACH-000448,-0.3757334895569611
ACH-000450,-0.20642361102999549
ACH-000452,-0.3736427182869165
ACH-000454,-0.33686680607701186
ACH-000458,-0.4374308861522504
ACH-000459,-0.5885713074357265
ACH-000460,-0.464716401710559
ACH-000461,-0.3106028133038541
ACH-000463,-0.24690812014188074
ACH-000464,-0.4147834187938748
ACH-000466,-0.24470434840518396
ACH-000467,-0.5591592853957542
ACH-000468,-0.4092147849363265
ACH-000469,0.18185380318224714
ACH-000470,-0.3683793954702454
ACH-000471,-0.4868541210441183
ACH-000472,-0.3895841956470151
ACH-000473,-0.30229285196894035
ACH-000475,-0.2463821820545653
ACH-000476,-0.2968837013031568
ACH-000477,-0.3664949215715831
ACH-000479,-0.3749749166269892
ACH-000480,0.22119524794844936
ACH-000481,-0.32909805384893803
ACH-000483,-0.3829263862047758
ACH-000484,0.19632206148463094
ACH-000485,-0.4351318185544562
ACH-000486,-0.16597249923714688
ACH-000487,-0.2156378957713118
ACH-000488,-0.2925259818165138
ACH-000490,-0.4391454409818997
ACH-000491,-0.4962500645735042
ACH-000495,-0.4048973920743087
ACH-000496,0.013316013416326423
ACH-000499,-0.19396924906818
ACH-000500,-0.3217464219006975
ACH-000502,-0.6118781973204284
ACH-000503,-0.5600108054360833
ACH-000505,-0.30936352663687905
ACH-000507,-0.3518429767978898
ACH-000510,-0.33927297978963233
ACH-000511,-0.4511308891032729
ACH-000512,-0.3845388995804508
ACH-000516,-0.12578793374378114
ACH-000517,-0.2264410794546464
ACH-000518,-0.3026848618513463
ACH-000520,-0.3943134195629907
ACH-000521,-0.3216209281383435
ACH-000522,-0.11835309752795055
ACH-000524,-0.3714298558018324
ACH-000527,-0.3826791184723831
ACH-000528,-0.4380927751779815
ACH-000537,-0.3155963046679404
ACH-000541,-0.2331860402376361
ACH-000542,-0.2693055024044272
ACH-000544,-0.2643226559680448
ACH-000545,-0.12639855212327394
ACH-000547,-0.4710552895465394
ACH-000548,-0.3569470009157913
ACH-000549,-0.2868458797605776
ACH-000550,-0.3198388427307417
ACH-000552,-0.2934242000963094
ACH-000556,-0.33790544657948324
ACH-000557,-0.4357584986712848
ACH-000569,-0.29973159332849986
ACH-000570,-0.3756278372247106
ACH-000571,-0.31008552906987025
ACH-000573,-0.1684769508436627
ACH-000576,-0.6326543596382416
ACH-000579,-0.3158046559354611
ACH-000580,-0.24729800181501915
ACH-000584,-0.4468494584594184
ACH-000585,-0.5674178295732321
ACH-000588,-0.4220677432563877
ACH-000589,-0.33596500922404776
ACH-000591,-0.12100362404116548
ACH-000593,-0.35778884548785195
ACH-000600,-0.4654606136478872
ACH-000601,-0.18680796877940375
ACH-000605,-0.3994018265932395
ACH-000606,-0.1105158898475683
ACH-000608,-0.027879665606053903
ACH-000614,-0.4218957669869689
ACH-000616,-0.5706198735039942
ACH-000618,-0.04124680800223191
ACH-000619,-0.30554494772130786
ACH-000620,-0.3851967304516149
ACH-000621,-0.2106750618652252
ACH-000622,-0.5999838648174455
ACH-000623,-0.5529558535010792
ACH-000624,-0.3430156060556811
ACH-000627,-0.5211282854473456
ACH-000630,-0.6616315494686255
ACH-000631,-0.0378692692936648
ACH-000632,-0.4139989167762916
ACH-000633,-0.1989658115059067
ACH-000637,-0.1997608552560586
ACH-000638,-0.3965939580555469
ACH-000646,0.048022339708266894
ACH-000647,-0.21030544031653411
ACH-000648,-0.025532088206832733
ACH-000649,-0.3832253143158553
ACH-000651,-0.270719704891333
ACH-000652,-0.4543032039076134
ACH-000653,-0.5622212500403891
ACH-000657,-0.20391302022337152
ACH-000658,-0.8021751844873819
ACH-000661,-0.19770641211309434
ACH-000662,-0.3152718614436641
ACH-000663,-0.06958585139340986
ACH-000665,-0.1757558970087856
ACH-000671,-0.2320437533503053
ACH-000672,-0.08534925840599429
ACH-000673,-0.05731941177065061
ACH-000676,-0.3887126855614537
ACH-000677,-0.5088721921217354
ACH-000681,-0.3273041608424086
ACH-000683,-0.3933355174648552
ACH-000684,-0.6018511517655231
ACH-000688,-0.17592135307267548
ACH-000693,-0.2303085912226103
ACH-000694,-0.26195025600798266
ACH-000695,-0.3087985777664449
ACH-000696,-0.2500913474898481
ACH-000697,-0.2850620392361011
ACH-000699,-0.19810327211373746
ACH-000701,-0.18342262557228706
ACH-000706,-0.4958570506794438
ACH-000711,-0.4215337815845254
ACH-000713,-0.22842665842339774
ACH-000714,-0.5935135884114453
ACH-000718,-0.2753521110037402
ACH-000720,-0.4427864022805881
ACH-000721,-0.2639797479919628
ACH-000724,-0.18222520472210213
ACH-000725,-0.21013522192691375
ACH-000732,-0.3781449749052007
ACH-000734,0.09394945461552384
ACH-000735,-0.2381879401660333
ACH-000736,0.1422005369477445
ACH-000738,-0.2091512696516245
ACH-000746,-0.1897022896365848
ACH-000747,-0.5785448941211301
ACH-000748,-0.06702709641251921
ACH-000753,-0.14031547966809602
ACH-000756,-0.5198773701019652
ACH-000757,-0.2649514670050433
ACH-000758,-0.252711132003725
ACH-000760,-0.3097129616115065
ACH-000762,-0.5185378135319525
ACH-000763,-0.7145918947022941
ACH-000764,-0.3114331282314111
ACH-000765,-0.2569549178862464
ACH-000766,-0.4602496593895025
ACH-000767,-0.2778097864063374
ACH-000768,-0.34762694827375856
ACH-000769,-0.5323404504505916
ACH-000770,-0.6484752061490554
ACH-000771,-0.2142691952647108
ACH-000773,0.2154516339056455
ACH-000776,-0.22134574168684126
ACH-000777,-0.1420881605706764
ACH-000778,-0.4783652257890888
ACH-000781,-0.12078088892158785
ACH-000782,-0.5587865389153761
ACH-000783,-0.6504528895836412
ACH-000784,-0.12206239889476253
ACH-000785,-0.35948415845084003
ACH-000787,-0.5619983536377875
ACH-000788,-0.3376817035072933
ACH-000791,-0.5155239869082177
ACH-000792,-0.4638792476640655
ACH-000794,-0.2624907326929554
ACH-000796,-0.4638817678841721
ACH-000798,-0.4039775305035942
ACH-000799,-0.5269895556418918
ACH-000800,-0.14799637948075425
ACH-000802,-0.3713750715850477
ACH-000804,0.09075496500160067
ACH-000805,-0.2912795347579326
ACH-000809,0.017393896501296836
ACH-000810,-0.3250125485183372
ACH-000811,-0.2103483812006471
ACH-000817,-0.2461632521234061
ACH-000819,-0.285935568492844
ACH-000820,-0.3190097790141877
ACH-000821,-0.6234273002352678
ACH-000822,0.0018343215168643535
ACH-000823,-0.21064809629170075
ACH-000824,-0.16292438878415186
ACH-000827,-0.2550601419362291
ACH-000829,-0.07614180592364479
ACH-000831,-0.2907664391393269
ACH-000832,-0.4197129312340549
ACH-000833,-0.2467678270692939
ACH-000834,-0.1667239229328181
ACH-000835,-0.3751845790396017
ACH-000836,0.02046926735234525
ACH-000837,-0.17665149281078424
ACH-000838,-0.38164759882784616
ACH-000839,-0.2854256624391994
ACH-000840,0.20759235189820716
ACH-000841,-0.4314733063071922
ACH-000843,-0.6743595274988735
ACH-000846,-0.3608821350214427
ACH-000847,-0.13326606346625566
ACH-000848,-0.2928358874722039
ACH-000849,-0.18733982425926302
ACH-000851,-0.33097145671972744
ACH-000855,-0.3206716465026132
ACH-000856,-0.4545764331970543
ACH-000858,-0.30356115449547266
ACH-000859,-0.2312985983905445
ACH-000861,-0.37668449623669786
ACH-000862,-0.20164141979131148
ACH-000865,-0.42500535294318026
ACH-000866,-0.2187044003604225
ACH-000867,-0.22716238252445786
ACH-000869,-0.5313263009113189
ACH-000872,-0.4488767165699666
ACH-000873,-0.14388357424061146
ACH-000876,-0.4710622562860946
ACH-000878,-0.3143163541467189
ACH-000880,-0.49905945018566705
ACH-000881,-0.4582326276319932
ACH-000882,-0.3858152782121816
ACH-000884,-0.5452409680462892
ACH-000885,-0.0007906934507247269
ACH-000887,-0.35994674768481216
ACH-000889,-0.3371702174064137
