,FBP1 (2203)
ACH-000319,-0.005339208512216371
ACH-000320,-0.2693343271565997
ACH-000322,0.06162050935626787
ACH-000323,-0.2077513714478113
ACH-000324,-0.1955131852546635
ACH-000329,-0.2514714767163556
ACH-000330,-0.06499795555519214
ACH-000331,-0.08780425159140035
ACH-000332,-0.14762847046214506
ACH-000334,0.02092071603626184
ACH-000335,-0.09857950653903404
ACH-000336,-0.133715103630536
ACH-000337,-0.05309070024995066
ACH-000338,-0.6666508786630797
ACH-000339,-0.2289904876625797
ACH-000341,-0.1857267431061497
ACH-000348,-0.2809465680688856
ACH-000350,-0.22424404688734453
ACH-000352,-0.1392693617270253
ACH-000356,-0.07737083977411592
ACH-000361,-0.03470605529315661
ACH-000362,-0.2274871168862561
ACH-000363,-0.07132171859865774
ACH-000364,-0.07735679863159108
ACH-000365,-0.2390853284665925
ACH-000366,-0.29874426628810513
ACH-000368,-0.2984784954081263
ACH-000374,-0.16967474887881978
ACH-000375,-0.034824542549789735
ACH-000376,-0.2464602596535577
ACH-000381,-0.15071439890309735
ACH-000383,-0.21853526023953676
ACH-000387,-0.18735240569018047
ACH-000389,-0.10398154420223044
ACH-000390,-0.4440164629529969
ACH-000393,-0.11838982883393437
ACH-000395,-0.5291380773932457
ACH-000396,-0.06628663683393933
ACH-000397,-0.15474939142815192
ACH-000401,-0.303396581492357
ACH-000402,-0.1920043905030768
ACH-000403,-0.1518872120489481
ACH-000404,-0.3614331667980367
ACH-000406,-0.1917597772469316
ACH-000407,-0.21158609654017488
ACH-000408,0.008200840191194918
ACH-000410,-0.15562360794702726
ACH-000411,-0.2521204526729614
ACH-000414,-0.08765608683681064
ACH-000415,-0.16856964646925532
ACH-000416,-0.2773470929607117
ACH-000420,-0.1099885260728966
ACH-000421,-0.1757900864364564
ACH-000424,0.07326691835631677
ACH-000425,-0.051054794567546684
ACH-000426,-0.2327361205896217
ACH-000427,-0.2820407671308121
ACH-000433,-0.23087351971983375
ACH-000435,-0.1829664727356128
ACH-000436,-0.2372486517715509
ACH-000444,-0.2805401334574599
ACH-000445,-0.2703263536990586
ACH-000448,-0.18255167774489148
ACH-000450,-0.05588363369082301
ACH-000452,-0.1808308438275739
ACH-000454,-0.3015838501977985
ACH-000458,-0.06886894530062583
ACH-000459,-0.013268762553023918
ACH-000460,-0.23172718816065865
ACH-000461,-0.16976861658517298
ACH-000463,-0.33311354159436124
ACH-000464,-0.22396621201566644
ACH-000466,-0.2241712216383197
ACH-000467,-0.21659657606658955
ACH-000468,-0.1304359021291948
ACH-000469,-0.10951849624721907
ACH-000470,-0.10085017002441113
ACH-000471,-0.278204744218781
ACH-000472,-0.1958087656542556
ACH-000473,-0.07420192975213273
ACH-000475,-0.10655100107290537
ACH-000476,-0.1778429509604315
ACH-000477,-0.4145096611277713
ACH-000479,-0.1473180465976588
ACH-000480,-0.16490881755421302
ACH-000481,-0.24421461243398004
ACH-000483,-0.05356620150452722
ACH-000484,-0.19204164378879027
ACH-000485,-0.20819296214074992
ACH-000486,-0.21190967778685624
ACH-000487,-0.10136011596610844
ACH-000488,-0.2073793766887731
ACH-000490,-0.18306607642884198
ACH-000491,-0.1969212484603217
ACH-000495,-0.3394614010735589
ACH-000496,-0.19521423235110424
ACH-000499,-0.2301163403911049
ACH-000500,-0.009338340948011904
ACH-000502,-0.13559974722034945
ACH-000503,-0.0721780175900898
ACH-000505,-0.20384498224686265
ACH-000507,-0.13840681274895333
ACH-000510,-0.1557690168097281
ACH-000511,-0.14302993752709947
ACH-000512,-0.3983055423833228
ACH-000516,-0.14322274951772085
ACH-000517,-0.2282773881272101
ACH-000518,-0.2828700496637536
ACH-000520,-0.1323403921392919
ACH-000521,-0.26590400031458805
ACH-000522,-0.19373499181118736
ACH-000524,-0.13313566889719208
ACH-000527,-0.140764098035909
ACH-000528,-0.15010036893147427
ACH-000537,-0.2252487149044051
ACH-000541,-0.3883820652332843
ACH-000542,-0.11005173410198578
ACH-000544,-0.19611863530989027
ACH-000545,-0.15506064937931174
ACH-000547,0.15227947527028696
ACH-000548,-0.05806850754437015
ACH-000549,-0.28639620504274604
ACH-000550,-0.15573434987195972
ACH-000552,-0.15117868588441855
ACH-000556,-0.19402500899291444
ACH-000557,-0.03972927456849152
ACH-000569,-0.1563787835191574
ACH-000570,-0.2132245559149638
ACH-000571,-0.220121467125244
ACH-000573,-0.11567497225742687
ACH-000576,-0.14293752753925967
ACH-000579,-0.07898216432959257
ACH-000580,-0.16674178674069315
ACH-000584,-0.1624323749870068
ACH-000585,-0.19409223252601834
ACH-000588,-0.21149995324782087
ACH-000589,-0.1707852859215383
ACH-000591,-0.16943825259477713
ACH-000593,-0.18189254986782635
ACH-000600,-0.2437788432246377
ACH-000601,-0.13479275434005622
ACH-000605,-0.2087728566987668
ACH-000606,-0.07492619578176431
ACH-000608,-0.20682143905355266
ACH-000614,-0.13187990025269056
ACH-000616,-0.3687340375791819
ACH-000618,-0.1336064032914384
ACH-000619,-0.4670712046563429
ACH-000620,-0.0464441541199343
ACH-000621,-0.19510623348012188
ACH-000622,-0.3623548795962368
ACH-000623,-0.2518944979416129
ACH-000624,-0.21294031486606987
ACH-000627,-0.17359836754185964
ACH-000630,-0.24191187662809946
ACH-000631,-0.062031451259806775
ACH-000632,-0.17808127964782436
ACH-000633,-0.1808973918160284
ACH-000637,-0.2119963864431824
ACH-000638,-0.1603473967265134
ACH-000646,-0.1509271387639374
ACH-000647,-0.1105779171231996
ACH-000648,-0.1604173669580476
ACH-000649,-0.18216867993043456
ACH-000651,-0.2312855815128129
ACH-000652,-0.09963194975665804
ACH-000653,-0.07537537065804806
ACH-000657,-0.13518447714198126
ACH-000658,-0.24892455600553104
ACH-000661,-0.14966061789475776
ACH-000662,-0.12534547236573387
ACH-000663,-0.2463245675641963
ACH-000665,-0.13843059500898264
ACH-000671,-0.16655684379624403
ACH-000672,-0.0742420781353439
ACH-000673,-0.07419737390543596
ACH-000676,-0.23683082142890166
ACH-000677,-0.20693255786352616
ACH-000681,-0.19611008766480456
ACH-000683,-0.4301654019195863
ACH-000684,-0.310593853948307
ACH-000688,-0.15722843952282192
ACH-000693,-0.2619015489147942
ACH-000694,-0.17728736387479832
ACH-000695,-0.39839435153056185
ACH-000696,-0.14992454197284874
ACH-000697,-0.2340738234735337
ACH-000699,-0.2374198943828336
ACH-000701,-0.1743863291814245
ACH-000706,-0.19389867492117696
ACH-000711,-0.23964502636068025
ACH-000713,-0.1947599618057434
ACH-000714,-0.15656127552240262
ACH-000718,-0.2183846041264103
ACH-000720,-0.11571158933853885
ACH-000721,-0.1475422290238161
ACH-000724,-0.2434699435617768
ACH-000725,-0.34344544472570165
ACH-000732,-0.1460930076679531
ACH-000734,-0.16317972054927024
ACH-000735,-0.1371246606224682
ACH-000736,-0.05631284766010612
ACH-000738,-0.3524120916973494
ACH-000746,-0.2548857458902073
ACH-000747,-0.1404073405843259
ACH-000748,-0.13383523452725535
ACH-000753,-0.11934024819262153
ACH-000756,-0.12424884467295395
ACH-000757,-0.16867021707274765
ACH-000758,-0.2483848597911781
ACH-000760,-0.1671035529295604
ACH-000762,-0.14587709960876585
ACH-000763,-0.16191414410509766
ACH-000764,-0.3191562573705789
ACH-000765,-0.1231431632143611
ACH-000766,-0.11823963396208127
ACH-000767,-0.17049792561605892
ACH-000768,-0.1069586508651411
ACH-000769,-0.2683648076768668
ACH-000770,-0.2077384516675105
ACH-000771,-0.175140012878308
ACH-000773,-0.10455012675953183
ACH-000776,-0.27080975564185394
ACH-000777,-0.2940493595425263
ACH-000778,-0.11146379944701612
ACH-000781,-0.2404473852791724
ACH-000782,-0.22075276356160226
ACH-000783,-0.1429344816221516
ACH-000784,-0.26120545849074034
ACH-000785,-0.07915115071310777
ACH-000787,-0.1892688733226384
ACH-000788,-0.2216896164814036
ACH-000791,-0.1277430530447132
ACH-000792,-0.25930353254340605
ACH-000794,-0.21346927866403287
ACH-000796,-0.17483527531729678
ACH-000798,-0.472720920928599
ACH-000799,-0.06258202214071873
ACH-000800,-0.3326964615934494
ACH-000802,-0.04655045723341697
ACH-000804,-0.35592677228556324
ACH-000805,-0.10032964613903618
ACH-000809,-0.1300289495011634
ACH-000810,-0.3254182933634461
ACH-000811,-0.23043296970243865
ACH-000817,0.004394396095546699
ACH-000819,-0.2999058440541465
ACH-000820,0.12079799001237256
ACH-000821,-0.26261535113617623
ACH-000822,-0.2140871350130337
ACH-000823,-0.2801098412078945
ACH-000824,-0.20187523013713185
ACH-000827,-0.2739842224466179
ACH-000829,-0.13391996716128807
ACH-000831,-0.21355501220155346
ACH-000832,-0.09664990510547596
ACH-000833,-0.3004910320548829
ACH-000834,-0.11169029088241446
ACH-000835,-0.38661704686584974
ACH-000836,-0.15980471099323088
ACH-000837,-0.15500295540535214
ACH-000838,-0.14153430624033148
ACH-000839,-0.1690746185528664
ACH-000840,0.10092387861003464
ACH-000841,-0.13986205558560852
ACH-000843,-0.16557456858890146
ACH-000846,-0.19881714147624788
ACH-000847,-0.17924723765366174
ACH-000848,-0.3766949699331104
ACH-000849,-0.2837306444234178
ACH-000851,-0.15792257903994625
ACH-000855,-0.05404701904998997
ACH-000856,-0.08057831640919234
ACH-000858,-0.23732041767380385
ACH-000859,-0.21585477284417184
ACH-000861,-0.1828683455017384
ACH-000862,-0.2717161382810036
ACH-000865,-0.2060214316910317
ACH-000866,-0.21137454083582968
ACH-000867,-0.08860974357611308
ACH-000869,-0.22120872973630826
ACH-000872,-0.12193049153267314
ACH-000873,-0.1909125672445644
ACH-000876,-0.1710594588993657
ACH-000878,-0.21078657137557485
ACH-000880,-0.16322038703982564
ACH-000881,-0.23444589819370545
ACH-000882,-0.04220825780414655
ACH-000884,-0.1781653654382828
ACH-000885,-0.2172201873662544
ACH-000887,-0.17070007090684258
ACH-000889,-0.13773374073381178
ACH-000896,-0.22555741518708666
ACH-000898,-0.05033549547835668
ACH-000900,-0.1333630238496084
ACH-000901,-0.13895868475331086
ACH-000905,-0.1232394656362108
ACH-000906,-0.15984529352557372
ACH-000907,-0.29421571643637645
ACH-000910,-0.1848163169456097
ACH-000911,-0.1231898944335201
ACH-000912,-0.14752332046249753
ACH-000913,-0.2427644747624509
ACH-000915,-0.21314663538391
ACH-000916,0.5641117441567883
ACH-000917,-0.14374249770811234
ACH-000920,-0.3317511008733795
ACH-000921,-0.1399538094095281
ACH-000924,-0.13144165681218506
ACH-000926,-0.29393052827708593
ACH-000928,-0.4639847620684132
ACH-000929,-0.35345278289207305
ACH-000932,-0.16002969642966472
ACH-000935,-0.14920257126459488
ACH-000936,-0.3634268960135856
ACH-000937,-0.14401673162867662
ACH-000938,-0.2678613431179884
ACH-000939,-0.14468614899202376
ACH-000941,-0.1760621547376199
ACH-000943,-0.04890217140847243
ACH-000946,-0.10330543407843126
ACH-000947,-0.2949813878575304
ACH-000948,-0.14347157289920387
ACH-000950,-0.14059072573370746
ACH-000953,-0.22876549254440165
ACH-000954,-0.013882752563592749
ACH-000957,-0.26154972334656945
ACH-000958,-0.17467286081193506
ACH-000960,-0.0976309446016461
ACH-000963,-0.13530685970167924
ACH-000968,-0.29559256263340994
ACH-000969,-0.04084631542568365
ACH-000972,-0.5612784982802773
ACH-000973,-0.1947094539395957
ACH-000974,-0.16139123108291867
ACH-000978,-0.1652058685786808
ACH-000984,-0.2436304353799437
ACH-000986,-0.3033724815765497
ACH-000988,-0.14759909711494504
ACH-000993,-0.15706479680492247
ACH-000994,-0.2020954332715002
ACH-000996,-0.1911350751336436
ACH-001001,-0.045169187644001484
ACH-001020,-0.2959202312675052
ACH-001028,-0.15677700316670334
ACH-001031,-0.1869288227805436
ACH-001038,-0.12742634503054945
ACH-001048,-0.20614483794656424
ACH-001050,-0.11632516733755364
ACH-001053,-0.2620936977899318
ACH-001054,-0.09824423792433523
ACH-001061,-0.21014923274797545
ACH-001067,-0.08221735465973674
ACH-001075,-0.07502832269801965
ACH-001096,-0.35402263408696805
ACH-001111,-0.36383782644884577
ACH-001119,-0.1455420387133764
ACH-001128,-0.08862166845669671
ACH-001134,-0.25849043763335044
ACH-001151,-0.1709274122982266
ACH-001163,-0.317649931511088
ACH-001164,-0.4499500019640909
ACH-001183,-0.16557068557431853
ACH-001192,-0.19655343532371528
ACH-001193,-0.33283755131719944
ACH-001196,-0.21865123629928
ACH-001197,-0.3954121194909737
ACH-001205,-0.25078788484407416
ACH-001211,-0.1230721239838752
ACH-001212,-0.02214592721072202
ACH-001228,-0.3733798410976965
ACH-001232,-0.2329680859571616
ACH-001239,-0.18277982769416848
ACH-001270,-0.022449289581735532
ACH-001274,-0.14249703066270086
ACH-001275,-0.15698731040746078
ACH-001277,-0.1385297777180126
ACH-001278,-0.1352933787697107
ACH-001280,-0.18864354468442573
ACH-001283,-0.25594166446956224
ACH-001289,-0.3494271231485138
ACH-001300,-0.29225170276303664
ACH-001301,-0.22201861374395815
ACH-001302,-0.04501189614680659
ACH-001306,-0.04441234451037939
ACH-001318,-0.20078823051647215
ACH-001322,-0.11445103708736992
ACH-001328,-0.2451303586922549
ACH-001332,-0.1941149852089284
ACH-001336,-0.22246820456715946
ACH-001346,-0.08376641187360086
ACH-001353,-0.10624151093489716
ACH-001354,-0.03691142940302207
ACH-001367,-0.34164253426544033
ACH-001368,-0.2273631715165776
ACH-001374,-0.07575917704132121
ACH-001377,-0.08671558715250327
ACH-001380,-0.219974982344656
ACH-001391,-0.24328265330196824
ACH-001408,-0.08616957953635096
ACH-001430,-0.20927832360405574
ACH-001431,-0.11684874212280424
ACH-001450,-0.3656487595972463
ACH-001496,-0.18290806716102648
ACH-001500,-0.1749897849828196
ACH-001523,-0.3384220076387717
ACH-001532,-0.2482675358801535
ACH-001550,-0.16213469465465558
ACH-001552,0.06541341167475358
ACH-001554,-0.1307976684294334
ACH-001654,-0.18060068133593776
ACH-001735,-0.05172762816542343
ACH-001736,-0.14647734565156298
ACH-001737,-0.3943092936608744
ACH-001740,-0.24387096616915244
ACH-001745,-0.19179610228115024
ACH-001765,-0.13891907538127204
