,UFSP2 (55325)
ACH-000294,-0.2282986637491728
ACH-000295,-0.4818338864163529
ACH-000296,0.015898831751435527
ACH-000302,-0.05312443620988902
ACH-000304,-0.10710709298232753
ACH-000307,-0.2002119534824628
ACH-000308,-0.39947599803881984
ACH-000310,-0.10333146190251237
ACH-000311,-0.282182799422251
ACH-000312,-0.12528533630453795
ACH-000315,0.016456623986977857
ACH-000316,-0.2885077491271177
ACH-000317,-0.39816734325135417
ACH-000318,-0.13992141379918022
ACH-000319,-0.269519929941064
ACH-000320,-0.21286543345668224
ACH-000322,-0.23349970759431676
ACH-000323,-0.4638478572050919
ACH-000324,-0.4613798690301803
ACH-000329,-0.07869674189087741
ACH-000330,-0.129558470875672
ACH-000331,-0.461960287200413
ACH-000332,-0.2431280090466015
ACH-000334,-0.20894146704908206
ACH-000335,-0.027495860443623663
ACH-000336,-0.11115637506248244
ACH-000337,-0.19670381065779344
ACH-000338,-0.2535998443450672
ACH-000339,-0.403888480896461
ACH-000341,-0.16279146047004894
ACH-000348,-0.17589067785955598
ACH-000350,-0.18530366914004645
ACH-000352,-0.4604672286547451
ACH-000356,-0.35513464082399954
ACH-000361,0.007998752609165403
ACH-000362,-0.2619538246274009
ACH-000363,-0.24966814648174154
ACH-000364,-0.3658826769025072
ACH-000365,-0.1090024718621459
ACH-000366,-0.16020697606145692
ACH-000368,-0.5465612591066547
ACH-000374,-0.16268368971517538
ACH-000375,-0.17133235125793309
ACH-000376,-0.4658795365384617
ACH-000381,-0.23863917870287746
ACH-000383,-0.0769049552544723
ACH-000387,-0.40456629802944577
ACH-000389,-0.43207088727655896
ACH-000390,-0.20442954300341
ACH-000393,-0.09669794070414182
ACH-000395,-0.30736789234701056
ACH-000396,-0.22755288305748195
ACH-000397,-0.34459476289234003
ACH-000401,-0.39664774648884493
ACH-000402,0.3930963178041697
ACH-000403,-0.19156681835698405
ACH-000404,-0.3368674611146657
ACH-000406,-0.122652338034993
ACH-000407,-0.022611102432051968
ACH-000408,-0.5711630610946792
ACH-000410,-0.18445886851867666
ACH-000411,-0.18682703188165967
ACH-000414,-0.13955296958937474
ACH-000415,-0.13817034626501942
ACH-000416,-0.3757643014993768
ACH-000420,-0.37863384524802185
ACH-000421,-0.13899606662495825
ACH-000424,-0.22080744298066224
ACH-000425,-0.6320753560102933
ACH-000426,-0.3153150524494424
ACH-000427,-0.10240502448189318
ACH-000433,-0.2430389575499972
ACH-000435,-0.2563902659909664
ACH-000436,-0.1962151053844394
ACH-000444,-0.12692336657005754
ACH-000445,-0.5935851624685978
ACH-000448,-0.011035950228887398
ACH-000450,-0.31723971635266845
ACH-000452,-0.1812026091833676
ACH-000454,-0.3481907106827004
ACH-000458,-0.3684941985723779
ACH-000459,0.07884886551344883
ACH-000460,-0.30696372541081063
ACH-000461,-0.22581441994072754
ACH-000463,-0.2191221675676742
ACH-000464,-0.214908950473174
ACH-000466,-0.4249388107750859
ACH-000467,-0.2685326370631334
ACH-000468,-0.07334159331443331
ACH-000469,-0.447379164451916
ACH-000470,-0.30909847064477125
ACH-000471,-0.32080309081395725
ACH-000472,-0.15486275830967206
ACH-000473,-0.4320377676964138
ACH-000475,-0.6248171830622776
ACH-000476,-0.13196296712145555
ACH-000477,-0.2568593799665889
ACH-000479,-0.2898044724803947
ACH-000480,-0.5077293600619546
ACH-000481,-0.021064285930444727
ACH-000483,-0.1519103399278333
ACH-000484,-0.12337378415540147
ACH-000485,-0.11725623265557733
ACH-000486,-0.2411022738062581
ACH-000487,0.1078381475685472
ACH-000488,-0.185052918870215
ACH-000490,-0.14492186502703824
ACH-000491,-0.1463779841656979
ACH-000495,-0.1983383554471269
ACH-000496,-0.38213727860543023
ACH-000499,-0.4445416399698485
ACH-000500,0.6692824876666476
ACH-000502,-0.6248808665710329
ACH-000503,-0.2098391579313897
ACH-000505,-0.21090971051847032
ACH-000507,-0.2351248844921748
ACH-000510,-0.09377820317634948
ACH-000511,-0.4460177970429538
ACH-000512,-0.3731179477856132
ACH-000516,0.04326008384969656
ACH-000517,-0.3668331507394053
ACH-000518,-0.4597151508732686
ACH-000520,-0.3457578827839961
ACH-000521,-0.4473085216877152
ACH-000522,-0.05131508640527345
ACH-000524,-0.13128001076583365
ACH-000527,-0.5895993885152181
ACH-000528,-0.2917676051563536
ACH-000537,-0.4376133677649205
ACH-000541,-0.18657099033771432
ACH-000542,-0.2355747561675955
ACH-000544,-0.4002117880564041
ACH-000545,-0.2717160124078249
ACH-000547,-0.22161196677584824
ACH-000548,0.01843501335462094
ACH-000549,-0.6068276540050728
ACH-000550,-0.13268994066208398
ACH-000552,-0.4430232608630607
ACH-000556,-0.14274487679624875
ACH-000557,-0.3146239699112766
ACH-000569,-0.3156890046506904
ACH-000570,-0.4412461746273271
ACH-000571,-0.3998991253810667
ACH-000573,-0.09205704807190562
ACH-000576,-0.6216589159095859
ACH-000579,-0.15816472164911988
ACH-000580,-0.15482254375427104
ACH-000584,0.05609770797063495
ACH-000585,0.14068015899341926
ACH-000588,-0.2501810193478553
ACH-000589,-0.0965904283179228
ACH-000591,-0.3335542793445407
ACH-000593,-0.4428668018514068
ACH-000600,-0.717388949217813
ACH-000601,0.06684048135511328
ACH-000605,-0.10573413822280876
ACH-000606,-0.3170235281764849
ACH-000608,0.03974343510226127
ACH-000614,-0.22224732291514693
ACH-000616,-0.2704300146153647
ACH-000618,-0.1922695379054192
ACH-000619,-0.1926808288594703
ACH-000620,-0.3265526040236172
ACH-000621,-0.06515475715303178
ACH-000622,-0.22216493056673794
ACH-000623,-0.14998079778729104
ACH-000624,0.017717058023760612
ACH-000627,-0.15269302419670552
ACH-000630,-0.7656310766242367
ACH-000631,-0.5228078523060448
ACH-000632,-0.2927609571830996
ACH-000633,-0.3929598820175257
ACH-000637,-0.2767741195934761
ACH-000638,-0.20702036847573047
ACH-000646,-0.220507019676538
ACH-000647,0.07474462141216456
ACH-000648,-0.034714179571102295
ACH-000649,-0.7979875592829196
ACH-000651,-0.28110321778532793
ACH-000652,-0.6243851296687437
ACH-000653,0.02724855699134675
ACH-000657,-0.14164641636236844
ACH-000658,-0.32007017124135434
ACH-000661,-0.20375165312836524
ACH-000662,0.020006154350456686
ACH-000663,-0.4467850326531859
ACH-000665,-0.11342840725803455
ACH-000671,-0.5027163388713125
ACH-000672,-0.4143477378739357
ACH-000673,0.09665920254649488
ACH-000676,-0.39509958180936666
ACH-000677,-0.020354518712207538
ACH-000681,-0.1800967475132249
ACH-000683,-0.12771683674546536
ACH-000684,-0.3885907404677083
ACH-000688,-0.1888235976654469
ACH-000693,-0.14218450898394036
ACH-000694,-0.12713170760592954
ACH-000695,-0.1739769946457415
ACH-000696,-0.2747528181201897
ACH-000697,-0.4044231000096756
ACH-000699,-0.03653178842860656
ACH-000701,-0.27153492692455106
ACH-000706,-0.12591058769701052
ACH-000711,-0.1153851586795638
ACH-000713,-0.12474530485906743
ACH-000714,-0.2761002613312923
ACH-000718,-0.2238054513036104
ACH-000720,0.07578660246788728
ACH-000721,-0.15415118424283894
ACH-000724,-0.029441606562644745
ACH-000725,0.16672700994798284
ACH-000732,-0.29917262190198857
ACH-000734,-0.3058100728948308
ACH-000735,-0.3672985380242068
ACH-000736,-0.5636232293632109
ACH-000738,-0.4147233977150346
ACH-000746,0.13554140544720805
ACH-000747,-0.02048687164847847
ACH-000748,-0.4597141615773815
ACH-000753,-0.27859371303524466
ACH-000756,-0.13589140199399333
ACH-000757,-0.09692979230088662
ACH-000758,-0.2010647622927889
ACH-000760,-0.249834775990495
ACH-000762,-0.2398195575059751
ACH-000763,-0.14923479519846866
ACH-000764,-0.3597164100263783
ACH-000765,-0.40271925897653504
ACH-000766,-0.1537461614950987
ACH-000767,-0.05032450702739058
ACH-000768,-0.20660138150396368
ACH-000769,-0.08627476118138333
ACH-000770,-0.8112769738886136
ACH-000771,-0.5878274247845929
ACH-000773,-0.1601603630366319
ACH-000776,-0.4937518605018874
ACH-000777,-0.10368006477275657
ACH-000778,-0.17115862428293627
ACH-000781,0.125486087766217
ACH-000782,-0.12417559368697505
ACH-000783,0.08352927035027381
ACH-000784,-0.1783810931445828
ACH-000785,0.07255588727509871
ACH-000787,-0.25789316681450314
ACH-000788,-0.09441132032560907
ACH-000791,-0.3978804577922676
ACH-000792,-0.3025254571509265
ACH-000794,-0.2972399263327943
ACH-000796,-0.0173003174885958
ACH-000798,-0.025508549900592932
ACH-000799,-0.0490219924457647
ACH-000800,-0.3027188764813121
ACH-000802,-0.22560136365145236
ACH-000804,-0.2541503199599321
ACH-000805,-0.19889544395401346
ACH-000809,-0.22391624320455208
ACH-000810,-0.2915968355241886
ACH-000811,-0.26334084791128065
ACH-000817,-0.4863503393181936
ACH-000819,-0.33343553719771296
ACH-000820,-0.15263523399675016
ACH-000821,-0.07706182107324593
ACH-000822,-0.0788777893812453
ACH-000823,-0.4810547837254488
ACH-000824,0.07079314497337161
ACH-000827,-0.5278133091775769
ACH-000829,-0.4156689957590359
ACH-000831,-0.3571352149351397
ACH-000832,-0.4635529886986445
ACH-000833,-0.04880512951411279
ACH-000834,-0.3208194012145585
ACH-000835,-0.6488002239227493
ACH-000836,-0.7131393758916315
ACH-000837,-0.4911588685808142
ACH-000838,-0.014410197318815413
ACH-000839,-0.475107440253971
ACH-000840,-0.24312623783604814
ACH-000841,-0.20452177831194476
ACH-000843,-0.10214074007285256
ACH-000846,0.1344618483948591
ACH-000847,-0.4848425366585203
ACH-000848,-0.3286806201526568
ACH-000849,-0.0016161044851224515
ACH-000851,-0.22840292478717394
ACH-000855,-0.3948106964924569
ACH-000856,-0.1682573781534534
ACH-000858,0.1094404934021766
ACH-000859,-0.17006890495639915
ACH-000861,-0.4484995797686576
ACH-000862,-0.21232806274151156
ACH-000865,-0.4757343525797418
ACH-000866,0.1851607384507884
ACH-000867,0.14171597461222904
ACH-000869,-0.20488405803898171
ACH-000872,-0.2373256344530058
ACH-000873,-0.7827098243801509
ACH-000876,0.02419874108740252
ACH-000878,-0.4895137238979521
ACH-000880,-0.2468750168517111
ACH-000881,-0.3964423941681349
ACH-000882,-0.14143381124244392
ACH-000884,-0.6449673045508285
ACH-000885,-0.3634427860525573
ACH-000887,-0.10313190998548652
ACH-000889,-0.4486251514211576
ACH-000896,0.15755458504055694
ACH-000898,-0.2677332772646316
ACH-000900,-0.048574177719551984
ACH-000901,-0.16779995466233374
ACH-000905,0.0026613029451459983
ACH-000906,-0.47067175766889296
ACH-000907,-0.1274088176155756
ACH-000910,-0.2780111064446893
ACH-000911,-0.19668526010125226
ACH-000912,-0.07592295959078024
ACH-000913,-0.5148057729900929
ACH-000915,-3.078325932996216e-05
ACH-000916,-0.3100034108330089
ACH-000917,-0.16665704693988068
ACH-000920,-0.3762241447596019
ACH-000921,-0.4302663537154451
ACH-000924,-0.36703546978309337
ACH-000926,-0.23366591447929985
ACH-000928,-0.21677669574221856
ACH-000929,-0.24505394192578955
ACH-000932,0.15100609000952206
ACH-000935,-0.0613709346674181
ACH-000936,-0.5900087735100097
ACH-000937,-0.1275576320749379
ACH-000938,0.11423298388041125
ACH-000939,-0.10926132019094748
ACH-000941,-0.0846127010329385
ACH-000943,-0.1568901866681641
ACH-000946,0.1635452549976443
ACH-000947,0.08279094415308705
ACH-000948,-0.161993161528365
ACH-000950,-0.2796920370718459
ACH-000953,0.14005676942444442
ACH-000954,-0.4161389088336608
ACH-000957,-0.12392188878260142
ACH-000958,-0.2620389176855276
ACH-000960,0.021342803536080344
ACH-000963,-0.14856407037559838
ACH-000968,-0.13950257879507671
ACH-000969,-0.027260911415147013
ACH-000972,0.12625881895823013
ACH-000973,-0.021487675711010384
ACH-000974,0.004532683531549211
ACH-000978,-0.29274201308907377
ACH-000984,-0.044615313008837434
ACH-000986,0.06799132413253857
ACH-000988,-0.014890849781541468
ACH-000993,-0.18760944976616867
ACH-000994,-0.16331496744651988
ACH-000996,0.05078840551055245
ACH-001001,0.087027372006773
ACH-001020,-0.42320197630964623
ACH-001028,0.0772396664611725
ACH-001031,-0.1836471454172693
ACH-001038,0.05411809489011392
ACH-001048,-0.1078608650863842
ACH-001050,0.09982434125726312
ACH-001053,-0.2270926610899336
ACH-001054,-0.15254962540029451
ACH-001061,-0.003348096342851657
ACH-001067,-0.15505186803115914
ACH-001075,-0.21461946565440312
ACH-001096,0.017299771217756492
ACH-001111,0.05112971973332752
ACH-001119,-0.21879555741716272
ACH-001128,-0.0668380268739188
ACH-001134,-0.08839395681122035
ACH-001151,-0.5788614460012349
ACH-001163,-0.003758400359187756
ACH-001164,-0.3867438616391379
ACH-001183,-0.4636819599633413
ACH-001192,-0.08340937370845096
ACH-001193,-0.4928001296448078
ACH-001196,-0.1524469949735959
ACH-001197,-0.1443428795873773
ACH-001205,-0.19287235584542173
ACH-001211,-0.23141121457875946
ACH-001212,-0.6102146986289531
ACH-001228,-0.10964058734568692
ACH-001232,-0.5813543577883374
ACH-001239,-0.17128539550003255
ACH-001270,-0.12075296504674432
ACH-001274,-0.266155176013236
ACH-001275,-0.3582472812106313
ACH-001277,-0.1478520180591106
ACH-001278,-0.2092215240491667
ACH-001280,-0.16299059912581976
ACH-001283,0.0410989229037096
ACH-001289,0.17077229491833176
ACH-001300,-0.08025095699650467
ACH-001301,-0.00869860618217807
ACH-001302,-0.16263324264535853
ACH-001306,-0.2820407584929516
ACH-001318,-0.11012305007763316
ACH-001322,-0.12870066351391188
ACH-001328,-0.12385735938857742
ACH-001332,-0.2707362893626009
ACH-001336,-0.15822214753364192
ACH-001346,-0.2587276072666371
ACH-001353,-0.2629678589777956
ACH-001354,-0.07266101760030677
ACH-001367,-0.2746030795394169
ACH-001368,0.01306268238327179
ACH-001374,-0.05608773415169602
ACH-001377,-0.4412998221375664
ACH-001380,-0.4329587828418789
ACH-001391,0.00685933793744304
ACH-001408,-0.2595419432613456
ACH-001430,-0.06453261633814766
ACH-001431,-0.05630314367835081
ACH-001450,-0.40166224804497136
ACH-001496,-0.4298865647963141
ACH-001500,-0.4390448915969492
ACH-001523,-0.10773824620422401
ACH-001532,-0.12349884367587395
ACH-001550,0.031871109629562036
ACH-001552,-0.1974759721257736
ACH-001554,-0.1934992604410988
ACH-001654,-0.25547203383674444
ACH-001735,-0.1529748310995616
ACH-001736,0.046603648463043296
ACH-001737,-0.10404612863579522
ACH-001740,-0.17528073059822272
ACH-001745,0.06464965681598132
ACH-001765,0.11064410611228208
