,NOG (9241)
ACH-000004,0.08667046133672697
ACH-000005,-0.2518649553845129
ACH-000007,0.17778662923700342
ACH-000009,-0.0008902007571507596
ACH-000011,0.047734498286594214
ACH-000012,0.046415215425048936
ACH-000013,0.11205733471539872
ACH-000014,-0.015140773366913225
ACH-000015,0.04852589271501751
ACH-000017,-0.0020857766443132873
ACH-000018,0.004583244243399045
ACH-000019,0.061439530168249004
ACH-000021,0.030426784765625013
ACH-000022,0.053730857996097364
ACH-000025,0.1982202421531819
ACH-000028,-0.04693256293144682
ACH-000030,0.04501488834862456
ACH-000035,-0.013014065706022973
ACH-000036,-0.06432703749897102
ACH-000037,0.04547007706138936
ACH-000039,-0.06204868068350415
ACH-000040,-0.08397240483039946
ACH-000041,-0.0707333263274763
ACH-000042,0.06690273934520499
ACH-000045,0.026721232805812286
ACH-000047,0.07100617839086709
ACH-000052,-0.08803934845890793
ACH-000053,0.10751634159142386
ACH-000054,-0.07114346515502891
ACH-000055,-0.05889589868494807
ACH-000060,0.009390587332578287
ACH-000067,-0.028808048321978117
ACH-000070,-0.0417468494035084
ACH-000075,0.0191806137751668
ACH-000078,0.038336690557319066
ACH-000082,-0.024712147162427745
ACH-000085,0.14818626135264967
ACH-000086,0.10900704965188317
ACH-000087,-0.011590009750663391
ACH-000092,0.045157380770465695
ACH-000095,0.0576905944304399
ACH-000097,-0.012296630552162641
ACH-000098,0.05749181474761099
ACH-000099,0.10046902573298733
ACH-000108,0.05144123435086166
ACH-000113,0.042039729581436217
ACH-000116,0.01890252600221009
ACH-000118,-0.009311628146613264
ACH-000120,-0.2560701016935765
ACH-000123,0.02968715312911472
ACH-000127,0.07671291436403598
ACH-000128,-0.04197766897856893
ACH-000132,0.06388101683889821
ACH-000133,0.10925879977419553
ACH-000137,0.024439508304896218
ACH-000138,-0.044698797357109285
ACH-000142,-0.07489612325650534
ACH-000143,-0.02241204654181216
ACH-000146,0.06007310114511495
ACH-000148,-0.02179053621449597
ACH-000150,0.05313831823171987
ACH-000152,-0.06986625671686783
ACH-000153,-0.0035019663353948608
ACH-000159,-0.16654297652068534
ACH-000160,0.06301007390208299
ACH-000163,-0.01944957016050679
ACH-000167,-0.06426153431007628
ACH-000168,0.1457547031964553
ACH-000169,0.07590942333182789
ACH-000178,-0.024623665623345326
ACH-000183,-0.01874675043414806
ACH-000188,-0.03669881724440753
ACH-000189,0.17804866397905375
ACH-000190,-0.1297762349415283
ACH-000198,-0.07184306832970208
ACH-000203,-0.11851864934677847
ACH-000204,0.2512827687484669
ACH-000206,0.12378300727360746
ACH-000207,-0.07048024536227923
ACH-000208,0.1569827508187852
ACH-000210,0.0294150125110366
ACH-000211,0.13426863780271756
ACH-000215,-0.061809417728394676
ACH-000221,0.028932128925548282
ACH-000222,-0.1167311779258794
ACH-000223,-0.019574875484310687
ACH-000226,0.02320367120963619
ACH-000227,-0.1098759126176856
ACH-000228,0.07716176465561472
ACH-000231,-0.03688749222095252
ACH-000232,0.024978129563565103
ACH-000233,0.10893128942218612
ACH-000234,-0.009246149372264154
ACH-000235,-0.08884703630684893
ACH-000237,0.07135847419586466
ACH-000238,-0.003910064876828677
ACH-000242,0.08125289996092283
ACH-000243,-0.1704344321183229
ACH-000244,-0.07723277986288997
ACH-000246,0.0005081644270001922
ACH-000248,-0.017261156782783157
ACH-000250,-0.018730458679672903
ACH-000251,-0.061779591435767625
ACH-000252,0.007946503230864856
ACH-000253,-0.0426213665511284
ACH-000255,0.03630988472858702
ACH-000256,-0.18080092935165448
ACH-000257,0.021471182730896755
ACH-000258,-0.010216950360040904
ACH-000259,0.00036198804326446893
ACH-000260,0.058342203985147015
ACH-000261,-0.06124405727395295
ACH-000262,0.14446557417219227
ACH-000263,0.19012026771507906
ACH-000264,-0.1180812137947004
ACH-000265,-0.017374540394734912
ACH-000266,-0.026243001203832536
ACH-000272,-0.03429595319461678
ACH-000274,-0.035871727132206384
ACH-000277,0.0321893680698369
ACH-000278,0.017301216407491986
ACH-000279,0.1293786655929855
ACH-000280,0.01600290288606204
ACH-000281,0.09783411496055508
ACH-000288,0.027244263269465517
ACH-000291,0.08869148333128768
ACH-000293,0.02253636263620274
ACH-000294,0.037933551862991334
ACH-000295,0.03606951745263349
ACH-000296,-0.057510181209565726
ACH-000302,0.04279396095862139
ACH-000304,-0.09686749481896206
ACH-000307,-0.005481052943058355
ACH-000308,0.010210639911263362
ACH-000310,-0.03250095076938038
ACH-000311,0.07132156471074479
ACH-000312,-0.09917406106680593
ACH-000315,0.038615973882483216
ACH-000316,-0.05393050107727188
ACH-000317,0.03374281532389108
ACH-000318,0.02568782768993229
ACH-000319,-0.08607813925433484
ACH-000320,-0.006492192310537651
ACH-000322,-0.0032907489347035416
ACH-000323,0.21781589580087515
ACH-000324,0.08612511602664444
ACH-000329,-0.0806609042651935
ACH-000330,-0.00540733768146202
ACH-000331,0.07972500045286794
ACH-000332,0.045896965696141566
ACH-000334,0.0855546664501147
ACH-000335,0.056622034917155326
ACH-000336,-0.07938097318062773
ACH-000337,3.1709416778543715e-05
ACH-000338,-0.4066165083188892
ACH-000339,0.048948130963697496
ACH-000341,-0.16903656551763818
ACH-000348,-0.0071352385653882895
ACH-000350,0.19359308012630355
ACH-000352,-0.062143361433468935
ACH-000356,-0.060801711383245825
ACH-000361,-0.2517274291128581
ACH-000362,0.007712394392506516
ACH-000363,0.10616218144049548
ACH-000364,0.06705776603769624
ACH-000365,-0.0072448814879883345
ACH-000366,-0.05754915011344069
ACH-000368,0.02120854301081288
ACH-000374,-0.0034298539958960805
ACH-000375,0.12430599005343672
ACH-000376,-0.012671336192873271
ACH-000381,0.08713521833748886
ACH-000383,-0.004615286366867829
ACH-000387,0.02204903943043113
ACH-000389,0.07494465588213108
ACH-000390,-0.06032667044463825
ACH-000393,-0.012752222373763885
ACH-000395,-0.10165490560536077
ACH-000396,0.3037832741558371
ACH-000397,-0.14200214066480646
ACH-000401,0.2748979059692463
ACH-000402,0.3620267572247904
ACH-000403,0.06990539823903208
ACH-000404,-0.05207591939402531
ACH-000406,0.0006051204063206616
ACH-000407,-0.021215256069927132
ACH-000408,-0.01262541734257836
ACH-000410,-0.0446948179285677
ACH-000411,-0.0015908223798859788
ACH-000414,0.06911778048968642
ACH-000415,-0.11695073647431987
ACH-000416,0.05234809331617191
ACH-000420,0.0355376051940016
ACH-000421,-0.11325176988348427
ACH-000424,0.21540220461768184
ACH-000425,-0.02999430091944142
ACH-000426,0.021415837285749875
ACH-000427,0.007518905851548801
ACH-000433,0.0276966696917587
ACH-000435,-0.046278168410092906
ACH-000436,0.2509878490396508
ACH-000444,0.027772553177093186
ACH-000445,0.15095928175339776
ACH-000448,0.044208636389951865
ACH-000450,0.2512738150337573
ACH-000452,0.03064838295917158
ACH-000454,-0.041858831201650064
ACH-000458,0.014746281501318353
ACH-000459,0.13090294783126782
ACH-000460,0.051577194444526166
ACH-000461,0.06590439434405784
ACH-000463,0.017238648444485416
ACH-000464,-0.0419413946708821
