,CHCHD2 (51142)
ACH-000004,-0.5446821485881522
ACH-000005,-0.896621556354598
ACH-000007,-0.4227424974743893
ACH-000009,-0.3625474327198081
ACH-000011,-0.4027806359024853
ACH-000012,-0.4022113051714644
ACH-000013,-0.3845334314826485
ACH-000014,-0.514729418821056
ACH-000015,-0.5129808980711706
ACH-000017,-0.3637553499174122
ACH-000018,-0.3909244416643725
ACH-000019,-0.1953717823566935
ACH-000021,-0.3479443295387308
ACH-000022,-0.4821870616726286
ACH-000025,-0.3239086016121667
ACH-000028,-0.4291517078266693
ACH-000030,-0.4408012864347837
ACH-000035,-0.4227166420411943
ACH-000036,-0.5461883767765939
ACH-000037,-0.4122310533523553
ACH-000039,-0.6349597010743754
ACH-000040,-0.4422022248700224
ACH-000041,-0.5502550761856732
ACH-000042,-0.3421875162587774
ACH-000045,-0.30371044428411176
ACH-000047,-0.5366383857494746
ACH-000052,-0.3921420882729533
ACH-000053,-0.2621502898509996
ACH-000054,-0.4885251648929306
ACH-000055,-0.4571187208296928
ACH-000060,-0.5086912971157541
ACH-000067,-0.5035604603426396
ACH-000070,-0.4397378339444496
ACH-000075,-0.4012088972180015
ACH-000078,-0.2764413465075585
ACH-000082,-0.3282838260773802
ACH-000085,-0.4248306040922133
ACH-000086,-0.3158166691793133
ACH-000087,-0.6899009054294424
ACH-000092,-0.4205321602521313
ACH-000095,-0.4044994140914092
ACH-000097,-0.3502629183269436
ACH-000098,-0.4629748004375682
ACH-000099,-0.36704408604026817
ACH-000108,-0.3160373069917601
ACH-000113,-0.5143021177135031
ACH-000116,-0.5358462312074278
ACH-000118,-0.3076545920407057
ACH-000120,-0.43805326788725135
ACH-000123,-0.4201689677809768
ACH-000127,-0.28640784355675536
ACH-000128,-0.6305051885967177
ACH-000132,-0.39366210838859583
ACH-000133,-0.5450873896309509
ACH-000137,-0.4046416003025772
ACH-000138,-0.4785282137467196
ACH-000142,-0.3270692249770057
ACH-000143,-0.4456885477833648
ACH-000146,-0.31316720719388835
ACH-000148,-0.4442383672087025
ACH-000150,-0.7176836111839205
ACH-000152,-0.4380246734110505
ACH-000153,-0.8218275709378998
ACH-000159,-0.4911464878403157
ACH-000160,-0.4520795884594868
ACH-000163,-0.4420940051863437
ACH-000167,-0.6747993747707272
ACH-000168,-0.4294018991618752
ACH-000169,-0.33699131721780634
ACH-000178,-0.2953758392489201
ACH-000183,-0.5161530967668904
ACH-000188,-0.4718318494610937
ACH-000189,-0.3302370314828619
ACH-000190,-0.2854969940295065
ACH-000198,-0.42070209302635103
ACH-000203,0.023500911527549646
ACH-000204,-0.4672682164999216
ACH-000206,-0.4894641303662681
ACH-000207,-0.3104418691947286
ACH-000208,-0.6303610288160624
ACH-000210,-0.5093041256396975
ACH-000211,-0.3777882048804482
ACH-000215,-0.3471725042569205
ACH-000221,-0.7718878358820589
ACH-000222,-0.25456877158991514
ACH-000223,-0.4807830389273819
ACH-000226,-0.4345370572688248
ACH-000227,-0.41713769670755735
ACH-000228,-0.6120376338740029
ACH-000231,-0.4014940995283599
ACH-000232,-0.5633822892302217
ACH-000233,-0.3079884303675037
ACH-000234,-0.3853058198143137
ACH-000235,-0.3413938056566491
ACH-000237,-0.5412420526117435
ACH-000238,-0.4816047541485161
ACH-000242,-0.5164714049451761
ACH-000243,-0.4914629873004591
ACH-000244,-0.3554028557760058
ACH-000246,-0.3771571254749136
ACH-000248,-0.4130609548697555
ACH-000250,-0.3704865774377667
ACH-000251,-0.5021756093998014
ACH-000252,-0.5130297049527045
ACH-000253,-0.2597188960216226
ACH-000255,-0.6621397287374512
ACH-000256,-0.4958469684118573
ACH-000257,-0.5600233133184858
ACH-000258,-0.457585653365692
ACH-000259,-0.4803096010320397
ACH-000260,-0.3378786871546563
ACH-000261,-0.4542032142672089
ACH-000262,-0.7259330097308323
ACH-000263,-0.4794216538494514
ACH-000264,-0.4630614502430729
ACH-000265,-0.37877247721824375
