,SPATA22 (84690)
ACH-000004,-0.24379796107076684
ACH-000005,0.13367530942507555
ACH-000007,0.02151061479658131
ACH-000009,-0.23562428073657166
ACH-000011,-0.02699502408126551
ACH-000012,-0.10332164723391224
ACH-000013,-0.13501859724866458
ACH-000014,-0.14088988515437792
ACH-000015,-0.1776452834743826
ACH-000017,-0.1679114807617667
ACH-000018,-0.015315563421811862
ACH-000019,0.01072978207513244
ACH-000021,-0.13118276700152906
ACH-000022,-0.06680715798369484
ACH-000025,-0.10894478972427343
ACH-000028,-0.0006106733778456992
ACH-000030,-0.1077457725867632
ACH-000035,-0.013385080450070828
ACH-000036,-0.07704744057569904
ACH-000037,-0.13956335030418476
ACH-000039,-0.05307539856753343
ACH-000040,-0.16711567041566666
ACH-000041,-0.1848105733016411
ACH-000042,-0.21202523706171408
ACH-000045,-0.1418853981609187
ACH-000047,-0.04873333650755453
ACH-000052,-0.2607247560264254
ACH-000053,-0.03789959102292451
ACH-000054,0.001490263423407347
ACH-000055,-0.12210560751203113
ACH-000060,-0.23639106328562495
ACH-000067,-0.24392639459235696
ACH-000070,0.0789472853714846
ACH-000075,-0.3685130385150352
ACH-000078,-0.02840417629435678
ACH-000082,-0.17075584484117415
ACH-000085,-0.2848739397613043
ACH-000086,0.01795961958456761
ACH-000087,-0.16623955534285773
ACH-000092,-0.09618614908578364
ACH-000095,-0.19218770850863515
ACH-000097,-0.09138798340697077
ACH-000098,-0.0614889466742929
ACH-000099,-0.2159635934639336
ACH-000108,-0.09205014570586233
ACH-000113,-0.10275473888827458
ACH-000116,-0.13513010671837114
ACH-000118,-0.22236983409098995
ACH-000120,-0.0005499430250272476
ACH-000123,0.046707248570006916
ACH-000127,-0.16763601695135472
ACH-000128,0.2154134494879028
ACH-000132,-0.06480002990772127
ACH-000133,-0.10622445475709838
ACH-000137,-0.10397695983169608
ACH-000138,-0.15209169183723986
ACH-000142,-0.07879585050693405
ACH-000143,-0.3109903440477493
ACH-000146,-0.14293238110189802
ACH-000148,-0.11416838022826745
ACH-000150,-0.025888893440303488
ACH-000152,-0.1107222872651426
