,LHFPL2 (10184)
ACH-000004,-0.0924407668007211
ACH-000005,-0.2878352449996389
ACH-000007,-0.01470288580787204
ACH-000009,0.11022983299608323
ACH-000011,0.2739668411642844
ACH-000012,0.02322276987541126
ACH-000013,0.10829307612183854
ACH-000014,0.1239234474299605
ACH-000015,-0.02719524521863469
ACH-000017,-0.03509991990435738
ACH-000018,0.07081993268210797
ACH-000019,0.2113980986837389
ACH-000021,-0.061958400362823324
ACH-000022,0.04671186070542742
ACH-000025,0.33016274259267603
ACH-000028,0.05226680869510703
ACH-000030,-0.01094224813323163
ACH-000035,0.13005066910560192
ACH-000036,0.2189158357823494
ACH-000037,-0.06513978195256283
ACH-000039,-0.0304880442881563
ACH-000040,0.16169578937599186
ACH-000041,-0.09209951908347384
ACH-000042,-0.1256994610096109
ACH-000045,0.08293132239781968
ACH-000047,0.05049103095262479
ACH-000052,0.1615108799510927
ACH-000053,-0.027424429339509997
ACH-000054,0.09770223368753413
ACH-000055,-0.09831131699009844
ACH-000060,0.1613376872016778
ACH-000067,0.2044040759865621
ACH-000070,0.28307998311359595
ACH-000075,-0.1631628249642673
ACH-000078,-0.12860291212091698
ACH-000082,0.09988416215750727
ACH-000085,-0.1928502209019561
ACH-000086,-0.100997645881638
ACH-000087,0.037195668375591504
ACH-000092,0.06724657264656846
ACH-000095,-0.004815778525038682
ACH-000097,-0.038311986900435385
ACH-000098,0.09911875413748836
ACH-000099,-0.029410125590326956
ACH-000108,0.05640884631138433
ACH-000113,0.009455132573061164
ACH-000116,0.15524338571311658
ACH-000118,0.1408018325636272
ACH-000120,0.1870764071987738
ACH-000123,0.06416431562908809
ACH-000127,0.027472034948606137
ACH-000128,0.012300582806369548
ACH-000132,-0.015236637033794896
ACH-000133,0.1391452143503756
ACH-000137,-0.048262684263296586
ACH-000138,0.10001830992842124
ACH-000142,0.07165353305091263
ACH-000143,-0.09589661215243336
ACH-000146,-0.042137545071482416
ACH-000148,0.03915106822414533
ACH-000150,0.13018356345227164
ACH-000152,0.01245366134313348
ACH-000153,0.2520221199077531
ACH-000159,-0.037615941927297315
ACH-000160,0.1911047832239716
ACH-000163,-0.07867103655947061
ACH-000167,0.2740310248904577
ACH-000168,0.09839538876407923
ACH-000169,0.13186549393267433
ACH-000178,0.055891056985018464
ACH-000183,-0.09661627872299647
ACH-000188,-0.0644716068485311
ACH-000189,-0.05055637237778653
ACH-000190,0.12696978826531402
ACH-000198,0.06569728754015107
ACH-000203,-0.06584687421175772
ACH-000204,-0.02785370196661581
ACH-000206,-0.046749958686118864
ACH-000207,0.15236757684382982
ACH-000208,0.01962787448707211
ACH-000210,-0.45002693981822894
ACH-000211,-0.0045129911199115035
ACH-000215,0.031590631247800184
ACH-000221,0.010100851479785743
ACH-000222,0.045908786908879166
ACH-000223,0.10959900416711237
ACH-000226,0.05698880379217451
ACH-000227,-0.039566866615834084
ACH-000228,-0.12585284822488818
ACH-000231,-0.05647737236387462
ACH-000232,0.09511334299373518
ACH-000233,0.06089752862532085
ACH-000234,0.13366923530172922
ACH-000235,0.05486242664370719
ACH-000237,0.12412324808224172
ACH-000238,-0.007417254928725457
ACH-000242,0.4704918088032519
ACH-000243,-0.024433508030539768
ACH-000244,0.11158905635727714
ACH-000246,0.024621971202456943
ACH-000248,0.25161562056643433
ACH-000250,0.03853054151198336
ACH-000251,0.009886532478303758
ACH-000252,0.024579773019950714
ACH-000253,0.11647662507068515
ACH-000255,0.17655868300274874
ACH-000256,0.04745477972508951
ACH-000257,-0.12043229513068243
ACH-000258,0.13200764946049556
ACH-000259,0.19373001607932808
ACH-000260,0.23156923696097426
ACH-000261,-0.013608663786712218
ACH-000262,0.007460031180200955
ACH-000263,0.4930930584129826
ACH-000264,-0.08215534952372136
ACH-000265,0.025734600047571842
ACH-000266,0.03523124236333526
ACH-000272,0.0019911828814004905
ACH-000274,0.16084701860277192
ACH-000277,-0.2746344290829464
ACH-000278,0.1182578794854916
ACH-000279,-0.01441178458136479
ACH-000280,-0.032025853016578724
ACH-000281,0.0379429777336767
ACH-000288,0.12333267148345314
ACH-000291,0.09474281465814068
ACH-000293,0.01101503859492082
ACH-000294,-0.057490308478846626
ACH-000295,0.031723090091305216
ACH-000296,0.07689151071123222
ACH-000302,-0.005676554660106862
ACH-000304,0.07556074490639934
ACH-000307,-0.057707889484183615
ACH-000308,0.09871427003950484
ACH-000310,0.0390380468758263
ACH-000311,0.1942823686835505
ACH-000312,0.18011677556613004
ACH-000315,-0.0888270845637275
ACH-000316,0.2199504794842092
ACH-000317,0.1726359894112698
ACH-000318,0.2374493315072519
ACH-000319,-0.0060781303354092864
ACH-000320,0.055953380238102826
ACH-000322,0.2952732652643568
ACH-000323,0.02659951978395648
ACH-000324,-0.06653369648690229
ACH-000329,0.058277151450950485
ACH-000330,0.0727253569198305
ACH-000331,0.1825785189583063
ACH-000332,0.08043591015366898
ACH-000334,-0.1305897925957964
ACH-000335,0.02299044679675537
ACH-000336,0.15346374552446587
ACH-000337,0.245609846944228
ACH-000338,-0.02009645171676856
ACH-000339,0.06620381464824514
ACH-000341,0.04313828910534507
ACH-000348,0.016770905304741304
ACH-000350,-0.13942287417805108
ACH-000352,0.03361067968780867
ACH-000356,-0.005192561939571764
ACH-000361,0.15484267254773487
ACH-000362,0.007268054610076151
ACH-000363,0.056818622961020075
ACH-000364,0.10912787830141923
ACH-000365,0.0008987540443767687
ACH-000366,0.00885192206532725
ACH-000368,-0.02922979543087569
ACH-000374,0.15496229398451
ACH-000375,0.076338865547698
ACH-000376,0.013521996193356593
ACH-000381,0.034266071104895886
ACH-000383,-0.01843105919635584
ACH-000387,-0.06476054126621571
ACH-000389,0.12890825533386865
ACH-000390,-0.11968465716054677
ACH-000393,0.006284193868514843
ACH-000395,0.047334276369905934
ACH-000396,0.01538454880940666
ACH-000397,-0.009865269340577704
ACH-000401,0.3733745495424165
ACH-000402,0.12317843978174292
ACH-000403,0.05687302801749744
ACH-000404,0.15384020785615649
ACH-000406,-0.06301148818981787
ACH-000407,0.2662936285991908
ACH-000408,0.10075397773479364
ACH-000410,0.01433524567967015
ACH-000411,0.06350179712924796
ACH-000414,0.11711643123916855
ACH-000415,0.02244611403852453
ACH-000416,0.07244125779686278
ACH-000420,-0.0599656600066271
ACH-000421,-0.003460926662210114
ACH-000424,-0.10558024287594717
ACH-000425,0.08084960818083521
ACH-000426,-0.03393498119139385
ACH-000427,0.029848923945469695
ACH-000433,0.09992496219303007
ACH-000435,-0.186849564197734
ACH-000436,-0.21030466870351766
ACH-000444,0.056592091857640636
ACH-000445,-0.013751797609041171
ACH-000448,0.00888998398680077
ACH-000450,0.10021572115606106
ACH-000452,0.051013910732998526
ACH-000454,-0.07178468556077268
ACH-000458,-0.12592658172402282
ACH-000459,0.06430510971268823
ACH-000460,0.0014834775522855749
ACH-000461,-0.1234852170894179
ACH-000463,-0.12218051593925575
ACH-000464,0.1874866050651148
ACH-000466,0.10884844081629792
ACH-000467,0.035573552799043916
ACH-000468,0.05188023037346355
ACH-000469,-0.04560225349304693
ACH-000470,-0.13692466147433924
ACH-000471,0.13188247831483707
ACH-000472,-0.06707505020865437
ACH-000473,-0.01827486045300977
ACH-000475,0.04321067630192465
ACH-000476,0.008795105097150828
ACH-000477,-0.058606553618433185
ACH-000479,-0.11714794081884924
ACH-000480,0.02971844257397018
ACH-000481,-0.038736262912391635
ACH-000483,0.1718331540425084
ACH-000484,-0.05054377387838229
ACH-000485,-0.1289709361647373
ACH-000486,0.025228138799622667
ACH-000487,-0.026875565632012426
ACH-000488,0.024099975165567642
ACH-000490,0.15464698768915056
ACH-000491,-0.008417028102519252
ACH-000495,0.10491906942901427
ACH-000496,0.07076069945946975
ACH-000499,-0.03715576716108887
ACH-000500,0.011726195688641038
ACH-000502,0.20385240862306755
ACH-000503,-0.14580589947151745
ACH-000505,0.14993723471563722
ACH-000507,-0.1239779373841449
ACH-000510,-0.005253062528903278
ACH-000511,0.1354125017697591
ACH-000512,-0.013527332569953905
ACH-000516,0.06768201150934397
ACH-000517,0.029047097436012945
ACH-000518,-0.03126733797031083
ACH-000520,0.016854959092904968
ACH-000521,-0.10486733591071584
ACH-000522,0.10712560056446954
ACH-000524,0.06176794228677385
ACH-000527,0.07911611484573858
ACH-000528,-0.03321317244422661
ACH-000537,0.011891176129396422
ACH-000541,0.02856444224375448
ACH-000542,0.053040411725545786
ACH-000544,-0.06774171773722522
ACH-000545,0.0022042646863644363
ACH-000547,0.025860209674770242
ACH-000548,0.03227340670403083
ACH-000549,0.09226062431581353
ACH-000550,0.04785134646175013
ACH-000552,0.032246137073886086
ACH-000556,-0.016840972385115168
ACH-000557,0.034347104147903415
ACH-000569,0.2256220210473919
ACH-000570,0.1746833043798505
ACH-000571,0.009114102115649605
ACH-000573,0.04203604549263205
ACH-000576,-0.13961554165421958
ACH-000579,0.027184785788995424
ACH-000580,-0.05277258088592062
ACH-000584,-0.03646848628479473
ACH-000585,0.09508824924495538
ACH-000588,0.0851128903296182
ACH-000589,0.06587447943017888
ACH-000591,0.050626211506988525
ACH-000593,0.18820366715074147
ACH-000600,0.10416293478587382
ACH-000601,0.04532853190256552
ACH-000605,0.08029410313451604
ACH-000606,0.05616672782485527
ACH-000608,-0.039729528253207656
ACH-000614,0.10273166085654133
ACH-000616,0.032614110618360906
ACH-000618,0.09732702817446268
ACH-000619,-0.0788803340956166
ACH-000620,0.10527641781118986
ACH-000621,0.11228285347166582
ACH-000622,0.0872017238384723
ACH-000623,0.025139491038336584
ACH-000624,0.028304783722984745
ACH-000627,0.09283560783371024
ACH-000630,0.03097184159836493
ACH-000631,0.244295467651602
ACH-000632,0.2888431150880132
ACH-000633,0.0017069264365322935
ACH-000637,-0.03577816973629658
ACH-000638,-0.057315139665981375
ACH-000646,-0.04367494696249986
ACH-000647,0.09160076082399174
ACH-000648,0.11802270060133466
ACH-000649,0.012071516933455864
ACH-000651,-0.13089709253822676
ACH-000652,-0.269672413721102
ACH-000653,-0.01441765506487393
ACH-000657,0.15986517980674536
ACH-000658,0.055782439253582734
ACH-000661,0.15310438803518106
ACH-000662,-0.193203670176998
ACH-000663,0.3512499765358401
ACH-000665,0.009682651605142348
ACH-000671,0.012899586438570844
ACH-000672,0.17129003759036432
ACH-000673,0.06965036502686779
ACH-000676,0.04654725497282968
ACH-000677,0.003727439885746168
ACH-000681,0.108910473720696
