,MKRN3 (7681)
ACH-000004,-0.22486986393324954
ACH-000005,-0.26204593196655285
ACH-000007,-0.13753320887968942
ACH-000009,-0.21833860970009655
ACH-000011,-0.12234291822023888
ACH-000012,0.007776149481917664
ACH-000013,-0.03778185541698816
ACH-000014,-0.031278839723459434
ACH-000015,-0.02985796568613376
ACH-000017,-0.000759628922072267
ACH-000018,0.058340974110707065
ACH-000019,-0.09684542340668988
ACH-000021,-0.012519832605794862
ACH-000022,-0.036360356937942304
ACH-000025,-0.13786865805483325
ACH-000028,0.009326654094960515
ACH-000030,-0.040335510402309316
ACH-000035,-0.14737759225148406
ACH-000036,-0.0993266497576279
ACH-000037,-0.09555912468043147
ACH-000039,0.15946795371650754
ACH-000040,-0.02753859294186518
ACH-000041,-0.3096631390125489
ACH-000042,-0.06479853062363153
ACH-000045,-0.15674338911633987
ACH-000047,-0.06412731811736049
ACH-000052,0.1118700982988896
ACH-000053,0.013151976839274288
ACH-000054,-0.18288404732090746
ACH-000055,0.044672559807002035
ACH-000060,-0.05514122779168679
ACH-000067,-0.07641248787101991
ACH-000070,-0.06515071920686256
ACH-000075,0.12465082300456586
ACH-000078,-0.08498221492836787
ACH-000082,-0.11898672415143845
ACH-000085,-0.04646466128352223
ACH-000086,-0.035713684922362696
ACH-000087,-0.19661929123883576
ACH-000092,-0.0832567963231405
ACH-000095,-0.09099217213191284
ACH-000097,-0.06876243031350289
ACH-000098,-0.08641207341097372
ACH-000099,-0.007178241542858452
ACH-000108,-0.1349302312223192
ACH-000113,0.038849771740412105
ACH-000116,-0.1100764221675131
ACH-000118,-0.07030392087587768
ACH-000120,-0.045007309187462714
ACH-000123,-0.14060775107946724
ACH-000127,-0.051400506935949934
ACH-000128,-0.003070601028601703
ACH-000132,-0.2898723776210649
ACH-000133,-0.03065285548024518
ACH-000137,-0.1288678884978901
ACH-000138,0.029015518700024414
ACH-000142,-0.004951604773747054
ACH-000143,-0.05905405082108811
ACH-000146,-0.022829206588720785
ACH-000148,-0.029279051003702764
ACH-000150,0.042542845813019016
ACH-000152,-0.015065495461635653
ACH-000153,0.021303423187383538
ACH-000159,-0.11140080422028513
ACH-000160,-0.041044095191999815
ACH-000163,0.0935561182190085
ACH-000167,0.2510785878531616
ACH-000168,-0.1392884172843557
ACH-000169,-0.004641178912585085
ACH-000178,-0.17043658015702765
ACH-000183,-0.05660957321618763
ACH-000188,-0.14243402073350825
ACH-000189,0.07521819061986003
ACH-000190,-0.21392705240672968
ACH-000198,-0.09612851962094662
