,SCN9A (6335)
ACH-000004,-0.07721233805750967
ACH-000005,-0.06062310799403923
ACH-000007,-0.03049705728058957
ACH-000009,0.018633064025127082
ACH-000011,0.08308803734201795
ACH-000012,0.1552857967633203
ACH-000013,0.08197831583063618
ACH-000014,-0.10180585100227883
ACH-000015,-0.03331089244739185
ACH-000017,0.1654855531554104
ACH-000018,0.1377529214421698
ACH-000019,0.14900396225377574
ACH-000021,0.04285559385140564
ACH-000022,0.09012421781407907
ACH-000025,0.003811649768410006
ACH-000028,0.2082456213226421
ACH-000030,0.016752611903123868
ACH-000035,0.06775001499709385
ACH-000036,0.08656709507410636
ACH-000037,0.050298289280779535
ACH-000039,0.243300339094612
ACH-000040,-0.08234553231219913
ACH-000041,0.06553632908668604
ACH-000042,-0.006155305336131533
ACH-000045,0.043897362932248066
ACH-000047,0.0444098211680553
ACH-000052,0.242310634021628
ACH-000053,0.11513158398874668
ACH-000054,0.06646786191572104
ACH-000055,0.004301800508314292
ACH-000060,-0.04813955668093041
ACH-000067,0.0936794793458561
ACH-000070,0.0792340997386702
ACH-000075,0.11053310068421812
ACH-000078,0.2608976958439294
ACH-000082,0.10359142253948957
ACH-000085,0.1950257508410368
ACH-000086,0.06401754607007616
ACH-000087,-0.13686527966701972
ACH-000092,-0.07878442576512829
ACH-000095,0.04175419483741488
ACH-000097,0.07774302562801609
ACH-000098,-0.19945788417316007
ACH-000099,-0.004255900339308527
ACH-000108,-0.04567292206489728
ACH-000113,0.10039891613005536
ACH-000116,0.13835317601590694
ACH-000118,0.0014444764983324089
ACH-000120,-0.18051061624347328
ACH-000123,0.08201783321814611
ACH-000127,-0.07357559619548852
ACH-000128,-0.11488016985061505
ACH-000132,0.028422383831037058
ACH-000133,-0.08514766060403975
ACH-000137,-0.05569053154500375
ACH-000138,0.1142915829257209
ACH-000142,0.0029048819024899237
ACH-000143,0.12440435841099284
ACH-000146,0.019500757713341168
ACH-000148,0.062132256413811836
ACH-000150,0.014326688919968182
ACH-000152,0.16663867788344744
ACH-000153,0.3052844351490344
ACH-000159,0.15311141300277895
ACH-000160,-0.06252133554257963
ACH-000163,-0.02982073024842458
ACH-000167,-0.4250322637874344
ACH-000168,0.012977810263477536
ACH-000169,0.2160322569293393
ACH-000178,-0.02270866593836965
ACH-000183,-0.016729637182690625
ACH-000188,0.034635222589779704
ACH-000189,-0.08248898440808722
ACH-000190,0.10272293843512427
ACH-000198,0.12330830663427553
ACH-000203,-0.20442180466133364
ACH-000204,0.28561758396025805
ACH-000206,0.0653232032275209
ACH-000207,0.10723164871651124
ACH-000208,-0.1008165981987497
ACH-000210,0.2133454536581132
ACH-000211,-0.0008032635590198893
ACH-000215,0.12158743254250955
ACH-000221,0.16032076306696671
ACH-000222,-0.010322703311310705
ACH-000223,-0.07624477140521638
ACH-000226,-0.038971561307598886
ACH-000227,-0.07362015789036372
ACH-000228,0.2405114525693185
ACH-000231,-0.04044351536808027
ACH-000232,0.060309082930031524
ACH-000233,0.16319814938091748
ACH-000234,-0.13620256161251346
ACH-000235,-0.08195122806661198
ACH-000237,0.029678370190846737
ACH-000238,0.1724660113257511
ACH-000242,0.1692991740633121
ACH-000243,0.07953582184073088
ACH-000244,-0.0328919817543685
ACH-000246,0.17573716828640398
ACH-000248,-0.06996598306435925
ACH-000250,0.03304327637467617
ACH-000251,0.23015346983051385
ACH-000252,0.05769764948804034
ACH-000253,0.13668501122007642
ACH-000255,-0.021512736868516243
ACH-000256,-0.04155460375708435
ACH-000257,0.002357217336683697
ACH-000258,0.16675722497337506
ACH-000259,0.073597121322974
ACH-000260,0.019613301352711096
ACH-000261,0.07220821594878579
ACH-000262,0.019417269746158254
ACH-000263,0.16089657656698375
ACH-000264,-0.005061104696637097
ACH-000265,-0.040802782629212817
ACH-000266,0.01879504989761038
ACH-000272,-0.03960463042659865
ACH-000274,0.02427041703804341
ACH-000277,-0.11528805321714508
ACH-000278,0.06689480492327056
ACH-000279,0.07901207149296365
ACH-000280,0.0516413455190011
ACH-000281,0.1026184557931188
ACH-000288,-0.010210651151927104
ACH-000291,-0.02869094110550477
ACH-000293,-0.05732735440992299
ACH-000294,0.06687778235057243
ACH-000295,0.14796408101926278
ACH-000296,0.03567280645153671
ACH-000302,0.08915456648993733
ACH-000304,0.11363600443635208
ACH-000307,-0.07707396419922219
ACH-000308,0.04543015306938394
ACH-000310,0.06038568241877874
ACH-000311,0.06880239906448579
ACH-000312,0.09804630897651692
ACH-000315,-0.00942881426228548
ACH-000316,0.017948534985207248
ACH-000317,-0.020996676419463147
ACH-000318,0.2314056650025461
ACH-000319,-0.02710862248197669
ACH-000320,0.013354099566294205
ACH-000322,-0.06452563577865401
ACH-000323,0.13427358504200976
ACH-000324,0.15465225408594627
ACH-000329,0.013897255965366876
ACH-000330,-0.002807025937942721
ACH-000331,0.14682983520687948
ACH-000332,0.09955492210297352
ACH-000334,0.02826957484935902
ACH-000335,0.37641924295856605
ACH-000336,-0.18020497604873
ACH-000337,-0.13670660205434135
ACH-000338,-0.032870400952242605
ACH-000339,0.08150152440527834
ACH-000341,-0.07954734331586719
ACH-000348,0.13271201877142158
ACH-000350,0.17972737478966294
ACH-000352,0.06188781016028196
ACH-000356,0.20207403787979952
ACH-000361,-0.08972521709865455
ACH-000362,0.11960020515304393
ACH-000363,0.06184866253245054
ACH-000364,0.001744576731496641
ACH-000365,-0.10782268887929436
ACH-000366,0.07421180288171764
ACH-000368,0.044210467115403065
ACH-000374,0.1210987764266581
ACH-000375,0.1298800490071757
ACH-000376,0.1818914285715408
ACH-000381,0.06868790216079762
ACH-000383,0.1052785916033632
ACH-000387,0.031196674045762155
ACH-000389,-0.13855824450935078
ACH-000390,-0.04541024021629788
ACH-000393,-0.12530905104565782
ACH-000395,0.01914781109777089
ACH-000396,-0.01300012379686618
ACH-000397,0.12158647367594408
ACH-000401,-0.003254335991406891
ACH-000402,0.20391051365745075
ACH-000403,0.022741170529948382
ACH-000404,0.1267405897871763
ACH-000406,0.019729028304900118
ACH-000407,0.11718798676743775
ACH-000408,-0.06093400219370949
ACH-000410,0.07546262591452131
ACH-000411,-0.11760502369184295
ACH-000414,0.04126359066295178
ACH-000415,0.008158468862449898
ACH-000416,0.1044413346675652
ACH-000420,0.1500534513409244
ACH-000421,0.07204458726223316
ACH-000424,0.22738193636663365
ACH-000425,0.02271244611616952
ACH-000426,0.11717662392955308
ACH-000427,-0.11715145358867378
ACH-000433,-0.030451652823883964
ACH-000435,-0.13190325659074126
ACH-000436,0.024222167520998483
ACH-000444,-0.06167166073731259
ACH-000445,0.008795910819485924
ACH-000448,0.04953705662472343
ACH-000450,-0.020844123435667772
ACH-000452,-0.0335500864589727
ACH-000454,0.13524193755020636
