,FUOM (282969)
ACH-000004,0.09996030229451797
ACH-000005,0.15310577188600175
ACH-000007,0.0030597185874345965
ACH-000009,-0.08918478665823952
ACH-000011,0.033881957784464095
ACH-000012,-0.02273663182100105
ACH-000013,0.1237945483231198
ACH-000014,-0.045991005895838655
ACH-000015,0.037217079071262274
ACH-000017,-0.02411314462660664
ACH-000018,0.01668913452687187
ACH-000019,-0.05838204580879229
ACH-000021,0.0901219729905662
ACH-000022,0.2034348087010613
ACH-000025,0.07940603931542832
ACH-000028,-0.08768899817254677
ACH-000030,0.019259353801807925
ACH-000035,0.03601827924943575
ACH-000036,0.013780534572517971
ACH-000037,0.08663772105086605
ACH-000039,0.07114961672214327
ACH-000040,-0.015708707995292306
ACH-000041,-0.08649742966152511
ACH-000042,0.004693449381940057
ACH-000045,0.036545883173634906
ACH-000047,0.10348842014029468
ACH-000052,0.024883649818785783
ACH-000053,-0.005861005471464859
ACH-000054,-0.07164846997493943
ACH-000055,-0.04163423462623872
ACH-000060,-0.03690293426017461
ACH-000067,0.0024699745642201127
ACH-000070,0.09579016436789116
ACH-000075,-0.18338565813850832
ACH-000078,0.11720117055383053
ACH-000082,0.0901643277505344
ACH-000085,0.3056734995183848
ACH-000086,-0.049245688216397666
ACH-000087,0.07487381531926092
ACH-000092,0.05383509415712169
ACH-000095,-0.020489734328616047
ACH-000097,0.027278679387303613
ACH-000098,0.0595583634809052
ACH-000099,0.017287250551535127
ACH-000108,0.07361968526503784
ACH-000113,-0.013309962326566435
ACH-000116,0.09261997566085718
ACH-000118,-0.03860779568107756
ACH-000120,-0.0722199404386463
ACH-000123,-0.1573504648839536
ACH-000127,-0.10627166558890357
ACH-000128,-0.050583106615752584
ACH-000132,-0.031806207862342485
ACH-000133,0.09175053214173713
ACH-000137,-0.0363372171765151
ACH-000138,-0.001280696539731557
ACH-000142,0.10752932819863424
ACH-000143,0.2184124794083331
ACH-000146,0.0749092131087756
ACH-000148,-0.009408620221460266
ACH-000150,-0.2300805115995523
ACH-000152,0.04797636825874491
ACH-000153,0.24744062237333603
ACH-000159,-0.06747508238256678
ACH-000160,0.04660513798561782
ACH-000163,0.07348786819739052
ACH-000167,-0.1886030861555327
ACH-000168,0.18878549108704107
ACH-000169,-0.2112396089882116
ACH-000178,0.14073525905939166
ACH-000183,-0.004022986400928129
ACH-000188,-0.02958131526811538
ACH-000189,0.08871124953335256
ACH-000190,0.15404051511681285
ACH-000198,0.022751177402118312
ACH-000203,-0.20342532426101276
ACH-000204,-0.1164747468522008
ACH-000206,0.11753542849591607
ACH-000207,0.001281322465230183
ACH-000208,0.15068427890450564
ACH-000210,0.16372375296638444
ACH-000211,0.04283567210228933
ACH-000215,-0.023105758914583496
ACH-000221,-0.10009732410015564
ACH-000222,0.09421182485294984
ACH-000223,0.022391768211578268
ACH-000226,0.09984763342993568
ACH-000227,0.0041686756560135405
ACH-000228,0.015248346745081985
ACH-000231,0.0017381202354657401
ACH-000232,-0.0653154223403489
ACH-000233,0.05474562194737305
ACH-000234,-0.04586509377167028
ACH-000235,-0.07195876771547997
ACH-000237,-0.02301332502438737
ACH-000238,0.08272794174340385
ACH-000242,0.20904607488012295
ACH-000243,0.1102243041875097
ACH-000244,-0.07657127184633868
ACH-000246,0.053041804444688
ACH-000248,-0.1647754961651817
ACH-000250,-0.05660361130293755
ACH-000251,0.011212639183145178
ACH-000252,0.004266103853961538
ACH-000253,0.15515967607318645
ACH-000255,0.05391779879531035
ACH-000256,0.1482150520724098
ACH-000257,-0.019025398314496258
ACH-000258,0.058066695931169164
ACH-000259,0.053115116613829984
ACH-000260,-0.012002422681429792
ACH-000261,0.028693673117500144
ACH-000262,-0.26419489096399873
ACH-000263,0.1500418471618209
ACH-000264,0.02369460135133436
ACH-000265,-0.007583266354070296
ACH-000266,0.019676109320991862
ACH-000272,0.07210907065070253
ACH-000274,0.08692661554112854
ACH-000277,0.053139728626213696
ACH-000278,-0.002003753700998273
ACH-000279,0.1121582279867391
ACH-000280,0.04412666752742055
ACH-000281,-0.14930819286052138
ACH-000288,0.050131811077524624
ACH-000291,-0.03267004644688862
ACH-000293,0.04266184838060031
ACH-000294,-0.18058448226519055
ACH-000295,-0.059997689258763524
ACH-000296,-0.005146319295799135
ACH-000302,0.06600474068265379
ACH-000304,-0.2445487480589604
ACH-000307,0.11567783004283093
ACH-000308,-0.005235961224894239
ACH-000310,-0.0702199871616858
ACH-000311,0.04061136769405658
ACH-000312,0.07527028904371581
ACH-000315,0.07343667954973827
ACH-000316,-0.1620200100371095
ACH-000317,-0.005641867438930914
ACH-000318,0.034847946014544016
ACH-000319,0.1090476976475235
ACH-000320,-0.018345314777612684
ACH-000322,-0.08638683777769375
ACH-000323,0.0599049159413512
ACH-000324,-0.07179073179166283
ACH-000329,0.05198643702523605
ACH-000330,0.09352633904751534
ACH-000331,-0.05773470727567408
ACH-000332,-0.027277541410096084
ACH-000334,0.022201927231545945
ACH-000335,0.016571792580748968
ACH-000336,-0.0876498992914222
ACH-000337,0.1116457242567324
ACH-000338,0.0722777654613396
ACH-000339,0.107067583320221
ACH-000341,0.002807639733955311
ACH-000348,-0.06731763867622496
ACH-000350,0.02779034564965954
ACH-000352,0.14236288803666716
ACH-000356,0.24917667685428016
ACH-000361,-0.2408390557061621
ACH-000362,0.03358788448231357
ACH-000363,-0.052248840741935865
ACH-000364,0.2355783188664088
ACH-000365,0.09233738253496457
ACH-000366,-0.06683693099525465
ACH-000368,0.042017061996247926
ACH-000374,0.0669714078078586
ACH-000375,-0.009864811237808118
ACH-000376,-0.01090310842855912
ACH-000381,-0.0523793711265362
ACH-000383,-0.0435287859853418
ACH-000387,0.047572401296004235
ACH-000389,0.034260838695398144
ACH-000390,0.016406906725194455
ACH-000393,-0.1397832821377864
ACH-000395,-0.09691408383403402
ACH-000396,0.14139553842924585
ACH-000397,-0.07468796314586157
ACH-000401,0.289722471297164
ACH-000402,-0.01689392448218462
ACH-000403,-0.0910367801873851
ACH-000404,0.04930711136769475
ACH-000406,0.05050697308210518
ACH-000407,0.02867658426817628
ACH-000408,0.10222105041484024
ACH-000410,0.06224352484642495
ACH-000411,-0.04406552793454987
ACH-000414,0.2153159343747432
ACH-000415,0.003677364909569051
ACH-000416,0.06358123427837116
ACH-000420,-0.13230757634002932
ACH-000421,-0.007857682732311131
ACH-000424,-0.07103501422112694
ACH-000425,0.008849571630782791
ACH-000426,0.03158841255411743
ACH-000427,-0.0009584683113650176
ACH-000433,-0.033178276724749274
ACH-000435,-0.039627256293222266
ACH-000436,-0.04072268394673578
ACH-000444,0.05727862847200354
ACH-000445,0.11613394998032073
ACH-000448,-0.004236906560791479
ACH-000450,0.007159608881569719
ACH-000452,0.09757513810722818
ACH-000454,0.08928813359712492
ACH-000458,0.1263833094958283
ACH-000459,-0.08638477330724623
ACH-000460,-0.10790632159959056
ACH-000461,0.10614538194108716
ACH-000463,0.06120171547256195
ACH-000464,0.21744243136845015
ACH-000466,-0.09331972196168653
ACH-000467,0.06512415640373116
ACH-000468,0.007068443358654685
ACH-000469,0.036488221948440515
ACH-000470,0.09761910438508094
ACH-000471,-0.04326025223136037
ACH-000472,0.032493178706984344
ACH-000473,-0.017392835104322355
ACH-000475,-0.1039952033481463
ACH-000476,0.15217162737691525
ACH-000477,0.07421581103818485
ACH-000479,0.03778770682799319
ACH-000480,-0.02467422565080667
ACH-000481,-0.004702706145230001
ACH-000483,0.090191944614555
ACH-000484,-0.1434825288817144
ACH-000485,-0.00295516941613968
ACH-000486,0.07037197947615624
ACH-000487,0.08039793670701853
ACH-000488,-0.09100887017344723
ACH-000490,-0.03652509732443615
ACH-000491,-0.029063359101521906
ACH-000495,-0.07762784027324005
ACH-000496,-0.03664379876812924
ACH-000499,-0.09299719568054512
ACH-000500,-0.201345908438624
ACH-000502,0.014614539344774757
ACH-000503,-0.13127591211944134
ACH-000505,0.053662979307862166
ACH-000507,0.02465309375245972
ACH-000510,-0.00012415698973686196
ACH-000511,0.06589818739900367
ACH-000512,-0.051994072711258284
ACH-000516,0.001572922975824527
ACH-000517,0.046205640344619166
ACH-000518,0.035475705633772635
ACH-000520,-0.07324589129789819
ACH-000521,0.1010591584925504
ACH-000522,-0.053085893728868364
ACH-000524,-0.08775181654307998
ACH-000527,0.028672448162215432
ACH-000528,-0.03331107234665021
ACH-000537,-0.13335692554713752
