,MYO1C (4641)
ACH-000004,-0.0036014323656663955
ACH-000005,-0.0983484061221402
ACH-000007,0.020383195477530862
ACH-000009,-0.27198171276088245
ACH-000011,-0.2465877506343853
ACH-000012,0.039232062615957984
ACH-000013,-0.19311998691081889
ACH-000014,-0.11577619823161568
ACH-000015,-0.0891232614837454
ACH-000017,-0.0774676391891739
ACH-000018,-0.11088366283829436
ACH-000019,-0.032313651275150415
ACH-000021,-0.01717141525458562
ACH-000022,-0.115282168638951
ACH-000025,0.0356062395922105
ACH-000028,-0.1045359231923161
ACH-000030,-0.012235461196250495
ACH-000035,0.035053551834025004
ACH-000036,-0.31810615337430576
ACH-000037,-0.02398249525430808
ACH-000039,0.058799690292007524
ACH-000040,-0.18841886652412654
ACH-000041,-0.015343790705828857
ACH-000042,-0.02894715059555892
ACH-000045,-0.01911677482768568
ACH-000047,-0.04590329852021948
ACH-000052,-0.3566808917876937
ACH-000053,-0.035065432708706414
ACH-000054,-0.019763008759694643
ACH-000055,-0.13696822568470746
ACH-000060,-0.23361844985886626
ACH-000067,-0.12999261065043027
ACH-000070,0.0784496765354972
ACH-000075,-0.2572895549715239
ACH-000078,-0.04218332858581717
ACH-000082,-0.09166779125523816
ACH-000085,-0.07592037768057759
ACH-000086,0.024395171183641984
ACH-000087,0.009679795909914224
ACH-000092,-0.09066670136672796
ACH-000095,-0.04142938879002611
ACH-000097,-0.10739341218427416
ACH-000098,-0.06878818976715645
ACH-000099,-0.08142247894554981
ACH-000108,-0.1186852305745889
ACH-000113,-0.0971155595305966
ACH-000116,-0.022666872685015844
ACH-000118,-0.023522381157664952
ACH-000120,-0.24628513857530926
ACH-000123,-0.04383538728935708
ACH-000127,-0.20420549321336065
ACH-000128,-0.01010897315712487
ACH-000132,-0.008036075728213127
ACH-000133,-0.06873339821020792
ACH-000137,0.07822441716155609
ACH-000138,-0.14765716142971433
ACH-000142,-0.10892892010547556
ACH-000143,0.043857453194124686
ACH-000146,-0.027813861054319676
ACH-000148,-0.18978701848230686
ACH-000150,-0.10718357316336058
ACH-000152,-0.11301741467314427
ACH-000153,-0.2079201656037945
ACH-000159,-0.0609674561625406
ACH-000160,0.08566056274458188
ACH-000163,0.07347864297766565
ACH-000167,-0.24471152405264324
ACH-000168,-0.2784347553360739
ACH-000169,0.025457117327239844
ACH-000178,0.08026666862818271
ACH-000183,-0.09774160177083167
ACH-000188,0.0424335641755762
ACH-000189,0.13516889234053892
ACH-000190,-0.02205110092367352
ACH-000198,-0.03049343566005294
ACH-000203,0.2462430159885112
ACH-000204,-0.0548452431012061
ACH-000206,0.019108219221036032
ACH-000207,-0.11542447463999556
ACH-000208,-0.023207699684140628
ACH-000210,-0.05199538415914568
ACH-000211,0.003640968982349925
ACH-000215,-0.02613452143775808
ACH-000221,-0.09144794905356204
ACH-000222,-0.07687688661255741
ACH-000223,0.04176400126881732
ACH-000226,-0.022436766648215787
ACH-000227,-0.1863332223027525
ACH-000228,-0.12854487006508342
ACH-000231,-0.10510690036225863
ACH-000232,-0.030475101864182737
ACH-000233,0.021600267519713126
ACH-000234,-0.16814665596690662
ACH-000235,-0.13014626538636495
ACH-000237,0.013739313600588698
ACH-000238,-0.12241497591410128
ACH-000242,-0.0023381719698522484
ACH-000243,0.0009318085827295155
ACH-000244,-0.0018422581464095156
ACH-000246,-0.12114130573929155
ACH-000248,-0.17445207294570506
ACH-000250,-0.04335419384895505
ACH-000251,-0.04049438974054002
ACH-000252,0.1527778910250158
ACH-000253,-0.053890366121507736
ACH-000255,-0.03471915968104169
ACH-000256,-0.1988940078320139
ACH-000257,-0.2469084176977757
ACH-000258,-0.2332791771533129
ACH-000259,0.040493381820819775
ACH-000260,-0.1301053894359156
ACH-000261,-0.10560595576839082
ACH-000262,-0.09785925562989152
ACH-000263,-0.05123911174560454
ACH-000264,-0.051601680028033683
ACH-000265,-0.13812487259964956
ACH-000266,-0.12309710706499552
ACH-000272,-0.17475867752128926
ACH-000274,-0.11380146702462812
ACH-000277,-0.12062816232496418
ACH-000278,-0.02201335694982706
ACH-000279,-0.07952095936355483
ACH-000280,-0.1145363070604296
ACH-000281,-0.08069677339474778
ACH-000288,-0.2706722227959044
ACH-000291,0.06950099050624146
ACH-000293,0.060182014353557224
ACH-000294,-0.04339296325693631
ACH-000295,-0.2943135055428429
ACH-000296,0.027165439561831036
ACH-000302,-0.14870824213327455
ACH-000304,-0.15970271287520538
ACH-000307,-0.003480980026269515
ACH-000308,-0.05362239795550501
ACH-000310,-0.11993249840001348
ACH-000311,-0.12649869553134474
ACH-000312,-0.07584007036815059
ACH-000315,-0.029900777851084782
ACH-000316,-0.17095511991855378
ACH-000317,-0.08359435256885182
ACH-000318,0.030668402872376405
ACH-000319,-0.0596007103663521
ACH-000320,0.016346401180830604
ACH-000322,-0.11849357583236733
ACH-000323,-0.2283688150027691
ACH-000324,-0.1028013910020091
ACH-000329,-0.0013101266931824765
ACH-000330,-0.01248629117928382
ACH-000331,-0.11916802010033173
ACH-000332,-0.05415340834110202
ACH-000334,0.14676728524999158
ACH-000335,0.3243617199135812
ACH-000336,-0.14173664333361494
ACH-000337,0.0936704742783165
ACH-000338,0.2232337956134736
ACH-000339,-0.09161681199078392
ACH-000341,-0.01911620801305537
ACH-000348,-0.06864693493162845
ACH-000350,-0.003026078703933077
ACH-000352,-0.11615865580990126
ACH-000356,-0.0781849898349417
ACH-000361,-0.30164542273997724
ACH-000362,-0.06474744754710404
ACH-000363,-0.019190839615303882
ACH-000364,-0.3025336333079127
ACH-000365,-0.11686412408439407
ACH-000366,-0.04137302760974862
ACH-000368,-0.17045502900255774
ACH-000374,0.008722726438172856
ACH-000375,-0.1976652267805428
ACH-000376,-0.14442779574167708
ACH-000381,0.057640397545724385
ACH-000383,-0.09403038134440724
ACH-000387,-0.17450637286049073
ACH-000389,-0.13892738895379764
ACH-000390,-0.03874141484512501
ACH-000393,-0.04231520878980894
ACH-000395,-0.1561948192416882
ACH-000396,-0.14207464066683306
ACH-000397,-0.15418920604846928
ACH-000401,-0.042942941841101916
ACH-000402,-0.14586454903257312
ACH-000403,-0.06412843047180362
ACH-000404,-0.1341419017761342
ACH-000406,-0.03470623124121213
ACH-000407,-0.07428297975969342
ACH-000408,0.08360386355921455
ACH-000410,-0.042747448787553335
ACH-000411,-0.0391899412856766
ACH-000414,-0.15907194625276072
ACH-000415,0.03223958294771916
ACH-000416,-0.12654677888402366
ACH-000420,-0.16532861952715433
ACH-000421,-0.051224927406776255
ACH-000424,-0.1106679152447848
ACH-000425,-0.14948854967410166
ACH-000426,0.14350990779845318
ACH-000427,-0.16799097353523906
ACH-000433,-0.2073232931307615
ACH-000435,-0.02332601501517701
ACH-000436,0.00984626335699393
ACH-000444,-0.15716932307138365
ACH-000445,-0.3427086229744317
ACH-000448,-0.11333106216856018
ACH-000450,0.04551757695307626
ACH-000452,0.014576069936539596
ACH-000454,-0.04278688325325911
ACH-000458,0.0972929221873024
ACH-000459,-0.060127942349828725
ACH-000460,-0.062388341484248565
ACH-000461,0.08319997843434615
ACH-000463,0.024999363588018332
ACH-000464,-0.044195802316514696
ACH-000466,0.07992721599099756
ACH-000467,0.06350213554147234
ACH-000468,-0.2313509976507039
ACH-000469,-0.08770866009545962
ACH-000470,-0.06705369632136139
ACH-000471,-0.123983236551738
ACH-000472,-0.12161687333416958
ACH-000473,-0.006935352350259364
ACH-000475,-0.0170124200399157
ACH-000476,-0.17126456953192945
ACH-000477,-0.0059838498533650785
ACH-000479,-0.18898298289528764
ACH-000480,-0.07907519085650593
ACH-000481,-0.005162529314622052
ACH-000483,0.005681364889603796
ACH-000484,0.07339283299491224
ACH-000485,-0.015912024066870353
ACH-000486,-0.09893762675562903
ACH-000487,-0.07187899131764827
ACH-000488,0.010927155671970085
ACH-000490,0.0631655173232684
ACH-000491,-0.10171290486706366
ACH-000495,-0.19634622506321192
ACH-000496,-0.2129750316658307
ACH-000499,-0.09242600635040878
ACH-000500,-0.41925535824995575
ACH-000502,-0.04630562295973057
ACH-000503,0.19132114166670544
ACH-000505,0.00998510451210706
ACH-000507,-0.015541774737009838
ACH-000510,-0.07781451299870216
ACH-000511,-0.11700883708034332
ACH-000512,0.15910132828395107
ACH-000516,0.012389838878467592
ACH-000517,-0.054851418182347865
ACH-000518,-0.03145868143813423
ACH-000520,0.09016579931841244
ACH-000521,-0.15744727055818686
ACH-000522,-0.03401687657265249
ACH-000524,0.06678369110761126
ACH-000527,0.015918494179422774
ACH-000528,-0.022434413701222303
ACH-000537,-0.044839868253312834
ACH-000541,-0.03823716837256096
ACH-000542,-0.11098602588631454
ACH-000544,0.000702539296052548
ACH-000545,0.05627043592410155
ACH-000547,-0.1377641852839799
ACH-000548,-0.0016918675818028365
ACH-000549,-0.07530577535908664
ACH-000550,-0.18274691974503596
ACH-000552,0.13741683713385822
ACH-000556,-0.04025180402909054
ACH-000557,-0.05008399666245523
ACH-000569,0.2604875242985856
ACH-000570,-0.1554484891767964
ACH-000571,-0.0819910718406545
ACH-000573,-0.08339605556015961
ACH-000576,0.0052446821102565475
ACH-000579,-0.15177477294742342
ACH-000580,-0.06967672260724486
ACH-000584,-0.10614777605456087
ACH-000585,-0.14327766829517782
ACH-000588,0.10221871055043526
ACH-000589,0.0896214233776291
ACH-000591,-0.1467318969379149
ACH-000593,-0.03089384861047333
ACH-000600,0.038655726583355136
ACH-000601,-0.16502126064382674
ACH-000605,0.04335920799863078
ACH-000606,0.07720907076492219
ACH-000608,-0.032324683549737575
ACH-000614,-0.15056450999898008
ACH-000616,0.18549228890565436
ACH-000618,-0.054924138121514345
ACH-000619,0.017240053213414756
ACH-000620,-0.06739725664717908
ACH-000621,-0.07580226386593562
ACH-000622,-0.15887332771347065
ACH-000623,-0.09073968133403942
ACH-000624,-0.0869465026602733
ACH-000627,-0.07867532233333988
ACH-000630,-0.013562436028147586
ACH-000631,-0.042517113080379705
ACH-000632,-0.07250317536554837
ACH-000633,-0.13854657897801542
ACH-000637,0.2435879964005362
ACH-000638,0.05002898522379709
ACH-000646,0.049461624128005095
ACH-000647,0.022401917087439056
ACH-000648,0.03356738343275735
ACH-000649,-0.10328428026571003
ACH-000651,-0.19529195885656625
ACH-000652,-0.2769068194343529
ACH-000653,-0.05578186781784823
ACH-000657,-0.09349966275873234
ACH-000658,0.022688442541962648
ACH-000661,0.07153364951874645
ACH-000662,-0.07851123878928916
ACH-000663,-0.1528010301811929
ACH-000665,-0.03489377182366387
ACH-000671,-0.02276824574757453
ACH-000672,0.07093771089187892
