,LRRC30 (339291)
ACH-000004,0.17059376292282746
ACH-000005,0.016212265127251952
ACH-000007,0.05830061213264249
ACH-000009,-0.047883855348989764
ACH-000011,0.03986228333885225
ACH-000012,0.06891479144190289
ACH-000013,0.08327257524122507
ACH-000014,0.012768581807104426
ACH-000015,0.12154266980100885
ACH-000017,0.083745353913522
ACH-000018,0.05396291352278607
ACH-000019,0.12567818465269634
ACH-000021,0.1135744446840806
ACH-000022,0.19706464558455986
ACH-000025,0.13225039575622946
ACH-000028,0.017855567120605726
ACH-000030,0.07457804363366109
ACH-000035,0.068926807521659
ACH-000036,0.12011357284312517
ACH-000037,0.1127050405736648
ACH-000039,0.13590952508609674
ACH-000040,0.02845193756786625
ACH-000041,-0.006746525903782589
ACH-000042,-0.024633910115352074
ACH-000045,0.030178383973868537
ACH-000047,0.13039142800147546
ACH-000052,0.19451033123110897
ACH-000053,0.025091815643293918
ACH-000054,0.02188480495421001
ACH-000055,-0.010815104042632334
ACH-000060,-0.020963587823320057
ACH-000067,0.04138089443191242
ACH-000070,-0.10014392200537142
ACH-000075,-0.09852977567771838
ACH-000078,0.0067320712518850225
ACH-000082,0.039528579776904736
ACH-000085,0.08592277764593806
ACH-000086,0.16187294293014284
ACH-000087,0.162963467227308
ACH-000092,0.048279419159853634
ACH-000095,0.06404034958607319
ACH-000097,0.04686664850247975
ACH-000098,0.06590306973275055
ACH-000099,0.045938039812074456
ACH-000108,0.0036144557561418006
ACH-000113,-0.03622173970320513
ACH-000116,0.09448028369038708
ACH-000118,0.10836303268973776
ACH-000120,-0.01960055442924181
ACH-000123,0.08029637983840096
ACH-000127,0.032914445321617934
ACH-000128,0.14569212280350344
ACH-000132,-0.09101542503781583
ACH-000133,0.1947116516325917
ACH-000137,0.07144110218663208
ACH-000138,-0.011415099359694257
ACH-000142,0.06535364711949716
ACH-000143,0.06552454756320024
ACH-000146,0.0126848430285138
ACH-000148,0.0407544807232355
ACH-000150,-0.1747991462894167
ACH-000152,0.08483788767310317
ACH-000153,0.13952757442328154
ACH-000159,-0.008192498603290186
ACH-000160,0.04275260765676515
