,SBSPON (157869)
ACH-000004,0.18165532366861945
ACH-000005,-0.13420864947250669
ACH-000007,0.10328232790245992
ACH-000009,0.048954014461079824
ACH-000011,-0.07561937814381149
ACH-000012,-0.05772308039563635
ACH-000013,0.05814061609437177
ACH-000014,-0.03197933565398915
ACH-000015,-0.0719429816189819
ACH-000017,-0.0423346661568514
ACH-000018,-0.054152814464442735
ACH-000019,0.06846868169464647
ACH-000021,0.08881043847900381
ACH-000022,-0.0236755577001719
ACH-000025,0.035393206376916515
ACH-000028,0.13398320027204275
ACH-000030,-0.015811355641167115
ACH-000035,-0.0839340608951779
ACH-000036,0.09421856038830463
ACH-000037,0.07979940055239777
ACH-000039,0.14340657684664385
ACH-000040,-0.06155325175719802
ACH-000041,-0.0416829902998184
ACH-000042,-0.014208274647713825
ACH-000045,0.017487385812162234
ACH-000047,0.14819281020411218
ACH-000052,0.14933367356869362
ACH-000053,-0.0008026728287752783
ACH-000054,-0.010431003983193354
ACH-000055,-0.15501023542368006
ACH-000060,-0.14876085553430696
ACH-000067,0.1137073911460305
ACH-000070,0.3340314657382432
ACH-000075,-0.035615660053782555
ACH-000078,0.040811870875840525
ACH-000082,0.04596746674054614
ACH-000085,0.11946008302954594
ACH-000086,0.1999947402731775
ACH-000087,0.0993467565617634
ACH-000092,-0.13403555632171504
ACH-000095,0.17771288294041232
ACH-000097,-0.03540482589550237
ACH-000098,0.00274549962871652
ACH-000099,0.08269698087827496
ACH-000108,-0.03376072040401857
ACH-000113,0.12934289696348836
ACH-000116,0.11359992729852783
ACH-000118,0.014941934532113932
ACH-000120,0.1723694171983518
ACH-000123,0.09228385734159476
ACH-000127,-0.03714225685418586
ACH-000128,-0.09032572931218373
ACH-000132,-0.02965177244683457
ACH-000133,-0.056420174677829685
ACH-000137,0.09845006741559996
ACH-000138,0.10283631819428957
ACH-000142,0.10101516012715599
ACH-000143,0.08247334263228205
ACH-000146,0.15251381787317853
ACH-000148,0.058568360934276927
ACH-000150,-0.13098862130414524
ACH-000152,0.026003061873285604
ACH-000153,-0.05796935025599145
ACH-000159,0.06260275495904905
