,OR51V1 (283111)
ACH-000004,-0.16212559343872346
ACH-000005,-0.440164406713326
ACH-000007,-0.17361682148339105
ACH-000009,-0.11668629624576025
ACH-000011,0.002031474785202605
ACH-000012,-0.11886390012232725
ACH-000013,0.05573209015535069
ACH-000014,0.008394109932984685
ACH-000015,-0.02594100329661556
ACH-000017,0.09818220094799998
ACH-000018,-0.021140854321600358
ACH-000019,-0.11481098475649724
ACH-000021,0.003841411740203605
ACH-000022,-0.07792503232870995
ACH-000025,0.03646368249345242
ACH-000028,-0.1468048681264882
ACH-000030,-0.1584902287473898
ACH-000035,-0.15085106439344334
ACH-000036,0.003662688615567236
ACH-000037,-0.07015337398783424
ACH-000039,-0.20135741335547705
ACH-000040,-0.11925812181813895
ACH-000041,0.13699520475064275
ACH-000042,-0.11460029519443135
ACH-000045,-0.1147896548495706
ACH-000047,-0.18287781454221
ACH-000052,-0.14085269932574518
ACH-000053,-0.1087653856007912
ACH-000054,-0.10692171396687794
ACH-000055,0.1822714831254746
ACH-000060,-0.08082909267914354
ACH-000067,-0.08335249163223378
ACH-000070,-0.21174276050182256
ACH-000075,-0.18612649952409355
ACH-000078,0.03262743240570744
ACH-000082,-0.07951654911388216
ACH-000085,0.22051933854426586
ACH-000086,-0.10673604644595906
ACH-000087,0.17491308956462245
ACH-000092,-0.0010801656739435508
ACH-000095,-0.05404744589622462
ACH-000097,-0.11758458275538294
ACH-000098,0.004521252775974463
ACH-000099,-0.07536926561330529
ACH-000108,0.03272416567661453
ACH-000113,0.09735194649505638
ACH-000116,-0.0664755124103123
ACH-000118,-0.062347945884031815
ACH-000120,-0.008758727383875066
ACH-000123,-0.14941430186945753
ACH-000127,-0.02113764966798376
ACH-000128,-0.029044028028417736
ACH-000132,-0.06312763519235083
ACH-000133,-0.13176545776051826
ACH-000137,0.0948512497658872
ACH-000138,-0.043069019213948366
ACH-000142,-0.13181966645518842
ACH-000143,-0.03983873519530076
ACH-000146,-0.05759000465910194
ACH-000148,-0.1577496707337261
ACH-000150,0.19637202551982275
ACH-000152,0.1108266901630936
ACH-000153,-0.13179398666636466
ACH-000159,-0.12207769643577955
