,RPL7L1 (285855)
ACH-000150,-0.5822908128784187
ACH-000152,-0.7003887001188659
ACH-000153,-0.8397896511300942
ACH-000159,-0.5878304449919256
ACH-000160,-0.641824088321319
ACH-000163,-0.6702567122391332
ACH-000167,-1.014084572849396
ACH-000168,-0.5571759326743934
ACH-000169,-0.7333899168702548
ACH-000178,-0.66858921738644
ACH-000183,-0.5720320687460843
ACH-000188,-0.5683252222095225
ACH-000189,-0.6933092128722462
ACH-000190,-0.7682259195474214
ACH-000198,-0.5515678491068331
ACH-000203,-0.24990086113385085
ACH-000204,-0.2646783963366206
ACH-000206,-0.5710494491766808
ACH-000207,-0.6410526050127106
ACH-000208,-0.8124853339827529
ACH-000210,-0.5683250151205906
ACH-000211,-0.6141590227465525
ACH-000215,-0.5737293276827377
ACH-000221,-0.6452785680411878
ACH-000222,-0.8062325775979771
ACH-000223,-0.6178504439950734
ACH-000226,-0.6878299543018371
ACH-000227,-0.5767228237027838
ACH-000228,-0.7035782156402142
ACH-000231,-0.7580730388485314
ACH-000232,-0.5619544727356209
ACH-000233,-0.5723484075276605
ACH-000234,-0.5466729917432717
ACH-000235,-0.514372424926286
ACH-000237,-0.6659924344443631
ACH-000238,-0.6135184342405628
ACH-000242,-0.6843826631799725
ACH-000243,-0.6007002492929178
ACH-000244,-0.7177105911468764
ACH-000246,-0.560213524434912
ACH-000248,-0.6424585764682095
ACH-000250,-0.6824405608017461
ACH-000251,-0.7486618391653279
ACH-000252,-0.9515589463861128
ACH-000253,-0.36872637305834827
ACH-000255,-0.6676519629428244
ACH-000256,-0.5065696484148231
ACH-000257,-0.7692812478229958
ACH-000258,-0.5916096610527924
ACH-000259,-0.6013831840292994
ACH-000260,-0.693308154631275
ACH-000261,-0.4868064787151519
ACH-000262,-0.5241118413064885
ACH-000263,-0.6644069252553104
ACH-000264,-0.7716747629851616
ACH-000265,-0.7054503221279484
ACH-000266,-0.4903348476485143
ACH-000272,-0.6265914267659388
ACH-000274,-0.7467893044905113
ACH-000277,-0.4092514426840829
ACH-000278,-0.7299649887289968
ACH-000279,-0.6606322345513627
ACH-000280,-0.6131897129674053
ACH-000281,-0.5937911363419939
ACH-000288,-0.6790493796587209
ACH-000291,-0.4930479124165098
ACH-000293,-0.4908964894968397
ACH-000294,-0.21822787359940626
ACH-000295,-0.3210127574041549
ACH-000296,-0.7759872436010082
ACH-000302,-0.6991651856729575
ACH-000304,-0.4241579038796153
ACH-000307,-0.6863595632687994
ACH-000308,-0.6292817422026729
ACH-000310,-0.571107790885208
ACH-000311,-0.6621775538182443
ACH-000312,-0.5715832820982876
ACH-000315,-0.6744677977899374
ACH-000316,-0.6623353099873258
ACH-000317,-0.6878274995604761
ACH-000318,-0.6315625922199636
ACH-000319,-0.7715684812345633
ACH-000320,-0.7590710223894572
ACH-000322,-0.6750739280186808
ACH-000323,-0.7187703225141321
ACH-000324,-0.46268734464759
ACH-000329,-0.464689503729592
ACH-000330,-0.6164727967801344
ACH-000331,-0.6785525773345528
ACH-000332,-0.425456977168264
ACH-000334,-0.3994666926198535
ACH-000335,-0.5565789768952175
ACH-000336,-0.7781379737350526
ACH-000337,-0.6008774506728639
ACH-000338,-0.41047315345741225
ACH-000339,-0.5290891294449898
ACH-000341,-0.4569176966714975
ACH-000348,-0.6225933847952965
ACH-000350,-0.6307996584576625
ACH-000352,-0.5111377059029543
ACH-000356,-0.482606675219616
ACH-000361,-0.7723019476803986
ACH-000362,-0.3896823439885284
ACH-000363,-0.8147499523520991
ACH-000364,-0.7634413363497292
ACH-000365,-0.5187991316138955
ACH-000366,-0.5823143950292465
ACH-000368,-0.5226671074230992
ACH-000374,-0.6544266391955117
ACH-000375,-0.7279562886898594
ACH-000376,-0.7397165942474894
ACH-000381,-0.7758698853247951
ACH-000383,-0.5492410289764782
ACH-000387,-0.6038699417464921
ACH-000389,-0.7033167775577335
ACH-000390,-0.4629747977880291
ACH-000393,-0.6211233795095552
ACH-000395,-0.4828748174394304
ACH-000396,-0.8562287969194896
ACH-000397,-0.6216517669765517
ACH-000401,-0.9396163268497408
ACH-000402,-0.6223012834204136
ACH-000403,-0.7130184272860209
ACH-000404,-0.9158465954159754
ACH-000406,-0.3778876053788789
ACH-000407,-0.5441223387025541
ACH-000408,-0.7407546708356991
ACH-000410,-0.6907404664699671
ACH-000411,-0.489205399839765
ACH-000414,-0.5922704986542574
ACH-000415,-0.7258105628296558
ACH-000416,-0.7621607572724155
ACH-000420,-0.6599118638964943
ACH-000421,-0.6459872391070687
ACH-000424,-0.4920524229750338
ACH-000425,-0.7036175766373595
ACH-000426,-0.3888782701540345
ACH-000427,-0.5282267092098284
ACH-000433,-0.8572679778249495
ACH-000435,-0.5893100436864364
ACH-000436,-0.8027434957549048
ACH-000444,-0.601323643103285
ACH-000445,-0.5268305709132437
ACH-000448,-0.7088799592970446
ACH-000450,-0.5734994204648584
ACH-000452,-0.6857396677105301
ACH-000454,-0.6180122792252021
ACH-000458,-0.8198636403089962
ACH-000459,-0.4773360958306804
ACH-000460,-0.6514110912290703
ACH-000461,-0.3128627588154473
ACH-000463,-0.6161630304777469
ACH-000464,-0.5467694213978431
ACH-000466,-0.5333868532263084
ACH-000467,-0.7017143346510102
ACH-000468,-0.657606238906812
ACH-000469,-0.6650430657102816
ACH-000470,-0.800026449620211
ACH-000471,-0.6874399371032814
ACH-000472,-0.5497548589650197
ACH-000473,-0.5545087689695283
ACH-000475,-0.6002846945560023
ACH-000476,-0.6612800479661355
ACH-000477,-0.5764304008303235
ACH-000479,-0.6194555708982086
ACH-000480,-0.7606710174318989
ACH-000481,-0.6181956451402831
ACH-000483,-0.6754204638780021
ACH-000484,-0.7145486329773545
ACH-000485,-0.7274097758567918
ACH-000486,-0.6233350098129689
ACH-000487,-0.6006133572224172
ACH-000488,-0.711850661350967
ACH-000490,-0.6460627014954932
ACH-000491,-0.7330921246230744
ACH-000495,-0.5731883891852079
ACH-000496,-0.5920130443111158
ACH-000499,-1.0031121721603329
ACH-000500,-0.3841143403622115
ACH-000502,-0.488497183981155
ACH-000503,-0.7688848094092252
ACH-000505,-0.6847074758442401
ACH-000507,-0.4934990360849249
ACH-000510,-0.5556683425296008
ACH-000511,-0.6697904380550359
ACH-000512,-0.5683146648130372
ACH-000516,-0.6154567124979918
ACH-000517,-0.7230601220220082
ACH-000518,-0.6189527622671295
ACH-000520,-0.7104026177137449
ACH-000521,-0.4665129988304832
ACH-000522,-0.7236081706610668
ACH-000524,-0.6034668314225494
ACH-000527,-0.5401399165956329
ACH-000528,-0.6524791272015767
ACH-000537,-0.5864919087416842
ACH-000541,-0.3052422836243167
ACH-000542,-0.4685928104905698
ACH-000544,-0.6128408351816922
ACH-000545,-0.5568229365616482
ACH-000547,-0.7405525845166034
ACH-000548,-0.5963227100868131
ACH-000549,-0.3293727086296717
ACH-000550,-0.8429771311342062
ACH-000552,-0.6640229754445695
ACH-000556,-0.6427003224177908
ACH-000557,-0.5685072255054333
ACH-000569,-0.5968710335230746
ACH-000570,-0.5810777928331854
ACH-000571,-0.5621388615873029
ACH-000573,-0.8034519943082082
ACH-000576,-0.5520250212102386
ACH-000579,-0.7822093116894383
ACH-000580,-0.7324747566159496
ACH-000584,-0.653868881543808
ACH-000585,-0.4901762627061232
ACH-000588,-0.5212666146728818
ACH-000589,-0.7221088141843193
ACH-000591,-0.5615306471967917
ACH-000593,-0.6783617344940582
ACH-000600,-0.5424250603090346
ACH-000601,-0.554647342227145
ACH-000605,-0.7136038546838224
ACH-000606,-0.6330069405656904
ACH-000608,-0.594004617340578
ACH-000614,-0.4395816133284259
ACH-000616,-0.7754879021130454
ACH-000618,-0.6472291594281391
ACH-000619,-0.5362838615548001
ACH-000620,-0.6683251317040533
ACH-000621,-0.6064152427544359
ACH-000622,-0.5522969649140018
ACH-000623,-0.6285182637600847
ACH-000624,-0.7938650409362763
ACH-000627,-0.5700731631878468
ACH-000630,-0.526390399466901
ACH-000631,-0.5578129426601551
ACH-000632,-0.498700167453971
ACH-000633,-0.6744576174596891
ACH-000637,-0.6387956018309688
ACH-000638,-0.5019945411451601
ACH-000646,-0.7663411302939577
ACH-000647,-0.6407190814197846
ACH-000648,-0.7234502053653109
ACH-000649,-0.6023673325767857
ACH-000651,-0.6691390057905092
ACH-000652,-0.7788593156774258
ACH-000653,-0.5534756189445496
ACH-000657,-0.5644767304203783
ACH-000658,-0.548470949366025
ACH-000661,-0.8151723729427464
ACH-000662,-0.19285759130334587
ACH-000663,-0.517397984426202
ACH-000665,-0.7885527115369869
ACH-000671,-0.4714784803617086
ACH-000672,-0.577603184942839
ACH-000673,-0.7028721710845791
ACH-000676,-0.6306832170618993
ACH-000677,-0.6211942022485811
ACH-000681,-0.554907751422013
ACH-000683,-0.6039180717005006
ACH-000684,-0.7392905026556016
ACH-000688,-0.711181127477016
ACH-000693,-0.7022921476891572
ACH-000694,-0.7166100241465271
ACH-000695,-0.4519252225983282
ACH-000696,-0.6786220093521125
ACH-000697,-0.6262325803655109
ACH-000699,-0.6277958098629778
ACH-000701,-0.5100996995812187
ACH-000706,-0.5619259407134052
ACH-000711,-0.5871047151397183
ACH-000713,-0.6640871378159597
ACH-000714,-0.7019610047808751
ACH-000718,-0.7402381554385171
ACH-000720,-0.5324921278812197
ACH-000721,-0.7547138736729085
ACH-000724,-0.6561400960444318
ACH-000725,-0.9083706638486684
ACH-000732,-0.4200113619242593
ACH-000734,-0.5864745639504741
ACH-000735,-0.6444683009443354
ACH-000736,-0.6576478098246133
ACH-000738,-0.8502843722459064
ACH-000746,-0.6672112896218316
ACH-000747,-0.4790160962050942
ACH-000748,-0.7481559164077263
ACH-000753,-0.6678008230886484
ACH-000756,-0.5251053205749893
ACH-000757,-0.6939192725905847
ACH-000758,-0.8477886088263237
ACH-000760,-0.6006805641470355
ACH-000762,-0.6755049176622484
ACH-000763,-0.3877969376835566
ACH-000764,-0.5878002612490272
ACH-000765,-0.5576868549100528
ACH-000766,-0.6818881733309852
ACH-000767,-0.7601954022385959
ACH-000768,-0.5308374939794286
ACH-000769,-0.7676392393351745
ACH-000770,-0.6326280983059084
ACH-000771,-0.6315593976002737
ACH-000773,-0.7220411370885471
ACH-000776,-0.7233465986167106
ACH-000777,-0.5781183504536879
ACH-000778,-0.7878932905191638
ACH-000781,-0.7294201858465048
ACH-000782,-0.5331110416495469
ACH-000783,-0.6893026652071217
ACH-000784,-0.7086700055840752
ACH-000785,-0.7334077583004475
ACH-000787,-0.7008365997896168
ACH-000788,-0.6148413250925003
ACH-000791,-0.5965032605394044
ACH-000792,-0.6004438236449995
ACH-000794,-0.4974073665070417
ACH-000796,-0.7236538977788016
ACH-000798,-0.5709499519773125
ACH-000799,-0.6606410293537558
ACH-000800,-0.9359531006168272
ACH-000802,-0.7531800009605999
ACH-000804,-0.6045230615759685
ACH-000805,-0.6786211691742814
ACH-000809,-0.5236811230564473
ACH-000810,-0.7322188720890919
ACH-000811,-0.6011784448766173
ACH-000817,-0.7319679464547828
ACH-000819,-0.7055125938905447
ACH-000820,-0.6005581839589945
ACH-000821,-0.565863399296787
ACH-000822,-0.5697764395691266
ACH-000823,-0.6058422814073282
ACH-000824,-0.6474802923988061
ACH-000827,-0.6141760485717864
ACH-000829,-0.7176627687623947
ACH-000831,-0.6209130940473496
ACH-000832,-0.7802449595021095
ACH-000833,-0.5304721761244146
ACH-000834,-0.6758577644469537
ACH-000835,-0.6749940756470751
ACH-000836,-0.6878102137676385
ACH-000837,-0.6324851483989014
ACH-000838,-0.5138394614494017
ACH-000839,-0.7272367290484459
ACH-000840,-0.5248301847409171
ACH-000841,-0.5831000153820529
ACH-000843,-0.5713918970719026
ACH-000846,-0.7156125784282567
ACH-000847,-0.6889104707848649
ACH-000848,-0.6595898729473285
ACH-000849,-0.5070512108902896
ACH-000851,-0.7976856308770457
ACH-000855,-1.0228292866045727
ACH-000856,-0.703756753406505
ACH-000858,-0.9371393190854068
ACH-000859,-0.6817819903318036
ACH-000861,-0.5727774539255472
ACH-000862,-0.7522221376860311
ACH-000865,-0.727554094312896
ACH-000866,-0.6421107985770586
ACH-000867,-0.7798999305393379
ACH-000869,-0.6013577335299741
ACH-000872,-0.5775701300731846
ACH-000873,-0.4833972076838512
ACH-000876,-0.4776859149764968
ACH-000878,-0.7810341172854752
ACH-000880,-0.7332227155980583
ACH-000881,-0.5605842218307712
ACH-000882,-0.7096508997355173
ACH-000884,-0.7199831005749497
ACH-000885,-0.6395503325944281
ACH-000887,-0.6822194202603307
ACH-000889,-0.38278259889118665
ACH-000896,-0.4577737046177561
ACH-000898,-0.7144052504212353
ACH-000900,-0.6538620349211653
ACH-000901,-0.5987004740460556
ACH-000905,-0.6586820041293505
ACH-000906,-0.6078808292285016
ACH-000907,-0.6173641691412038
ACH-000910,-0.6197477445849086
ACH-000911,-0.5676301823207189
ACH-000912,-0.6941256020846398
ACH-000913,-0.5870202184591167
ACH-000915,-0.5927069061301021
ACH-000916,-0.6070222536644813
ACH-000917,-0.7943166455525034
ACH-000920,-0.43356308977672897
ACH-000921,-0.6426800378076695
ACH-000924,-0.6432902554865266
ACH-000926,-0.625227289868036
ACH-000928,-0.6853037126584889
ACH-000929,-0.7088800186066886
ACH-000932,-0.5900200915780934
ACH-000935,-0.6451343284187359
ACH-000936,-0.7054787338276828
ACH-000937,-0.581747803928538
ACH-000938,-0.43787354828741065
ACH-000939,-0.5171162371042887
ACH-000941,-0.7616408063734506
ACH-000943,-0.5773329366081597
ACH-000946,-0.6312086958654327
ACH-000947,-0.683511945910051
ACH-000948,-0.5824308450021108
ACH-000950,-0.6517462157558576
ACH-000953,-0.5993108458205295
ACH-000954,-0.6236197557356759
ACH-000957,-0.8562058894392454
ACH-000958,-0.5110272978467582
ACH-000960,-0.6450478861689463
ACH-000963,-0.8294112328904468
ACH-000968,-0.463939893454884
ACH-000969,-0.7443964659385847
ACH-000972,-0.6480449136046625
ACH-000973,-0.5297217942254011
ACH-000974,-0.644375725561128
ACH-000978,-0.9942922089157964
ACH-000984,-0.6552394450051341
ACH-000986,-0.4908036020689418
ACH-000988,-0.7416201332120302
ACH-000993,-0.891433124172308
ACH-000994,-0.9225941762015378
ACH-000996,-0.7510318604122282
ACH-001001,-0.5453827077761891
ACH-001020,-0.8524084291898673
ACH-001028,-0.6758195760678833
ACH-001031,-0.4889009232718644
ACH-001038,-0.7487573049828604
ACH-001048,-0.7312249904053281
ACH-001050,-0.5296958463030643
ACH-001053,-0.8362703938315186
ACH-001054,-0.6728581020022907
ACH-001061,-0.5389902521786573
ACH-001067,-0.570964598432227
ACH-001075,-0.5149058320108997
ACH-001096,-0.6154223925710832
ACH-001111,-0.8192070874860155
ACH-001119,-0.6883320071989419
ACH-001128,-0.7104550100162531
ACH-001134,-0.5825858749488483
ACH-001151,-0.6934573203408527
ACH-001163,-0.6081295837436256
ACH-001164,-0.915246522231288
ACH-001183,-0.6744215333798941
ACH-001192,-0.600452777951643
ACH-001193,-0.4295851161875439
ACH-001196,-0.8248095321085714
ACH-001197,-0.7356279746410278
ACH-001205,-0.5385730895317037
ACH-001211,-0.8394816757031118
ACH-001212,-0.7630138856139097
ACH-001228,-0.5437749478425578
ACH-001232,-0.5856631570582954
ACH-001239,-0.4994832736339839
ACH-001270,-0.7909920393697678
ACH-001274,-0.5928572885396658
ACH-001275,-0.5431409586657381
ACH-001277,-0.6469943241929831
ACH-001278,-0.6886016888536649
ACH-001280,-0.5055568702695349
ACH-001283,-0.46814392494096296
ACH-001289,-0.5751163901085385
ACH-001300,-0.5754501500398786
ACH-001301,-0.5227052706603024
ACH-001302,-0.8999218420857052
ACH-001306,-0.6883598171191332
ACH-001318,-0.633693732416784
ACH-001322,-0.8207935254064287
ACH-001328,-0.4878781769764873
ACH-001332,-0.6609944058255586
ACH-001336,-0.6973734638111704
ACH-001346,-0.6101482364762396
ACH-001353,-0.6641367158899093
ACH-001354,-0.3047863917308376
ACH-001367,-0.5435791994646503
ACH-001368,-0.6385019894851041
ACH-001374,-0.4627780860288971
ACH-001377,-0.4765647602668305
ACH-001380,-0.7382885466483564
ACH-001391,-0.5615919184267757
ACH-001408,-0.5675126938132351
ACH-001430,-0.4540712404281877
ACH-001431,-0.613301245648522
ACH-001450,-0.7227922629541533
ACH-001496,-0.6738629906002929
ACH-001500,-0.636574878543892
ACH-001523,-0.6992860644548644
ACH-001532,-0.7173173524442956
ACH-001550,-0.7514165646954404
ACH-001552,-0.5044813094571469
ACH-001554,-0.4941187170721579
ACH-001654,-0.5808400624519316
ACH-001735,-0.4810938719210062
ACH-001736,-0.630146836944419
ACH-001737,-0.8687334774848198
ACH-001740,-0.6456736174666325
ACH-001745,-0.5101968452878523
ACH-001765,-0.4865571331806298
