,FCGRT (2217)
ACH-000004,0.07679945594255788
ACH-000005,-0.2370502519676781
ACH-000007,0.2426281970178324
ACH-000009,0.03882990289886547
ACH-000011,0.17417399214321902
ACH-000012,0.05627260180830587
ACH-000013,-0.03820468793802145
ACH-000014,0.1973088233568552
ACH-000015,0.011289420391913592
ACH-000017,-0.04451327781462714
ACH-000018,-0.008482606768375828
ACH-000019,0.13023783205159634
ACH-000021,0.06289640130977127
ACH-000022,-0.06076789913966112
ACH-000025,0.21813496525403595
ACH-000028,-0.030091407718913582
ACH-000030,0.010334094800430129
ACH-000035,-0.03890176729593062
ACH-000036,0.20113377117867728
ACH-000037,0.20182790993624228
ACH-000039,-0.06315972696036942
ACH-000040,0.10705094728060947
ACH-000041,0.14458451522107305
ACH-000042,0.059652193382247164
ACH-000045,0.04031445437334568
ACH-000047,0.16486921321177825
ACH-000052,-0.10070839719737193
ACH-000053,0.06864669398017581
ACH-000054,0.04204985809344736
ACH-000055,-0.028657475265707017
ACH-000060,0.1741468131971449
ACH-000067,0.06879988727725747
ACH-000070,0.15871688947307305
ACH-000075,0.1350368990813232
ACH-000078,0.07127941865305103
ACH-000082,0.1558752691692358
ACH-000085,0.2632794500957743
ACH-000086,0.051508870006768334
ACH-000087,-0.011146542680282477
ACH-000092,0.017791767313917555
ACH-000095,0.017792098988854275
ACH-000097,-0.005391994010882888
ACH-000098,-0.05099595050545205
ACH-000099,0.08181068155283099
ACH-000108,0.06110360647538364
ACH-000113,0.13210574346766926
ACH-000116,0.16038156867437373
ACH-000118,0.08583944205228859
ACH-000120,0.12348302934566455
ACH-000123,0.028976562396502807
ACH-000127,0.09604070355438972
ACH-000128,0.0894522621121122
ACH-000132,0.1561857375037354
ACH-000133,0.07278863128224859
ACH-000137,-0.0265053649735386
ACH-000138,0.07776900829021363
ACH-000142,-0.012001286265334508
ACH-000143,0.13045245650065312
ACH-000146,0.03301350415129918
ACH-000148,0.0958821105901852
ACH-000150,0.14238179559981182
ACH-000152,0.10278739200734692
ACH-000153,-0.1401984859412157
ACH-000159,-0.003954297967514339
ACH-000160,0.034867688041035336
ACH-000163,-0.04551673752449669
ACH-000167,-0.305489181641982
ACH-000168,0.2022995444972553
ACH-000169,0.1113998972800667
ACH-000178,0.18265527378033247
ACH-000183,0.14013625513579447
ACH-000188,0.18101138207678288
ACH-000189,-0.006226000742404996
ACH-000190,0.1303113104422472
ACH-000198,-0.009464518705248406
ACH-000203,-0.3354057412639067
ACH-000204,-0.0705107545290907
ACH-000206,0.010980898338446385
ACH-000207,0.10876183321795246
ACH-000208,0.20320009272336614
ACH-000210,-0.06948729492517587
ACH-000211,0.10487074105378068
ACH-000215,0.1497669030628151
ACH-000221,0.23376947653502025
ACH-000222,0.07545107601320915
ACH-000223,0.11971386356051834
ACH-000226,0.1201542192625818
ACH-000227,0.17715578449179478
ACH-000228,-0.019682339909971664
ACH-000231,0.1290566023057447
ACH-000232,-0.007931910184822272
ACH-000233,0.11265459286432633
ACH-000234,0.02948610653204461
ACH-000235,0.0580798338572644
ACH-000237,0.04078274718139616
ACH-000238,0.10182897521435216
ACH-000242,0.18182110176636768
ACH-000243,0.10985319019842794
ACH-000244,0.15476227208904006
ACH-000246,0.1316885899363257
ACH-000248,0.1327521097667953
ACH-000250,0.08195961780742049
ACH-000251,-0.051132076956275335
ACH-000252,0.06349994749124996
ACH-000253,0.11057118228871717
ACH-000255,0.007386640258173353
ACH-000256,-0.04673186328914289
ACH-000257,0.1843019319680378
ACH-000258,-0.010362185039922572
ACH-000259,0.041547595959840734
ACH-000260,-0.007330852388650431
ACH-000261,0.02237173848516915
ACH-000262,0.03888665694559357
ACH-000263,0.1740862294892492
ACH-000264,0.14036827462963716
ACH-000265,-0.044598546650001535
ACH-000266,0.008863339066325027
ACH-000272,0.08612365422656061
ACH-000274,0.05097491783088675
ACH-000277,0.023273965574736117
ACH-000278,0.07361637328531535
ACH-000279,-0.12854987650480545
ACH-000280,-0.0910527257988588
ACH-000281,0.05592390498917775
ACH-000288,0.10140635982272687
ACH-000291,0.024938154220086863
ACH-000293,0.20882295275347326
ACH-000294,0.040470775862871684
ACH-000295,0.18200237807475675
ACH-000296,0.031511513908029434
ACH-000302,-0.08243934093244576
ACH-000304,0.13466279155568506
ACH-000307,0.1247787326632922
ACH-000308,0.021834600986038
ACH-000310,-0.1368675454426719
ACH-000311,0.05235266875469072
ACH-000312,0.08311927011697902
ACH-000315,-0.18899034789671346
ACH-000316,0.03046978537326467
ACH-000317,0.1984188551416257
ACH-000318,-0.07791127990526715
ACH-000319,0.09811683086284716
ACH-000320,0.14858615820817414
ACH-000322,0.130995948188769
ACH-000323,0.03527824308823052
ACH-000324,0.02666338437434466
ACH-000329,0.13099639575543773
ACH-000330,-0.026030245575051743
ACH-000331,0.1086216797294612
ACH-000332,0.02586741523115307
ACH-000334,-0.19728725619108747
ACH-000335,-0.132867275595062
ACH-000336,0.03252991848819496
ACH-000337,0.06850229749646249
ACH-000338,0.3053619663007979
ACH-000339,0.037378020714825086
ACH-000341,-0.0010087142907937174
ACH-000348,-0.05171620943085805
ACH-000350,0.10508068198409992
ACH-000352,0.05075680192048242
ACH-000356,0.12017924103899863
ACH-000361,0.10583346825071588
ACH-000362,-0.04494297644324635
ACH-000363,0.04415969143505745
ACH-000364,0.07766438034659577
ACH-000365,-0.028609741928360355
ACH-000366,-0.06481106962023643
ACH-000368,0.21199980847458294
ACH-000374,0.051616272757115125
ACH-000375,0.14819774160643465
ACH-000376,0.12777886384834705
ACH-000381,0.14528199556794574
ACH-000383,0.013858633754741044
ACH-000387,0.06774716894799268
ACH-000389,0.0046592679075242215
ACH-000390,0.029233716833440827
ACH-000393,0.15393778688097426
ACH-000395,0.03860036879281319
ACH-000396,0.017079550507063102
ACH-000397,0.02375063726633514
ACH-000401,-0.0015107485415593266
ACH-000402,-0.26235937806366844
ACH-000403,0.1261325938576982
ACH-000404,0.2659878832411041
ACH-000406,0.038109834789224285
ACH-000407,0.17087808938192411
ACH-000408,-0.02026648024603637
ACH-000410,0.006537664155824358
ACH-000411,0.1095041416558415
