,CCNA1 (8900)
ACH-000004,0.11739978824284247
ACH-000005,-0.3364001606341108
ACH-000007,0.01991932735083073
ACH-000009,0.11009524539462773
ACH-000011,-0.11819606129102443
ACH-000012,0.08419063914321019
ACH-000013,0.06437430378921866
ACH-000014,-0.05499889646347916
ACH-000015,-0.08183652852241817
ACH-000017,0.011073739117179258
ACH-000018,-0.02558959615759786
ACH-000019,0.05768525591730068
ACH-000021,0.028731563678322008
ACH-000022,-0.08558515278465123
ACH-000025,-0.05338146640258095
ACH-000028,-0.034825228459004265
ACH-000030,-0.07594833191306341
ACH-000035,-0.06829440123050111
ACH-000036,0.02174127387376952
ACH-000037,0.025652992769661383
ACH-000039,0.18005099679452147
ACH-000040,-0.014953077145987034
ACH-000041,-0.17828366123122194
ACH-000042,-0.08813726472571609
ACH-000045,-0.10107324414285453
ACH-000047,-0.013290669210492686
ACH-000052,-0.1151128667040028
ACH-000053,-0.015175448286757943
ACH-000054,-0.013488988210675422
ACH-000055,0.009007321332157984
ACH-000060,-0.1449111838479624
ACH-000067,-0.22044317318999235
ACH-000070,0.04137111210777728
ACH-000075,0.19083827290155803
ACH-000078,-0.34288419874938597
ACH-000082,-0.06536260565357274
ACH-000085,-0.015697121607808038
ACH-000086,0.055921843623822416
ACH-000087,-0.01951414972801578
ACH-000092,-0.009275232813785613
ACH-000095,-0.029070747009385705
ACH-000097,-0.046737690836629334
ACH-000098,-0.012998268458911407
ACH-000099,-0.09842249518979247
ACH-000108,-0.12420391424052725
ACH-000113,-0.08850042890021541
ACH-000116,-0.0065447738844670155
ACH-000118,-0.012851657443993723
ACH-000120,0.029786714267081682
ACH-000123,0.03982171014518859
ACH-000127,-0.05085192367517796
ACH-000128,-0.09441885998863117
ACH-000132,-0.16005079094007885
ACH-000133,0.05375768276218874
ACH-000137,-0.015550601302103248
ACH-000138,-0.015147814501588712
ACH-000142,0.17705345214577298
ACH-000143,-0.021580075061276748
ACH-000146,-0.060796576675189264
ACH-000148,-0.07933351896897403
ACH-000150,-0.14025913909818605
ACH-000152,-0.04367364323183974
ACH-000153,0.11621656457133547
ACH-000159,-0.15914575159710484
ACH-000160,-0.05515586086930943
ACH-000163,-0.00103333034398812
ACH-000167,-0.01563096514358442
ACH-000168,-0.03299551216509821
ACH-000169,-0.0610484747887694
ACH-000178,0.0251012123854693
ACH-000183,-0.03599881116746093
ACH-000188,0.050502851595959256
ACH-000189,0.13961523198233478
ACH-000190,0.05099439258822697
ACH-000198,-0.011984521646130298
