,LRRFIP1 (9208)
ACH-000004,-0.19029074603844276
ACH-000005,-0.1784522638881222
ACH-000007,0.1929224234630397
ACH-000009,0.058896137597458674
ACH-000011,0.09090736502917247
ACH-000012,-0.040409056724993966
ACH-000013,0.020133587316485083
ACH-000014,0.08012929281346481
ACH-000015,0.07897565015259242
ACH-000017,0.07360101107694356
ACH-000018,-0.11852603717475005
ACH-000019,-0.0698055857739214
ACH-000021,0.09373790695529167
ACH-000022,0.08023440338601608
ACH-000025,0.1371620563887896
ACH-000028,0.169443784779142
ACH-000030,0.08755659849391162
ACH-000035,0.07566605690150842
ACH-000036,-0.04489065627822634
ACH-000037,-0.1234981486205563
ACH-000039,0.00959062227366426
ACH-000040,0.1127956800896934
ACH-000041,-0.07328427555365373
ACH-000042,0.03021832184780307
ACH-000045,-0.0149855952220625
ACH-000047,-0.042952170004819414
ACH-000052,0.02407371280104417
ACH-000053,0.02049862842312564
ACH-000054,-0.09159188430061993
ACH-000055,-0.08050210387421564
ACH-000060,0.04623439061949102
ACH-000067,0.018472753639030896
ACH-000070,0.2065172479655288
ACH-000075,0.1077313598151418
ACH-000078,-0.07941905720632735
ACH-000082,0.09358629717613813
ACH-000085,0.15484204087233785
ACH-000086,-0.10726497625360586
ACH-000087,0.1754479514296628
ACH-000092,0.07904192134371832
ACH-000095,0.02150640903815489
ACH-000097,-0.004556036661144043
ACH-000098,-0.13168540954709934
ACH-000099,0.02027109446429696
ACH-000108,0.057411636302374225
ACH-000113,0.010835603402070702
ACH-000116,0.12104962244818172
ACH-000118,0.1333022696568215
ACH-000120,0.12377451406414268
ACH-000123,0.10176408074827507
ACH-000127,0.03003364724122988
ACH-000128,-0.1911385932258101
ACH-000132,-0.008659907895193884
ACH-000133,-0.07408089573061341
ACH-000137,0.2195810204026431
ACH-000138,0.05336165891363933
ACH-000142,0.12338394430256527
ACH-000143,0.014147505732712912
ACH-000146,0.08297393951374896
ACH-000148,0.16318791633724625
ACH-000150,0.05686087390598864
ACH-000152,0.09859280279578007
ACH-000153,-0.12797561282813852
ACH-000159,0.07809144049552331
ACH-000160,0.04160693863165973
ACH-000163,-0.02512680418138019
ACH-000167,-0.10985177017620967
ACH-000168,-0.039592371614909486
ACH-000169,0.2389259758183065
ACH-000178,0.06509928439513879
ACH-000183,-0.007971567465575554
ACH-000188,-0.016837596337066264
ACH-000189,0.2572737727820359
ACH-000190,0.015379364200734687
ACH-000198,0.04403114495508563
ACH-000203,0.15307366934379835
ACH-000204,-0.08432134862363681
ACH-000206,0.04484345553697487
ACH-000207,0.1965668481067165
ACH-000208,-0.013375578208312193
ACH-000210,-0.046645974081726785
ACH-000211,0.04590666821604746
ACH-000215,0.038773457348776665
ACH-000221,0.006646276432648005
ACH-000222,0.2190844139125322
ACH-000223,-0.035430579780326626
ACH-000226,0.10408780853206044
ACH-000227,0.0975187436263183
ACH-000228,-0.0007871671066815893
ACH-000231,0.08449736905155794
ACH-000232,0.05134693122855141
ACH-000233,-3.13922994779674e-05
ACH-000234,-0.040246191721246376
ACH-000235,0.000490856119729385
ACH-000237,0.09293901390229876
ACH-000238,0.21255811775948336
ACH-000242,-0.3428579115558573
ACH-000243,-0.03396540815345372
ACH-000244,0.03108986293472385
ACH-000246,0.07481069443287708
ACH-000248,0.0624143919821999
ACH-000250,0.052806377809818464
ACH-000251,0.0845199150267885
ACH-000252,0.2931387969625415
ACH-000253,0.15320531607933044
ACH-000255,-0.041462029922002416
ACH-000256,0.13146996493816254
ACH-000257,0.1050261544888847
ACH-000258,0.11157334085518808
ACH-000259,-0.02518773458170377
ACH-000260,0.014467203033291994
ACH-000261,0.03486201281087397
ACH-000262,-0.21339243280520764
ACH-000263,0.2168861131713222
ACH-000264,0.10266949265089108
ACH-000265,0.010118321764553252
ACH-000266,-0.02803948861617817
ACH-000272,0.10265951203342692
ACH-000274,-0.01746604291006836
ACH-000277,0.14147743316769934
ACH-000278,0.10986208568019197
ACH-000279,-0.07927077506194019
ACH-000280,0.12011331695832354
ACH-000281,0.11103327885362063
ACH-000288,-0.017163446984422348
ACH-000291,0.12206501662373065
ACH-000293,0.182643486740574
ACH-000294,0.2413487470382511
ACH-000295,0.13577610020022884
ACH-000296,-0.07752752603312979
ACH-000302,-0.062233530221231875
ACH-000304,0.07341508138005115
ACH-000307,0.05448751155022332
ACH-000308,-0.18342791199244599
ACH-000310,0.08709214373701174
ACH-000311,-0.011960264731471352
ACH-000312,-0.047229400442716334
ACH-000315,0.035378364551938386
ACH-000316,0.09588040787081238
ACH-000317,-0.051509455354706274
ACH-000318,0.19845857742507408
ACH-000319,-0.015021183710080476
ACH-000320,0.06762205229795666
ACH-000322,0.002281488669910409
ACH-000323,0.03501081550187971
ACH-000324,-0.0003471479770400875
ACH-000329,0.025802468696371088
ACH-000330,0.12259050767385347
ACH-000331,0.1131247460539136
ACH-000332,0.031042005357263106
ACH-000334,0.2767294558763981
ACH-000335,-0.11889413636206875
ACH-000336,0.13641081813010233
ACH-000337,-0.04534111606173662
ACH-000338,-0.1077630329966315
ACH-000339,0.0770428167670941
ACH-000341,0.02245544916129484
ACH-000348,0.07141732839385154
ACH-000350,0.04327262013951486
ACH-000352,0.03298288086177057
ACH-000356,-0.06499720607642707
ACH-000361,0.056466362869807975
ACH-000362,-6.209213342040282e-05
ACH-000363,0.016689255955521568
ACH-000364,0.1148656003840985
ACH-000365,-0.012426389938875192
ACH-000366,0.08212361347816663
ACH-000368,0.09027320661041903
ACH-000374,0.039374812249690125
ACH-000375,0.0889838734433076
ACH-000376,0.08275118254824476
ACH-000381,-0.030602549066239014
ACH-000383,-0.05401134403657158
ACH-000387,0.04824832595306807
ACH-000389,0.08258907240359169
ACH-000390,0.011577271777508084
