,GALNTL5 (168391)
ACH-000004,0.08338970687238391
ACH-000005,-0.054984058979741735
ACH-000007,0.1530066035444228
ACH-000009,-0.10644193213789396
ACH-000011,-0.0591050977392851
ACH-000012,-0.0009266404143920822
ACH-000013,0.038003549379321946
ACH-000014,-0.2723457567753541
ACH-000015,0.02614778931609879
ACH-000017,0.0037482593580768267
ACH-000018,0.17279686449908713
ACH-000019,0.10163892511400384
ACH-000021,-0.03675639463677543
ACH-000022,-0.034636857755340464
ACH-000025,0.04549548088969081
ACH-000028,0.026023946695509767
ACH-000030,-0.014083070054561487
ACH-000035,-0.10708661417466724
ACH-000036,-0.17796230335054875
ACH-000037,-0.19317201630528108
ACH-000039,0.035914794932583184
ACH-000040,-0.10615032067164576
ACH-000041,0.025046036093820875
ACH-000042,-0.13230032915994538
ACH-000045,-0.03860096358334148
ACH-000047,-0.06857497634057312
ACH-000052,0.04257884716127682
ACH-000053,-0.031818158005716884
ACH-000054,-0.02586295229257838
ACH-000055,-0.08839295067088095
ACH-000060,-0.11048765498118172
ACH-000067,-0.06011333056770402
ACH-000070,-0.005014150279850979
ACH-000075,-0.1022006191791798
ACH-000078,-0.0560201617055289
ACH-000082,-0.02387173459586839
ACH-000085,0.0004739551509737967
ACH-000086,0.01100058209602113
ACH-000087,0.06572967066108422
ACH-000092,0.07236607781798864
ACH-000095,-0.02195966340899416
ACH-000097,-0.0017623204228492753
ACH-000098,0.034070390768674436
ACH-000099,-0.0841602088671507
ACH-000108,-0.1485867144909846
ACH-000113,0.06886647749287357
ACH-000116,-0.0184387631593642
ACH-000118,0.0779066416718552
ACH-000120,-0.15275335889540004
ACH-000123,-0.05569720425571041
ACH-000127,-0.039549255572207
ACH-000128,0.07437184461112048
ACH-000132,0.044416377849331584
ACH-000133,0.014407433845692312
ACH-000137,0.031400254731503346
ACH-000138,-0.09782518985173777
ACH-000142,-0.12659594261851892
ACH-000143,-0.06213614152803808
ACH-000146,0.03540229955925276
ACH-000148,-0.10470984039219702
ACH-000150,0.09691821191074364
ACH-000152,-0.043792622696545436
ACH-000153,0.11506741159946612
ACH-000159,-0.006248460745946406
ACH-000160,-0.0010243071524529109
ACH-000163,0.08567945544673672
ACH-000167,0.01717658726717485
ACH-000168,0.03524789917951592
ACH-000169,0.046701462345898184
ACH-000178,-0.07930955727016653
ACH-000183,0.09596802130471596
ACH-000188,-0.04147024091245457
ACH-000189,0.049722853636891946
ACH-000190,-0.24883974172069426
ACH-000198,-0.051770821718412435
ACH-000203,-0.6610924405342341
ACH-000204,-0.23798262450652
ACH-000206,0.052775207977996834
ACH-000207,0.05886463934884695
ACH-000208,0.2137841042760284
ACH-000210,-0.041410055017161065
ACH-000211,0.07271945706982945
ACH-000215,-0.07194082982278621
ACH-000221,-0.11456816666329955
ACH-000222,0.036326625405611636
ACH-000223,-0.07182209885210751
ACH-000226,0.016471341178294543
ACH-000227,-0.08635785131924173
ACH-000228,0.17217570888046976
ACH-000231,-0.041784975100473964
ACH-000232,-0.2623028574290937
ACH-000233,-0.010786255819795018
ACH-000234,-0.06102544520438315
ACH-000235,-0.012784879089840738
ACH-000237,-0.04737467399965407
ACH-000238,-0.04552975823044536
ACH-000242,-0.15621984363426658
ACH-000243,0.017452327150836115
ACH-000244,-0.15797568918249907
ACH-000246,-0.09711618110292536
ACH-000248,-0.1209168355712186
ACH-000250,-0.19152562813307625
ACH-000251,-0.188597161771167
ACH-000252,0.03925237603855451
ACH-000253,-0.04462882031723929
ACH-000255,0.1460530359235598
ACH-000256,-0.15362324435633312
ACH-000257,-0.17275088155310128
ACH-000258,-0.13482196508028374
ACH-000259,-0.13536265692138144
ACH-000260,0.02916543269650702
ACH-000261,-0.04913425786923463
ACH-000262,-0.10029619630513732
ACH-000263,-0.1591057816518
ACH-000264,0.004684681421448502
ACH-000265,0.07682004498964899
ACH-000266,-0.029940664357421667
ACH-000272,-0.13009912432520873
ACH-000274,-0.12204535267568345
ACH-000277,-0.08929913289389546
ACH-000278,-0.11142665568665344
ACH-000279,-0.09503981796310663
ACH-000280,-0.10836082564366596
ACH-000281,-0.11670763104628568
ACH-000288,-0.11373225710561365
ACH-000291,-0.09531199749293316
ACH-000293,0.0005918673430044787
ACH-000294,0.0882384403308207
ACH-000295,-0.2909535841680252
ACH-000296,-0.12392415159687005
ACH-000302,-0.0789122029193628
ACH-000304,-0.03825768209126211
ACH-000307,0.0006860453633951285
ACH-000308,-0.0004966912270976146
ACH-000310,-0.0498255589993929
ACH-000311,-0.00028616687409573614
ACH-000312,-0.2780179903673189
ACH-000315,-0.02694910014853669
ACH-000316,0.0688489764936606
ACH-000317,-0.07287589259462526
ACH-000318,-0.042393153399539064
ACH-000319,-0.05650586165071667
ACH-000320,-0.1277057459767232
ACH-000322,-0.1044971820973018
ACH-000323,-0.02397961020522794
ACH-000324,-0.060504467858741424
ACH-000329,-0.00791436002285518
ACH-000330,0.102720626961642
ACH-000331,-0.06630616469645957
ACH-000332,-0.034719001982377075
ACH-000334,0.06006881875594435
ACH-000335,-0.07319285882273525
