,SLC20A2 (6575)
ACH-000004,-0.20218710284961586
ACH-000005,-0.1244003407999164
ACH-000007,-0.12448738708021218
ACH-000009,-0.15558223489809875
ACH-000011,-0.2080806778649891
ACH-000012,-0.234143578080564
ACH-000013,-0.06705178466039835
ACH-000014,0.02760308957060809
ACH-000015,-0.21258931570327086
ACH-000017,-0.4023733387093456
ACH-000018,-0.1187003341924764
ACH-000019,-0.2315494577188003
ACH-000021,0.0037039565163392188
ACH-000022,-0.28267365782971005
ACH-000025,-0.2663479417465767
ACH-000028,-0.2634821490007482
ACH-000030,-0.11602821641398875
ACH-000035,-0.2344686552565824
ACH-000036,-0.180237496803899
ACH-000037,-0.07169200548521325
ACH-000039,-0.17418416366917294
ACH-000040,-0.1281002629631751
ACH-000041,-0.2377997901191595
ACH-000042,-0.2213018373018451
ACH-000045,-0.10379210806146497
ACH-000047,-0.22343827659542634
ACH-000052,-0.20518223723615567
ACH-000053,-0.17475371952943528
ACH-000054,0.03264076658773263
ACH-000055,-0.07309882399538792
ACH-000060,-0.21310745970710712
ACH-000067,-0.07918277870606763
ACH-000070,-0.2289549254468472
ACH-000075,-0.20869942859800192
ACH-000078,-0.1432973394802767
ACH-000082,-0.33861702702070423
ACH-000085,0.15026161304994265
ACH-000086,-0.07161601745194257
ACH-000087,-0.2741441319816262
ACH-000092,-0.17383843696083834
ACH-000095,-0.10739656597210633
ACH-000097,-0.1803009554322751
ACH-000098,-0.050817438924371815
ACH-000099,-0.2144033756973807
ACH-000108,-0.49723701529239095
ACH-000113,-0.2259559446930613
ACH-000116,-0.4827955500155553
ACH-000118,-0.3031703725736298
ACH-000120,-0.25455491684303044
ACH-000123,-0.16894017863422647
ACH-000127,-0.25321559406347804
ACH-000128,-0.052237724910772235
ACH-000132,-0.2981972163062199
ACH-000133,-0.14151240933685044
ACH-000137,-0.3324423147108729
ACH-000138,-0.1574711801013913
ACH-000142,-0.12380332939050047
ACH-000143,-0.1411632130734623
ACH-000146,-0.3286105817531749
ACH-000148,-0.2358908982130284
ACH-000150,-0.27422748663404345
ACH-000152,-0.15219393555424648
ACH-000153,-0.2567639172999023
ACH-000159,-0.26229641591895664
ACH-000160,-0.14940692787496027
ACH-000163,-0.4311181925509147
ACH-000167,-0.4643095258429298
ACH-000168,-0.15499191939687873
ACH-000169,-0.08349175979322658
ACH-000178,-0.16523608625280656
ACH-000183,-0.15665963885102216
ACH-000188,-0.24414216030105626
ACH-000189,-0.3883816009330565
ACH-000190,-0.3143581586887517
ACH-000198,-0.3444288384161601
ACH-000203,-0.05785368672257851
ACH-000204,-0.4860529703051508
ACH-000206,-0.2748210337012259
ACH-000207,-0.19251167391711976
ACH-000208,-0.1065562140356136
ACH-000210,-0.5044475004168076
ACH-000211,-0.18740854518630876
ACH-000215,-0.2202839437021132
ACH-000221,-0.2912319876977829
ACH-000222,0.020900426921917358
ACH-000223,-0.2531750547775231
ACH-000226,-0.1430424097099636
ACH-000227,-0.1280544384335119
ACH-000228,-0.3706661465711944
ACH-000231,-0.16864493521316962
ACH-000232,-0.17895409024666994
ACH-000233,-0.35147757936692303
ACH-000234,-0.3450878164562719
ACH-000235,-0.232657820852438
ACH-000237,-0.17153903244099766
ACH-000238,-0.1183298113117542
ACH-000242,-0.2396022549578329
ACH-000243,-0.17233433804155546
ACH-000244,-0.36175566773304857
ACH-000246,-0.10548766240409843
ACH-000248,-0.09231667412854942
ACH-000250,-0.4410729762899874
ACH-000251,-0.5930543933149396
ACH-000252,-0.11021382383183448
ACH-000253,-0.20403878392519773
ACH-000255,-0.08599840491126012
ACH-000256,-0.27000873332331865
ACH-000257,-0.31355581813190736
ACH-000258,-0.3843646390011833
ACH-000259,-0.17748425742042176
ACH-000260,-0.09958431710147092
ACH-000261,-0.24570204168926296
ACH-000262,-0.25039574336623216
ACH-000263,-0.34463753158817073
ACH-000264,-0.316048070445453
ACH-000265,-0.17033739765009234
ACH-000266,-0.08037690014300597
ACH-000272,-0.04164296011110746
ACH-000274,-0.2119816698043301
ACH-000277,-0.17073366579639668
ACH-000278,-0.008953840129649733
ACH-000279,-0.19151942957072884
ACH-000280,-0.1891995938346725
ACH-000281,-0.0826486160094766
ACH-000288,-0.03223520543498193
ACH-000291,-0.27373804285449005
ACH-000293,-0.20578994278023
ACH-000294,-0.08950016319933506
ACH-000295,-0.016408770553666734
ACH-000296,-0.3637493421875605
ACH-000302,-0.3019262773270753
ACH-000304,-0.2949469213761865
ACH-000307,-0.3197706219377318
ACH-000308,-0.2308978254047401
ACH-000310,-0.17424304131588894
ACH-000311,-0.2370661973168206
ACH-000312,-0.13509054171986992
ACH-000315,0.031686891525908666
ACH-000316,-0.2970495571368467
ACH-000317,-0.2523402789522441
ACH-000318,-0.2697351430897316
ACH-000319,-0.2712951255031887
ACH-000320,-0.18440881653178354
ACH-000322,-0.021789012381127324
ACH-000323,-0.13467186747809384
ACH-000324,-0.2069790797869408
ACH-000329,-0.2445175425957337
ACH-000330,-0.2386229177101196
ACH-000331,-0.22280285180001502
ACH-000332,-0.22338381078587116
ACH-000334,-0.43581253107148776
ACH-000335,-0.1511256760406765
ACH-000336,-0.4078771087951312
ACH-000337,-0.2683883184818981
ACH-000338,0.2578055315480747
ACH-000339,-0.21461455881691904
ACH-000341,-0.3786596794452977
ACH-000348,-0.07881198190393664
ACH-000350,-0.2729838750621598
ACH-000352,-0.21818797237793025
ACH-000356,-0.23755703554361135
ACH-000361,-0.4367614245201937
ACH-000362,-0.19989670173801974
ACH-000363,-0.2769800339434334
ACH-000364,-0.08251742106257633
ACH-000365,-0.22368338828761888
ACH-000366,0.01968420074583485
ACH-000368,-0.14351348233519834
ACH-000374,-0.2904052750244179
ACH-000375,-0.17844274479700212
ACH-000376,-0.170731994011487
ACH-000381,-0.1886205611387847
ACH-000383,-0.20534989935669834
ACH-000387,-0.08014638801696332
ACH-000389,-0.09865436979903144
ACH-000390,-0.22151496321708253
ACH-000393,-0.1801635620620262
ACH-000395,-0.25902747783280555
ACH-000396,-0.24251173183209115
ACH-000397,-0.16221436024703864
ACH-000401,-0.2863922502042853
ACH-000402,-0.13744027645512294
ACH-000403,-0.20214931953401594
ACH-000404,0.07296785036961645
ACH-000406,-0.19930486127210853
ACH-000407,-0.12109832208996513
