,RBBP6 (5930)
ACH-000004,-0.7230262038426764
ACH-000005,-0.8567741515434372
ACH-000007,-0.8199441425042076
ACH-000009,-0.5855308177203421
ACH-000011,-0.8276186515434473
ACH-000012,-0.7620825721220897
ACH-000013,-1.1070871913838716
ACH-000014,-0.7790001988089805
ACH-000015,-0.8810911112952621
ACH-000017,-1.1330760219833038
ACH-000018,-0.501650447494014
ACH-000019,-0.6214788756584825
ACH-000021,-0.8185979951548737
ACH-000022,-0.7288743805309237
ACH-000025,-0.791095098504015
ACH-000028,-0.6517325429174353
ACH-000030,-0.8631491093926775
ACH-000035,-1.0337238345787452
ACH-000036,-0.7242521238015246
ACH-000037,-1.2151694325800029
ACH-000039,-0.8055986044444083
ACH-000040,-0.8193316779992516
ACH-000041,-0.8843351806634678
ACH-000042,-0.55964747656039
ACH-000045,-0.7249326024640275
ACH-000047,-0.5868486810740763
ACH-000052,-0.6286127826017682
ACH-000053,-0.7967527629308547
ACH-000054,-0.8657810130057779
ACH-000055,-0.8005914835611552
ACH-000060,-0.5473251229522186
ACH-000067,-0.7005426891418003
ACH-000070,-0.8046197189239247
ACH-000075,-0.809534553799665
ACH-000078,-0.8291560819850126
ACH-000082,-1.0269177407948222
ACH-000085,-0.9270223805929112
ACH-000086,-0.5884330583286741
ACH-000087,-0.909560086060088
ACH-000092,-0.9103456852322384
ACH-000095,-0.758507248118332
ACH-000097,-0.7037541931024778
ACH-000098,-0.7963327421572223
ACH-000099,-0.6970162613350791
ACH-000108,-0.6494990880016737
ACH-000113,-0.7692504574058644
ACH-000116,-0.7157551840538966
ACH-000118,-0.7878813028168778
ACH-000120,-0.8323064319117092
ACH-000123,-0.8297024502787947
ACH-000127,-0.4857625454551622
ACH-000128,-0.7245204130559503
ACH-000132,-0.8583504071786862
ACH-000133,-0.9592257254926376
ACH-000137,-0.8467479189274513
ACH-000138,-0.7765792947711724
ACH-000142,-0.6561940664372176
ACH-000143,-0.9151450209792191
ACH-000146,-0.75219549912478
ACH-000148,-0.7670914575284654
ACH-000150,-0.5493672874442006
ACH-000152,-0.5499397517989838
ACH-000153,-0.6914313778181835
ACH-000159,-0.7447257779937447
ACH-000160,-0.571172206362193
ACH-000163,-0.8591580867356315
ACH-000167,-1.1944151432012695
ACH-000168,-0.9380524018694449
ACH-000169,-0.7235493038906201
ACH-000178,-0.6914708569478578
ACH-000183,-1.140728061890993
ACH-000188,-0.6898792992683874
ACH-000189,-0.6136409368773378
ACH-000190,-1.0070478071733877
ACH-000198,-0.9179361877966418
ACH-000203,-0.8298792407742246
ACH-000204,-0.6828324462551786
ACH-000206,-1.2094847941681743
ACH-000207,-0.3914110642546673
ACH-000208,-0.5108270821929515
ACH-000210,-0.3983823334958985
ACH-000211,-1.0487042524403771
ACH-000215,-0.7739311007408101
ACH-000221,-0.9374452423259328
ACH-000222,-0.7742540887993773
ACH-000223,-0.9226875070198024
ACH-000226,-0.7966428045418411
ACH-000227,-0.8521971450070749
ACH-000228,-0.627529157459014
ACH-000231,-0.9768550734185631
ACH-000232,-0.8139421001922245
ACH-000233,-0.8806732265986117
ACH-000234,-0.4536413385149226
ACH-000235,-0.5792887647260758
ACH-000237,-0.6220204229858288
ACH-000238,-0.6275102419798629
ACH-000242,-0.5545624034062574
ACH-000243,-0.6190645130664965
ACH-000244,-0.8286020734618058
ACH-000246,-0.7260733389645592
ACH-000248,-0.9013259756062488
ACH-000250,-0.9263316714238232
ACH-000251,-0.5908256688425733
ACH-000252,-0.7388780862058599
ACH-000253,-0.8003058768884853
ACH-000255,-0.8594790269010721
ACH-000256,-0.7065610599570971
ACH-000257,-0.6437870883485809
ACH-000258,-0.7193984436658158
ACH-000259,-0.803988578207874
ACH-000260,-0.8654615723373503
ACH-000261,-0.8792664796137996
ACH-000262,-0.7192477510855291
ACH-000263,-1.20790855953079
ACH-000264,-0.7646697369966714
ACH-000265,-0.8311597432741149
ACH-000266,-0.6885459981188765
ACH-000272,-0.6856011306972459
ACH-000274,-0.6142670217081463
ACH-000277,-1.0632993262934542
ACH-000278,-0.7645872717885853
ACH-000279,-0.6863005551303699
ACH-000280,-0.6802940257535933
ACH-000281,-0.6870442907642872
ACH-000288,-0.965867697226668
ACH-000291,-0.7424260176057514
ACH-000293,-1.0914463587244725
ACH-000294,-0.5892655384556196
ACH-000295,-0.7675681837760387
ACH-000296,-0.9006358210120309
ACH-000302,-0.8311218137027011
ACH-000304,-1.045419471582119
ACH-000307,-0.9001584433468702
ACH-000308,-0.7135543463756454
ACH-000310,-0.6532100215726229
ACH-000311,-1.0200865428026775
ACH-000312,-0.6614005448843249
ACH-000315,-0.9203810030056642
ACH-000316,-0.969843826858404
ACH-000317,-0.9264997006616672
ACH-000318,-0.8314957921731457
ACH-000319,-0.8405198302711098
ACH-000320,-0.6279952714768375
ACH-000322,-1.0372674234002952
ACH-000323,-0.6892475630349304
ACH-000324,-0.7197171620130273
ACH-000329,-0.7389962208068319
ACH-000330,-0.7656472971510926
ACH-000331,-0.7479303599100995
ACH-000332,-0.8617270041210886
ACH-000334,-1.0029199240497066
ACH-000335,-0.9028508046788096
ACH-000336,-0.7995784437473247
ACH-000337,-0.7228523287782828
ACH-000338,-0.9073037291768248
ACH-000339,-0.6825523004002862
ACH-000341,-1.0570878268514257
ACH-000348,-0.9368857137450568
ACH-000350,-0.8660872950834484
ACH-000352,-0.8505861642002005
ACH-000356,-0.6971792278652303
ACH-000361,-0.9715314897173613
ACH-000362,-0.8012645772195268
ACH-000363,-0.9123740144413148
ACH-000364,-0.7372340997205737
ACH-000365,-0.87135985425678
ACH-000366,-0.7379497735571248
ACH-000368,-0.5096763217816548
ACH-000374,-0.9575108438368484
ACH-000375,-0.8097582721510631
ACH-000376,-0.8116039639151998
ACH-000381,-0.6850733555503824
ACH-000383,-0.3917677024513467
ACH-000387,-0.5417338382399141
ACH-000389,-0.6988993201193796
ACH-000390,-0.9737429728897814
ACH-000393,-0.5261998239332931
