,POFUT2 (23275)
ACH-000633,-0.16337693888757165
ACH-000637,-0.09366779821961432
ACH-000638,-0.2282231175642215
ACH-000646,-0.061704355353104284
ACH-000647,-0.093340617938965
ACH-000648,-0.08224953194239852
ACH-000649,-0.11955724422103645
ACH-000651,-0.16078773777951766
ACH-000652,-0.08467115001645681
ACH-000653,-0.19928604721152351
ACH-000657,-0.1520527650155319
ACH-000658,-0.11184829312921857
ACH-000661,-0.2205528931877372
ACH-000662,-0.2084661778515531
ACH-000663,-0.04535553624731654
ACH-000665,-0.18782586967821827
ACH-000671,-0.12209464095326715
ACH-000672,0.14375644171590787
ACH-000673,-0.14244262640891742
ACH-000676,-0.06595129705746768
ACH-000677,-0.1000396563795399
ACH-000681,-0.16109200684043856
ACH-000683,-0.07712757922637431
ACH-000684,-0.07237505366534347
ACH-000688,-0.1093583940429229
ACH-000693,-0.027650342128951875
ACH-000694,-0.16021780800390029
ACH-000695,-0.20651195500988054
ACH-000696,-0.1115883268772584
ACH-000697,-0.1724864852723805
ACH-000699,-0.21629112358493013
ACH-000701,-0.08691102296145692
ACH-000706,-0.06518490216134537
ACH-000711,-0.19886754304652934
ACH-000713,-0.2446407639455421
ACH-000714,-0.18327183461878985
ACH-000718,-0.20688957050062493
ACH-000720,-0.16330598605751315
ACH-000721,-0.040437910300171714
ACH-000724,-0.13672188652992973
ACH-000725,-0.12105142410083312
ACH-000732,-0.017775897963228104
ACH-000734,-0.12729722826724862
ACH-000735,-0.2544112083027531
ACH-000736,-0.015792572357692068
ACH-000738,-0.15602851204861587
ACH-000746,-0.183253552418498
ACH-000747,-0.10760970056990568
ACH-000748,-0.15504029422482876
ACH-000753,-0.042927278862193136
ACH-000756,-0.30219395074762034
ACH-000757,-0.033073597757587635
ACH-000758,-0.09212275175258364
ACH-000760,-0.13879187204823765
ACH-000762,-0.2365799725940841
ACH-000763,-0.10008224391063328
ACH-000764,0.1609210300089389
ACH-000765,-0.07918527850770156
ACH-000766,-0.005261739793412192
ACH-000767,-0.0593061619521637
ACH-000768,-0.09796748209224236
ACH-000769,-0.11025825677056443
ACH-000770,-0.0898794478473813
ACH-000771,-0.17123765950528572
ACH-000773,-0.1445874149396389
ACH-000776,0.04622040314396267
ACH-000777,-0.137862631203561
ACH-000778,-0.1191229379004218
ACH-000781,-0.0379095516355233
ACH-000782,-0.012571663926513262
ACH-000783,-0.08596077604351937
ACH-000784,-0.04016623688587459
ACH-000785,-0.20855432750773534
ACH-000787,0.01722415768739211
ACH-000788,-0.1768039575563119
ACH-000791,-0.11220277243911538
ACH-000792,-0.22480565031685945
ACH-000794,-0.17247289500238766
ACH-000796,-0.1350115699784612
ACH-000798,-0.035634025254743136
ACH-000799,-0.00965955124039195
ACH-000800,-0.22356985770067192
ACH-000802,-0.12517660415028636
ACH-000804,-0.05988583373795299
ACH-000805,-0.06320799124908208
ACH-000809,-0.0828319172020765
ACH-000810,0.020073435482004832
ACH-000811,0.030723025866295238
ACH-000817,0.13268217279136166
ACH-000819,-0.006706558342673287
ACH-000820,-0.30815778241177405
ACH-000821,-0.16114104750953104
ACH-000822,-0.05469945078853266
ACH-000823,-0.22041824535035745
ACH-000824,-0.16239740436394298
ACH-000827,-0.14281715101654915
ACH-000829,0.008865496059333221
ACH-000831,-0.18461565770242253
ACH-000832,0.07188802784934048
ACH-000833,-0.29971509106341737
ACH-000834,-0.045350694208738065
ACH-000835,-0.2064150222331216
ACH-000836,-0.08491304172147147
ACH-000837,-0.041590638513154816
ACH-000838,-0.05040247146661263
ACH-000839,-0.02193051929531677
ACH-000840,-0.348717480826541
ACH-000841,-0.1272173480945464
ACH-000843,-0.11114581985547382
ACH-000846,-0.060425895968791374
ACH-000847,-0.031347133503103926
ACH-000848,-0.2461490841769184
ACH-000849,-0.1958198857964408
ACH-000851,-0.12731896723711986
ACH-000855,-0.052019753365132766
ACH-000856,0.03024988924310804
ACH-000858,-0.07809445816056686
ACH-000859,-0.21262790898777567
ACH-000861,0.05174804951360653
ACH-000862,-0.08027393613524643
ACH-000865,-0.033538335560575824
ACH-000866,-0.04157994188492478
ACH-000867,-0.14319970001630553
ACH-000869,-0.0595006707335697
ACH-000872,-0.032060201535116885
ACH-000873,-0.14405414238075934
ACH-000876,-0.06779990410198568
ACH-000878,-0.1853806172453324
ACH-000880,0.07681044276865907
ACH-000881,-0.15344638583315748
ACH-000882,-0.2501067095758343
ACH-000884,-0.2979762346142079
ACH-000885,-0.06593265350618911
ACH-000887,-0.3047482037454893
ACH-000889,-0.10482521787115898
ACH-000896,-0.09040003612870286
ACH-000898,-0.07968799393836813
ACH-000900,-0.09145425685073767
ACH-000901,-0.11984825393554127
ACH-000905,-0.2376397643863038
ACH-000906,-0.0640704161215416
ACH-000907,-0.0600045170992129
ACH-000910,0.02843544506332025
ACH-000911,-0.138858383536452
ACH-000912,-0.17770502816162725
ACH-000913,-0.0427840275032718
ACH-000915,0.00195456105332838
ACH-000916,-0.093688203766345
ACH-000917,-0.016862274570452272
ACH-000920,-0.4285059771129866
ACH-000921,-0.16360879107146972
ACH-000924,-0.18614604124285364
ACH-000926,-0.26171537776496656
ACH-000928,-0.012698672662947977
ACH-000929,-0.03891160565560218
ACH-000932,-0.14208551546719633
ACH-000935,-0.030876334544907118
ACH-000936,-0.10979355079993007
ACH-000937,-0.22723234456311975
ACH-000938,-0.12475509019765607
ACH-000939,-0.24412622462257785
ACH-000941,-0.14750766532253753
ACH-000943,-0.07855259084267333
ACH-000946,-0.10042054224474978
ACH-000947,-0.0591608577717556
ACH-000948,-0.0677289611134011
ACH-000950,-0.2506490398754023
ACH-000953,-0.2468916982533232
ACH-000954,-0.007513058582591528
ACH-000957,0.0480131633903786
ACH-000958,-0.06728880250264647
ACH-000960,-0.0902960758514322
ACH-000963,-0.034850918418110416
ACH-000968,-0.058012670251710086
ACH-000969,0.06585661077780569
ACH-000972,-0.3888059828602029
ACH-000973,-0.1122279674338766
ACH-000974,-0.08716077980171863
ACH-000978,-0.27649830420658805
ACH-000984,-0.09217901126186147
ACH-000986,0.00012940361581492758
ACH-000988,-0.3175490897299977
ACH-000993,-0.09673578142577224
ACH-000994,-0.052542951588569226
ACH-000996,-0.06988962692176004
ACH-001001,-0.0479073127424663
ACH-001020,-0.1067101459634885
ACH-001028,-0.14374212426729044
ACH-001031,-0.10916299122876147
ACH-001038,-0.0954045095422156
ACH-001048,-0.21144958801469085
ACH-001050,-0.12395731426638347
ACH-001053,0.10291855143433706
ACH-001054,0.0030431012887532486
ACH-001061,0.08147624437737115
ACH-001067,0.032209183739601216
ACH-001075,-0.2877364964609001
ACH-001096,-0.21994001904729749
ACH-001111,-0.08783471248417615
ACH-001119,0.03056677571955326
ACH-001128,-0.2290506553558233
ACH-001134,-0.1303069827326684
ACH-001151,-0.1094825132726536
ACH-001163,-0.03980317297789238
ACH-001164,-0.24239962100712514
ACH-001183,-0.2193014470632328
ACH-001192,-0.048823994256589225
ACH-001193,0.023815098692370456
ACH-001196,-0.2346453444532741
ACH-001197,-0.04703248976553257
ACH-001205,-0.2630086350083736
ACH-001211,-0.20063977032727628
ACH-001212,-0.2055742152880972
ACH-001228,-0.0568540881898614
ACH-001232,-0.02362127029170566
ACH-001239,-0.11812332331116646
ACH-001270,-0.00868651125340588
ACH-001274,-0.14363101808750814
ACH-001275,-0.001396499617594568
ACH-001277,-0.11835618830902965
ACH-001278,-0.13505661335482624
ACH-001280,-0.0668078857256827
ACH-001283,-0.06600840612235047
ACH-001289,0.0908860929580895
ACH-001300,-0.16868968959611133
ACH-001301,-0.07487452933732294
ACH-001302,-0.34199573117264004
ACH-001306,-0.1703129977059463
ACH-001318,0.08422516008459288
ACH-001322,-0.0718097481757336
ACH-001328,-0.09931070696689356
ACH-001332,-0.5670525353858926
ACH-001336,-0.042044147596430034
ACH-001346,-0.15440992023501965
ACH-001353,-0.08345043816820819
ACH-001354,-0.004932911585812922
ACH-001367,0.021205711062832654
ACH-001368,-0.05621331734931515
ACH-001374,-0.1427932284402531
ACH-001377,-0.1718395103933162
ACH-001380,-0.18890479728044896
ACH-001391,-0.20326090600281535
ACH-001408,-0.13440217328819454
ACH-001430,-0.21056195528867586
ACH-001431,-0.31254802803559983
ACH-001450,0.17898903397685065
ACH-001496,-0.2492361497500856
ACH-001500,-0.04145011469415399
ACH-001523,-0.04348110670385635
ACH-001532,-0.1993544658717547
ACH-001550,-0.2441026971847479
ACH-001552,-0.18011543588878526
ACH-001554,-0.2126828225104049
ACH-001654,-0.14543957207145095
ACH-001735,-0.04269675709826569
ACH-001736,-0.13569310098116324
ACH-001737,0.14515421552522256
ACH-001740,0.037424337554982916
ACH-001745,-0.023634765684237512
ACH-001765,-0.1060549703559722
