,NPM1 (4869)
ACH-000518,-0.3306466666617391
ACH-000520,-0.5876752677836483
ACH-000521,-0.6318488102762133
ACH-000522,-0.5644716068733664
ACH-000524,-0.5742345933485161
ACH-000527,-0.42518610423653336
ACH-000528,-0.5324949643571607
ACH-000537,-0.6316994809321935
ACH-000541,-0.6675267515533826
ACH-000542,-0.584703315951996
ACH-000544,-0.537202252935305
ACH-000545,-0.7266196626188973
ACH-000547,-0.5220512752686759
ACH-000548,-0.5629604878898784
ACH-000549,-0.5371368928109279
ACH-000550,-0.6145163675185442
ACH-000552,-0.5932811295841486
ACH-000556,-0.4827165927675022
ACH-000557,-0.4968048904978845
ACH-000569,-0.5627927237550453
ACH-000570,-0.4821848336103957
ACH-000571,-0.3883764363061207
ACH-000573,-0.4636444599516829
ACH-000576,-0.45161506072147994
ACH-000579,-0.695410228065266
ACH-000580,-0.6772310547442995
ACH-000584,-0.3655732182372642
ACH-000585,-0.577952229173186
ACH-000588,-0.6887334532863513
ACH-000589,-0.4342328917500309
ACH-000591,-0.5679615841396874
ACH-000593,-0.5955199228813998
ACH-000600,-0.6312690398043417
ACH-000601,-0.4909715954745053
ACH-000605,-0.3856104867090608
ACH-000606,-0.5593818079311735
ACH-000608,-0.4746974504105066
ACH-000614,-0.7418315241388246
ACH-000616,-0.6090229050039171
ACH-000618,-0.4782219160481661
ACH-000619,-0.4909798053822788
ACH-000620,-0.6451991771811948
ACH-000621,-0.5230041254621357
ACH-000622,-0.5656716922785298
ACH-000623,-0.7032572150320703
ACH-000624,-0.5235788172286155
ACH-000627,-0.5596906541249089
ACH-000630,-0.6680434819191733
ACH-000631,-0.5452285493219895
ACH-000632,-0.5887524176831554
ACH-000633,-0.5694964470699502
ACH-000637,-0.2800439140917231
ACH-000638,-0.395980799517726
ACH-000646,-0.4812661307050074
ACH-000647,-0.4889589849428683
ACH-000648,-0.7086607422679411
ACH-000649,-0.5122560704720523
ACH-000651,-0.4334258835545544
ACH-000652,-0.4731195649514096
ACH-000653,-0.5568922364949365
ACH-000657,-0.39332035101438
ACH-000658,-0.3216979316787142
ACH-000661,-0.7347547901789621
ACH-000662,-0.5323808409271943
ACH-000663,-0.5822344721370201
ACH-000665,-0.5841493280215017
ACH-000671,-0.4613547503259429
ACH-000672,-0.5266977169557637
ACH-000673,-0.5718733243303384
ACH-000676,-0.6194291639458563
ACH-000677,-0.42743379041616814
ACH-000681,-0.498860017817261
ACH-000683,-0.4664525721647785
ACH-000684,-0.7025297356453195
ACH-000688,-0.7100895762656335
ACH-000693,-0.5624901018231756
ACH-000694,-0.4909674670979548
ACH-000695,-0.3837601879159032
ACH-000696,-0.4314948971144413
ACH-000697,-0.5303478439312297
ACH-000699,-0.5405798378560357
ACH-000701,-0.5064017447784086
ACH-000706,-0.4326079678033928
ACH-000711,-0.3709485251173895
ACH-000713,-0.6292420337923877
ACH-000714,-0.5661854103675023
ACH-000718,-0.4547786230954802
ACH-000720,-0.5598785707297929
ACH-000721,-0.5963388719421348
ACH-000724,-0.4285820569808202
ACH-000725,-0.4552271170119061
ACH-000732,-0.4264812681027976
ACH-000734,-0.5675862756886091
ACH-000735,-0.4451271732478214
ACH-000736,-0.6995561646979546
ACH-000738,-0.5415458302808023
ACH-000746,-0.5181842067521951
ACH-000747,-0.4135432554753081
ACH-000748,-0.6132013886347317
ACH-000753,-0.4896334366521057
ACH-000756,-0.7419727002734603
ACH-000757,-0.4348878358043908
ACH-000758,-0.5799425663904361
ACH-000760,-0.6228119580888947
ACH-000762,-0.64026311157143
ACH-000763,-0.2411346416427303
ACH-000764,-0.533730012546414
ACH-000765,-0.4040129907384703
ACH-000766,-0.557289831290122
ACH-000767,-0.6062715596200963
ACH-000768,-0.4812260704385741
ACH-000769,-0.5827283451423136
ACH-000770,-0.4001220505658304
ACH-000771,-0.5817634245828789
ACH-000773,-0.6152442487214405
ACH-000776,-0.4136804149372504
ACH-000777,-0.3219388294129315
ACH-000778,-0.20825291236196095
ACH-000781,-0.41499438552057616
ACH-000782,-0.2886551789618089
ACH-000783,-0.6972240806130618
ACH-000784,-0.5744753304764155
ACH-000785,-0.4968697461147464
ACH-000787,-0.569861393740307
ACH-000788,-0.4927068873509813
ACH-000791,-0.4489104870993929
ACH-000792,-0.3778422175752016
ACH-000794,-0.4642857264549601
ACH-000796,-0.5862235766734825
ACH-000798,-0.8012713491580634
ACH-000799,-0.9706422701436108
ACH-000800,-0.3361136379931865
ACH-000802,-0.5955008451885301
ACH-000804,-0.4468766697881455
ACH-000805,-0.6420290763671007
ACH-000809,-0.6539635195194883
ACH-000810,-0.6204668914864198
ACH-000811,-0.5099543278388731
ACH-000817,-0.4905549027975917
ACH-000819,-0.4904863661557353
ACH-000820,-0.3909789322552283
ACH-000821,-0.11484596237469913
ACH-000822,-0.5388046710777105
ACH-000823,-0.5320968559691214
ACH-000824,-0.5034132781482471
ACH-000827,-0.5763984723222162
ACH-000829,-0.31079806331412274
ACH-000831,-0.6433463663640299
ACH-000832,-0.5085202691110723
ACH-000833,-0.519594964339526
ACH-000834,-0.5305601384115064
ACH-000835,-0.5141761590596456
ACH-000836,0.04585244994950062
ACH-000837,-0.41163845533106536
ACH-000838,-0.05903092153684355
ACH-000839,-0.6894879586136751
ACH-000840,-0.4557425717364184
ACH-000841,-0.4321976857472177
ACH-000843,-0.3753625130964062
ACH-000846,-0.5382275230013167
ACH-000847,-0.4976249057924195
ACH-000848,-0.7117325614960827
ACH-000849,-0.5024021605365615
ACH-000851,-0.6008285609757816
ACH-000855,-0.7339632733951583
ACH-000856,-0.5746156409889105
ACH-000858,-0.629468664896698
ACH-000859,-0.6504959958212044
ACH-000861,-0.5991358760913642
ACH-000862,-0.5609552956875582
ACH-000865,-0.5007194746733188
ACH-000866,-0.5191599574291036
ACH-000867,-0.516594516139545
ACH-000869,-0.4625025139289836
ACH-000872,-0.4017425870743794
ACH-000873,-0.6706341256888724
ACH-000876,-0.30769614860011274
ACH-000878,-0.4511054768171904
ACH-000880,-0.4531354600354463
ACH-000881,-0.5802000246837725
ACH-000882,-0.6797089808359722
ACH-000884,-0.6291408239500156
ACH-000885,-0.4475876960554999
ACH-000887,-0.7198721961741679
ACH-000889,-0.4861806292518833
ACH-000896,-0.3936121540825677
ACH-000898,-0.4030114844105031
ACH-000900,-0.5683944031126671
ACH-000901,-0.4438925091563394
ACH-000905,-0.5477787361507503
ACH-000906,-0.5897150791497654
ACH-000907,-0.5386846398758036
ACH-000910,-0.5687649065976451
ACH-000911,-0.540767437967386
ACH-000912,-0.5178340648257936
ACH-000913,-0.5192203980971762
ACH-000915,-0.5899054204563139
ACH-000916,-0.9227931275725164
ACH-000917,-0.5862167730619112
ACH-000920,-0.5837055969177058
ACH-000921,-0.4153555633117209
ACH-000924,-0.6912204622682449
ACH-000926,-0.5293264962661256
ACH-000928,-0.6431159570034992
ACH-000929,-0.4347166483392373
ACH-000932,-0.6052050381415279
ACH-000935,-0.7116428153418097
ACH-000936,-0.5236144132753106
ACH-000937,-0.602735188784651
ACH-000938,-0.4853081760035475
ACH-000939,-0.24424511890265066
ACH-000941,-0.4518919319683394
ACH-000943,-0.4589150238093099
ACH-000946,-0.3745488494045768
ACH-000947,-0.46411778360883793
ACH-000948,-0.6850067511347337
ACH-000950,-0.7758104740763331
ACH-000953,-0.5567407283392906
ACH-000954,-0.6416693537124697
ACH-000957,-0.5122253916752626
ACH-000958,-0.7333551507062575
ACH-000960,-0.4142144871914666
ACH-000963,-0.41599785274006695
ACH-000968,-0.5520013999974129
ACH-000969,-0.5002355798770306
ACH-000972,-1.1367267542567503
ACH-000973,-0.6038020626821028
ACH-000974,-0.56424902581187
ACH-000978,-0.316469081942503
ACH-000984,-0.5768421949085402
ACH-000986,-0.5019219221810618
ACH-000988,-0.2688465720178646
ACH-000993,-0.5420615919192103
ACH-000994,-0.6406174394677014
ACH-000996,-0.6734050251359602
ACH-001001,-0.4801438740961971
ACH-001020,-0.6473977924761786
ACH-001028,-0.6341007037760584
ACH-001031,-0.5858361053400998
ACH-001038,-0.5519335654270328
ACH-001048,-0.6222726418622563
ACH-001050,-0.5675493011247418
ACH-001053,-0.6917091689414117
ACH-001054,-0.7368976575694752
ACH-001061,-0.4397860046666411
ACH-001067,-0.7168254834999351
ACH-001075,-0.5553814360731429
ACH-001096,-0.3447860276122146
ACH-001111,-0.6621812203231241
ACH-001119,-0.6885313597762287
ACH-001128,-0.11470597224704522
ACH-001134,-0.6741899645213303
ACH-001151,-0.5799807239540279
ACH-001163,-0.4840592295923084
ACH-001164,-0.6752015063987469
ACH-001183,-0.5051330734602864
ACH-001192,-0.6473501986599476
ACH-001193,-0.6289016625909464
ACH-001196,-0.6820521277966397
ACH-001197,-0.5062298521291639
ACH-001205,-0.35739281966524283
ACH-001211,-0.4383592939745925
ACH-001212,-0.7033575560202898
ACH-001228,-0.5325648369954622
ACH-001232,-0.7485335892721189
ACH-001239,-0.5536367748502222
ACH-001270,-0.3840339958623507
ACH-001274,-0.6349468267830914
ACH-001275,-0.5436726385649311
ACH-001277,-0.7215896346786067
ACH-001278,-0.5547950934489301
ACH-001280,-0.2359528913334609
ACH-001283,-0.6964480018731243
ACH-001289,-0.6145250735553326
ACH-001300,-0.4794387722153934
ACH-001301,-0.6563821379624357
ACH-001302,-0.2886464911187587
ACH-001306,-0.6523973345885362
ACH-001318,-0.2915325838982498
ACH-001322,-0.6816174625849857
ACH-001328,-0.5363727791222328
ACH-001332,-0.6534254321917436
ACH-001336,-0.7629602535101938
ACH-001346,-0.2895265868649744
ACH-001353,-0.4763951727584296
ACH-001354,-0.3326319689067048
ACH-001367,-0.5733061936731119
ACH-001368,-0.4537657886338214
ACH-001374,-0.9110760968447816
ACH-001377,-0.5301314603818358
ACH-001380,-0.3811495883820475
ACH-001391,-0.4200357825972958
ACH-001408,-0.5519703308615241
ACH-001430,-0.6239846228024124
ACH-001431,-0.3156177089982901
ACH-001450,-0.5170569903989931
ACH-001496,-0.3375254663785455
ACH-001500,-0.25550590422702496
ACH-001523,-0.4138818296374393
ACH-001532,-0.4478741297719781
ACH-001550,-0.1295429795466658
ACH-001552,-0.6235915953018144
ACH-001554,-0.4524928468061822
ACH-001654,-0.7001261348064169
ACH-001735,-0.29165869334048683
ACH-001736,-0.4995751403332935
ACH-001737,-0.6691047124094891
ACH-001740,-0.5068992959923896
ACH-001745,-0.6425255008743219
ACH-001765,-0.4340930221127099
