,PTRF (284119)
ACH-000004,-0.13539718392948216
ACH-000005,0.13436064581848434
ACH-000007,0.03442453315274938
ACH-000009,-0.06749373096958504
ACH-000011,-0.03849668209210648
ACH-000012,0.01257119001955552
ACH-000013,-0.15791547836200204
ACH-000014,-0.08178637544342078
ACH-000015,-0.012455451219481323
ACH-000017,0.017160892481890278
ACH-000018,0.025730991230313752
ACH-000019,-0.0913542569191884
ACH-000021,0.0312595810361424
ACH-000022,-0.04588310701178774
ACH-000025,0.11290255084737455
ACH-000028,-0.035483955243726745
ACH-000030,-0.06271615165508132
ACH-000035,-0.07663310942900854
ACH-000036,0.059594632320360184
ACH-000037,0.013413301278597904
ACH-000039,-0.11421345813084932
ACH-000040,-0.12138637297626187
ACH-000041,-0.13461458598994472
ACH-000042,0.09231729931654097
ACH-000045,-0.08787704020132428
ACH-000047,0.0499353947117412
ACH-000052,-0.03064216431799225
ACH-000053,-0.07722669153351336
ACH-000054,0.19308816396666825
ACH-000055,0.17914272801715508
ACH-000060,0.032372658347151514
ACH-000067,0.04835462114348114
ACH-000070,-0.05639631937722533
ACH-000075,-0.13091507949349962
ACH-000078,-0.14935720144880155
ACH-000082,-0.16059289430573612
ACH-000085,-0.014721131222124997
ACH-000086,-0.037438814829499865
ACH-000087,0.07386741981457938
ACH-000092,-0.12831102924076396
ACH-000095,-0.09740309815654756
ACH-000097,-0.033629567728940914
ACH-000098,-0.013293447881122591
ACH-000099,-0.07862349198156883
ACH-000108,-0.10870475595392526
ACH-000113,0.06925864814658714
ACH-000116,0.03576034583421667
ACH-000118,0.027825322234651825
ACH-000120,-0.06255221521864743
ACH-000123,0.07110246173773205
ACH-000127,0.00900497933690274
ACH-000128,-0.05327918331364597
ACH-000132,-0.19240911036658687
ACH-000133,-0.09801054508670468
ACH-000137,-0.09792335518939953
ACH-000138,-0.11877576293043875
ACH-000142,-0.10728714021408507
ACH-000143,0.06398894094117358
ACH-000146,-0.06332628378106056
ACH-000148,-0.1034526675764978
ACH-000150,0.009586630052412424
ACH-000152,-0.038230619878128605
ACH-000153,0.14266583027048385
ACH-000159,0.027117162139791626
ACH-000160,0.2868211540243918
ACH-000163,-0.12998061397748442
ACH-000167,0.492362876870497
ACH-000168,-0.011315197955201313
ACH-000169,-0.05231112321835539
ACH-000178,0.09245446430379876
ACH-000183,-0.006080517239833088
ACH-000188,0.11003118534617473
ACH-000189,-0.07174850735232541
ACH-000190,0.2791940388151802
ACH-000198,-0.05872807262321832
ACH-000203,-0.012859509326530268
ACH-000204,-0.0879877171777529
ACH-000206,0.025936500851119444
ACH-000207,-0.07827989699232503
ACH-000208,0.13856626965799196
ACH-000210,-0.4162443419621651
ACH-000211,-0.0413114175123328
ACH-000215,0.02630832953662884
ACH-000221,-0.04318808758474803
ACH-000222,0.00817870567237447
ACH-000223,-0.22071652659592628
ACH-000226,-0.1345798782973815
ACH-000227,-0.13840962480478566
ACH-000228,-0.11175313497036184
ACH-000231,-0.050468372765079365
ACH-000232,0.05380651009743943
ACH-000233,-0.0055517384933702505
ACH-000234,0.011127305802367976
ACH-000235,-0.06896014414382072
ACH-000237,0.01739350739362996
ACH-000238,-0.09249274032995172
ACH-000242,0.044802430190521575
ACH-000243,0.1001447536267578
ACH-000244,0.2508726500699097
ACH-000246,0.03111074655631135
ACH-000248,0.03159340952762383
ACH-000250,-0.08908639718929784
ACH-000251,0.05507546651933276
ACH-000252,0.10302073421145924
ACH-000253,-0.05262402406663853
ACH-000255,-0.1191478965974786
ACH-000256,-0.08667077998948212
ACH-000257,0.33594554525483983
ACH-000258,0.07238357155293487
ACH-000259,-0.02517626682258408
ACH-000260,0.040188660500352566
ACH-000261,-0.004359753661730542
ACH-000262,0.013757710065596855
ACH-000263,-0.26688967267103403
ACH-000264,-0.09646109942733423
ACH-000265,-0.019065146254145102
ACH-000266,0.062109904468966526
ACH-000272,0.00218635218478552
ACH-000274,-0.12027346189784932
ACH-000277,-0.11681304108501768
ACH-000278,-0.0830073077044333
ACH-000279,-0.06739924022995528
ACH-000280,0.15449972883130703
ACH-000281,0.0487637526542726
ACH-000288,-0.017640032740297604
ACH-000291,-0.021191524679334814
ACH-000293,-0.009347018015848007
ACH-000294,0.06847831149627763
ACH-000295,0.025819233137764443
ACH-000296,-0.053111890080247776
ACH-000302,0.016937028941797563
ACH-000304,0.06250822339974102
ACH-000307,0.08072296660300089
ACH-000308,-0.00534740958426856
ACH-000310,-0.08861492042633129
ACH-000311,-0.024300215553309933
ACH-000312,0.055947755524914766
ACH-000315,0.17239900042454515
ACH-000316,-0.1265484550075388
ACH-000317,-0.041854236428922865
ACH-000318,-0.10263636797778268
ACH-000319,-0.09345270351883617
ACH-000320,0.11625966705641533
ACH-000322,-0.05756217975004412
ACH-000323,-0.11811858854005057
ACH-000324,-0.018776425525382726
ACH-000329,0.08253941179707439
ACH-000330,-0.1315031475156171
ACH-000331,-0.057960916652518776
ACH-000332,-0.010021147555180588
ACH-000334,-0.06446305387268073
ACH-000335,-0.14310301918334678
ACH-000336,0.24508037190322954
ACH-000337,-0.13987186417583428
ACH-000338,-0.29524957514680056
ACH-000339,0.061524769339417085
ACH-000341,0.014596004824458934
ACH-000348,-0.00027318487643043923
ACH-000350,-0.018611929397516668
ACH-000352,-0.0016725038338681266
ACH-000356,-0.13275003157823956
ACH-000361,0.19584422939232526
ACH-000362,-0.04490729336660738
ACH-000363,0.10053826351617072
ACH-000364,-0.14322949023292894
ACH-000365,-0.024524889075705453
ACH-000366,0.0276648460851305
ACH-000368,0.18317249881246692
ACH-000374,0.06796650778536617
ACH-000375,0.0571582699892505
ACH-000376,0.2023042863663252
ACH-000381,-0.0977807320027562
ACH-000383,-0.004498555551245377
ACH-000387,0.14284898751713074
ACH-000389,-0.07484715489037798
ACH-000390,0.02284512319314461
ACH-000393,-0.13232040688768246
ACH-000395,0.18572751996353445
ACH-000396,-0.3830787807096775
ACH-000397,-0.1550816645134276
ACH-000401,0.036889788182034436
ACH-000402,-0.2580078906432919
ACH-000403,-0.06608532518471492
ACH-000404,0.05665279889732652
ACH-000406,0.021348143851900137
ACH-000407,0.11909695228169442
ACH-000408,0.14139305684869705
ACH-000410,0.056446359949531524
ACH-000411,-0.11337035678880025
ACH-000414,-0.08855697877940102
ACH-000415,-0.1208099227202771
ACH-000416,-0.048356075557341435
ACH-000420,-0.01592674465296193
ACH-000421,0.0212032769167862
ACH-000424,0.09892701214545263
ACH-000425,-0.05082605916572081
ACH-000426,-0.28792131832055223
ACH-000427,0.08911032786275458
ACH-000433,-0.06661708124812435
ACH-000435,0.2236279490014849
ACH-000436,-0.09174536882812373
ACH-000444,-0.016942502654917136
ACH-000445,0.13380470939959374
ACH-000448,-0.06799629818624292
ACH-000450,0.052503621216957376
ACH-000452,-0.03582211337063648
ACH-000454,0.1762372800778348
ACH-000458,0.06974807959681636
ACH-000459,-0.044207345855323515
ACH-000460,0.02699047710528296
ACH-000461,-0.0972464203739145
ACH-000463,-0.1150510842794756
ACH-000464,-0.09577198472313246
ACH-000466,-0.07610992362228422
ACH-000467,0.10741776214627832
ACH-000468,0.00818010235812267
ACH-000469,0.06756262297525148
ACH-000470,0.016352467388960543
ACH-000471,0.06732109351050178
ACH-000472,0.00697862253636938
ACH-000473,0.06699279930016447
ACH-000475,-0.09121854608628974
ACH-000476,0.037044287646312166
ACH-000477,-0.07075481671333733
ACH-000479,0.162014780582864
ACH-000480,0.027277110099428202
ACH-000481,-0.12532235524092716
ACH-000483,0.0017623500625741316
ACH-000484,-0.2492049300225865
ACH-000485,-0.0739603689249223
ACH-000486,0.028228753638782193
ACH-000487,-0.06009731441426746
ACH-000488,0.14078042474594907
ACH-000490,0.050297214022604515
ACH-000491,-0.11300487813179495
ACH-000495,-0.11497532570017514
ACH-000496,0.014167541788188546
ACH-000499,0.07086708495119268
ACH-000500,0.00386630138343676
ACH-000502,0.048035380067227365
ACH-000503,-0.09506606875565013
ACH-000505,0.023044329654617415
ACH-000507,0.004140072774857168
ACH-000510,0.08577543960100857
ACH-000511,-0.018384407826077347
ACH-000512,-0.04447312065662812
ACH-000516,-0.05873507158930544
