,FAAH (2166)
ACH-000004,-0.033909272710622815
ACH-000005,-0.1210898911932578
ACH-000007,-0.2986915440618081
ACH-000009,-0.03702639831643753
ACH-000011,-0.1915892511649332
ACH-000012,-0.1594831904972425
ACH-000013,-0.16776792704249133
ACH-000014,-0.04372209111669287
ACH-000015,-0.04161335967145016
ACH-000017,0.0023126570507898164
ACH-000018,-0.012365863724011852
ACH-000019,0.0411254151861452
ACH-000021,-0.07980241247132977
ACH-000022,0.05577390506810078
ACH-000025,-0.20554524365860316
ACH-000028,-0.1854412435387327
ACH-000030,-0.17776692436524294
ACH-000035,-0.011526717043948302
ACH-000036,-0.15764178249991806
ACH-000037,0.014021334246055384
ACH-000039,-0.07645216282926022
ACH-000040,-0.014869009222161002
ACH-000041,0.13382064727825999
ACH-000042,-0.03083021487239743
ACH-000045,-0.013651840917099329
ACH-000047,-0.18342192055388548
ACH-000052,0.08600316724796994
ACH-000053,-0.0597451149393387
ACH-000054,-0.01875607443780278
ACH-000055,-0.0836872055908366
ACH-000060,-0.19779594925864727
ACH-000067,-0.04720028318065503
ACH-000070,0.1318643976745475
ACH-000075,-0.2775266008988743
ACH-000078,-0.11657156321386924
ACH-000082,0.0046043489684566155
ACH-000085,0.1189976509221152
ACH-000086,-0.31881647385689554
ACH-000087,-0.30270687221225506
ACH-000092,-0.3276716677450377
ACH-000095,-0.041412645172364884
ACH-000097,0.03024712175970573
ACH-000098,-0.19574450207047392
ACH-000099,0.033596311879093586
ACH-000108,-0.1596592694242861
ACH-000113,-0.06315588930729404
ACH-000116,-0.18296735825760965
ACH-000118,-0.12548696898973585
ACH-000120,-0.03225028452077743
ACH-000123,-0.07870141668130679
ACH-000127,0.012033306675660865
ACH-000128,-0.15119519332588113
ACH-000132,0.027536884257699918
ACH-000133,-0.07697931525692908
ACH-000137,-0.11160293638440927
ACH-000138,-0.11560282411034885
ACH-000142,-0.2663667273432769
ACH-000143,-0.1300276746265935
ACH-000146,-0.07694396271387095
ACH-000148,-0.02278849108002473
ACH-000150,-0.6641530538466847
ACH-000152,-0.09772629763366512
ACH-000153,0.12416861917702846
ACH-000159,-0.08161173541268275
ACH-000160,-0.0730048457843846
ACH-000163,-0.031266352674076806
ACH-000167,-0.16354262611531212
ACH-000168,-0.1373370360358066
ACH-000169,-0.16559952775561848
ACH-000178,-0.13344433636272196
ACH-000183,-0.2146583764863359
ACH-000188,-0.4069715186198288
ACH-000189,-0.03415398441992245
ACH-000190,-0.1917643893616781
ACH-000198,0.024641423402095863
ACH-000203,0.14253209004000286
ACH-000204,0.12780692392834508
ACH-000206,-0.08336310992219506
ACH-000207,-0.09723069556290018
ACH-000208,0.03938376907802402
ACH-000210,0.20771126277085988
ACH-000211,0.11421029939569904
ACH-000215,-0.1661893662738562
ACH-000221,-0.04490635065298265
ACH-000222,-0.13259394380703424
ACH-000223,0.026494753646007382
ACH-000226,-0.0911392727598905
ACH-000227,0.0158201497575935
ACH-000228,-0.24901376983393006
ACH-000231,-0.05156899538664797
ACH-000232,0.11392524305629953
ACH-000233,-0.030941598009552467
ACH-000234,-0.10151346421489606
ACH-000235,-0.12975845858262933
ACH-000237,-0.1940483782608275
ACH-000238,-0.03594238069288403
ACH-000242,-0.10330401151070068
ACH-000243,0.012624538283434121
ACH-000244,0.023201630877354582
ACH-000246,-0.09989757484588367
ACH-000248,-0.025558725733667964
ACH-000250,-0.025907051028142333
ACH-000251,-0.12220854089454385
ACH-000252,0.18591340732611802
ACH-000253,-0.1404465017079411
ACH-000255,-0.1617139821835104
ACH-000256,-0.20143448065928005
ACH-000257,-0.14441446016493692
