,MAPKAP1 (79109)
ACH-000335,-0.457050129409863
ACH-000336,-0.6693400450811727
ACH-000337,-0.5492946887053372
ACH-000338,-0.3969395306051047
ACH-000339,-0.16713738496953948
ACH-000341,-0.4731117137960535
ACH-000348,-0.3534137728913403
ACH-000350,-0.05255497861421202
ACH-000352,-0.2614593890094682
ACH-000356,-0.3648830860013485
ACH-000361,-0.3108713407218967
ACH-000362,-0.3414000514883261
ACH-000363,-0.4827116418006487
ACH-000364,-0.4764704879723052
ACH-000365,-0.5816198594377147
ACH-000366,-0.3972366938244819
ACH-000368,-0.4780494020263746
ACH-000374,-0.24543660689234775
ACH-000375,-0.4532228875052261
ACH-000376,-0.5491416845614562
ACH-000381,-0.3789377113245539
ACH-000383,-0.2052137197744629
ACH-000387,-0.2130574666662748
ACH-000389,-0.2929479795136664
ACH-000390,-0.2442082858838701
ACH-000393,-0.21354786860765865
ACH-000395,-0.5615024513159326
ACH-000396,-0.2763905908281054
ACH-000397,-0.5356733820332794
ACH-000401,-0.4199900420830173
ACH-000402,-0.160327342824009
ACH-000403,-0.21976750620980973
ACH-000404,-0.24737751633424646
ACH-000406,-0.4765928239022421
ACH-000407,-0.20765798484578507
ACH-000408,-0.06228557594424325
ACH-000410,-0.5091887216812918
ACH-000411,-0.22704756617888755
ACH-000414,-0.2778521809467772
ACH-000415,-0.14708613260258632
ACH-000416,-0.3108818688278304
ACH-000420,-0.4916858950006877
ACH-000421,-0.146057047880286
ACH-000424,-0.22058739803838945
ACH-000425,-0.6052782363914403
ACH-000426,-0.3352608867601796
ACH-000427,-0.3764275953351884
ACH-000433,-0.3070706723880842
ACH-000435,-0.044734695039919205
ACH-000436,-0.04600203066746682
ACH-000444,-0.21769007176057512
ACH-000445,-0.4090714865471599
ACH-000448,-0.253081181882848
ACH-000450,-0.4502724054977476
ACH-000452,-0.08061031840937223
ACH-000454,-0.3699900364748283
ACH-000458,-0.10828938730066012
ACH-000459,-0.27418985084338543
ACH-000460,-0.6600369791336369
ACH-000461,-0.1577002234825973
ACH-000463,-0.29209083177812395
ACH-000464,-0.3109775043905194
ACH-000466,-0.4233851135241601
ACH-000467,-0.4319630481982718
ACH-000468,-0.3066660792754114
ACH-000469,-0.314261895844826
ACH-000470,-0.3531953973564808
ACH-000471,-0.03469993109824501
ACH-000472,-0.23479686703766384
ACH-000473,-0.22529465841735724
ACH-000475,-0.2165628283246235
ACH-000476,-0.2311214015892941
ACH-000477,-0.36225096674416907
ACH-000479,-0.567343141872726
ACH-000480,-0.3394733028971701
ACH-000481,-0.3293003711285524
ACH-000483,-0.2603966481304881
ACH-000484,-0.30974232674475555
ACH-000485,-0.125356431989312
ACH-000486,-0.15915190296224194
ACH-000487,-0.3161194941797135
ACH-000488,-0.1851218020354542
ACH-000490,-0.1950441157220517
ACH-000491,-0.30560229856280324
ACH-000495,-0.572273615376959
ACH-000496,-0.19644752899742826
ACH-000499,-0.5121699798331439
ACH-000500,-0.2876203752790839
ACH-000502,-0.3412647793217328
ACH-000503,0.02823459905016725
ACH-000505,-0.4698916798595644
ACH-000507,-0.4999552011300658
ACH-000510,-0.2174274270486132
ACH-000511,-0.2506695148781694
ACH-000512,-0.31295456198677457
ACH-000516,-0.2263109212529604
ACH-000517,-0.2855826707342635
ACH-000518,-0.2956578428916594
ACH-000520,-0.14210360526788693
ACH-000521,-0.6946763476826633
ACH-000522,-0.4378140436150269
ACH-000524,-0.4945109047742683
ACH-000527,-0.4040580183945029
ACH-000528,-0.36627203496446586
ACH-000537,-0.295697810655157
ACH-000541,-0.551876599392845
ACH-000542,-0.2408053538971725
ACH-000544,-0.21208177217166246
ACH-000545,-0.5293922224563619
ACH-000547,-0.42625648907337604
ACH-000548,0.0023597473004801084
ACH-000549,-0.2624176286241627
ACH-000550,-0.5423791235134829
ACH-000552,-0.2637992549372794
ACH-000556,-0.435381551667057
ACH-000557,-0.20578298745664314
ACH-000569,-0.17369232072119392
ACH-000570,-0.38000201399139377
ACH-000571,-0.19648609733625028
ACH-000573,-0.18042615728035846
ACH-000576,-0.5887207591551338
ACH-000579,-0.3096367083252153
ACH-000580,-0.4996799482378402
ACH-000584,-0.3847846956780004
ACH-000585,-0.5083544162085666
ACH-000588,-0.2410057427115844
ACH-000589,-0.1893240824362656
ACH-000591,-0.5435790627360831
ACH-000593,-0.5880328791459382
ACH-000600,-0.6185182548179206
ACH-000601,-0.2363693417834773
ACH-000605,-0.3558396501167723
ACH-000606,-0.1404963725000402
ACH-000608,-0.2945691293937157
ACH-000614,-0.3288222526177816
ACH-000616,-0.29009814332899136
ACH-000618,-0.0334913862367634
ACH-000619,-0.3230105725722397
ACH-000620,-0.30694204549839554
ACH-000621,-0.1144762473960967
ACH-000622,-0.3561116290696231
ACH-000623,-0.2701365115599573
ACH-000624,-0.16026140623471935
ACH-000627,-0.3678559814678948
ACH-000630,-0.5065405312332426
ACH-000631,-0.40633340974628857
ACH-000632,-0.2927838286289952
ACH-000633,-0.3353037761598861
ACH-000637,-0.15951643644253974
ACH-000638,-0.25487434432846706
ACH-000646,-0.5342267450965472
ACH-000647,-0.3142133362034756
ACH-000648,-0.17444719673201925
ACH-000649,-0.35582002621949466
ACH-000651,-0.05332605199773492
ACH-000652,-0.5134041538133443
ACH-000653,-0.4506896036877138
ACH-000657,-0.2866740314110121
ACH-000658,-0.5729934069029382
ACH-000661,-0.1673535392818181
ACH-000662,-0.0711480158975389
ACH-000663,-0.4761256159111517
ACH-000665,-0.2458032524550357
ACH-000671,-0.4483456245663172
ACH-000672,-0.2667630880405646
ACH-000673,-0.3936001831940185
ACH-000676,-0.2361411933007453
ACH-000677,-0.2754733862491349
ACH-000681,-0.3691531438277668
ACH-000683,-0.19602142345423373
ACH-000684,-0.6503341359233417
ACH-000688,-0.2838515278941877
ACH-000693,-0.17201052221549268
ACH-000694,-0.2277666179948537
ACH-000695,-0.1465103308896104
ACH-000696,-0.12909506370756155
ACH-000697,-0.039435206145607526
ACH-000699,-0.41345164831096937
ACH-000701,-0.1689744272287544
ACH-000706,-0.3508934437189549
ACH-000711,-0.24002557086826906
ACH-000713,-0.15453826379825547
ACH-000714,-0.31189861006442965
ACH-000718,-0.4158007050467804
ACH-000720,-0.16919527995874198
ACH-000721,-0.7078882380288193
ACH-000724,-0.08085497818843328
ACH-000725,-0.6204294954413715
ACH-000732,-0.3161710522459249
ACH-000734,-0.43301870768777584
ACH-000735,-0.1767329364964518
ACH-000736,-0.4932386718602466
ACH-000738,-0.32802030352912875
ACH-000746,-0.2318777000810365
ACH-000747,-0.6376161060277388
ACH-000748,-0.2582675933943215
ACH-000753,-0.27237446779885943
ACH-000756,-0.4173571347036818
ACH-000757,-0.33786415132728537
ACH-000758,0.016243416879730403
ACH-000760,-0.2485425781022927
ACH-000762,-0.35401494473529377
ACH-000763,-0.6152086943178772
ACH-000764,-0.14092686846721475
ACH-000765,-0.44787930757432987
ACH-000766,-0.4259815378087511
ACH-000767,-0.5077037253169332
ACH-000768,-0.1322227455308796
ACH-000769,-0.3306570046101856
ACH-000770,-0.6243548092374258
ACH-000771,-0.20786250332977216
ACH-000773,-0.13963859339760662
ACH-000776,-0.2704476482147046
ACH-000777,-0.26496214611074004
ACH-000778,-0.12367523148636445
ACH-000781,-0.5351140681086988
ACH-000782,-0.2588868719717794
ACH-000783,-0.2201403054838648
ACH-000784,-0.3656340780595573
ACH-000785,-0.2899797153465256
ACH-000787,-0.42232768305743823
ACH-000788,-0.5313766918238035
ACH-000791,-0.3229203709003219
ACH-000792,-0.3665004338850261
ACH-000794,-0.08226669371780862
ACH-000796,-0.18210253134508864
ACH-000798,-0.41159903289512656
ACH-000799,-0.3019982738141034
ACH-000800,-0.24292729119819165
ACH-000802,-0.12596405273513772
ACH-000804,-0.433232747258475
ACH-000805,-0.2670566611595098
ACH-000809,-0.454477277814054
ACH-000810,-0.11274968469402752
ACH-000811,-0.3694605300620322
ACH-000817,-0.2161201819707395
ACH-000819,-0.4557468634848248
ACH-000820,-0.1684582351596133
ACH-000821,-0.2435989266389824
ACH-000822,-0.10496446758777186
ACH-000823,-0.24310913960539976
ACH-000824,-0.29982965824800245
ACH-000827,-0.21626993563904312
ACH-000829,-0.3618701743133321
ACH-000831,-0.035811706286563084
ACH-000832,-0.04855752520645648
ACH-000833,-0.35029364540396585
ACH-000834,-0.2884409333467776
ACH-000835,-0.4295946735789112
ACH-000836,-0.023053615931606587
ACH-000837,-0.23023108081254096
ACH-000838,-0.2942614133763767
ACH-000839,-0.29487335468763104
ACH-000840,-0.18398788147084894
ACH-000841,-0.32052053899524074
ACH-000843,-0.3013728241660285
ACH-000846,-0.19664785674177876
ACH-000847,-0.4571310214411231
ACH-000848,-0.4751727082591128
ACH-000849,-0.43752650793984094
ACH-000851,-0.4931099856642338
ACH-000855,-0.2386678662765589
ACH-000856,-0.2431476764812928
ACH-000858,-0.21983536410325005
ACH-000859,-0.18327032469138788
ACH-000861,-0.4265648090633469
ACH-000862,-0.1952032720008781
ACH-000865,-0.2186573595386981
ACH-000866,-0.6291027779990536
ACH-000867,-0.0702132958133975
ACH-000869,-0.20462748021125607
ACH-000872,-0.36777886930254255
ACH-000873,-0.16999304779347466
ACH-000876,-0.40735572540117465
ACH-000878,-0.4277450671837839
ACH-000880,-0.14925090635323734
ACH-000881,-0.522693455971885
ACH-000882,-0.2062157108718732
ACH-000884,-0.4112756257861092
ACH-000885,-0.4253249058675236
ACH-000887,-0.3911255351040877
ACH-000889,-0.389536145575468
ACH-000896,-0.3490739496223609
ACH-000898,-0.3457714762992475
ACH-000900,-0.3668549318762563
ACH-000901,-0.3492092657647695
ACH-000905,-0.3222278930703121
ACH-000906,-0.2349290851509933
ACH-000907,-0.7496804644206481
ACH-000910,-0.2330842743198201
ACH-000911,-0.3267944045561721
ACH-000912,-0.20624523150573149
ACH-000913,-0.3413645223801036
ACH-000915,-0.18406207657300014
ACH-000916,-0.2260964061246901
ACH-000917,-0.1937908024456033
ACH-000920,-0.1269521886595348
ACH-000921,-0.4011299219532989
ACH-000924,-0.4141943114112456
ACH-000926,-0.4592859114278913
ACH-000928,-0.3237320480366034
ACH-000929,-0.2453467188266472
ACH-000932,-0.3644935786377213
ACH-000935,-0.38993047439442025
ACH-000936,-0.3249919715731748
ACH-000937,-0.4781935598005464
ACH-000938,-0.4769028268038991
ACH-000939,-0.4534416766738769
ACH-000941,-0.30034320591413594
ACH-000943,-0.15275737510145576
ACH-000946,-0.14082503726994913
ACH-000947,-0.3104523531279316
ACH-000948,-0.3761616733973192
ACH-000950,-0.6073281340441473
ACH-000953,-0.4179929638002896
ACH-000954,-0.1022078088629576
ACH-000957,-0.09744320789210598
ACH-000958,-0.04573718667127938
ACH-000960,-0.6600731087652825
ACH-000963,-0.3750413045064073
ACH-000968,-0.3273569489574477
ACH-000969,-0.33947238537026386
ACH-000972,-0.22889211168518406
ACH-000973,-0.18167847161696954
ACH-000974,-0.18717076630899332
ACH-000978,-0.4217584459200576
ACH-000984,-0.3015566074707877
ACH-000986,-0.17453474243305891
ACH-000988,-0.12643075211798027
ACH-000993,-0.2687816848352203
ACH-000994,-0.2512074233788075
ACH-000996,-0.07650130662132436
ACH-001001,-0.2238046217811234
ACH-001020,-0.3469421349359475
ACH-001028,-0.31112265516787
ACH-001031,-0.15825917867103045
ACH-001038,-0.2835991939717664
ACH-001048,-0.35034202832471284
ACH-001050,-0.5813161753980745
ACH-001053,-0.7155552054933392
ACH-001054,-0.4547996600421329
ACH-001061,-0.2871938132126753
ACH-001067,-0.0970082826510479
ACH-001075,-0.17904108623107126
ACH-001096,-0.3981258882429512
ACH-001111,-0.2334421493962019
ACH-001119,-0.4096050455764657
ACH-001128,-0.6698905235203002
ACH-001134,-0.31572654734913885
ACH-001151,-0.20670109051737684
ACH-001163,-0.4690620804403618
ACH-001164,-0.10484076620584526
ACH-001183,-0.35268232906383706
ACH-001192,-0.4985271224928639
ACH-001193,-0.4977856609180819
ACH-001196,-0.3655391827421369
ACH-001197,-0.30686989889129834
ACH-001205,-0.4318204690131479
ACH-001211,-0.17544494750490708
ACH-001212,-0.5524722103239007
ACH-001228,-0.09100257023536326
ACH-001232,-0.1686348423802828
ACH-001239,-0.6141441190355459
ACH-001270,-0.5400238515556968
ACH-001274,-0.23132408155521825
ACH-001275,-0.15490388350979942
ACH-001277,-0.4903562220983877
ACH-001278,-0.3508404903763067
ACH-001280,-0.25138920412418336
ACH-001283,-0.42547952617947854
ACH-001289,-0.1699546406031484
ACH-001300,-0.3663902610300672
ACH-001301,-0.22824990949149254
ACH-001302,-0.3666837752724419
ACH-001306,-0.3624923370174613
ACH-001318,-0.14226567304740814
ACH-001322,-0.1589317650804588
ACH-001328,-0.3969136874748837
ACH-001332,-0.18684103561859147
ACH-001336,-0.3322350339158748
ACH-001346,-0.23496404972204016
ACH-001353,-0.19186037913293216
ACH-001354,-0.04644439129038519
ACH-001367,-0.08440315918237773
ACH-001368,-0.39589023943580254
ACH-001374,-0.16228755516708862
ACH-001377,-0.2263670955612027
ACH-001380,-0.5260493391221652
ACH-001391,-0.2974561128803192
ACH-001408,-0.3726526558941299
ACH-001430,-0.2753728812561705
ACH-001431,-0.2707355894854757
ACH-001450,-0.347830299444067
ACH-001496,-0.382224392636374
ACH-001500,-0.3944228584520649
ACH-001523,-0.28194204193804784
ACH-001532,-0.5610036114089022
ACH-001550,-0.2459384694885702
ACH-001552,-0.2815013861683829
ACH-001554,-0.6057045727258766
ACH-001654,-0.24847604442078755
ACH-001735,-0.33866179246090644
ACH-001736,-0.29755374009573904
ACH-001737,-0.08523316254772495
ACH-001740,-0.36877898427618655
ACH-001745,-0.34819461626585096
ACH-001765,-0.3991652253938656
