,RPS27 (6232)
ACH-000004,-0.5984982142971557
ACH-000005,-0.74827525950296
ACH-000007,-0.6730485739529714
ACH-000009,-0.7648531817465782
ACH-000011,-0.6986066739921549
ACH-000012,-0.8329313435209929
ACH-000013,-0.7474524010977267
ACH-000014,-0.5879685233422398
ACH-000015,-0.6359358280799176
ACH-000017,-0.6589259879901017
ACH-000018,-1.1150735124630724
ACH-000019,-0.4755688312005199
ACH-000021,-0.5206657653011041
ACH-000022,-0.44219553146106855
ACH-000025,-0.8041922546748601
ACH-000028,-0.8782971372397405
ACH-000030,-0.7929430781436855
ACH-000035,-0.587039836387414
ACH-000036,-0.6580956931883161
ACH-000037,-0.9451047619324188
ACH-000039,-0.4746770210093753
ACH-000040,-0.5026307489455639
ACH-000041,-0.7544956752913924
ACH-000042,-0.5812317175423797
ACH-000045,-0.7792159952385318
ACH-000047,-0.7090744073171071
ACH-000052,-0.6748951602281869
ACH-000053,-0.8141244573742912
ACH-000054,-0.5156434204177539
ACH-000055,-0.4673237093593143
ACH-000060,-0.6912255499720923
ACH-000067,-0.7974579803404201
ACH-000070,-0.8740580411893745
ACH-000075,-0.4759476750932801
ACH-000078,-0.7869266029358511
ACH-000082,-0.4081043226062916
ACH-000085,-0.8179868618802445
ACH-000086,-0.5944273558169753
ACH-000087,-0.6671524966347883
ACH-000092,-0.495220697905037
ACH-000095,-0.6926436981017722
ACH-000097,-0.5779796586851329
ACH-000098,-0.5901795431555045
ACH-000099,-0.5037425368522699
ACH-000108,-0.4630300021534144
ACH-000113,-0.4914106042181971
ACH-000116,-0.7766549344883857
ACH-000118,-0.6900798132609754
ACH-000120,-0.7769383136605748
ACH-000123,-0.5400985909134447
ACH-000127,-0.4563585662593709
ACH-000128,-0.845345306842931
ACH-000132,-0.4981669379702396
ACH-000133,-0.5652264803774718
ACH-000137,-0.778075809566223
ACH-000138,-0.6361471371429469
ACH-000142,-1.0119700980105482
ACH-000143,-0.8114158696016637
ACH-000146,-0.4881561819964328
ACH-000148,-0.68168799200773
ACH-000150,-0.6555411827281149
ACH-000152,-0.4880335547478537
ACH-000153,-0.4809199493669586
ACH-000159,-0.3940817221491149
ACH-000160,-0.6603233098945098
ACH-000163,-0.6609805317734229
ACH-000167,4.025080556493593
ACH-000168,-0.8858126982674545
ACH-000169,-0.7113400155661659
ACH-000178,-0.719615456023139
ACH-000183,-0.7630843813767186
ACH-000188,-0.7139613374323733
ACH-000189,-0.6191451821224122
ACH-000190,-0.9153082298735156
ACH-000198,-0.8237929529826422
ACH-000203,-0.6085700774222896
ACH-000204,-1.1981272790652346
ACH-000206,-0.5899853397129372
ACH-000207,-0.6253357786150482
ACH-000208,-0.5622645934410021
ACH-000210,-0.8846359907953693
ACH-000211,-0.744179538760354
ACH-000215,-0.5873513531041752
ACH-000221,-0.6919755676063964
ACH-000222,-0.7633895667883436
ACH-000223,-0.5968059370949973
ACH-000226,-0.8202604174260493
ACH-000227,-0.6360996275475692
ACH-000228,-0.5624386244357351
ACH-000231,-0.4187713860378231
ACH-000232,-0.5985053318483462
ACH-000233,-0.48690391727955395
ACH-000234,-0.5844699225317506
ACH-000235,-0.4683598249196124
ACH-000237,-0.4184773119928758
ACH-000238,-0.6472930757710503
ACH-000242,-0.4016718096357653
ACH-000243,-0.7204839565743708
ACH-000244,-0.6550445643466928
ACH-000246,-0.6737443860916253
ACH-000248,-0.43046265809466
ACH-000250,-0.7602162450594809
ACH-000251,-0.31212345307668177
ACH-000252,-0.7377356497938296
ACH-000253,-0.5969639009320918
ACH-000255,-0.7658522032746156
ACH-000256,-0.5998229578290909
ACH-000257,-0.7562870889974785
ACH-000258,-0.5209700994990462
ACH-000259,-0.7567952776714206
ACH-000260,-0.6574871486638494
ACH-000261,-0.6643520201231865
ACH-000262,-1.1072426391062724
ACH-000263,-0.5475331317467319
ACH-000264,-0.6125646109670485
ACH-000265,-0.6997999255117139
ACH-000266,-0.5355652789830043
ACH-000272,-0.6900371498665674
ACH-000274,-0.5277585522241538
ACH-000277,-0.547552580672193
ACH-000278,-0.6244325316909577
ACH-000279,-0.40551344111203996
ACH-000280,-0.7154357748633522
ACH-000281,-0.7190598070977191
ACH-000288,-0.4998293105323436
ACH-000291,-0.6841242282355984
ACH-000293,-0.6630740126964934
ACH-000294,-0.539084948212165
ACH-000295,-0.9752128957217492
ACH-000296,-0.6051378485678786
ACH-000302,-0.5120484301305449
ACH-000304,-0.59684307177411
ACH-000307,-0.8146270838042027
ACH-000308,-0.4905403280087686
ACH-000310,-0.4611255578354391
ACH-000311,-0.5865540786249283
ACH-000312,-0.7767575339388463
ACH-000315,-0.5771841954278921
ACH-000316,-0.7746748079185598
ACH-000317,-0.2656947304396761
ACH-000318,-0.7216632232257161
ACH-000319,-0.6946181799894543
ACH-000320,-0.6856477218648303
ACH-000322,-0.6435104773743312
ACH-000323,-0.5634167293344816
ACH-000324,-0.5427326402702982
ACH-000329,-0.3563875411834345
ACH-000330,-0.4043738001513286
ACH-000331,-0.7630521564082523
ACH-000332,-0.6407529688862607
ACH-000334,-0.5634495191721508
ACH-000335,-1.0505842568846235
ACH-000336,-0.7394693170251156
ACH-000337,-0.6636923090218552
ACH-000338,-0.940042743419984
ACH-000339,-0.6016130893715772
ACH-000341,-0.6054528128397955
ACH-000348,-0.6558429493997909
ACH-000350,-0.6586851845924087
ACH-000352,-0.6623453218553916
ACH-000356,-0.7522298487102826
ACH-000361,-0.8594677569028462
ACH-000362,-0.7488210378449123
ACH-000363,-0.3639969572915365
ACH-000364,-0.6860337307072842
ACH-000365,-0.855607185916373
ACH-000366,-0.4873605406517202
ACH-000368,-0.7396104014565458
ACH-000374,-0.7307672234315801
ACH-000375,-0.7870481102358027
ACH-000376,-0.7786432918384102
ACH-000381,-0.6373180333303742
ACH-000383,-0.5336704781093177
ACH-000387,-0.6128675038462459
ACH-000389,-0.9951346074101474
ACH-000390,-0.5242469589425919
ACH-000393,-0.6092634578327141
ACH-000395,-0.7467520323151383
ACH-000396,-0.6813775516894486
ACH-000397,-0.561733704372413
ACH-000401,-0.7621501564682664
ACH-000402,-0.5665057534748392
ACH-000403,-0.5758086565793928
ACH-000404,-0.7420797873735091
ACH-000406,-0.4967870285815966
ACH-000407,-0.5743836371569692
ACH-000408,-0.5598434174964999
ACH-000410,-0.7014810956854952
ACH-000411,-0.6373512532242789
ACH-000414,-0.513906263351163
ACH-000415,-0.5711900119024004
ACH-000416,-0.5762356847592544
ACH-000420,-0.7681299920940223
ACH-000421,-0.5428178556273273
ACH-000424,-0.7506911711345992
ACH-000425,-0.4618240338135135
ACH-000426,-0.38818652516572383
ACH-000427,-0.5648538863900623
ACH-000433,-0.5633240468118299
ACH-000435,-0.9998082855359832
ACH-000436,-0.8458372226619505
