,PSD2 (84249)
ACH-000004,0.1378271187857198
ACH-000005,0.3697225445097799
ACH-000007,0.2054656193475758
ACH-000009,0.007105446889543756
ACH-000011,0.17151586109998074
ACH-000012,0.11303058726858473
ACH-000013,0.05366816408204887
ACH-000014,0.05834003489803545
ACH-000015,-0.050501692682046184
ACH-000017,-0.007860153707939334
ACH-000018,0.07138305432130271
ACH-000019,0.08413493045962908
ACH-000021,0.09216964177279197
ACH-000022,0.09592644404381988
ACH-000025,0.12374145063469875
ACH-000028,0.13546442664887115
ACH-000030,0.14108249696999214
ACH-000035,0.08316104238064455
ACH-000036,0.18243306180991728
ACH-000037,0.0584636768675459
ACH-000039,0.1389079273908603
ACH-000040,0.11510292617850078
ACH-000041,0.13990863653559302
ACH-000042,0.07972073151171824
ACH-000045,-0.046742592655460304
ACH-000047,0.13301293361298944
ACH-000052,0.08447508384387588
ACH-000053,0.04415882571026766
ACH-000054,0.0291757736200034
ACH-000055,0.09636754746798457
ACH-000060,0.09474593360051052
ACH-000067,0.031180127353056895
ACH-000070,0.07413317212077669
ACH-000075,0.009796121239121193
ACH-000078,0.0818366273318432
ACH-000082,0.10439973660636637
ACH-000085,0.14372244687729388
ACH-000086,0.1292577117141958
ACH-000087,0.04159747480923658
ACH-000092,0.1307447565973696
ACH-000095,0.15233689349500704
ACH-000097,0.021828485405633882
ACH-000098,0.07175080699537306
ACH-000099,0.1320241468642072
ACH-000108,0.06971539283246751
ACH-000113,0.048364955190367744
ACH-000116,0.14126284883370893
ACH-000118,0.15643356565914307
ACH-000120,0.07522249808683018
ACH-000123,0.003957091657606261
ACH-000127,0.14012704989430616
ACH-000128,-0.023889438551411072
ACH-000132,0.08218372622158596
ACH-000133,0.08996514458539949
ACH-000137,0.08206983462214301
ACH-000138,0.02817546724517558
ACH-000142,0.22334705754420706
ACH-000143,0.04997584391874725
ACH-000146,0.0836329814290927
ACH-000148,0.11408095757848867
ACH-000150,-0.10709889316358474
ACH-000152,0.07116230591862954
ACH-000153,0.006705399538781373
ACH-000159,0.13663585101683376
ACH-000160,0.1737859405792089
ACH-000163,0.023570470337756538
ACH-000167,0.17094172159303406
ACH-000168,0.11297988817212215
ACH-000169,0.11585275967633712
ACH-000178,0.0960529409143068
ACH-000183,0.07836715765639023
ACH-000188,0.0601270363820297
ACH-000189,0.1406830672458143
ACH-000190,0.1393903313166473
ACH-000198,0.024778450193607804
ACH-000203,-0.02569645333340216
ACH-000204,0.16295198162342922
ACH-000206,0.029111355693681423
ACH-000207,0.13963742621512454
ACH-000208,0.09316597895773132
ACH-000210,0.4331601773602306
ACH-000211,0.08070001897515587
ACH-000215,0.1579505411029141
ACH-000221,0.0731005811844576
ACH-000222,0.16017384459141393
ACH-000223,0.08732388512545693
ACH-000226,0.0157030795267882
ACH-000227,0.00787801757343351
ACH-000228,0.16075564778533374
ACH-000231,0.1036533173844028
ACH-000232,0.08304428868148818
ACH-000233,0.0987763004391972
ACH-000234,-0.031433037728669136
ACH-000235,0.06212226724566872
ACH-000237,0.10386553032184087
ACH-000238,0.09433030567436357
ACH-000242,-0.05975616338392635
ACH-000243,0.12094753954557735
ACH-000244,0.0019027798109835718
ACH-000246,0.04434372060117305
ACH-000248,0.06868190070360855
ACH-000250,0.06790683067568024
ACH-000251,0.07095152318857124
ACH-000252,-0.1617636905174091
ACH-000253,0.09899830997326446
ACH-000255,0.06687928172470599
ACH-000256,0.019627261001806808
ACH-000257,-0.15158783106505325
ACH-000258,-0.0741094309429411
ACH-000259,0.019951408540952918
ACH-000260,0.0708425039186212
ACH-000261,0.10862036731470967
ACH-000262,0.1850526647565158
ACH-000263,0.18248638698862887
ACH-000264,0.01378863466142596
ACH-000265,0.11861191025000148
ACH-000266,0.08380227063792466
ACH-000272,0.021118064296672314
ACH-000274,0.04075068653223105
ACH-000277,0.035054568997713496
ACH-000278,0.06299393471042675
ACH-000279,0.09367133675199432
ACH-000280,0.08581948358844932
ACH-000281,-0.007730386738113657
ACH-000288,0.07785113077059297
ACH-000291,0.0102649009637869
ACH-000293,0.0888434164523515
ACH-000294,0.0295973137050768
ACH-000295,0.2701322155989894
ACH-000296,0.15740988511607107
ACH-000302,0.13169662234473434
ACH-000304,0.1391035282365048
ACH-000307,0.11920511766976916
ACH-000308,0.11041602135022087
ACH-000310,0.0034635155938979177
ACH-000311,0.2036531376357868
ACH-000312,0.05572324209193101
ACH-000315,0.0531579038095654
ACH-000316,0.1653193128302616
ACH-000317,0.16072802654239005
ACH-000318,0.2878427792701167
ACH-000319,0.137067987673759
ACH-000320,0.0965775403900934
ACH-000322,0.06074091273316225
ACH-000323,0.09261832120871907
ACH-000324,0.050478808121392105
ACH-000329,0.034426309890338125
ACH-000330,0.07775039967640295
ACH-000331,0.05792921125525517
ACH-000332,0.1017597092830074
ACH-000334,0.32165045805120657
ACH-000335,0.17649491853289792
ACH-000336,0.2648063777195132
ACH-000337,0.028579594217951868
ACH-000338,-0.2532086222700932
ACH-000339,0.07233257752758837
ACH-000341,-0.108926106362183
ACH-000348,0.07619598577905351
ACH-000350,0.031184888469437164
ACH-000352,0.05097645333478981
ACH-000356,0.07305169255134271
ACH-000361,0.0013733904509497733
ACH-000362,0.1440521289232292
ACH-000363,0.08584410412140939
ACH-000364,0.05583028703927992
ACH-000365,0.14403007910941096
ACH-000366,0.1890487470040709
ACH-000368,0.04457841886889796
ACH-000374,-0.01047139537557296
ACH-000375,0.1785740539258365
ACH-000376,0.09727642223944362
ACH-000381,-0.08704884227275443
ACH-000383,0.13845641153936453
ACH-000387,0.06359068324127537
ACH-000389,0.11494474760906848
ACH-000390,0.1129513302007238
ACH-000393,-0.025506974623585425
ACH-000395,0.038957128431371335
ACH-000396,0.1509248069305063
ACH-000397,0.05105598181834101
ACH-000401,0.26985374897880304
ACH-000402,0.20374642137523388
ACH-000403,0.1333540087739019
ACH-000404,0.0850824053042135
ACH-000406,0.02414716841352746
ACH-000407,0.17957527383463792
ACH-000408,0.05735526032662783
ACH-000410,0.0998435089343019
ACH-000411,0.12913807325446605
ACH-000414,0.0750380486856164
ACH-000415,0.11274216365182765
ACH-000416,0.13529946049338826
ACH-000420,0.1047404976697707
ACH-000421,0.12212178010592202
