,DBR1 (51163)
ACH-000279,-1.5945648167589552
ACH-000280,-1.5226821617170758
ACH-000281,-1.4508385433348718
ACH-000288,-1.4894496104166155
ACH-000291,-1.5865651743088307
ACH-000293,-1.5264905696845197
ACH-000294,-1.905003787827327
ACH-000295,-1.3285140007668468
ACH-000296,-1.6518558919564703
ACH-000302,-1.7821858889388793
ACH-000304,-1.8073086372954723
ACH-000307,-1.3888689215273045
ACH-000308,-1.4488089447647123
ACH-000310,-0.5932122701123558
ACH-000311,-1.4502540980053948
ACH-000312,-1.5025067493513753
ACH-000315,-1.5320602661501508
ACH-000316,-1.7321604508513166
ACH-000317,-1.8101019460108223
ACH-000318,-1.4815239767396458
ACH-000319,-1.3538814612329828
ACH-000320,-1.5978611468569792
ACH-000322,-1.1624800701269709
ACH-000323,-1.43642515438791
ACH-000324,-1.5239806586050988
ACH-000329,-1.4677953588018209
ACH-000330,-1.5185368848997614
ACH-000331,-1.4883499847387105
ACH-000332,-1.3885158673615476
ACH-000334,-1.3698296213652232
ACH-000335,-1.5065409328164692
ACH-000336,-1.5929211033245803
ACH-000337,-1.5183425077695794
ACH-000338,-1.7661741935865425
ACH-000339,-1.5180755856122377
ACH-000341,-1.457798932007747
ACH-000348,-1.7321861811533628
ACH-000350,-1.3426652271066215
ACH-000352,-1.4040527067752309
ACH-000356,-1.602320433433393
ACH-000361,-1.2992893770186298
ACH-000362,-1.5452296858234953
ACH-000363,-1.2711616939802166
ACH-000364,-1.6501500230857418
ACH-000365,-1.5006154468040818
ACH-000366,-1.5068757765640126
ACH-000368,-1.52636586648783
ACH-000374,-1.43545379181882
ACH-000375,-1.2349567002038118
ACH-000376,-1.438392858311374
ACH-000381,-1.3646003755445286
ACH-000383,-1.4482131906614035
ACH-000387,-1.5938665940114995
ACH-000389,-1.5520512864165446
ACH-000390,-1.4810556965269046
ACH-000393,-1.5417338335286517
ACH-000395,-1.3875451101941307
ACH-000396,-1.5189451726423822
ACH-000397,-1.41542590381479
ACH-000401,-1.2941506136688716
ACH-000402,-1.82117781386346
ACH-000403,-1.3987728820398788
ACH-000404,-1.4912190447777762
ACH-000406,-1.6305953225924523
ACH-000407,-1.3401787969365206
ACH-000408,-1.3721951118400253
ACH-000410,-1.4760391768969319
ACH-000411,-1.4824681782357958
ACH-000414,-1.6327221111445551
ACH-000415,-1.3548481621557245
ACH-000416,-1.3764959976402136
ACH-000420,-1.5290501366227311
ACH-000421,-1.5581141520219035
ACH-000424,-1.45951922904532
ACH-000425,-1.293588609582122
ACH-000426,-1.3838732820722408
ACH-000427,-1.0070303316862241
ACH-000433,-1.3697891269577296
ACH-000435,-1.9238595443710356
ACH-000436,-1.5150258738990032
ACH-000444,-1.4444837169669174
ACH-000445,-1.2322990591004428
ACH-000448,-1.4207618167787075
ACH-000450,-1.4946519537723642
ACH-000452,-1.5289303767962266
ACH-000454,-1.402678068703086
ACH-000458,-1.4272526449815872
ACH-000459,-1.6626419910277026
ACH-000460,-1.2683190834506564
ACH-000461,-1.5677726357498272
ACH-000463,-1.4968875549030416
ACH-000464,-1.3822021144617114
ACH-000466,-1.4170458248481894
ACH-000467,-1.6612913785067498
ACH-000468,-1.5076260622919766
ACH-000469,-1.4348988615374376
ACH-000470,-1.7635015175603908
ACH-000471,-1.4408399909424954
ACH-000472,-1.4442496696594254
ACH-000473,-1.5219418249681131
ACH-000475,-1.504473473365913
ACH-000476,-1.5496609827870718
ACH-000477,-1.772342381748769
ACH-000479,-1.5664170896688363
ACH-000480,-1.3309955433553942
ACH-000481,-1.4648696757953108
ACH-000483,-1.5299985541070498
ACH-000484,-1.7552693668748394
ACH-000485,-1.2229536939406391
ACH-000486,-1.4117929229833774
ACH-000487,-1.4591138384509814
ACH-000488,-1.2334986687978744
ACH-000490,-1.5304045229199257
ACH-000491,-1.374152147740621
ACH-000495,-1.7076558404797302
ACH-000496,-1.5958938731871268
ACH-000499,-1.3804111554293872
ACH-000500,-1.4598698237113024
ACH-000502,-1.4991557975628849
ACH-000503,-1.2922566941043645
ACH-000505,-1.5277639466191784
ACH-000507,-1.393375450070123
ACH-000510,-1.550585408327673
ACH-000511,-1.3417323631057911
ACH-000512,-1.1967265702473666
ACH-000516,-1.286530591674199
ACH-000517,-1.3718235482137693
ACH-000518,-1.2604256458172196
ACH-000520,-1.3870898759577897
ACH-000521,-1.4945515761504944
ACH-000522,-1.4607816041506367
ACH-000524,-1.5284330751127166
ACH-000527,-1.4719936159167837
ACH-000528,-1.3007209188075568
ACH-000537,-1.6962872514200962
ACH-000541,-1.5083243986884936
ACH-000542,-1.2517073145265376
ACH-000544,-1.2523886295933802
ACH-000545,-1.2905226502309441
ACH-000547,-1.174073164119176
ACH-000548,-1.567612893931167
ACH-000549,-1.4457336941800962
ACH-000550,-1.5501539711839796
ACH-000552,-1.3977735229905186
ACH-000556,-1.2316751085594757
ACH-000557,-1.1449458408423985
ACH-000569,-1.627544947587693
ACH-000570,-1.3811492854693754
ACH-000571,-1.5337691392593742
ACH-000573,-1.6973252291033991
ACH-000576,-1.5685089332249182
ACH-000579,-1.7177785582366862
ACH-000580,-1.4442834220553407
ACH-000584,-1.5619457318472088
ACH-000585,-1.5952789300117245
ACH-000588,-1.4633344967381023
ACH-000589,-1.4647992982871458
ACH-000591,-1.2550827292027291
ACH-000593,-1.511457377551999
ACH-000600,-1.5151449267311299
ACH-000601,-1.2963154856471322
ACH-000605,-1.4729485231605577
ACH-000606,-1.4409863930979532
ACH-000608,-1.2206038075309116
ACH-000614,-1.3573454557907911
ACH-000616,-1.2803645732401807
ACH-000618,-1.3386480830768075
ACH-000619,-1.318617156628764
ACH-000620,-1.472428561433856
ACH-000621,-1.6380564335950376
ACH-000622,-1.5996847436099024
ACH-000623,-1.5313165956600954
ACH-000624,-1.4202650671633548
ACH-000627,-1.1854749230557802
ACH-000630,-1.3925571629267948
ACH-000631,-1.3792084500786663
ACH-000632,-1.6168637518083582
ACH-000633,-1.3969710019622164
ACH-000637,-1.4172524763873482
ACH-000638,-1.4198023222530136
ACH-000646,-1.3815574541286222
ACH-000647,-1.2979704322010404
ACH-000648,-1.5632527659867093
ACH-000649,-1.5326385378386262
ACH-000651,-1.4927997725210602
ACH-000652,-1.4049966450665283
ACH-000653,-1.3537319991724102
ACH-000657,-1.4695243310398018
ACH-000658,-1.3825327936067884
ACH-000661,-1.8403883111184147
ACH-000662,-1.5633196133096683
ACH-000663,-1.6301659324863675
ACH-000665,-1.4334486211715176
ACH-000671,-1.4917628852334237
ACH-000672,-1.4809301652057918
ACH-000673,-1.2666221247609877
ACH-000676,-1.4238990765050086
ACH-000677,-1.964973877823916
ACH-000681,-1.64675615200991
ACH-000683,-1.3339792573329363
ACH-000684,-1.528171273692888
ACH-000688,-1.4797804317131475
ACH-000693,-1.3178176381609326
ACH-000694,-1.3744664436660323
ACH-000695,-1.1415103175457193
ACH-000696,-1.4928923970082613
ACH-000697,-1.4694728665740764
ACH-000699,-1.4959844629998822
ACH-000701,-1.1373843443615066
ACH-000706,-1.51004151750306
ACH-000711,-1.3761300568796495
ACH-000713,-1.3799947473339464
ACH-000714,-1.354165323680177
ACH-000718,-1.4537209069836083
ACH-000720,-1.5905329989894592
ACH-000721,-1.3505064300708047
ACH-000724,-1.5931940271688032
ACH-000725,-1.0196654615763392
ACH-000732,-1.3350486733814702
ACH-000734,-1.4884925392466242
ACH-000735,-1.3651164630900172
ACH-000736,-1.3062134266087784
ACH-000738,-1.5297796354680604
ACH-000746,-1.2469788307956473
ACH-000747,-1.6108865974340412
ACH-000748,-1.5089195198877927
ACH-000753,-1.5190975068129111
ACH-000756,-1.406705692009827
ACH-000757,-1.1704767186660516
ACH-000758,-1.2771189376750052
ACH-000760,-1.422978736352968
ACH-000762,-1.6077519719337732
ACH-000763,-1.4725125446527974
ACH-000764,-1.2547602529179536
ACH-000765,-1.5704464234174842
ACH-000766,-1.3648314918567055
ACH-000767,-1.3180587917628888
ACH-000768,-1.633338989904875
ACH-000769,-1.6341589776034635
ACH-000770,-1.4030494666114801
ACH-000771,-1.3666679923093754
ACH-000773,-1.3991528941776843
ACH-000776,-1.169639642940852
ACH-000777,-1.5510729183076155
ACH-000778,-1.808748825383764
ACH-000781,-1.5817331970301782
ACH-000782,-1.4932348458262583
ACH-000783,-0.99350540555374
ACH-000784,-1.433763845036821
ACH-000785,-1.5749636651539929
ACH-000787,-1.5347713461707662
ACH-000788,-1.4314146599740871
ACH-000791,-1.3981644319429758
ACH-000792,-1.6143051977401244
ACH-000794,-1.3851042954267594
ACH-000796,-1.4765694887000584
ACH-000798,-1.163335929023516
ACH-000799,-1.208735895019415
ACH-000800,-1.9301812483171252
ACH-000802,-1.4476846677010142
ACH-000804,-1.8379334446529871
ACH-000805,-1.2093515990264292
ACH-000809,-1.2433822096380154
ACH-000810,-1.4947766756413146
ACH-000811,-1.5433711608305336
ACH-000817,-1.4041940663603278
ACH-000819,-1.4462709089675372
ACH-000820,-1.1670509431500111
ACH-000821,-1.609062878584771
ACH-000822,-1.666654680267444
ACH-000823,-1.1407471726750118
ACH-000824,-1.6376664272576833
ACH-000827,-1.5222387292019879
ACH-000829,-1.5084537121004198
ACH-000831,-1.5747689014375872
ACH-000832,-1.3244019186605032
ACH-000833,-1.6320634168778678
ACH-000834,-1.442201258953285
ACH-000835,-1.435465002137442
ACH-000836,-1.4660190553980348
ACH-000837,-1.6564409525462418
ACH-000838,-1.3566367057792494
ACH-000839,-1.0639030733606027
ACH-000840,-1.7473933172135163
ACH-000841,-1.4994696107182215
ACH-000843,-1.4632728190922504
ACH-000846,-1.329340714401798
ACH-000847,-1.5021522525660154
ACH-000848,-1.650214860532078
ACH-000849,-1.592190936552012
ACH-000851,-1.6311884086685031
ACH-000855,-1.5952916519887024
ACH-000856,-1.3825344387295202
ACH-000858,-1.3660976465530947
ACH-000859,-1.3548177239989887
ACH-000861,-1.470994739001626
ACH-000862,-1.4250771693477942
ACH-000865,-1.320178546568332
ACH-000866,-1.4391330686003183
ACH-000867,-1.4051658822761162
ACH-000869,-1.2067326349927459
ACH-000872,-1.5943741401432696
ACH-000873,-1.332051771014385
ACH-000876,-1.555194487947037
ACH-000878,-1.7025717232363051
ACH-000880,-1.513431429233827
ACH-000881,-1.5101151897703944
ACH-000882,-1.3545995058597182
ACH-000884,-1.5859384788747364
ACH-000885,-1.4187728644144897
ACH-000887,-1.2836521859374177
ACH-000889,-1.3132488573279553
ACH-000896,-1.5502048240459947
ACH-000898,-1.4803122227568766
ACH-000900,-1.2951708505186978
ACH-000901,-1.6739560197896124
ACH-000905,-1.4813570067393815
ACH-000906,-1.420739636831836
ACH-000907,-1.5944264047194978
ACH-000910,-1.464837269903236
ACH-000911,-1.3517837375886506
ACH-000912,-1.3635764181952488
ACH-000913,-1.2246289703893782
ACH-000915,-1.4397036442634759
ACH-000916,-1.2317559060099823
ACH-000917,-1.4908898039870042
ACH-000920,-1.7209502718549925
ACH-000921,-1.3506687669576771
ACH-000924,-1.3567609098724331
ACH-000926,-1.6079806388803508
ACH-000928,-1.3136470488518222
ACH-000929,-1.745717100729124
ACH-000932,-1.3428191785981791
ACH-000935,-1.4444243310087388
ACH-000936,-1.5758238649267406
ACH-000937,-1.5891576351571373
ACH-000938,-1.4447020531288584
ACH-000939,-1.5461792409085415
ACH-000941,-1.437412356366209
ACH-000943,-1.6220069021473602
ACH-000946,-1.3883338641215843
ACH-000947,-1.4246132916711265
ACH-000948,-1.5469985263580053
ACH-000950,-1.4254637285671858
ACH-000953,-1.3034231068045383
ACH-000954,-1.4715146675710475
ACH-000957,-1.283559308423463
ACH-000958,-1.291890818819597
ACH-000960,-1.5402753439661532
ACH-000963,-0.968713802754033
ACH-000968,-1.4603216127502283
ACH-000969,-1.4409655729440762
ACH-000972,-1.4190260396110812
ACH-000973,-1.2765248596767835
ACH-000974,-1.4664825153426415
ACH-000978,-2.053892670867726
ACH-000984,-1.4377301500911372
ACH-000986,-1.419882852796058
ACH-000988,-1.73478949115008
ACH-000993,-1.5805150954713385
ACH-000994,-1.3333316429713362
ACH-000996,-1.2283715366988122
ACH-001001,-1.385022971842298
ACH-001020,-1.4541698109972294
ACH-001028,-1.5206227259606848
ACH-001031,-1.5481114418430506
ACH-001038,-1.4928534744344533
ACH-001048,-1.548130165749054
ACH-001050,-1.3381902742110072
ACH-001053,-1.78388436362805
ACH-001054,-1.3942739047559705
ACH-001061,-1.5015225288041856
ACH-001067,-1.3283763301719649
ACH-001075,-1.5870372315618475
ACH-001096,-1.5555086648346417
ACH-001111,-1.1980840020580286
ACH-001119,-1.5598258980520516
ACH-001128,-1.206239997778965
ACH-001134,-1.3278161869836145
ACH-001151,-1.5542154728879225
ACH-001163,-1.7896758527334036
ACH-001164,-1.5239178719889162
ACH-001183,-1.3171610344953737
ACH-001192,-1.7016153944690724
ACH-001193,-1.373078564522312
ACH-001196,-1.4338477613589529
ACH-001197,-1.5392315853736631
ACH-001205,-1.4306557194383318
ACH-001211,-1.6177957005136852
ACH-001212,-1.6845589236311294
ACH-001228,-1.4984900644278965
ACH-001232,-1.3627613326276542
ACH-001239,-1.4109204329711431
ACH-001270,-1.2219926080030823
ACH-001274,-1.570922182466669
ACH-001275,-1.4243783475053478
ACH-001277,-1.679282127015609
ACH-001278,-1.7116506974886625
ACH-001280,-1.3300336212251884
ACH-001283,-1.5266840154308263
ACH-001289,-1.5227430455838569
ACH-001300,-1.4519910786994452
ACH-001301,-1.5149104547975416
ACH-001302,-1.4292847647114435
ACH-001306,-1.4171673780051075
ACH-001318,-1.6264500384061802
ACH-001322,-1.4697030601226784
ACH-001328,-1.267253994852943
ACH-001332,-1.4148169180675687
ACH-001336,-1.4544746369931445
ACH-001346,-1.2999594659332483
ACH-001353,-1.476883532271681
ACH-001354,-1.7143241710581831
ACH-001367,-1.2643667121103224
ACH-001368,-1.4546055003415983
ACH-001374,-1.393580919193581
ACH-001377,-1.5159598820073217
ACH-001380,-1.4180817945600332
ACH-001391,-1.549626628798421
ACH-001408,-1.5501609360687716
ACH-001430,-1.2412319693054488
ACH-001431,-1.5885206939421603
ACH-001450,-1.5138095856346538
ACH-001496,-1.6245368078256017
ACH-001500,-1.3234980345788
ACH-001523,-1.3651138748735372
ACH-001532,-1.3829708876629578
ACH-001550,-1.5507403863253268
ACH-001552,-1.5413139916875869
ACH-001554,-1.5606032419650402
ACH-001654,-1.5273577251656647
ACH-001735,-1.629609194746196
ACH-001736,-1.5393376032691346
ACH-001737,-1.6755445713081314
ACH-001740,-1.3213443836251066
ACH-001745,-1.3573076447988752
ACH-001765,-1.3095759655126518
