,SDCCAG3 (10807)
ACH-000004,0.01827433011927572
ACH-000005,0.09839783184249652
ACH-000007,-0.08872743042708361
ACH-000009,-0.21313136318663586
ACH-000011,-0.12741166826624392
ACH-000012,-0.09477037890755216
ACH-000013,-0.22430135884362248
ACH-000014,-0.0662696878430854
ACH-000015,-0.15118377783336134
ACH-000017,0.045834525981556434
ACH-000018,-0.12918193227150865
ACH-000019,-0.2599587716183182
ACH-000021,-0.07880061334321949
ACH-000022,-0.18291079429633916
ACH-000025,0.03272383909019149
ACH-000028,-0.06856605708924354
ACH-000030,-0.04674513754754492
ACH-000035,0.07705835239375322
ACH-000036,-0.1371575640209551
ACH-000037,-0.08117989433857173
ACH-000039,-0.013103673533387523
ACH-000040,-0.04856624517094775
ACH-000041,-0.040227263225057874
ACH-000042,-0.13653930388904986
ACH-000045,0.013289742947384029
ACH-000047,-0.2088432061654428
ACH-000052,-0.014103921660921438
ACH-000053,-0.0439853387199577
ACH-000054,-0.07551063570837642
ACH-000055,-0.1425258573624298
ACH-000060,-0.003925227805579654
ACH-000067,-0.12346390596660235
ACH-000070,-0.0994261559782511
ACH-000075,-0.10535171005356317
ACH-000078,-0.002856036576507441
ACH-000082,0.003724294362803189
ACH-000085,-0.18285997957391292
ACH-000086,-0.0719380904753895
ACH-000087,-0.011940859141764659
ACH-000092,-0.0041186061022773345
ACH-000095,-0.010130449936487596
ACH-000097,-0.13895793006364046
ACH-000098,-0.09951665776435543
ACH-000099,-0.10099806811660972
ACH-000108,-0.2541762456129712
ACH-000113,-0.02908298454682398
ACH-000116,-0.10360438069557806
ACH-000118,-0.17785616996978715
ACH-000120,-0.07929550129354054
ACH-000123,0.015196212197358625
ACH-000127,-0.15620017094667485
ACH-000128,0.04212984063297653
ACH-000132,-0.2063571427232627
ACH-000133,0.0020349947079322025
ACH-000137,-0.07466702332075993
ACH-000138,-0.2218897687506338
ACH-000142,0.02398297543697001
ACH-000143,-0.01085801553263758
ACH-000146,-0.09768226957053844
ACH-000148,-0.1188453755554429
ACH-000150,-0.04747086332438775
ACH-000152,-0.1166210720977926
ACH-000153,-0.060708553030634535
ACH-000159,-0.05094169753535787
ACH-000160,-0.22786866097978195
ACH-000163,-0.020195961737830857
ACH-000167,-0.4295808239278466
ACH-000168,-0.17341397145386506
ACH-000169,-0.1665730481463085
ACH-000178,-0.1554722383426481
ACH-000183,-0.04782915508104439
ACH-000188,-0.17290515367284964
ACH-000189,-0.2628244080944369
ACH-000190,-0.017308046482087662
ACH-000198,-0.07753613090926433
ACH-000203,-0.12391370970163035
ACH-000204,0.038393715362907706
ACH-000206,-0.05143219548188608
ACH-000207,-0.1764973573190287
ACH-000208,-0.2987918139166125
ACH-000210,0.11307050797293584
ACH-000211,-0.18134694055554104
ACH-000215,-0.1592977904414444
ACH-000221,-0.0226724947695223
ACH-000222,-0.21060974369099564
ACH-000223,-0.094183940161021
ACH-000226,-0.035153063732508816
ACH-000227,-0.05231229197189602
ACH-000228,-0.10950852488056408
ACH-000231,-0.07562350998510835
ACH-000232,-0.10954896469435807
ACH-000233,0.05093003876681414
ACH-000234,-0.15302818377588706
ACH-000235,-0.10120069477794658
ACH-000237,-0.13790182526081524
ACH-000238,-0.2006984161452797
ACH-000242,-0.18436629221259
ACH-000243,-0.09849512998257062
ACH-000244,0.03927919570256525
ACH-000246,-0.2437905003328075
ACH-000248,-0.11689321901236825
ACH-000250,-0.1591491495850242
ACH-000251,-0.3611984343681854
ACH-000252,0.08811477234364655
ACH-000253,-0.12367468619756515
ACH-000255,-0.08826666382080332
ACH-000256,-0.010570511784846151
ACH-000257,-0.02190592801413673
ACH-000258,-0.01808883473861424
ACH-000259,-0.16864558268598398
ACH-000260,-0.1426518701134338
ACH-000261,-0.0600872869630944
ACH-000262,0.06823777821637912
ACH-000263,-0.1917831305545492
ACH-000264,-0.0939467012771994
