,SMG9 (56006)
ACH-000004,-0.05685418680083418
ACH-000005,-0.15487027713160192
ACH-000007,-0.0999030358016401
ACH-000009,-0.17762462193082612
ACH-000011,-0.0964307227549927
ACH-000012,-0.2252847232708277
ACH-000013,-0.2651053232470758
ACH-000014,-0.11936666687361795
ACH-000015,-0.29501417658471946
ACH-000017,-0.2993647823471482
ACH-000018,-0.21189050502955015
ACH-000019,-0.2562695693967453
ACH-000021,-0.0228862740568676
ACH-000022,-0.1615466150637417
ACH-000025,0.06303996764323799
ACH-000028,-0.13755999514202708
ACH-000030,-0.13075309299299492
ACH-000035,-0.2782606539013494
ACH-000036,-0.21952819652908329
ACH-000037,-0.04748963637532566
ACH-000039,0.03297059524029556
ACH-000040,-0.008192736550867014
ACH-000041,-0.1554592448514921
ACH-000042,-0.1294020793481371
ACH-000045,-0.09456444646191772
ACH-000047,-0.12436086255644463
ACH-000052,0.011095307449000258
ACH-000053,-0.16515600744113199
ACH-000054,-0.04851777910462122
ACH-000055,-0.19060743839157784
ACH-000060,0.015805380390118532
ACH-000067,-0.15978948205792068
ACH-000070,-0.13112124635560035
ACH-000075,-0.3253150905709366
ACH-000078,-0.15870462983028225
ACH-000082,-0.20563374613219307
ACH-000085,-0.28628836365026644
ACH-000086,-0.32515820787040595
ACH-000087,-0.01920987721138053
ACH-000092,-0.22609551229745584
ACH-000095,-0.2197729357453879
ACH-000097,-0.07070161107346076
ACH-000098,-0.24054002401045899
ACH-000099,-0.19890140620588415
ACH-000108,-0.10500779904880556
ACH-000113,-0.22042823824826288
ACH-000116,0.054969594697833336
ACH-000118,-0.35455303544514816
ACH-000120,0.01546437193780464
ACH-000123,-0.18936098529582385
ACH-000127,-0.07659402088244001
ACH-000128,-0.06549609458217613
ACH-000132,-0.13128584103752947
ACH-000133,-0.2696434353387441
ACH-000137,-0.11444898306079206
ACH-000138,-0.28495163286856473
ACH-000142,-0.32701964557925683
ACH-000143,-0.11395648549812898
ACH-000146,-0.04746809705219991
ACH-000148,-0.13364861044933987
ACH-000150,-0.08881265864818826
ACH-000152,-0.1713177709043073
ACH-000153,-0.11690273989568638
ACH-000159,-0.294336470690377
ACH-000160,-0.14624305151476916
ACH-000163,-0.18555311270370464
ACH-000167,-0.1328099704742782
ACH-000168,-0.2326104837721207
ACH-000169,-0.27783329877704865
ACH-000178,0.0070731893396457236
ACH-000183,-0.2702286159338515
ACH-000188,-0.017052901848423934
ACH-000189,-0.009804481713846274
ACH-000190,-0.1336702568526852
ACH-000198,-0.375436375392807
ACH-000203,0.4380936289432088
ACH-000204,-0.3913049898356998
ACH-000206,-0.18342129462702886
ACH-000207,-0.05618002848270957
ACH-000208,-0.058492770273725216
ACH-000210,-0.3380380635988662
ACH-000211,-0.1015448993069569
ACH-000215,-0.16641533526112368
ACH-000221,-0.08736045789943818
ACH-000222,-0.3699072199737945
ACH-000223,-0.11705140977844225
ACH-000226,-0.17832375243187262
ACH-000227,-0.27739012264164675
ACH-000228,-0.3157429292165839
ACH-000231,-0.037972114821871315
ACH-000232,0.10157106379794284
ACH-000233,-0.2297313051002993
ACH-000234,-0.09499696851223073
ACH-000235,-0.21004003400699287
ACH-000237,-0.2500900907423601
ACH-000238,-0.16144480795961466
ACH-000242,0.3378043301092897
ACH-000243,-0.05204426659790341
ACH-000244,-0.00044959230369011913
ACH-000246,-0.2555551908166397
ACH-000248,-0.22503241423072787
ACH-000250,-0.15413854837518573
ACH-000251,-0.10773148499171607
ACH-000252,-0.1551806433994507
ACH-000253,-0.07739327893980265
ACH-000255,-0.19903704877705733
ACH-000256,0.05916529708570033
ACH-000257,-0.1062115910891326
ACH-000258,-0.018061812524819462
ACH-000259,-0.27078147608016656
ACH-000260,-0.13793369396882502
ACH-000261,-0.04315618626863086
ACH-000262,-0.2070166505211776
ACH-000263,0.023068574076800876
ACH-000264,-0.10364610942492618
ACH-000265,-0.2481077365556355
ACH-000266,-0.2888135510953974
ACH-000272,-0.06701824643105835
ACH-000274,-0.20650504656497387
ACH-000277,-0.3328078243042334
ACH-000278,-0.10080432759377073
ACH-000279,0.06034219623165703
ACH-000280,-0.305184111711406
ACH-000281,-0.08480981563217913
ACH-000288,0.09685692032249678
ACH-000291,-0.2456111767553968
ACH-000293,-0.3645006300141982
ACH-000294,-0.09308006297366964
ACH-000295,-0.3313519735095595
ACH-000296,-0.2517421048477985
ACH-000302,-0.21347058529178115
ACH-000304,-0.05606484363311387
ACH-000307,-0.11725334320590736
ACH-000308,-0.19699078164212672
ACH-000310,-0.056977642798574674
ACH-000311,-0.0300225500068
ACH-000312,-0.2054708040143823
ACH-000315,-0.28732840624727063
ACH-000316,0.0440954470042504
ACH-000317,-0.05301589081543586
ACH-000318,-0.22355605376085672
ACH-000319,-0.13823796968849011
ACH-000320,-0.16453945372245493
ACH-000322,0.1650493893681353
ACH-000323,-0.16464949998261366
ACH-000324,-0.08653619382987912
ACH-000329,-0.14814511142368636
ACH-000330,-0.07710538142809226
ACH-000331,-0.16876678994412736
ACH-000332,-0.2862469939616529
ACH-000334,-0.13976971604198327
ACH-000335,-0.3417490759791055
ACH-000336,-0.18413122454877526
ACH-000337,-0.2800664387787177
ACH-000338,-0.15669397646037714
ACH-000339,-0.2299332630709857
ACH-000341,-0.0403934788602215
ACH-000348,-0.11208643001557707
ACH-000350,-0.034085575507621535
ACH-000352,-0.13217616694493484
ACH-000356,-0.3420341747397032
ACH-000361,-0.05515609111501468
ACH-000362,0.04179211679428983
ACH-000363,-0.32852396437998155
ACH-000364,-0.24357861600474334
ACH-000365,-0.12973323558717134
ACH-000366,-0.1488105483857712
ACH-000368,-0.11062115674627848
ACH-000374,0.06733365176959293
ACH-000375,-0.10526510108471723
ACH-000376,-0.12889928251853364
ACH-000381,-0.2703472398315932
ACH-000383,-0.2727658170168764
ACH-000387,-0.11665155567717585
ACH-000389,-0.1198980434002028
ACH-000390,-0.1722680700927221
ACH-000393,-0.15166316407335195
ACH-000395,-0.2044174979499128
ACH-000396,-0.3497820033140711
ACH-000397,-0.1367119829442375
ACH-000401,-0.11197484372851912
ACH-000402,-0.3023060358243633
ACH-000403,-0.09031131358967392
ACH-000404,-0.5436487471323224
ACH-000406,-0.11991331412794448
ACH-000407,-0.09665960016609597
ACH-000408,-0.26081812856508263
ACH-000410,-0.04401991968074808
ACH-000411,-0.2673916339229743
ACH-000414,0.002060591026388545
ACH-000415,-0.19955280030155376
ACH-000416,-0.1285872585129457
ACH-000420,-0.16901899400323228
ACH-000421,-0.12645504716102324
ACH-000424,-0.029314080601603208
ACH-000425,-0.06507635632153927
ACH-000426,-0.28804868072766954
ACH-000427,-0.2508179528260068
ACH-000433,-0.3409749236322709
ACH-000435,0.009689576947216495
ACH-000436,-0.31252258606404915
ACH-000444,-0.15269349736199106
ACH-000445,-0.040976983154319135
ACH-000448,-0.2311601594039545
ACH-000450,-0.2171950265821096
ACH-000452,-0.10777498263010164
ACH-000454,0.011640012284232636
ACH-000458,-0.2498629092708237
ACH-000459,-0.047202520939179586
ACH-000460,-0.16348330190931762
ACH-000461,-0.18434988315605733
ACH-000463,-0.027432768101167324
ACH-000464,-0.20302278243767746
ACH-000466,-0.2089126851290136
ACH-000467,-0.14030729361943015
ACH-000468,-0.2590074984799308
ACH-000469,0.0044334562597340135
ACH-000470,-0.11734247000322692
ACH-000471,-0.19814622382926309
ACH-000472,-0.30679071767102056
ACH-000473,-0.06563900286426791
ACH-000475,-0.0976109003636669
ACH-000476,-0.01629227779486495
ACH-000477,-0.1692927332352301
ACH-000479,-0.1382493172332958
ACH-000480,-0.16499190617756235
ACH-000481,-0.06492559363024984
ACH-000483,-0.07809267660947397
ACH-000484,-0.17676823042741116
ACH-000485,-0.09440848528660988
ACH-000486,-0.17051907099755295
ACH-000487,-0.15592429846126235
ACH-000488,-0.17858696919343364
ACH-000490,-0.18794781645737133
ACH-000491,-0.14741496449409766
ACH-000495,0.11934858905294005
ACH-000496,-0.08876709970317011
ACH-000499,-0.2207598015804572
ACH-000500,-0.09996915653033167
ACH-000502,-0.2288707878418651
ACH-000503,-0.02173981437392
ACH-000505,-0.15997249840885364
ACH-000507,-0.16002150118257516
ACH-000510,-0.3823049995615978
ACH-000511,-0.1270735720670612
ACH-000512,-0.1622400873370351
ACH-000516,-0.31816569802616496
ACH-000517,-0.14312428371222274
ACH-000518,-0.3864505130685363
ACH-000520,-0.254180198252638
ACH-000521,-0.1968737776484056
ACH-000522,-0.15459376434596794
ACH-000524,-0.11521784278958486
ACH-000527,-0.14677725611043235
ACH-000528,-0.09261503204644564
ACH-000537,-0.13354060331516965
ACH-000541,-0.2914068723636961
ACH-000542,-0.13590630093743014
